episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,48.24,0.21,79,9.92,26.83,4.93,21.9,0.72,0.07,-0.08,0.64,0.42,-0.07,2.04,1.34,1.54,4.92,0.12,0.28
2,48.37,0.21,79,19.59,26.47,5.15,21.32,0.69,0.07,-0.05,0.61,0.33,-0.13,2.13,1.52,1.76,5.4,0.09,0.31
3,43.67,0.24,76,9.68,23.89,3.55,20.34,0.29,0.57,2.0,0.28,-1.13,1.32,2.63,2.07,2.55,7.25,0.07,0.28
4,31.0,0.3,70,25.94,27.88,7.36,20.51,0.27,0.58,1.42,0.27,-1.13,1.32,2.77,2.01,2.69,7.47,0.18,0.18
5,50.52,0.19,81,25.85,30.61,6.66,23.95,0.01,0.97,3.29,0.08,-2.07,2.36,3.4,2.74,3.49,9.63,0.19,0.27
6,51.77,0.19,81,18.42,27.39,5.22,22.17,0.49,0.25,0.33,0.43,-0.37,0.6,2.36,1.74,2.15,6.25,0.11,0.33
7,50.37,0.2,80,10.78,26.16,3.69,22.48,0.47,0.36,1.1,0.44,-0.47,0.74,2.35,1.69,2.08,6.11,0.15,0.18
8,36.01,0.28,72,16.89,24.2,4.62,19.58,0.49,0.27,0.73,0.43,-0.44,0.63,2.04,1.35,1.94,5.33,0.1,0.23
9,45.61,0.22,78,32.59,28.84,6.38,22.46,0.59,0.18,0.43,0.49,-0.24,0.41,1.73,1.01,1.78,4.53,0.17,0.19
10,45.19,0.22,78,48,29.97,9.25,20.72,0.41,0.52,1.38,0.42,-0.62,0.93,2.86,2.13,2.59,7.58,0.06,0.13
11,62.13,0.12,88,58.91,33.94,9.76,24.18,0.59,0.22,0.18,0.55,0.08,0.24,2.4,1.76,1.97,6.12,0.12,0.12
12,55.36,0.17,83,6.94,27.8,3.61,24.19,0.43,0.5,1.32,0.43,-0.64,1.06,2.59,1.86,2.39,6.83,0.18,0.12
13,64.75,0.12,88,12.16,27.72,4.52,23.2,0.17,0.75,2.12,0.19,-1.57,1.89,2.91,2.26,2.99,8.16,0.05,0.13
14,49.79,0.2,80,15.65,27.68,6.16,21.52,0.8,0.07,-0.1,0.75,0.7,-0.2,2.14,1.32,1.44,4.9,0.09,0.12
15,40.22,0.25,75,22.56,28.25,7.02,21.23,0.23,0.65,2.23,0.24,-1.28,1.23,2.85,2.16,2.73,7.75,0.16,0.12
16,54.54,0.17,83,19.28,29.85,7.22,22.63,0.5,0.27,1.1,0.42,-0.47,0.56,2.3,1.55,2.26,6.12,0.11,0.15
17,50.4,0.2,80,11.5,26.09,4.39,21.7,0.55,0.33,1.22,0.52,-0.22,0.57,2.52,1.84,2.16,6.52,0.1,0.12
18,56.35,0.16,84,17.05,29.98,5.86,24.12,0.52,0.34,0.66,0.49,-0.3,0.73,2.2,1.5,1.98,5.68,0.17,0.13
19,53.2,0.18,82,17.39,28.52,6.52,22.0,0.34,0.5,1.42,0.32,-0.97,1.04,2.73,2.01,2.74,7.49,0.08,0.12
20,26.0,0.33,67,22.93,25.96,6.92,19.04,0.65,0.21,0.11,0.62,0.24,0.16,1.97,1.24,1.52,4.73,0.15,0.13
21,57.82,0.15,85,26.76,30.95,6.81,24.14,0.37,0.44,1.29,0.34,-0.88,1.05,2.58,1.98,2.48,7.04,0.16,0.74
22,53.2,0.19,81,2.27,23.71,1.64,22.07,0.34,0.45,1.36,0.31,-0.86,1.05,2.68,2.06,2.42,7.16,0.1,0.12
23,53.65,0.17,83,28.27,32.1,7.6,24.51,0.68,0.05,0.03,0.59,0.24,0.08,1.83,1.23,1.71,4.77,0.2,0.12
24,65.04,0.11,89,38.79,31.44,7.75,23.69,0.47,0.26,0.77,0.41,-0.43,0.53,2.28,1.65,2.12,6.06,0.08,0.12
25,72.69,0.06,94,32.34,35.03,8.44,26.6,0.52,0.34,0.9,0.48,-0.39,0.75,2.28,1.55,2.0,5.83,0.15,0.16
26,63.81,0.13,87,3.45,25.47,2.34,23.13,0.8,0.08,-0.15,0.76,0.77,-0.28,2.06,1.17,1.47,4.7,0.07,0.13
27,55.88,0.16,84,16.76,31.16,6.42,24.74,0.67,0.15,0.12,0.61,0.25,0.1,2.13,1.4,1.63,5.17,0.17,0.13
28,55.29,0.16,84,27.14,32.61,6.45,26.17,0.71,0.07,-0.06,0.63,0.4,-0.14,2.32,1.73,1.86,5.9,0.24,0.14
29,58.17,0.14,86,18.69,34.61,7.22,27.4,0.59,0.11,0.5,0.49,-0.12,0.28,1.93,1.28,1.9,5.11,0.26,0.13
30,60.94,0.13,87,27.69,32.37,6.51,25.86,0.26,0.66,2.37,0.27,-1.25,1.44,2.82,2.07,2.83,7.71,0.2,0.13
31,72.39,0.07,93,28.56,31.6,7.06,24.54,0.64,0.31,0.64,0.62,0.12,0.43,2.11,1.43,1.69,5.23,0.06,0.13
32,66.81,0.1,90,32.39,31.64,7.19,24.44,0.54,0.33,0.82,0.51,-0.22,0.5,2.52,1.83,2.2,6.56,0.11,0.14
33,55.85,0.15,85,50.82,35.78,9.38,26.4,0.25,0.6,1.8,0.26,-1.18,1.35,2.86,2.21,2.68,7.75,0.24,0.14
34,70.33,0.09,91,4.11,27.8,2.7,25.1,0.56,0.35,1.29,0.55,-0.13,0.49,2.72,1.92,2.12,6.77,0.13,0.14
35,63.82,0.12,88,26.41,29.93,6.34,23.59,0.77,0.07,-0.1,0.71,0.59,-0.16,1.91,1.07,1.33,4.31,0.09,0.12
36,60.18,0.14,86,28.02,29.72,6.16,23.56,0.38,0.52,1.89,0.37,-0.85,1.18,2.51,1.92,2.46,6.9,0.12,0.14
37,64.33,0.11,89,28.22,33.11,8.17,24.94,0.64,0.04,0.06,0.53,0.08,0.06,1.89,1.18,1.73,4.8,0.14,0.14
38,72.78,0.07,93,6.46,30.7,3.45,27.25,0.51,0.37,0.68,0.5,-0.26,0.59,2.48,1.71,2.03,6.23,0.18,0.14
39,50.04,0.2,80,19.3,27.01,5.31,21.7,0.71,0.05,0.01,0.62,0.28,0.01,1.94,1.25,1.55,4.74,0.1,0.13
40,70.2,0.09,91,6.95,28.1,2.65,25.45,0.69,0.05,0.0,0.59,0.26,-0.08,1.97,1.32,1.72,5.01,0.15,0.13
41,56.46,0.16,84,13.15,29.72,4.22,25.5,0.74,0.16,0.49,0.71,0.59,-0.18,2.13,1.5,1.5,5.13,0.21,0.7
42,72.9,0.07,93,9.1,30.45,4.94,25.51,0.45,0.3,0.86,0.39,-0.52,0.55,2.66,2.05,2.36,7.06,0.13,0.13
43,73.13,0.06,94,34.53,34.06,7.72,26.34,0.32,0.57,1.82,0.33,-0.92,1.22,2.74,2.04,2.48,7.27,0.15,0.13
44,64.58,0.1,90,29.19,36.81,7.26,29.56,0.28,0.62,1.61,0.28,-1.21,1.65,2.67,2.02,2.74,7.43,0.26,0.13
45,73.12,0.06,94,37.45,34.09,8.22,25.87,0.44,0.51,1.66,0.45,-0.54,0.81,2.89,2.03,2.47,7.39,0.13,0.13
46,71.58,0.07,93,9.41,33.4,5.23,28.17,0.39,0.63,1.7,0.43,-0.72,1.25,3.01,2.18,2.66,7.85,0.23,0.13
47,73.94,0.06,94,34.09,32.26,6.62,25.64,0.56,0.27,0.3,0.53,-0.08,0.34,2.53,1.82,2.06,6.42,0.12,0.13
48,65.95,0.08,92,36.93,42.0,8.22,33.78,0.81,0.07,-0.07,0.75,0.69,-0.12,1.74,0.97,1.37,4.08,0.36,0.13
49,71.82,0.07,93,19.05,32.87,6.46,26.41,0.48,0.44,1.57,0.47,-0.48,0.93,2.37,1.77,2.19,6.33,0.14,0.13
50,69.14,0.09,91,10.8,30.54,3.62,26.92,0.68,0.06,-0.05,0.6,0.31,-0.03,2.13,1.59,1.7,5.43,0.21,0.13
51,57.0,0.16,84,3.75,28.38,2.38,26.0,0.75,0.08,-0.1,0.7,0.65,-0.18,2.11,1.5,1.52,5.13,0.24,0.14
52,73.96,0.07,93,15.23,28.05,3.52,24.54,0.47,0.3,1.07,0.41,-0.53,0.68,2.16,1.52,2.03,5.71,0.06,0.13
53,70.08,0.06,94,40.4,40.84,7.48,33.36,0.2,0.76,2.7,0.24,-1.41,1.72,3.21,2.57,3.08,8.87,0.33,0.13
54,78.66,0.04,96,15.12,30.04,4.56,25.48,0.49,0.24,0.49,0.42,-0.37,0.57,2.23,1.56,2.04,5.83,0.08,0.13
55,68.83,0.09,91,19.02,31.24,5.44,25.8,0.53,0.33,0.77,0.51,-0.18,0.54,2.72,2.0,2.34,7.07,0.14,0.14
56,62.33,0.13,87,14.4,29.05,5.25,23.79,0.67,0.06,-0.04,0.59,0.29,-0.14,2.46,1.86,1.97,6.29,0.12,0.12
57,69.0,0.08,92,21.29,35.08,6.1,28.98,0.67,0.24,0.73,0.64,0.18,0.28,2.2,1.38,1.87,5.45,0.25,0.13
58,73.17,0.07,93,6.84,29.82,3.61,26.22,0.67,0.32,0.64,0.67,0.28,0.25,2.76,1.8,2.05,6.61,0.15,0.13
59,70.46,0.07,93,30,35.91,6.73,29.18,0.75,0.06,-0.06,0.68,0.48,-0.12,2.12,1.47,1.69,5.28,0.24,0.13
60,73.13,0.07,93,22.99,29.92,4.74,25.18,0.57,0.28,0.34,0.53,-0.15,0.45,2.17,1.4,1.77,5.34,0.11,0.14
61,76.47,0.03,97,38.52,38.78,8.24,30.54,0.51,0.28,0.8,0.44,-0.46,0.72,2.13,1.45,2.08,5.67,0.25,0.13
62,80.61,0.03,97,5.46,29.86,3.02,26.85,0.7,0.06,-0.07,0.62,0.37,-0.16,2.15,1.38,1.59,5.12,0.12,0.68
63,74.56,0.05,95,13.98,34.97,6.66,28.32,0.76,0.07,-0.12,0.71,0.61,-0.2,2.04,1.32,1.47,4.83,0.2,0.13
64,70.74,0.08,92,7.68,31.11,4.22,26.89,0.49,0.4,1.79,0.46,-0.48,0.77,2.47,1.65,2.28,6.4,0.19,0.13
65,72.81,0.06,94,31.77,34.77,7.24,27.53,0.23,0.62,1.75,0.24,-1.22,1.48,2.9,2.35,2.79,8.04,0.19,0.13
66,74.11,0.06,94,33.28,31.88,6.76,25.13,0.61,0.05,0.05,0.5,-0.0,0.08,1.98,1.35,1.9,5.23,0.09,0.13
67,78.63,0.03,97,36.13,34.11,7.63,26.47,0.3,0.53,1.39,0.29,-1.08,1.27,2.86,2.15,2.77,7.78,0.12,0.13
68,78.92,0.03,97,13.87,33.49,5.0,28.49,0.57,0.16,0.51,0.47,-0.25,0.44,1.77,1.26,1.88,4.91,0.2,0.13
69,77.58,0.03,97,37.3,36.38,7.27,29.11,0.6,0.27,0.7,0.58,0.08,0.27,2.38,1.7,1.84,5.93,0.22,0.13
70,77.52,0.04,96,24.17,32.53,6.8,25.73,0.78,0.07,-0.1,0.72,0.64,-0.21,1.96,1.25,1.44,4.65,0.09,0.14
71,85.13,0.0,100,13.42,32.08,3.73,28.34,0.25,0.75,2.66,0.3,-1.23,1.56,3.12,2.4,2.88,8.4,0.16,0.15
72,75.33,0.05,95,26.08,33.27,5.93,27.35,0.68,0.06,-0.04,0.6,0.32,-0.11,2.25,1.62,1.79,5.66,0.17,0.13
73,74.79,0.04,96,5.27,38.47,2.89,35.58,0.62,0.05,-0.01,0.52,0.06,0.02,1.99,1.42,1.84,5.25,0.34,0.13
74,74.56,0.06,94,15.28,30.89,6.04,24.85,0.54,0.3,0.72,0.49,-0.31,0.64,2.03,1.4,2.13,5.56,0.06,0.13
75,71.27,0.06,94,47.43,38.21,7.7,30.51,0.78,0.08,-0.13,0.73,0.68,-0.22,2.14,1.43,1.48,5.04,0.28,0.13
76,72.74,0.05,95,11.26,38.98,5.91,33.07,0.75,0.27,0.44,0.75,0.55,0.09,2.46,1.54,1.65,5.65,0.32,0.13
77,72.29,0.06,94,37.04,35.94,7.23,28.7,0.39,0.58,1.99,0.42,-0.69,1.09,2.76,2.12,2.48,7.35,0.23,0.14
78,68.45,0.09,91,29.27,32.13,7.66,24.46,0.37,0.46,1.52,0.34,-0.88,1.04,2.55,1.88,2.43,6.86,0.1,0.13
79,76.19,0.05,95,11.49,31.37,4.49,26.88,0.53,0.32,1.22,0.49,-0.32,0.59,2.36,1.67,2.13,6.16,0.17,0.13
80,75.21,0.05,95,31.85,33.55,6.37,27.18,0.41,0.53,1.99,0.41,-0.7,1.16,2.57,1.92,2.39,6.87,0.18,0.13
81,76.41,0.05,95,23.07,30.89,5.31,25.58,0.81,0.06,-0.05,0.75,0.67,-0.12,1.86,1.07,1.46,4.4,0.1,0.13
82,80.43,0.03,97,12.33,30.23,4.42,25.81,0.78,0.26,0.59,0.79,0.69,-0.06,2.46,1.53,1.66,5.65,0.08,1.67
83,82.81,0.01,99,12.97,33.08,6.19,26.89,0.4,0.54,1.72,0.42,-0.63,1.1,2.81,2.1,2.43,7.34,0.11,0.27
84,79.01,0.02,98,2.67,37.22,1.84,35.39,0.41,0.42,0.95,0.39,-0.63,0.96,2.61,2.07,2.41,7.09,0.33,0.26
85,75.63,0.04,96,34.49,36.63,6.94,29.69,0.53,0.39,1.37,0.53,-0.23,0.68,2.48,1.79,2.12,6.38,0.23,0.29
86,83.1,0.02,98,3.94,28.52,2.6,25.92,0.66,0.04,0.08,0.54,0.06,0.16,1.41,0.76,1.57,3.74,0.07,0.25
87,82.31,0.01,99,17.05,34.12,6.48,27.64,0.35,0.48,1.42,0.33,-0.91,1.2,2.6,2.02,2.56,7.17,0.15,0.26
88,76.49,0.05,95,6.78,30.73,3.66,27.07,0.57,0.27,0.5,0.53,-0.13,0.47,2.18,1.54,1.87,5.59,0.16,0.27
89,78.8,0.04,96,6.38,29.74,4.05,25.69,0.95,0.1,-0.25,0.95,1.32,-0.45,2.07,1.26,1.04,4.38,0.08,0.18
90,72.62,0.07,93,2.48,31.08,1.74,29.33,0.2,0.68,1.61,0.23,-1.35,1.66,2.96,2.3,2.83,8.09,0.23,0.2
91,77.96,0.04,96,15.44,31.57,5.93,25.65,0.58,0.26,0.74,0.53,-0.1,0.44,2.5,1.84,2.22,6.56,0.09,0.28
92,75.83,0.05,95,25.6,32.18,5.34,26.84,0.63,0.27,0.64,0.59,0.04,0.42,2.37,1.57,1.74,5.67,0.17,0.19
93,75.94,0.04,96,29.5,35.96,7.06,28.9,0.39,0.37,1.57,0.35,-0.69,0.7,2.88,2.28,2.66,7.82,0.21,0.19
94,80.6,0.03,97,11.15,29.87,4.2,25.67,0.52,0.3,0.75,0.48,-0.22,0.45,2.68,2.16,2.4,7.25,0.07,0.19
95,78.41,0.04,96,23.35,30.58,5.27,25.31,0.35,0.57,1.54,0.37,-0.85,1.21,2.95,2.29,2.65,7.88,0.06,0.19
96,69.44,0.08,92,6.17,34.09,3.96,30.13,0.62,0.21,0.34,0.57,0.1,0.25,2.47,1.72,2.17,6.36,0.28,0.25
97,77.24,0.04,96,31.29,33.14,6.95,26.19,0.2,0.67,2.88,0.21,-1.38,1.39,3.27,2.62,3.18,9.06,0.12,0.21
