episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,14.65,0.29,71,10.17,25.32,5.04,20.28,-0.94,3.16,2.32,-0.54,-0.94,0.61,2.97,2.49,2.31,0.49,0.36,0.12
2,29.56,0.2,80,28.23,67.24,5.96,61.28,-0.9,2.94,1.8,-0.53,-0.88,0.64,2.99,2.05,2.1,0.49,0.35,0.12
3,33.7,0.14,86,11.95,104.59,4.06,100.53,-1.16,3.93,3.52,-0.73,-1.18,0.93,2.85,2.34,2.1,0.48,0.42,0.13
4,14.81,0.18,82,27.05,155.43,7.38,148.05,-0.81,2.17,1.92,-0.45,-0.59,0.48,2.93,2.38,2.27,0.49,0.6,0.13
5,12.41,0.24,76,27.58,189.59,6.43,183.16,-0.1,-0.42,0.02,0.03,-0.03,-0.14,2.3,2.28,2.96,0.45,0.5,0.12
6,6.05,0.2,80,19.45,225.53,5.41,220.12,0.03,-0.6,0.14,0.09,-0.09,-0.17,2.29,2.25,2.59,0.43,0.64,0.17
7,21.49,0.19,81,12.27,273.5,4.07,269.43,-1.16,4.14,2.98,-0.71,-1.21,1.0,2.7,2.31,2.18,0.47,0.49,0.12
8,8.17,0.23,77,17.27,309.59,4.76,304.83,0.01,-0.62,0.1,0.08,-0.08,-0.21,2.3,2.27,2.61,0.43,0.61,0.15
9,10.7,0.25,75,30.45,341.41,6.27,335.15,-1.12,3.63,3.69,-0.71,-1.11,0.68,3.03,2.35,2.39,0.5,0.43,0.12
10,26.26,0.2,80,46.8,383.29,9.19,374.1,-1.2,4.12,3.02,-0.74,-1.23,0.82,3.0,2.0,2.17,0.49,0.44,0.12
11,20.68,0.18,82,57.76,433.71,9.71,424.0,-0.97,3.31,4.38,-0.63,-1.13,0.45,2.83,2.12,2.12,0.47,0.51,0.14
12,18.46,0.16,84,6.86,476.93,3.57,473.36,-0.08,-0.49,0.13,-0.0,-0.11,-0.07,2.26,2.07,2.62,0.42,0.57,0.12
13,22.13,0.22,78,11.26,503.66,4.3,499.36,-0.5,1.38,1.41,-0.27,-0.57,0.38,2.63,2.2,2.28,0.47,0.37,0.12
14,23.79,0.18,82,13.66,548.95,5.6,543.34,-0.43,1.03,1.36,-0.22,-0.51,0.17,2.56,2.35,2.57,0.46,0.43,0.17
15,25.61,0.18,82,23.93,608.71,7.32,601.39,-0.28,0.42,0.89,-0.13,-0.33,0.17,2.32,2.4,2.66,0.45,0.46,0.14
16,17.8,0.18,82,19.12,626.65,7.26,619.39,-0.1,-0.42,-0.05,0.02,-0.04,-0.07,2.46,2.68,2.85,0.48,0.53,0.12
17,42.26,0.14,86,12.26,659.28,4.65,654.63,-0.62,1.74,1.14,-0.32,-0.56,0.34,2.64,2.06,2.49,0.46,0.32,0.12
18,16.8,0.13,87,21.22,717.21,6.71,710.51,-1.72,6.07,5.35,-1.12,-1.73,1.36,3.1,2.26,1.8,0.5,0.66,0.15
19,2.5,0.18,82,15.9,775.78,6.24,769.54,-0.31,-0.04,-0.07,-0.08,0.07,-0.1,2.89,2.33,2.58,0.48,0.75,0.19
20,24.78,0.21,79,21.92,815.91,6.74,809.16,-1.06,3.6,2.98,-0.67,-1.13,0.9,2.82,2.23,2.18,0.5,0.43,0.35
21,37.71,0.16,84,30.52,803.48,7.34,796.14,-0.73,2.12,2.42,-0.42,-0.67,0.51,2.61,2.42,2.36,0.47,0.28,1.43
22,35.47,0.08,92,2.51,898.1,1.76,896.35,-0.1,-0.43,-0.05,0.03,-0.03,-0.16,2.45,2.54,2.71,0.46,0.52,0.16
23,27.13,0.11,89,28.17,910.13,7.57,902.56,-0.97,2.91,1.73,-0.57,-0.83,0.88,2.76,2.36,2.26,0.5,0.55,0.14
24,23.38,0.11,89,37.44,982.62,7.58,975.03,-0.76,1.9,1.37,-0.4,-0.49,0.33,2.82,2.21,2.46,0.48,0.62,0.15
25,32.96,0.09,91,35.52,996.65,8.61,988.04,-1.08,3.76,3.93,-0.7,-1.25,0.77,2.86,2.29,2.19,0.48,0.53,0.13
26,27.58,0.1,90,4.27,1080.31,2.82,1077.49,-0.13,-0.32,0.01,0.01,-0.01,-0.09,2.51,2.43,2.77,0.47,0.56,0.12
27,45.62,0.12,88,18.93,1091.69,7.06,1084.64,-0.64,1.76,1.85,-0.37,-0.6,0.46,2.66,2.26,2.16,0.46,0.31,0.13
28,29.26,0.12,88,22.51,1166.11,5.95,1160.16,-0.12,-0.34,-0.04,0.01,-0.02,-0.19,2.51,2.28,2.54,0.45,0.52,0.12
29,33.09,0.11,89,18.47,1180.43,6.9,1173.53,-1.02,3.39,3.65,-0.67,-1.12,0.9,2.71,2.28,2.07,0.48,0.44,0.12
30,50.96,0.08,92,21.77,1242.36,5.49,1236.87,-0.55,1.51,1.43,-0.3,-0.57,0.39,2.52,2.23,2.46,0.47,0.34,0.13
31,12.5,0.1,90,28.8,1278.36,6.84,1271.51,-2.01,7.52,5.01,-1.31,-2.09,1.96,3.21,2.17,1.58,0.51,0.75,0.14
32,53.19,0.07,93,31.28,1313.31,7.54,1305.76,-0.67,1.93,2.4,-0.39,-0.68,0.36,2.55,2.25,2.39,0.46,0.32,0.14
33,19.73,0.18,82,57.37,1378.98,9.69,1369.29,-1.12,3.92,3.58,-0.72,-1.27,0.96,2.7,2.11,2.07,0.47,0.54,0.12
34,23.23,0.08,92,4.18,1419.3,2.76,1416.54,0.05,-0.66,-0.02,0.11,-0.08,-0.18,2.22,2.33,2.74,0.44,0.66,0.12
35,45.11,0.08,92,23.43,1461.48,6.15,1455.33,-0.98,3.34,2.58,-0.58,-1.0,0.82,2.68,2.27,2.3,0.47,0.39,0.13
36,22.51,0.09,91,22.18,1489.06,5.94,1483.12,-1.63,5.7,5.03,-1.04,-1.57,1.36,3.14,2.26,1.77,0.5,0.64,0.12
37,30.53,0.12,88,33.27,1557.94,8.44,1549.5,-0.07,-0.45,0.06,0.02,-0.08,-0.11,2.77,2.61,2.38,0.49,0.51,0.12
38,32.17,0.09,91,6.47,1581.54,3.45,1578.09,-1.29,4.32,3.76,-0.82,-1.24,1.13,2.98,2.35,1.93,0.5,0.55,0.13
39,49.07,0.07,93,23.74,1634.6,5.81,1628.8,-0.47,1.06,1.43,-0.22,-0.36,0.07,2.68,2.62,2.55,0.47,0.43,0.13
40,43.01,0.09,91,7.93,1671.7,2.88,1668.81,-0.4,1.02,0.86,-0.18,-0.45,0.19,2.5,2.21,2.52,0.46,0.42,0.13
41,30.03,0.07,93,11.83,1731.15,3.92,1727.23,-0.14,-0.32,-0.01,-0.01,-0.02,-0.1,2.61,2.48,2.57,0.47,0.59,0.78
42,25.72,0.09,91,9.23,1774.64,5.1,1769.54,-1.62,5.77,3.57,-1.02,-1.59,1.46,2.99,2.22,1.91,0.5,0.64,0.14
43,30.79,0.08,92,38.72,1812.01,8.16,1803.85,-1.35,4.87,3.51,-0.86,-1.48,1.25,2.79,2.1,2.0,0.48,0.59,0.13
44,51.99,0.03,97,32.81,1861.78,7.6,1854.19,-1.01,3.38,2.36,-0.61,-1.0,0.9,2.9,2.5,2.1,0.5,0.4,0.13
45,29.32,0.03,97,36.7,1916.93,8.04,1908.89,-0.57,1.13,0.53,-0.27,-0.26,0.28,2.71,2.47,2.45,0.49,0.67,0.13
