episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,9.83,0.26,74,9.64,25.97,4.8,21.16,-0.94,3.23,3.02,-0.59,-1.09,0.73,2.7,2.11,2.49,0.46,0.51,0.12
2,25.96,0.21,79,25.16,64.37,5.71,58.66,-1.03,3.55,2.0,-0.61,-1.04,1.13,2.47,2.48,2.49,0.47,0.37,0.12
3,6.67,0.23,77,8.96,98.8,3.42,95.38,-1.56,5.42,4.92,-1.01,-1.53,1.34,2.71,2.61,2.29,0.51,0.62,0.14
4,23.64,0.19,81,27.19,145.82,7.38,138.44,-0.54,1.66,2.35,-0.3,-0.68,0.38,2.47,2.22,2.74,0.48,0.48,0.13
5,21.3,0.25,75,25.89,181.08,6.23,174.85,-0.65,1.87,1.19,-0.33,-0.55,0.56,2.23,2.36,2.63,0.47,0.37,0.12
6,24.2,0.21,79,21.57,219.33,5.89,213.44,-0.42,0.89,0.9,-0.2,-0.33,0.2,2.09,2.25,2.65,0.45,0.43,0.13
7,11.02,0.22,78,11.95,260.68,3.91,256.77,-0.17,-0.24,-0.04,-0.0,0.03,-0.19,1.88,2.1,2.49,0.45,0.59,0.17
8,6.25,0.15,85,23.15,302.26,5.89,296.38,-2.02,7.44,6.18,-1.33,-2.09,1.92,3.06,2.78,2.53,0.52,0.75,0.14
9,23.6,0.16,84,27.27,338.76,5.92,332.83,-1.24,4.17,2.88,-0.77,-1.16,1.03,2.2,2.49,2.46,0.5,0.53,0.12
10,26.79,0.12,88,45.45,388.47,9.13,379.34,-0.88,2.91,4.29,-0.58,-1.05,0.43,2.64,2.17,2.66,0.47,0.52,0.15
11,16.33,0.27,73,54.36,431.25,9.55,421.7,-0.5,1.22,0.85,-0.27,-0.44,0.36,1.96,2.38,2.36,0.47,0.41,0.16
12,16.81,0.2,80,5.76,465.83,3.11,462.72,-0.03,-0.46,-0.06,0.07,-0.04,-0.19,2.12,2.28,2.72,0.47,0.54,0.16
13,33.11,0.2,80,9.8,500.54,4.04,496.5,-0.58,1.71,1.42,-0.29,-0.58,0.43,2.16,1.99,2.69,0.44,0.34,0.16
14,5.76,0.22,78,14.1,541.96,5.68,536.28,-0.69,1.65,1.33,-0.36,-0.42,0.33,1.96,2.37,2.49,0.48,0.64,0.15
15,-4.29,0.28,72,24.15,594.47,7.16,587.31,-0.67,1.73,1.48,-0.36,-0.48,0.48,1.82,2.46,2.72,0.48,0.62,0.12
