episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,35.38,0.27,73,10.16,26.29,5.03,21.26,-0.8,2.42,1.68,-0.45,-0.7,0.45,2.49,2.04,2.48,0.49,0.37,0.13
2,20.51,0.26,74,24.41,63.7,5.73,57.97,-1.52,5.27,4.19,-0.97,-1.48,1.27,2.54,2.08,1.9,0.51,0.61,0.12
3,62.97,0.11,89,11.64,103.22,3.98,99.24,-1.14,3.81,3.72,-0.71,-1.12,0.9,2.2,1.96,2.11,0.47,0.42,0.12
4,22.81,0.24,76,25.2,152.31,7.15,145.16,-0.55,1.48,1.38,-0.27,-0.48,0.31,2.47,1.96,2.75,0.47,0.36,0.12
5,27.22,0.19,81,28.05,182.96,6.49,176.47,-1.71,5.95,5.86,-1.12,-1.7,1.34,2.47,2.15,1.57,0.51,0.66,0.13
6,31.76,0.21,79,21.92,223.63,5.73,217.9,-1.59,5.59,4.38,-1.02,-1.59,1.33,2.62,2.2,1.57,0.5,0.63,0.14
7,46.75,0.22,78,8.47,266.51,3.2,263.31,0.06,-0.67,-0.0,0.12,-0.07,-0.18,2.3,1.91,3.3,0.45,0.65,0.14
8,35.1,0.17,83,24.46,296.91,5.46,291.45,0.02,-0.62,0.08,0.06,-0.12,-0.08,2.33,2.12,3.34,0.43,0.64,0.13
9,28.75,0.16,84,30.44,339.59,5.97,333.62,-1.75,6.28,5.97,-1.17,-1.86,1.29,2.46,2.17,1.56,0.5,0.68,0.12
10,-12.79,0.26,74,52.76,386.34,9.47,376.86,-0.12,-0.35,-0.02,0.02,-0.01,-0.11,2.34,1.85,3.2,0.45,0.53,0.12
11,-8.35,0.18,82,56.59,429.43,9.65,419.78,-0.9,3.07,3.27,-0.57,-1.09,0.55,2.08,2.07,2.45,0.48,0.51,0.12
12,56.22,0.19,81,5.49,464.72,2.99,461.73,-1.5,5.15,4.82,-0.97,-1.46,1.32,2.52,1.96,1.58,0.5,0.6,0.14
13,53.68,0.16,84,11.74,500.98,4.51,496.48,-0.73,1.85,1.85,-0.41,-0.55,0.33,2.71,1.99,2.13,0.48,0.61,0.12
14,40.51,0.2,80,16.35,554.76,6.21,548.55,-0.61,1.42,1.89,-0.33,-0.45,0.33,2.38,1.9,2.82,0.48,0.48,0.13
15,29.17,0.2,80,25.27,601.11,7.66,593.45,-0.46,1.43,2.04,-0.27,-0.67,0.26,2.09,1.96,2.89,0.45,0.61,0.12
16,35.13,0.21,79,19.24,629.07,7.3,621.77,-1.49,5.23,3.55,-0.93,-1.43,1.35,2.37,1.85,1.76,0.49,0.6,0.13
17,45.9,0.2,80,12.1,659.72,4.59,655.12,-0.51,1.55,1.15,-0.28,-0.62,0.6,2.1,1.89,2.89,0.5,0.42,0.17
18,25.41,0.25,75,21.65,709.18,6.49,702.69,-0.71,1.84,1.84,-0.4,-0.54,0.29,2.48,1.91,2.43,0.45,0.47,0.15
19,34.57,0.24,76,15.45,744.32,6.18,738.13,-0.56,1.7,1.73,-0.32,-0.66,0.48,2.32,1.99,2.75,0.45,0.42,0.15
20,41.75,0.18,82,18.1,784.72,6.23,778.49,-1.74,6.19,5.44,-1.13,-1.75,1.29,2.48,2.19,1.54,0.5,0.67,0.15
21,34.57,0.16,84,26.07,824.02,6.95,817.07,-0.67,1.78,2.47,-0.39,-0.63,0.22,2.33,2.06,2.61,0.48,0.3,0.82
22,79.92,0.09,91,2.44,868.31,1.72,866.59,-0.14,-0.32,-0.07,0.03,0.03,-0.21,2.2,1.68,3.26,0.44,0.54,0.12
23,24.08,0.2,80,29.29,889.32,7.84,881.48,-0.63,2.07,2.52,-0.39,-0.82,0.42,1.89,1.96,2.84,0.46,0.57,0.14
24,30.05,0.13,87,32.83,955.94,7.07,948.87,-0.52,1.23,1.03,-0.26,-0.42,0.26,2.46,1.93,2.53,0.46,0.42,0.14
25,24.6,0.14,86,35.72,992.55,8.62,983.93,-0.02,-0.56,0.07,0.04,-0.1,-0.09,2.08,1.98,3.4,0.45,0.59,0.12
26,67.6,0.15,85,2.78,1032.35,1.95,1030.4,-1.21,3.99,4.15,-0.78,-1.19,0.84,2.32,2.21,2.11,0.5,0.47,0.12
27,36.73,0.23,77,15.13,1064.33,6.23,1058.1,-0.1,-0.4,-0.03,0.02,-0.03,-0.16,2.54,2.05,3.01,0.45,0.5,0.12
28,22.38,0.17,83,34.11,1142.16,7.41,1134.75,-0.97,3.4,3.78,-0.62,-1.15,0.59,2.19,2.23,2.41,0.49,0.51,0.14
29,53.62,0.11,89,18.26,1174.45,7.08,1167.37,-0.71,2.19,1.86,-0.4,-0.73,0.4,2.48,2.06,2.48,0.48,0.28,0.14
30,46.29,0.12,88,22.27,1214.31,5.9,1208.41,-1.05,3.53,2.58,-0.64,-1.06,0.9,2.46,2.01,2.23,0.48,0.38,0.14
31,44.73,0.1,90,25.69,1242.63,6.78,1235.84,-0.61,1.8,1.84,-0.34,-0.64,0.41,2.44,1.96,2.7,0.46,0.34,0.13
32,35.57,0.12,88,29.94,1305.63,7.56,1298.07,-0.61,1.49,1.4,-0.32,-0.46,0.22,2.74,2.06,2.3,0.49,0.51,0.12
