episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,35.92,0.15,85,11.76,32.74,5.72,27.01,0.29,0.61,1.83,0.29,-1.18,1.53,2.66,1.96,2.56,7.19,0.23,0.14
2,45.33,0.15,85,23.86,28.09,5.55,22.54,0.22,0.78,2.11,0.28,-1.31,1.75,3.13,2.41,2.98,8.52,0.06,0.14
3,21.0,0.2,80,9.03,24.79,3.41,21.38,0.53,0.33,0.64,0.49,-0.29,0.66,2.38,1.7,2.08,6.15,0.08,0.14
4,11.83,0.24,76,28.51,30.97,7.62,23.34,0.67,0.07,-0.11,0.6,0.37,-0.19,2.28,1.6,1.78,5.66,0.23,0.12
5,7.5,0.22,78,32.1,28.81,6.96,21.85,0.8,0.07,-0.12,0.74,0.68,-0.2,1.96,1.19,1.38,4.54,0.14,0.12
6,20.17,0.18,82,17.02,27.88,5.15,22.73,0.62,0.06,-0.01,0.52,0.11,-0.05,2.17,1.54,1.88,5.58,0.13,0.12
7,4.83,0.22,78,10.86,24.85,3.67,21.18,0.87,0.08,-0.15,0.84,0.98,-0.29,1.86,1.06,1.2,4.13,0.1,0.12
8,4.75,0.3,70,23.71,24.96,5.64,19.31,0.48,0.31,0.64,0.42,-0.51,0.86,2.21,1.69,2.06,5.96,0.1,0.12
9,15.58,0.22,78,29.37,27.1,5.92,21.18,0.53,0.22,0.45,0.45,-0.36,0.64,2.14,1.53,2.12,5.78,0.1,0.13
10,35.08,0.14,86,48.74,32.17,9.28,22.88,0.41,0.55,1.41,0.42,-0.71,1.23,2.56,1.88,2.41,6.85,0.07,0.14
11,19.67,0.24,76,53.47,30.48,9.51,20.97,0.44,0.45,1.17,0.44,-0.46,0.85,2.7,1.97,2.22,6.9,0.12,0.12
12,31.25,0.16,84,6.06,27.52,3.23,24.29,0.48,0.31,1.42,0.42,-0.55,0.67,2.5,1.89,2.36,6.75,0.14,0.14
13,35.08,0.17,83,13.25,27.81,4.87,22.94,0.52,0.35,1.42,0.5,-0.24,0.51,2.81,2.22,2.51,7.53,0.13,0.13
14,6.0,0.28,72,13.56,25.23,5.65,19.58,0.52,0.35,0.61,0.48,-0.38,0.71,2.19,1.4,2.07,5.67,0.1,0.13
15,7.5,0.22,78,23.32,29.87,7.17,22.69,0.63,0.04,0.09,0.51,-0.01,0.13,1.73,1.04,1.77,4.54,0.19,0.13
16,0.33,0.29,71,19.72,27.14,7.42,19.72,0.73,0.06,0.01,0.65,0.39,-0.04,1.96,1.3,1.7,4.96,0.12,0.12
17,1.25,0.25,75,11.25,24.41,4.19,20.21,0.81,0.08,-0.15,0.77,0.79,-0.2,1.85,1.09,1.25,4.2,0.08,0.13
18,11.33,0.18,82,19.27,28.18,6.33,21.85,0.88,0.08,-0.15,0.84,0.96,-0.28,1.94,1.13,1.22,4.29,0.07,0.12
19,30.25,0.13,87,17.01,29.19,6.39,22.8,0.46,0.29,0.52,0.4,-0.47,0.56,2.26,1.55,2.15,5.97,0.03,0.13
20,23.67,0.18,82,19.37,29.62,6.21,23.41,0.49,0.32,0.85,0.43,-0.5,0.7,2.31,1.66,2.13,6.1,0.16,0.12
21,32.75,0.21,79,23.46,32.05,6.71,25.34,0.21,0.68,3.1,0.22,-1.41,1.36,3.0,2.23,2.94,8.16,0.26,0.73
22,21.75,0.15,85,2.33,25.64,1.66,23.98,0.6,0.27,0.87,0.56,-0.06,0.44,2.02,1.28,1.88,5.19,0.16,0.34
23,28.75,0.17,83,30.13,34.39,8.05,26.34,0.56,0.37,0.58,0.56,-0.05,0.52,2.61,1.82,2.18,6.61,0.25,0.26
24,18.67,0.14,86,41.95,31.19,7.94,23.26,0.83,0.07,-0.08,0.77,0.71,-0.2,2.07,1.07,1.42,4.56,0.1,0.2
25,15.67,0.14,86,36.09,31.23,8.63,22.6,0.81,0.07,-0.02,0.75,0.69,-0.18,1.76,1.0,1.38,4.14,0.04,0.19
26,30.17,0.1,90,3.6,27.39,2.43,24.96,0.72,0.22,0.34,0.71,0.49,0.11,2.27,1.61,1.48,5.36,0.14,0.2
27,31.75,0.09,91,18.69,35.47,6.79,28.68,0.8,0.08,-0.17,0.76,0.79,-0.24,2.33,1.48,1.56,5.37,0.23,0.23
28,12.42,0.2,80,28.23,34.52,6.85,27.68,0.81,0.19,0.0,0.8,0.77,-0.01,2.15,1.32,1.39,4.86,0.31,0.19
29,38.5,0.14,86,20.2,32.81,7.18,25.63,0.35,0.48,1.29,0.33,-0.91,1.06,2.66,2.04,2.63,7.33,0.21,0.19
30,32.67,0.13,87,29.93,31.71,6.22,25.49,0.48,0.26,0.66,0.42,-0.38,0.5,2.4,1.72,2.17,6.3,0.17,0.18
31,29.0,0.16,84,31.52,30.62,7.62,23.0,0.53,0.2,0.68,0.45,-0.31,0.34,2.45,1.75,2.23,6.43,0.12,0.21
32,35.0,0.15,85,27.84,31.18,7.22,23.95,0.32,0.51,1.74,0.3,-1.04,1.21,2.61,1.91,2.54,7.06,0.16,0.23
33,29.17,0.16,84,56.38,32.52,9.64,22.88,0.47,0.28,0.79,0.41,-0.52,0.62,2.33,1.8,2.32,6.45,0.11,0.24
34,23.08,0.15,85,4.44,26.86,2.88,23.98,0.64,0.21,0.34,0.59,0.13,0.35,2.13,1.46,1.79,5.38,0.16,0.27
35,38.17,0.09,91,26.77,30.99,6.26,24.73,0.37,0.47,1.45,0.34,-0.93,1.26,2.28,1.64,2.31,6.22,0.11,0.26
36,20.58,0.15,85,26.02,30.06,6.02,24.05,0.81,0.09,-0.17,0.78,0.85,-0.25,2.26,1.38,1.39,5.02,0.15,0.18
37,25.5,0.09,91,33.76,32.87,8.46,24.42,0.88,0.08,-0.15,0.84,0.97,-0.24,1.97,1.22,1.36,4.55,0.09,0.27
38,4.83,0.2,80,7.31,26.68,3.81,22.88,0.72,0.04,0.04,0.61,0.24,0.11,1.48,0.74,1.51,3.72,0.17,0.28
39,20.33,0.12,88,25.45,29.91,6.02,23.89,0.81,0.08,-0.15,0.77,0.79,-0.25,1.94,1.17,1.3,4.41,0.11,0.17
40,36.25,0.1,90,11,27.76,3.6,24.16,0.59,0.06,-0.05,0.5,0.1,-0.03,2.41,1.8,1.96,6.17,0.09,0.24
41,34.0,0.13,87,12.15,28.25,3.91,24.34,0.61,0.24,0.07,0.58,0.12,0.35,2.6,1.82,2.07,6.48,0.15,1.69
42,51.0,0.08,92,9.3,30.15,5.12,25.02,0.26,0.6,1.82,0.26,-1.19,1.4,2.8,2.16,2.73,7.7,0.11,0.25
43,15.17,0.13,87,43.83,39.03,8.71,30.32,0.81,0.07,-0.07,0.75,0.7,-0.16,1.72,0.9,1.26,3.88,0.32,0.26
44,20.25,0.12,88,29.98,37.23,7.48,29.75,0.77,0.13,-0.04,0.72,0.56,0.04,1.88,1.09,1.43,4.4,0.31,0.26
45,38.33,0.1,90,42.49,34.1,8.28,25.82,0.53,0.34,1.04,0.51,-0.19,0.54,2.59,1.74,2.11,6.44,0.14,0.3
46,43.5,0.08,92,8.8,33.47,5.05,28.41,0.61,0.34,1.27,0.61,0.08,0.38,2.65,1.92,2.14,6.72,0.24,0.4
47,34.0,0.1,90,30.58,30.93,6.44,24.49,0.59,0.35,1.08,0.58,-0.06,0.62,2.39,1.6,1.88,5.87,0.11,0.29
48,19.75,0.11,89,51.66,38.9,8.97,29.93,0.65,0.04,0.08,0.53,0.04,0.08,1.63,0.96,1.56,4.15,0.3,0.26
49,41.67,0.05,95,23.03,32.94,7.09,25.85,0.61,0.26,0.29,0.57,0.04,0.35,2.33,1.63,1.94,5.9,0.11,0.26
50,41.5,0.07,93,7.98,29.93,3.03,26.9,0.42,0.36,0.73,0.38,-0.59,0.77,2.38,1.71,2.17,6.26,0.18,0.25
51,30.42,0.12,88,3.32,26.86,2.16,24.7,0.76,0.07,-0.08,0.7,0.59,-0.19,2.41,1.72,1.66,5.78,0.15,0.27
52,40.58,0.1,90,20.2,30.94,4.1,26.84,0.58,0.19,0.62,0.52,-0.05,0.2,2.61,2.0,2.13,6.74,0.21,0.31
53,11.67,0.18,82,34.63,31.93,6.85,25.07,0.75,0.06,-0.04,0.67,0.46,-0.03,1.8,1.06,1.48,4.34,0.22,0.29
54,30.83,0.12,88,18.7,30.33,5.4,24.93,0.44,0.37,1.59,0.38,-0.71,0.83,2.14,1.48,2.23,5.84,0.16,0.28
55,42.5,0.12,88,23.38,34.12,6.46,27.66,0.38,0.41,1.09,0.33,-0.86,0.98,2.66,2.02,2.75,7.43,0.26,0.26
56,37.17,0.1,90,15.51,31.52,5.59,25.93,0.42,0.37,1.38,0.38,-0.68,0.92,2.32,1.69,2.28,6.29,0.18,0.2
57,34.33,0.04,96,20.9,33.84,6.03,27.81,0.74,0.07,-0.07,0.67,0.47,-0.09,2.01,1.3,1.48,4.79,0.17,0.19
58,51.25,0.05,95,5.06,29.95,2.85,27.09,0.4,0.48,1.21,0.39,-0.68,0.9,2.76,1.99,2.36,7.1,0.17,0.26
59,16.0,0.13,87,29,33.73,6.26,27.47,0.66,0.04,0.12,0.53,0.01,0.18,1.53,0.79,1.68,4.0,0.26,0.31
60,55.25,0.06,94,15.51,29.28,3.71,25.57,0.41,0.53,1.46,0.42,-0.65,1.05,2.93,2.34,2.55,7.82,0.11,0.24
61,36.75,0.12,88,36.19,38.29,8.54,29.75,0.53,0.38,0.9,0.53,-0.18,0.52,2.65,1.86,2.14,6.65,0.26,0.32
62,23.25,0.05,95,6.84,30.67,3.62,27.05,0.69,0.03,0.01,0.57,0.12,0.13,1.42,0.75,1.4,3.57,0.14,1.81
63,35.25,0.01,99,12,34.14,5.83,28.3,0.63,0.04,0.05,0.52,0.02,0.17,1.67,1.09,1.64,4.39,0.17,0.28
64,51.67,0.04,96,9.92,37.49,5.27,32.23,0.32,0.53,1.57,0.29,-1.13,1.24,2.52,1.8,2.64,6.96,0.29,0.35
65,15.83,0.12,88,28.03,30.28,6.31,23.98,0.82,0.07,-0.1,0.76,0.7,-0.11,1.73,0.91,1.16,3.8,0.11,0.34
66,29.58,0.04,96,34,32.77,6.88,25.9,0.71,0.05,-0.06,0.62,0.34,-0.05,1.76,1.05,1.38,4.2,0.1,0.31
67,32.0,0.08,92,41.82,39.11,8.5,30.61,0.61,0.05,0.05,0.5,0.03,0.05,2.0,1.42,1.79,5.22,0.28,0.19
68,60.17,0.04,96,15.31,31.97,5.57,26.4,0.31,0.63,2.01,0.33,-1.01,1.43,2.98,2.31,2.73,8.02,0.13,0.19
69,27.08,0.06,94,40.32,33.62,7.38,26.23,0.81,0.07,-0.13,0.76,0.75,-0.26,1.88,1.13,1.21,4.22,0.14,0.2
70,54.58,0.03,97,36.12,36.97,7.96,29.01,0.41,0.57,2.01,0.43,-0.67,1.07,2.71,1.95,2.46,7.12,0.21,0.18
71,50.08,0.1,90,26.89,32.3,5.57,26.73,0.37,0.64,1.88,0.41,-0.79,1.36,3.03,2.28,2.7,8.01,0.21,0.14
72,36.25,0.07,93,20.52,30.95,4.47,26.47,0.61,0.06,-0.04,0.51,0.06,-0.01,2.19,1.57,1.82,5.58,0.17,0.14
73,26.67,0.1,90,9.38,39.11,4.64,34.47,0.85,0.19,-0.05,0.86,0.98,-0.15,2.22,1.41,1.26,4.89,0.35,0.14
74,66.75,0.04,96,14.62,32.33,5.64,26.69,0.11,0.82,2.91,0.15,-1.76,1.9,3.17,2.44,3.24,8.84,0.14,0.14
75,49.67,0.07,93,31.25,35.67,5.48,30.19,0.36,0.46,1.71,0.32,-0.88,0.94,2.67,1.95,2.7,7.31,0.27,0.14
76,65.83,0.04,96,12.27,35.14,5.99,29.15,0.19,0.69,2.5,0.21,-1.43,1.64,3.14,2.54,3.05,8.73,0.23,0.14
77,51.67,0.07,93,43.9,38.76,8.1,30.67,0.39,0.38,1.18,0.35,-0.73,0.77,2.76,2.24,2.57,7.57,0.27,0.14
78,65.17,0.04,96,22.42,33.68,7.16,26.52,0.19,0.81,2.75,0.24,-1.44,1.73,3.14,2.46,3.05,8.65,0.13,0.14
79,66.08,0.02,98,16.86,35.22,6.12,29.1,0.22,0.64,1.78,0.23,-1.32,1.44,2.97,2.45,2.92,8.34,0.21,0.12
80,37.5,0.02,98,22.72,34.77,5.56,29.2,0.83,0.08,-0.18,0.8,0.91,-0.31,2.11,1.41,1.32,4.84,0.2,0.13
81,53.42,0.06,94,16.49,35.95,3.99,31.96,0.31,0.53,1.67,0.29,-1.05,1.13,2.74,2.11,2.73,7.58,0.31,0.13
82,52.5,0.05,95,14.19,35.19,5.55,29.64,0.4,0.46,1.41,0.39,-0.72,0.97,2.7,1.97,2.6,7.26,0.22,0.76
83,55.42,0.02,98,15.23,40.92,7.17,33.76,0.44,0.34,0.79,0.39,-0.6,0.8,2.6,2.01,2.42,7.03,0.32,0.15
84,41.17,0.05,95,2.43,29.59,1.72,27.87,0.72,0.08,-0.06,0.66,0.52,-0.19,2.35,1.72,1.77,5.83,0.19,0.13
85,31.33,0.04,96,25.96,37.9,5.33,32.56,0.58,0.23,0.42,0.51,-0.2,0.65,1.71,1.02,1.69,4.42,0.31,0.13
86,56.67,0.03,97,4.16,28.6,2.72,25.88,0.36,0.48,1.28,0.33,-0.9,1.19,2.69,2.12,2.57,7.38,0.08,0.13
87,41.67,0.06,94,11.19,32.66,5.13,27.53,0.57,0.32,0.67,0.55,-0.16,0.55,2.45,1.61,2.03,6.08,0.19,0.13
88,51.58,0.04,96,6.62,32.86,3.59,29.27,0.44,0.43,1.73,0.43,-0.5,0.76,2.66,2.03,2.26,6.95,0.23,0.13
89,48.33,0.0,100,6.56,34.1,4.16,29.94,0.56,0.24,0.7,0.5,-0.21,0.4,2.29,1.54,1.97,5.8,0.21,0.13
90,38.33,0.04,96,2.72,32.88,1.86,31.02,0.72,0.07,-0.04,0.65,0.48,-0.1,2.09,1.53,1.67,5.29,0.28,0.13
91,37.42,0.05,95,15.96,33.52,6.03,27.49,0.74,0.07,-0.04,0.67,0.52,-0.11,2.2,1.46,1.7,5.36,0.19,0.13
92,39.5,0.07,93,14.73,30.19,4.43,25.76,0.46,0.29,1.62,0.39,-0.55,0.65,2.26,1.67,2.08,6.0,0.12,0.14
93,20.25,0.11,89,29.85,34.85,6.85,28.0,0.69,0.15,0.21,0.63,0.24,0.23,1.76,1.01,1.44,4.21,0.26,0.15
94,43.5,0.04,96,13.04,32.45,4.64,27.81,0.6,0.36,0.87,0.59,-0.03,0.57,2.33,1.7,1.91,5.94,0.18,0.13
95,71.17,0.04,96,20.85,33.7,4.55,29.15,0.07,0.89,2.92,0.12,-1.87,2.1,3.34,2.7,3.35,9.4,0.22,0.13
96,48.92,0.06,94,6.51,43.49,4.15,39.34,0.57,0.46,1.28,0.6,-0.08,0.68,2.85,1.95,2.21,7.01,0.4,0.13
97,54.83,0.03,97,33.81,36.2,7.62,28.58,0.44,0.43,1.11,0.43,-0.51,0.8,2.67,2.1,2.38,7.16,0.19,0.13
98,41.67,0.09,91,6.54,36.1,4.16,31.93,0.53,0.43,1.06,0.54,-0.2,0.77,2.64,1.96,2.09,6.68,0.32,0.14
99,57.42,0.06,94,6.15,35.2,3.37,31.83,0.2,0.69,2.39,0.22,-1.38,1.59,2.97,2.28,2.85,8.1,0.3,0.15
100,49.75,0.03,97,29.03,35.08,7.58,27.51,0.63,0.21,0.41,0.58,0.1,0.25,2.54,1.81,2.17,6.53,0.16,0.14
101,56.25,0.02,98,22.65,39.36,5.93,33.43,0.44,0.47,1.48,0.45,-0.52,0.82,2.74,2.01,2.38,7.13,0.31,0.13
102,42.75,0.07,93,8.82,33.78,4.47,29.31,0.53,0.28,0.49,0.5,-0.17,0.36,2.54,1.83,2.05,6.42,0.24,0.13
103,46.0,0.04,96,25.04,33.77,6.24,27.52,0.59,0.24,0.41,0.56,0.04,0.26,2.49,1.76,2.0,6.25,0.18,0.71
104,52.67,0.04,96,33.59,40.43,6.97,33.46,0.43,0.32,1.4,0.36,-0.65,0.67,2.6,1.99,2.49,7.08,0.32,0.13
105,34.33,0.04,96,16.31,32.47,5.86,26.6,0.5,0.32,0.94,0.44,-0.48,0.89,1.8,1.12,1.86,4.79,0.14,0.13
106,38.67,0.01,99,10.28,40.86,5.53,35.33,0.64,0.04,0.05,0.54,0.08,0.06,1.91,1.3,1.6,4.81,0.33,0.13
107,42.92,0.01,99,24.64,39.52,6.97,32.55,0.76,0.08,-0.14,0.71,0.65,-0.29,2.27,1.52,1.54,5.32,0.28,0.13
108,34.75,0.02,98,15.94,36.69,3.65,33.04,0.71,0.06,-0.02,0.63,0.36,-0.07,1.78,1.16,1.56,4.5,0.3,0.13
109,59.42,0.05,95,22.44,36.37,4.92,31.45,0.22,0.74,2.75,0.25,-1.37,1.64,2.9,2.34,2.9,8.14,0.28,0.15
110,43.33,0.08,92,24.52,31.62,5.29,26.33,0.51,0.38,1.04,0.5,-0.27,0.49,2.68,1.87,2.14,6.7,0.17,0.12
111,50.83,0.04,96,30.33,36.18,8.34,27.83,0.32,0.59,1.89,0.33,-1.02,1.32,2.49,1.88,2.48,6.85,0.17,0.13
112,29.42,0.02,98,30.55,36.22,6.02,30.2,0.69,0.03,0.07,0.57,0.1,0.11,1.49,0.85,1.51,3.85,0.24,0.13
113,43.58,0.03,97,5.18,42.69,3.37,39.32,0.62,0.06,0.01,0.52,0.09,-0.02,2.23,1.69,1.84,5.76,0.39,0.13
114,38.67,0.02,98,31.67,41.82,8.43,33.39,0.63,0.06,-0.11,0.54,0.13,-0.06,2.03,1.33,1.62,4.98,0.3,0.17
115,29.33,0.04,96,4.98,33.23,3.21,30.02,0.85,0.08,-0.1,0.8,0.84,-0.2,1.84,1.06,1.26,4.17,0.24,0.13
116,77.0,0.01,99,18.73,42.34,4.18,38.16,0.09,0.85,2.66,0.13,-1.79,1.95,3.35,2.7,3.4,9.46,0.38,0.14
117,48.08,0.04,96,6.61,35.06,4.21,30.85,0.63,0.4,1.03,0.65,0.15,0.42,2.73,1.78,2.0,6.51,0.24,0.13
118,43.83,0.05,95,19.58,36.88,6.93,29.96,0.58,0.34,0.27,0.57,-0.01,0.61,2.48,1.7,1.98,6.17,0.26,0.13
119,58.67,0.03,97,17.02,34.16,5.79,28.37,0.34,0.46,1.71,0.32,-0.87,1.01,2.8,2.23,2.6,7.63,0.2,0.13
120,56.33,0.02,98,22.53,40.49,7.03,33.47,0.45,0.56,1.58,0.49,-0.48,0.89,2.76,2.03,2.35,7.14,0.31,0.13
121,31.75,0.09,91,31.85,36.34,6.76,29.58,0.81,0.09,-0.15,0.78,0.83,-0.31,2.35,1.47,1.55,5.37,0.28,0.12
122,46.0,0.01,99,13.19,33.41,4.58,28.83,0.67,0.36,0.66,0.69,0.32,0.39,2.38,1.63,1.69,5.7,0.19,0.17
123,33.58,0.05,95,10.36,35.74,4.75,30.99,0.72,0.06,0.02,0.64,0.39,-0.03,1.94,1.28,1.65,4.87,0.28,0.75
124,32.0,0.01,99,11.94,38.33,5.83,32.51,0.8,0.06,-0.07,0.73,0.61,-0.08,1.75,0.99,1.26,4.0,0.28,0.13
125,46.75,0.01,99,13.03,39.88,4.95,34.93,0.46,0.35,1.0,0.41,-0.58,0.85,2.17,1.48,2.14,5.79,0.34,0.15
126,40.92,0.05,95,38.96,43.53,8.39,35.14,0.61,0.12,-0.02,0.54,0.14,0.03,2.35,1.67,1.78,5.8,0.36,0.16
127,46.42,0.02,98,26.09,42.65,7.1,35.55,0.45,0.35,0.95,0.39,-0.65,0.87,2.19,1.51,2.22,5.93,0.34,0.13
128,65.25,0.04,96,19.08,37.12,6.46,30.67,0.21,0.79,2.58,0.26,-1.37,1.67,3.24,2.42,3.0,8.66,0.27,0.13
129,39.33,0.01,99,42.18,40.48,8.53,31.96,0.78,0.07,-0.11,0.72,0.61,-0.09,2.01,1.26,1.62,4.89,0.28,0.13
130,37.75,0.01,99,27.8,36.8,5.93,30.87,0.78,0.08,-0.1,0.73,0.69,-0.21,2.01,1.27,1.41,4.7,0.25,0.14
131,31.58,0.03,97,13.62,37.29,3.6,33.69,0.66,0.05,-0.04,0.57,0.18,-0.01,1.76,1.02,1.5,4.28,0.32,0.13
132,45.58,0.03,97,39.1,44.99,7.44,37.55,0.74,0.25,0.38,0.74,0.57,0.05,2.54,1.7,1.77,6.01,0.33,0.13
133,54.58,0.07,93,40.06,47.15,7.06,40.09,0.24,0.6,2.51,0.25,-1.21,1.08,2.91,2.22,2.82,7.95,0.4,0.14
134,36.17,0.03,97,20.95,36.41,7.56,28.85,0.64,0.05,0.03,0.54,0.1,0.08,1.9,1.3,1.65,4.84,0.21,0.13
135,51.0,0.01,99,2.25,32.37,1.63,30.75,0.46,0.33,1.44,0.41,-0.54,0.61,2.4,1.74,2.16,6.3,0.25,0.13
