episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-2.62,0.2,80,10.11,28.54,5.02,23.52,-0.06,-0.44,-0.05,0.04,-0.04,-0.11,2.29,1.9,2.62,0.46,0.52,0.16
2,-3.02,0.25,75,22.08,64.78,5.29,59.49,-0.63,1.68,1.04,-0.34,-0.55,0.36,2.73,1.96,2.08,0.47,0.37,0.12
3,4.59,0.12,88,10.36,104.64,3.68,100.95,0.07,-0.66,0.04,0.11,-0.1,-0.21,2.2,1.82,2.72,0.46,0.64,0.12
4,-1.14,0.18,82,28.99,157.65,7.55,150.1,-1.36,4.92,3.88,-0.87,-1.5,1.22,3.24,2.27,1.82,0.5,0.6,0.14
5,-5.38,0.23,77,25.9,187.68,6.07,181.61,-1.0,3.6,3.04,-0.6,-1.14,0.76,2.71,1.8,2.21,0.47,0.52,0.12
6,-10.78,0.23,77,17.4,222.59,5.42,217.17,-0.22,-0.18,0.02,-0.06,-0.01,-0.1,2.68,2.03,1.97,0.46,0.65,0.14
7,-3.08,0.22,78,11.85,264.88,3.96,260.92,-1.3,4.7,2.98,-0.82,-1.4,1.2,3.19,2.06,1.8,0.49,0.54,0.15
8,-3.41,0.21,79,17.67,306.03,4.78,301.24,-0.12,-0.34,0.02,0.01,-0.0,-0.14,2.35,1.85,2.15,0.44,0.55,0.12
9,-6.64,0.25,75,26.31,342.11,5.95,336.16,-1.29,4.38,3.39,-0.78,-1.21,1.14,3.16,2.07,1.8,0.49,0.5,0.14
10,-8.66,0.26,74,48.86,383.75,9.29,374.46,-1.0,3.62,2.14,-0.62,-1.18,0.85,3.08,1.96,2.01,0.5,0.51,0.14
11,-0.32,0.24,76,57.68,426.26,9.7,416.55,-0.72,2.23,2.54,-0.44,-0.79,0.4,2.7,1.97,2.03,0.46,0.38,0.12
12,0.55,0.21,79,4.78,450.7,2.68,448.03,-0.56,1.39,0.95,-0.29,-0.44,0.38,2.63,1.91,2.1,0.46,0.41,0.13
13,-9.63,0.24,76,11.71,493.38,4.36,489.03,0.01,-0.61,0.04,0.08,-0.08,-0.03,1.97,1.64,2.74,0.43,0.62,0.12
14,5.59,0.2,80,13.85,534.96,5.69,529.28,-0.62,1.95,1.31,-0.35,-0.71,0.53,2.59,1.84,2.2,0.46,0.41,0.12
15,-15.62,0.25,75,22.76,578.07,7.11,570.96,0.14,-0.8,0.05,0.16,-0.12,-0.11,1.85,1.64,2.92,0.44,0.75,0.15
16,-7.56,0.28,72,17.22,612.41,6.99,605.42,-1.14,3.87,3.7,-0.72,-1.18,0.75,3.11,2.21,1.82,0.49,0.42,0.15
17,-3.22,0.27,73,10.08,645.97,4.0,641.97,-0.9,2.92,1.6,-0.52,-0.88,0.59,3.16,2.01,1.74,0.49,0.33,0.12
18,-0.52,0.16,84,21.38,687.12,6.74,680.38,-1.66,5.81,4.93,-1.07,-1.62,1.31,3.48,2.32,1.48,0.5,0.64,0.12
19,5.49,0.19,81,16.64,724.55,6.4,718.15,-0.44,1.17,1.4,-0.25,-0.55,0.38,2.48,1.91,2.2,0.46,0.41,0.13
20,1.96,0.22,78,21.18,770.76,6.68,764.08,-0.63,1.69,2.2,-0.37,-0.61,0.28,2.85,2.24,2.13,0.49,0.34,0.12
21,-10.9,0.22,78,28.9,814.71,7.06,807.64,0.13,-0.75,-0.02,0.18,-0.1,-0.28,2.19,1.68,2.97,0.47,0.71,0.8
22,19.25,0.06,94,2.28,854.94,1.64,853.3,-1.05,3.29,2.96,-0.65,-0.99,0.79,3.14,2.12,1.82,0.5,0.4,0.13
23,12.36,0.05,95,27.43,902.05,7.39,894.65,-1.43,5.18,3.98,-0.92,-1.55,1.3,3.2,2.18,1.81,0.5,0.61,0.13
24,18.53,0.09,91,38.29,935.45,7.36,928.09,-0.48,1.33,1.25,-0.25,-0.51,0.35,2.48,1.75,2.38,0.45,0.37,0.13
25,9.84,0.07,93,38.71,998.44,8.76,989.68,-0.19,-0.26,-0.02,-0.03,0.01,-0.14,2.81,2.11,1.95,0.48,0.65,0.12
26,14.13,0.11,89,3.62,1032.06,2.44,1029.62,-0.57,1.58,1.79,-0.31,-0.6,0.33,2.53,1.72,2.32,0.45,0.4,0.13
27,8.5,0.12,88,17.25,1087.15,6.59,1080.57,-0.18,0.03,0.28,-0.05,-0.22,0.07,2.33,1.73,2.47,0.46,0.53,0.13
28,20.78,0.03,97,32.21,1148.01,7.16,1140.85,-0.22,0.17,0.55,-0.06,-0.21,-0.08,2.38,1.88,2.54,0.46,0.47,0.14
