episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,28.11,0.23,77,11.44,29.0,5.57,23.43,-0.47,1.36,1.36,-0.28,-0.62,0.34,2.36,2.12,2.17,0.46,0.51,0.15
2,14.76,0.21,79,22.71,62.63,5.11,57.52,-2.02,7.43,6.3,-1.34,-2.09,1.79,3.02,3.15,1.52,0.51,0.75,0.2
3,28.38,0.24,76,12.34,103.7,4.14,99.55,-0.73,2.08,2.53,-0.43,-0.66,0.41,2.5,2.24,2.1,0.48,0.37,0.19
4,23.44,0.2,80,29.57,145.08,7.21,137.88,-0.79,2.39,1.67,-0.44,-0.68,0.71,2.44,2.21,2.21,0.46,0.41,0.57
5,21.29,0.19,81,31.04,185.76,6.87,178.89,-1.1,3.4,3.41,-0.68,-0.95,0.57,2.85,2.49,1.99,0.49,0.52,0.36
6,18.7,0.25,75,18.77,220.48,5.33,215.15,-0.11,-0.37,-0.02,0.02,-0.02,-0.13,2.29,1.79,2.56,0.45,0.53,0.2
7,27.31,0.23,77,10.86,262.4,3.75,258.65,-0.03,-0.5,-0.02,0.07,-0.04,-0.2,2.33,1.87,2.48,0.45,0.56,0.15
8,29.32,0.22,78,19.46,301.38,5.04,296.33,-1.07,3.54,2.66,-0.66,-1.06,0.97,2.65,2.45,2.0,0.49,0.39,0.15
9,22.11,0.2,80,23.89,336.8,5.42,331.38,-0.11,-0.35,0.02,0.02,-0.02,-0.03,2.11,1.62,2.52,0.45,0.54,0.14
10,9.92,0.16,84,48.38,376.77,9.27,367.5,0.05,-0.67,-0.02,0.12,-0.07,-0.17,2.26,1.88,2.63,0.45,0.65,0.14
11,-0.66,0.23,77,55.69,424.65,9.61,415.04,-0.11,-0.32,0.03,0.01,-0.05,-0.13,2.53,2.03,2.27,0.46,0.52,0.14
12,32.42,0.22,78,4.85,454.06,2.71,451.36,-1.09,3.49,1.95,-0.63,-0.92,0.84,2.58,2.49,1.95,0.48,0.52,0.15
13,39.94,0.17,83,10.96,499.8,4.16,495.64,-0.46,1.23,1.15,-0.23,-0.5,0.32,2.34,2.04,2.34,0.44,0.42,0.13
14,19.57,0.29,71,15.55,535.8,5.97,529.83,-0.52,1.49,1.14,-0.28,-0.59,0.63,2.25,2.18,2.24,0.47,0.36,0.12
15,31.16,0.17,83,23.65,582.3,7.24,575.06,-0.31,0.53,0.68,-0.15,-0.35,0.13,2.42,2.07,2.18,0.45,0.45,0.14
16,24.55,0.19,81,18.67,620.93,7.15,613.78,-0.29,0.8,1.55,-0.14,-0.52,0.15,2.26,1.99,2.38,0.46,0.65,0.17
17,21.96,0.25,75,12.13,648.82,4.71,644.11,-0.89,2.47,2.92,-0.52,-0.67,0.4,2.97,2.43,2.01,0.49,0.58,0.11
18,29.16,0.19,81,22.72,695.62,6.91,688.72,-0.52,1.24,0.92,-0.26,-0.41,0.4,2.59,2.12,2.27,0.47,0.44,0.13
19,36.64,0.19,81,14.67,736.61,5.77,730.84,-0.95,3.06,2.69,-0.58,-0.95,0.57,2.69,2.27,2.21,0.48,0.36,0.12
20,34.86,0.15,85,19.48,783.65,6.22,777.44,-0.05,-0.44,-0.01,0.06,-0.04,-0.16,2.41,1.89,2.32,0.47,0.51,0.12
21,38.44,0.15,85,24.52,817.09,6.52,810.56,-0.94,3.01,2.21,-0.57,-0.94,0.71,2.44,2.41,2.12,0.47,0.33,0.83
22,71.38,0.05,95,2.44,867.97,1.72,866.25,-1.0,3.4,2.58,-0.62,-1.05,1.01,2.44,2.5,2.03,0.48,0.39,0.15
23,30.31,0.11,89,27.47,908.17,7.4,900.76,-0.19,0.39,1.22,-0.09,-0.46,0.03,2.48,2.08,2.28,0.47,0.68,0.15
24,18.85,0.15,85,36.05,957.69,7.41,950.28,0.01,-0.61,0.0,0.09,-0.06,-0.15,2.2,1.66,2.65,0.44,0.64,0.13
25,34.93,0.05,95,36.21,998.33,8.65,989.68,-0.78,2.04,2.34,-0.45,-0.59,0.41,2.62,2.34,2.13,0.48,0.6,0.14
26,47.67,0.08,92,3.5,1044.01,2.38,1041.63,-2.01,7.45,5.59,-1.32,-2.09,1.84,2.86,3.17,1.51,0.51,0.75,0.14
27,36.57,0.12,88,18.44,1083.44,6.71,1076.73,-1.48,5.43,3.64,-0.95,-1.61,1.43,2.67,2.91,1.7,0.49,0.62,0.13
28,22.37,0.14,86,26.47,1151.55,6.72,1144.84,0.15,-0.81,-0.03,0.18,-0.12,-0.24,2.33,1.84,2.63,0.48,0.75,0.12
29,60.28,0.04,96,19.27,1189.83,7.12,1182.71,-0.77,2.37,2.26,-0.44,-0.75,0.62,2.43,2.27,2.21,0.48,0.28,0.14
30,36.8,0.06,94,22.38,1222.6,5.45,1217.15,0.14,-0.78,0.05,0.19,-0.07,-0.27,1.98,1.48,2.71,0.42,0.75,0.14
31,33.95,0.09,91,33.36,1280.01,7.53,1272.48,-1.28,4.18,3.55,-0.8,-1.17,1.04,2.7,2.48,2.11,0.49,0.54,0.14
32,30.38,0.11,89,29.49,1335.68,7.14,1328.54,-1.53,5.27,4.77,-0.99,-1.5,1.06,2.91,2.93,1.63,0.5,0.61,0.14
33,10.7,0.11,89,57.53,1372.19,9.7,1362.49,-0.4,1.25,1.27,-0.22,-0.64,0.33,2.48,2.26,2.2,0.47,0.63,0.14
34,50.68,0.11,89,4.28,1425.77,2.8,1422.97,-1.42,4.89,2.63,-0.87,-1.34,1.33,2.79,2.68,1.94,0.49,0.58,0.14
35,21.45,0.14,86,27.81,1460.55,6.72,1453.84,0.11,-0.77,0.11,0.13,-0.13,-0.17,2.06,1.57,2.65,0.43,0.75,0.14
36,48.3,0.06,94,26.28,1502.34,6.17,1496.17,-0.41,1.0,0.95,-0.2,-0.46,0.27,2.56,2.08,2.32,0.47,0.42,0.14
37,37.24,0.05,95,34.53,1547.17,8.49,1538.67,-1.31,4.25,4.4,-0.83,-1.21,0.89,2.72,2.7,1.88,0.49,0.55,0.13
38,60.23,0.06,94,5.28,1590.94,2.94,1588.0,-0.77,2.65,2.57,-0.47,-0.92,0.64,2.31,2.17,2.12,0.44,0.54,0.12
39,52.74,0.06,94,21.83,1631.01,5.66,1625.34,-0.53,1.55,1.08,-0.29,-0.63,0.46,2.44,2.15,2.21,0.47,0.42,0.13
40,67.7,0.04,96,11.38,1686.1,3.69,1682.42,-0.66,1.95,2.01,-0.37,-0.66,0.45,2.38,2.04,2.47,0.45,0.34,0.14
41,40.62,0.15,85,11.96,1706.98,3.94,1703.04,-0.2,0.33,0.37,-0.04,-0.26,0.0,2.68,2.19,2.35,0.49,0.48,0.81
42,54.21,0.05,95,8.72,1777.55,4.92,1772.63,-0.16,-0.29,-0.02,-0.02,-0.01,-0.04,2.58,2.13,2.32,0.47,0.63,0.16
43,41.85,0.03,97,39.67,1837.6,8.36,1829.24,-1.3,4.28,4.49,-0.84,-1.25,0.87,2.76,2.57,1.96,0.49,0.51,0.15
44,57.31,0.03,97,28.63,1851.36,7.03,1844.33,-0.77,2.2,2.6,-0.44,-0.71,0.42,2.45,2.32,2.32,0.47,0.3,0.15
45,33.69,0.07,93,43.96,1932.3,8.58,1923.72,-0.41,1.03,1.36,-0.2,-0.47,0.14,2.38,1.99,2.39,0.45,0.42,0.15
46,54.19,0.05,95,9.68,2008.43,5.37,2003.05,-0.93,2.66,2.55,-0.55,-0.74,0.59,2.79,2.42,2.04,0.48,0.57,0.14
