episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,25.66,0.24,76,10.43,26.8,5.14,21.66,-0.06,-0.5,-0.05,0.06,-0.02,-0.09,2.13,1.88,2.75,0.45,0.52,0.12
2,19.02,0.27,73,18.38,61.11,4.81,56.3,-0.97,3.33,2.16,-0.59,-1.03,0.95,2.63,2.1,1.81,0.49,0.36,0.14
3,31.07,0.25,75,10.08,99.3,3.62,95.68,-0.86,2.7,2.86,-0.52,-0.84,0.41,2.68,1.91,2.21,0.48,0.31,0.12
4,22.12,0.25,75,27.24,143.41,7.25,136.16,-0.63,1.79,1.49,-0.36,-0.61,0.5,2.67,1.89,2.24,0.46,0.3,0.17
5,5.27,0.31,69,28.64,172.09,6.38,165.71,-0.7,1.91,2.02,-0.39,-0.6,0.49,2.39,2.07,2.44,0.49,0.46,0.12
6,22.14,0.25,75,23.57,211.96,5.93,206.03,-0.42,1.12,1.31,-0.2,-0.48,0.15,2.49,1.99,2.47,0.47,0.4,0.12
7,41.09,0.2,80,10.69,246.72,3.64,243.08,-0.91,2.9,2.89,-0.57,-0.93,0.62,2.71,2.02,2.34,0.48,0.32,0.13
8,19.73,0.21,79,20.28,287.11,4.99,282.13,-0.38,1.16,2.01,-0.2,-0.58,0.26,2.22,1.87,2.54,0.46,0.63,0.12
9,15.49,0.25,75,33.44,329.49,6.58,322.91,-0.57,1.76,1.03,-0.29,-0.6,0.33,2.27,2.05,2.15,0.47,0.37,0.12
10,18.75,0.15,85,50.45,369.36,9.36,360.0,-0.73,2.11,1.17,-0.4,-0.59,0.68,2.38,1.98,2.31,0.47,0.42,0.12
11,9.09,0.12,88,56.36,419.71,9.64,410.07,-0.72,1.86,0.5,-0.36,-0.43,0.42,2.57,2.02,2.06,0.48,0.63,0.12
12,29.85,0.21,79,5.75,451.93,3.09,448.84,-0.66,1.58,0.68,-0.32,-0.37,0.36,2.49,2.11,2.37,0.46,0.64,0.12
13,31.94,0.17,83,11.16,495.03,4.14,490.89,0.05,-0.65,0.06,0.1,-0.1,-0.15,2.17,2.01,2.65,0.44,0.67,0.13
14,30.92,0.22,78,13.59,528.46,5.59,522.87,-0.6,1.35,1.78,-0.35,-0.49,0.26,2.41,2.01,2.51,0.47,0.44,0.12
15,38.46,0.16,84,23.42,582.99,6.97,576.02,-0.8,2.53,2.01,-0.48,-0.81,0.56,2.66,2.1,2.32,0.48,0.28,0.13
16,33.73,0.19,81,19.56,621.55,7.33,614.22,-0.67,2.04,1.83,-0.38,-0.69,0.49,2.26,1.76,2.38,0.45,0.34,0.14
17,33.75,0.16,84,12.05,653.9,4.45,649.45,-0.73,1.97,0.99,-0.38,-0.48,0.58,2.2,2.04,2.29,0.5,0.62,0.15
18,42.66,0.15,85,20.07,694.11,6.49,687.62,-0.98,3.26,2.61,-0.61,-1.02,0.8,2.35,1.81,2.28,0.48,0.36,0.18
19,39.0,0.18,82,14.68,748.55,5.79,742.76,-1.0,3.06,3.55,-0.62,-0.93,0.6,2.39,1.58,2.42,0.48,0.36,0.13
20,6.56,0.28,72,19.28,785.93,6.35,779.58,-0.26,-0.06,-0.02,-0.05,0.06,-0.11,2.89,2.26,2.22,0.48,0.75,0.12
21,49.4,0.08,92,24.58,828.76,6.82,821.93,-0.6,1.68,1.26,-0.31,-0.55,0.49,2.49,2.04,2.25,0.48,0.34,0.92
22,62.2,0.06,94,2.4,866.06,1.7,864.36,-0.97,3.41,3.08,-0.61,-1.14,0.82,2.4,1.85,2.31,0.47,0.5,0.15
23,29.62,0.16,84,28.31,897.27,7.61,889.67,-0.52,1.4,1.61,-0.28,-0.55,0.23,2.38,2.04,2.4,0.46,0.38,0.15
24,25.71,0.14,86,35.12,948.02,7.53,940.49,-0.1,-0.39,-0.03,0.02,-0.04,-0.13,2.44,2.14,2.43,0.45,0.52,0.14
25,32.8,0.09,91,36.04,994.77,8.62,986.15,-1.09,3.52,1.59,-0.63,-0.91,0.75,2.5,1.96,1.97,0.49,0.52,0.12
26,43.89,0.13,87,3.59,1036.49,2.43,1034.07,0.01,-0.61,0.02,0.09,-0.08,-0.12,2.24,2.1,2.42,0.44,0.62,0.13
27,45.42,0.09,91,17.33,1073.36,6.51,1066.86,-0.76,2.55,2.63,-0.46,-0.92,0.65,2.1,1.87,2.36,0.45,0.55,0.13
28,32.21,0.13,87,28.07,1135.91,6.42,1129.49,-1.46,5.09,4.53,-0.93,-1.46,1.1,2.52,1.68,2.21,0.49,0.55,0.14
29,45.28,0.08,92,19.02,1198.87,7.33,1191.54,-1.38,4.57,3.68,-0.86,-1.26,0.98,2.42,1.77,2.02,0.49,0.56,0.12
30,34.77,0.15,85,23.62,1212.38,5.48,1206.89,-0.4,1.03,0.73,-0.2,-0.46,0.32,2.53,2.08,2.42,0.46,0.42,0.14
31,44.3,0.08,92,28.52,1266.48,6.85,1259.63,-0.42,0.95,2.02,-0.22,-0.45,0.15,2.45,1.98,2.36,0.46,0.4,0.13
32,31.37,0.17,83,30.28,1314.49,7.11,1307.37,-0.55,1.32,0.88,-0.26,-0.41,0.22,2.57,1.96,2.23,0.46,0.42,0.13
33,19.91,0.11,89,56.81,1361.1,9.66,1351.44,-0.6,1.76,2.32,-0.33,-0.63,0.42,2.33,1.78,2.52,0.47,0.38,0.12
34,50.44,0.15,85,3.79,1402.96,2.49,1400.47,-0.4,0.92,1.35,-0.21,-0.39,0.22,2.6,2.11,2.48,0.48,0.4,0.12
35,29.18,0.19,81,28.49,1426.76,6.73,1420.02,-0.65,1.9,1.75,-0.35,-0.56,0.35,2.53,1.93,2.24,0.46,0.31,0.14
36,36.92,0.07,93,27.4,1479.31,6.42,1472.88,-0.39,1.13,1.78,-0.22,-0.58,0.24,2.0,1.7,2.67,0.44,0.63,0.14
37,37.43,0.11,89,27.69,1527.11,8.14,1518.97,-1.22,4.04,4.7,-0.79,-1.23,0.8,2.54,1.6,2.38,0.48,0.45,0.13
38,51.69,0.15,85,7.42,1576.49,3.86,1572.64,-0.64,1.77,2.06,-0.36,-0.63,0.41,2.52,2.01,2.52,0.46,0.29,0.12
39,45.36,0.13,87,19.59,1625.14,5.69,1619.45,-0.95,3.11,2.43,-0.58,-0.95,0.86,2.28,1.95,2.08,0.48,0.36,0.12
40,53.46,0.11,89,11.44,1650.17,3.7,1646.47,-0.74,2.04,2.71,-0.43,-0.65,0.42,2.42,1.53,2.52,0.46,0.32,0.13
41,61.13,0.07,93,8.78,1713.58,3.17,1710.41,-1.0,3.36,1.43,-0.58,-0.95,0.88,2.43,1.94,2.01,0.47,0.4,0.86
42,63.38,0.05,95,9.18,1762.73,4.96,1757.77,-0.66,1.74,1.17,-0.36,-0.52,0.36,2.57,2.0,2.25,0.48,0.42,0.18
43,38.18,0.09,91,34.58,1838.84,7.89,1830.95,-0.34,0.55,0.61,-0.16,-0.31,0.15,2.4,1.72,2.58,0.45,0.43,0.14
44,37.83,0.03,97,27.6,1861.1,7.16,1853.94,-1.92,7.01,5.63,-1.26,-2.0,1.6,2.46,1.81,2.02,0.51,0.72,0.19
45,41.69,0.07,93,35.78,1897.6,7.77,1889.83,-0.44,1.06,1.35,-0.23,-0.45,0.25,2.4,2.06,2.29,0.48,0.37,0.19
46,57.82,0.04,96,10.3,1992.1,5.62,1986.48,-1.27,4.55,4.56,-0.81,-1.4,0.99,2.56,1.84,2.21,0.48,0.58,0.13
47,40.43,0.08,92,32.43,1970.53,6.58,1963.96,-1.18,4.13,2.06,-0.71,-1.19,1.15,2.26,1.94,2.04,0.49,0.45,0.12
48,29.96,0.07,93,43.81,1998.78,8.33,1990.45,-0.59,1.84,1.98,-0.34,-0.72,0.42,2.26,1.88,2.43,0.46,0.49,0.13
49,54.24,0.02,98,21.67,2083.24,6.86,2076.39,-1.21,3.94,1.96,-0.71,-1.04,1.0,2.36,2.03,2.15,0.49,0.51,0.13
50,47.2,0.06,94,12.61,2155.76,4.08,2151.68,-0.56,1.08,0.31,-0.24,-0.2,0.2,2.74,1.98,2.32,0.47,0.68,0.13
51,71.76,0.05,95,3.78,2128.18,2.39,2125.79,-0.68,1.92,1.77,-0.4,-0.67,0.47,2.59,2.1,2.3,0.47,0.3,0.13
52,55.13,0.03,97,15.53,2248.41,3.62,2244.78,-1.22,4.4,3.65,-0.78,-1.35,0.85,2.2,1.69,2.37,0.46,0.56,0.15
53,26.34,0.09,91,35.14,2214.81,6.65,2208.15,-0.2,0.37,1.03,-0.12,-0.48,0.26,2.36,2.03,2.52,0.47,0.68,0.14
54,64.26,0.03,97,16.54,2311.24,4.89,2306.35,-0.59,1.52,1.81,-0.33,-0.51,0.23,2.72,2.13,2.22,0.48,0.38,0.23
