episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,50.48,0.17,83,10.07,30.23,5.01,25.23,0.35,0.53,1.97,0.33,-0.98,1.21,2.64,1.95,2.6,7.19,0.23,0.13
2,44.34,0.19,81,20.52,26.73,5.2,21.53,0.73,0.06,-0.01,0.65,0.41,-0.11,1.89,1.2,1.64,4.73,0.06,0.13
3,56.38,0.15,85,12.24,27.63,4.17,23.46,0.5,0.34,0.75,0.45,-0.42,0.76,2.45,1.8,2.26,6.51,0.13,0.12
4,37.09,0.2,80,26.95,29.39,7.21,22.18,0.55,0.31,0.61,0.53,-0.13,0.51,2.85,2.15,2.39,7.39,0.12,0.13
5,27.16,0.25,75,26.19,27.02,6.49,20.53,0.35,0.54,1.77,0.36,-0.83,1.14,2.93,2.32,2.73,7.99,0.11,0.13
6,36.73,0.22,78,23.49,26.65,5.83,20.82,0.4,0.55,1.8,0.41,-0.74,1.15,2.67,2.0,2.38,7.05,0.07,0.13
7,44.08,0.2,80,11.28,28.01,3.84,24.18,0.37,0.41,1.33,0.33,-0.82,1.0,2.82,2.39,2.7,7.91,0.22,0.13
8,56.08,0.12,88,19.82,28.12,4.82,23.3,0.54,0.33,0.26,0.51,-0.27,0.63,2.4,1.7,2.06,6.16,0.06,0.14
9,31.43,0.21,79,27.89,27.87,5.77,22.1,0.49,0.3,1.01,0.42,-0.54,0.7,1.94,1.23,2.02,5.19,0.13,0.12
10,23.59,0.19,81,48.2,32.47,9.26,23.21,0.5,0.36,0.91,0.46,-0.44,0.87,2.11,1.48,2.09,5.68,0.16,0.12
11,24.9,0.16,84,54.48,32.2,9.55,22.64,0.83,0.07,-0.11,0.77,0.76,-0.16,1.74,0.93,1.21,3.88,0.1,0.13
12,37.64,0.26,74,5.77,23.1,3.1,20.0,0.43,0.32,1.04,0.38,-0.59,0.71,2.51,1.9,2.4,6.82,0.09,0.13
13,46.52,0.21,79,11.85,25.35,4.42,20.94,0.65,0.04,0.03,0.53,0.02,0.12,1.6,1.06,1.66,4.32,0.05,0.12
14,50.34,0.17,83,15.37,27.78,5.88,21.9,0.56,0.3,0.83,0.52,-0.15,0.62,2.34,1.74,2.08,6.16,0.04,0.13
15,35.11,0.22,78,21.32,27.92,6.76,21.15,0.4,0.62,1.31,0.44,-0.68,1.36,2.82,2.17,2.51,7.5,0.1,0.12
16,50.94,0.13,87,18.85,30.34,7.24,23.1,0.49,0.25,1.1,0.42,-0.39,0.5,2.44,1.74,2.18,6.36,0.07,0.12
17,42.87,0.22,78,9.46,25.26,3.93,21.33,0.79,0.09,-0.17,0.76,0.8,-0.26,2.13,1.49,1.33,4.95,0.12,0.16
18,45.17,0.16,84,21.81,29.26,6.64,22.62,0.38,0.56,2.27,0.4,-0.77,1.18,2.63,2.02,2.35,7.0,0.1,0.12
19,43.32,0.2,80,14.35,28.66,5.99,22.68,0.33,0.55,1.28,0.34,-0.88,1.19,2.85,2.22,2.61,7.69,0.16,0.12
20,39.68,0.19,81,22.22,29.19,6.94,22.25,0.51,0.25,0.37,0.44,-0.4,0.6,2.36,1.7,2.25,6.31,0.1,0.12
21,38.12,0.18,82,22.71,32.65,6.72,25.93,0.42,0.39,1.23,0.37,-0.7,0.85,2.73,2.11,2.63,7.48,0.25,0.72
22,78.63,0.06,94,2.43,27.5,1.71,25.79,0.74,0.21,0.21,0.71,0.48,0.2,2.0,1.25,1.46,4.71,0.11,0.19
23,44.76,0.14,86,29.48,33.89,7.89,26.0,0.78,0.15,0.4,0.74,0.63,-0.08,1.83,1.08,1.29,4.2,0.2,0.27
24,42.5,0.13,87,34.9,31.37,7.53,23.84,0.42,0.51,1.75,0.44,-0.55,0.88,2.9,2.15,2.49,7.54,0.12,0.24
25,54.74,0.06,94,35.23,33.53,8.6,24.94,0.34,0.5,1.32,0.32,-0.95,1.22,2.6,1.93,2.49,7.01,0.07,0.24
