episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,37.37,0.18,82,11.76,30.83,5.71,25.12,-0.46,0.76,0.29,-0.19,-0.14,0.05,2.79,2.22,2.28,0.48,0.7,0.14
2,33.49,0.16,84,21.81,66.33,5.04,61.29,-1.22,4.11,3.79,-0.76,-1.23,1.0,2.6,2.37,2.54,0.49,0.44,0.12
3,37.7,0.18,82,10.68,108.43,3.79,104.63,-0.59,1.66,1.18,-0.32,-0.57,0.51,2.48,2.31,2.4,0.49,0.36,0.12
4,13.99,0.26,74,28.04,154.79,7.28,147.51,-1.32,4.47,4.92,-0.87,-1.34,0.86,2.53,2.61,2.13,0.49,0.49,0.12
5,29.5,0.16,84,27.1,185.9,6.14,179.76,-1.29,4.11,4.51,-0.82,-1.17,0.79,2.92,2.33,2.25,0.5,0.54,0.14
6,32.24,0.18,82,20.05,230.19,5.58,224.61,0.05,-0.64,0.06,0.09,-0.13,-0.1,2.32,2.12,2.87,0.47,0.63,0.14
7,28.14,0.23,77,12.27,269.86,4.04,265.82,-1.57,5.42,4.41,-1.0,-1.49,1.25,2.79,2.23,2.19,0.49,0.61,0.14
8,24.23,0.22,78,22.38,309.55,5.6,303.95,-0.69,2.02,2.24,-0.41,-0.72,0.25,2.4,2.01,2.38,0.48,0.32,0.13
9,23.24,0.2,80,27.86,349.49,5.84,343.65,-0.54,1.59,1.56,-0.28,-0.62,0.31,2.56,2.05,2.88,0.49,0.42,0.12
10,15.09,0.17,83,47.42,392.28,9.22,383.06,-1.42,5.07,5.08,-0.94,-1.55,1.13,2.55,2.4,2.2,0.49,0.61,0.12
11,9.16,0.16,84,57.9,442.05,9.71,432.33,-1.03,3.44,2.31,-0.62,-1.0,0.85,2.58,2.19,2.27,0.5,0.39,0.13
12,13.76,0.34,66,5.67,464.18,3.06,461.12,-1.06,3.76,3.72,-0.66,-1.22,0.9,2.21,2.41,2.41,0.48,0.53,0.12
13,23.95,0.26,74,11.7,506.76,4.41,502.35,-1.02,3.27,2.5,-0.62,-0.97,0.94,2.55,2.32,2.24,0.48,0.36,0.14
14,37.13,0.17,83,16.39,547.98,6.1,541.88,-0.14,-0.37,-0.04,0.01,0.0,-0.11,2.35,1.93,2.6,0.45,0.59,0.13
15,21.7,0.24,76,23.5,594.95,7.24,587.71,-0.11,-0.4,-0.02,0.01,-0.03,-0.05,2.08,1.79,2.72,0.44,0.51,0.11
16,44.56,0.12,88,16.09,615.51,6.85,608.66,-0.63,1.65,2.0,-0.37,-0.59,0.29,2.46,2.14,2.64,0.48,0.32,0.12
17,37.69,0.18,82,11.98,659.45,4.47,654.98,-0.45,1.36,2.15,-0.27,-0.67,0.2,2.21,2.04,2.72,0.47,0.62,0.12
18,16.71,0.27,73,24.16,699.66,7.31,692.36,-0.37,1.15,1.36,-0.18,-0.54,0.32,2.1,1.88,2.75,0.44,0.63,0.12
19,27.53,0.23,77,14.75,746.68,5.82,740.86,-0.66,1.82,1.86,-0.36,-0.55,0.4,2.27,2.23,2.68,0.47,0.42,0.15
20,23.64,0.22,78,22.31,778.05,7.08,770.97,-0.94,3.16,2.66,-0.6,-1.03,0.7,2.58,2.32,1.99,0.49,0.36,0.15
21,16.6,0.26,74,26.31,825.1,7.1,818.0,-0.11,-0.16,0.07,0.01,-0.14,-0.03,2.18,1.82,2.89,0.45,0.54,0.84
22,72.33,0.03,97,2.18,853.92,1.59,852.33,-0.09,-0.39,0.02,0.02,-0.05,-0.14,2.27,1.77,2.81,0.43,0.52,0.12
23,33.78,0.13,87,28.79,904.28,7.72,896.55,-0.75,2.32,2.43,-0.45,-0.77,0.49,2.68,2.19,2.52,0.48,0.27,0.12
24,24.0,0.14,86,40.42,950.42,7.91,942.51,-1.5,5.44,4.26,-0.96,-1.6,1.31,2.42,2.38,2.15,0.49,0.63,0.12
