episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-3.9,0.23,77,10.51,30.23,5.19,25.04,-0.94,2.76,1.94,-0.55,-0.76,0.78,0.4,0.56,0.31,0.5,0.56,0.12
2,-0.6,0.21,79,18.35,63.33,4.62,58.71,-1.06,3.61,2.22,-0.64,-1.07,1.1,0.62,0.77,0.24,0.48,0.4,0.12
3,-1.23,0.22,78,11.1,101.15,3.9,97.26,-0.56,1.37,0.99,-0.29,-0.43,0.31,0.31,0.51,0.32,0.47,0.44,0.12
4,-8.3,0.27,73,25.99,150.9,7.32,143.59,-1.39,4.83,3.29,-0.87,-1.37,1.25,0.74,0.77,0.22,0.49,0.52,0.12
5,-12.47,0.3,70,26.71,177.99,6.16,171.83,-1.08,3.44,4.47,-0.71,-1.14,0.66,0.59,0.83,0.2,0.5,0.4,0.12
6,-6.0,0.26,74,25.3,218.16,6.08,212.08,-0.58,1.44,2.35,-0.35,-0.56,0.26,0.35,0.65,0.28,0.46,0.34,0.14
7,-0.1,0.2,80,12.07,253.31,3.94,249.38,-1.11,3.71,3.18,-0.68,-1.1,0.93,0.55,0.72,0.22,0.5,0.44,0.13
8,-3.83,0.24,76,21.11,290.43,5.41,285.03,-0.21,-0.19,-0.1,-0.01,0.05,-0.06,0.05,0.25,0.57,0.47,0.65,0.12
9,-4.0,0.24,76,35.11,333.95,6.68,327.26,-1.27,4.57,3.81,-0.81,-1.43,0.95,0.74,0.88,0.16,0.47,0.58,0.15
10,0.43,0.2,80,46.4,371.1,9.18,361.92,-0.67,1.6,1.52,-0.35,-0.42,0.42,0.26,0.41,0.4,0.49,0.64,0.15
