episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,38.67,0.24,76,12.05,29.43,5.83,23.61,0.66,0.05,0.01,0.56,0.17,0.01,1.9,1.22,1.58,4.7,0.24,0.34
2,36.57,0.2,80,19.45,26.09,4.91,21.18,0.59,0.27,0.55,0.54,-0.1,0.47,2.35,1.79,2.11,6.25,0.05,0.33
3,48.92,0.2,80,9.72,26.54,3.56,22.98,0.69,0.08,-0.19,0.63,0.48,-0.17,1.9,1.18,1.23,4.3,0.18,0.28
4,19.52,0.23,77,29.21,30.04,7.52,22.52,0.6,0.27,0.83,0.56,-0.05,0.48,2.14,1.42,1.68,5.23,0.18,0.31
5,38.87,0.15,85,24.07,28.54,6.0,22.54,0.43,0.49,1.06,0.43,-0.64,1.11,2.51,1.82,2.33,6.66,0.06,0.26
6,35.05,0.16,84,25.71,28.9,6.07,22.83,0.88,0.09,-0.19,0.85,1.05,-0.32,2.11,1.42,1.21,4.74,0.1,0.27
7,29.78,0.29,71,11.85,24.65,3.94,20.7,0.21,0.65,2.2,0.22,-1.31,1.57,3.06,2.48,3.0,8.54,0.18,0.32
8,43.33,0.14,86,22,27.87,5.24,22.63,0.8,0.08,-0.14,0.75,0.72,-0.23,2.05,1.12,1.38,4.55,0.04,0.32
9,12.83,0.29,71,26.89,27.18,5.85,21.32,0.32,0.69,2.18,0.36,-0.97,1.45,3.03,2.31,2.75,8.09,0.2,0.31
10,0.33,0.21,79,46.99,31.43,9.2,22.23,0.78,0.07,-0.13,0.73,0.66,-0.22,2.06,1.29,1.48,4.84,0.15,0.31
11,-10.87,0.19,81,57.68,31.65,9.7,21.95,0.55,0.29,0.93,0.5,-0.28,0.44,2.41,1.56,1.96,5.93,0.1,0.32
12,46.7,0.24,76,5.39,25.66,2.95,22.71,0.53,0.32,0.85,0.49,-0.24,0.54,2.86,2.17,2.43,7.46,0.2,0.31
13,63.84,0.1,90,12.31,29.08,4.68,24.4,0.66,0.03,0.16,0.52,-0.04,0.19,1.46,0.7,1.64,3.8,0.11,0.32
14,38.41,0.2,80,18,29.64,6.57,23.08,0.77,0.19,0.67,0.74,0.57,-0.05,2.28,1.35,1.62,5.25,0.17,0.31
15,28.84,0.22,78,22.94,28.47,7.01,21.46,0.52,0.25,1.28,0.43,-0.48,0.64,1.85,1.28,1.99,5.12,0.12,0.18
16,44.84,0.17,83,17.06,29.16,7.01,22.14,0.51,0.26,0.45,0.44,-0.4,0.61,2.1,1.51,1.93,5.53,0.08,0.18
17,49.59,0.18,82,12.07,26.27,4.51,21.76,0.39,0.53,1.84,0.39,-0.78,1.22,2.56,1.92,2.45,6.93,0.06,0.18
18,43.56,0.16,84,19.33,29.17,6.0,23.17,0.44,0.45,1.12,0.43,-0.54,1.05,2.81,2.26,2.45,7.52,0.12,0.19
19,41.65,0.2,80,15.45,27.7,5.8,21.9,0.24,0.76,2.15,0.3,-1.22,1.79,3.0,2.39,2.89,8.28,0.11,0.29
20,40.22,0.18,82,19.27,28.55,6.3,22.24,0.15,0.77,2.11,0.18,-1.59,1.89,3.07,2.54,3.01,8.62,0.1,0.33
21,22.87,0.22,78,27.76,31.26,7.05,24.21,0.69,0.08,-0.04,0.63,0.43,-0.16,2.35,1.64,1.94,5.92,0.21,1.72
22,75.98,0.11,89,2.43,26.9,1.71,25.19,0.47,0.31,0.77,0.41,-0.53,0.7,2.46,1.78,2.47,6.71,0.16,0.32
23,41.1,0.11,89,27.12,32.06,7.32,24.74,0.59,0.44,0.71,0.62,0.03,0.66,2.73,1.9,2.09,6.72,0.14,0.36
24,29.57,0.11,89,35.28,31.17,7.08,24.09,0.65,0.05,-0.02,0.55,0.13,0.02,2.01,1.47,1.63,5.11,0.1,0.22
25,26.6,0.12,88,36.36,31.8,8.64,23.16,0.51,0.27,0.73,0.43,-0.51,0.73,1.93,1.27,2.0,5.2,0.04,0.2
26,76.38,0.1,90,3.53,26.04,2.39,23.64,0.68,0.28,0.38,0.66,0.26,0.31,2.28,1.43,1.7,5.41,0.04,0.23
27,65.25,0.05,95,17.41,35.99,6.65,29.35,0.82,0.08,-0.13,0.78,0.85,-0.26,2.35,1.55,1.47,5.37,0.21,0.2
28,43.76,0.15,85,20.45,35.75,5.98,29.76,0.59,0.36,0.96,0.6,0.05,0.4,2.51,1.85,1.98,6.33,0.28,0.18
