episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,31.73,0.25,75,10.04,25.64,4.97,20.67,0.5,0.25,0.46,0.43,-0.44,0.59,2.19,1.51,2.12,5.81,0.12,0.35
2,48.18,0.18,82,21.22,27.06,5.33,21.73,0.73,0.06,-0.05,0.65,0.41,-0.1,1.72,0.99,1.38,4.08,0.06,0.31
3,36.55,0.26,74,11.08,23.53,3.88,19.65,0.46,0.3,0.37,0.41,-0.5,0.68,2.4,1.73,2.19,6.32,0.05,0.4
4,43.76,0.2,80,27.18,28.71,7.08,21.62,0.61,0.34,0.39,0.6,0.03,0.54,2.26,1.4,1.82,5.49,0.09,0.34
5,52.07,0.16,84,22.93,28.66,5.78,22.88,0.83,0.07,-0.06,0.78,0.77,-0.25,2.36,1.55,1.71,5.62,0.11,0.18
6,46.5,0.22,78,22.26,27.06,5.83,21.23,0.2,0.8,1.99,0.26,-1.37,1.88,3.12,2.46,3.0,8.58,0.1,0.31
7,37.24,0.23,77,12.79,25.7,4.09,21.61,0.57,0.25,0.46,0.51,-0.23,0.55,1.99,1.34,2.04,5.36,0.15,0.32
8,51.87,0.18,82,22.56,27.66,5.46,22.2,0.79,0.25,0.26,0.8,0.74,-0.0,2.4,1.5,1.55,5.45,0.08,0.34
9,24.42,0.3,70,23.64,25.69,5.4,20.29,0.57,0.39,0.76,0.57,-0.08,0.69,2.36,1.56,1.96,5.87,0.17,0.32
10,37.74,0.22,78,45.54,31.85,9.13,22.72,0.53,0.5,0.8,0.56,-0.2,0.95,2.56,1.95,2.08,6.59,0.18,0.32
11,47.47,0.21,79,57.92,30.91,9.72,21.19,0.53,0.21,0.48,0.45,-0.35,0.44,2.2,1.52,2.11,5.84,0.08,0.31
12,30.12,0.25,75,6.15,24.68,3.27,21.41,0.61,0.04,0.05,0.5,-0.01,0.14,2.13,1.59,2.0,5.72,0.16,0.31
13,59.77,0.15,85,11.76,26.77,4.44,22.33,0.4,0.51,1.18,0.41,-0.66,1.12,2.85,2.22,2.56,7.64,0.03,0.24
14,51.82,0.16,84,14.1,28.3,5.66,22.64,0.6,0.36,0.81,0.6,-0.01,0.48,2.51,1.68,2.1,6.29,0.1,0.33
15,30.43,0.25,75,23.37,29.29,7.29,22.0,0.09,0.86,1.98,0.14,-1.8,2.32,3.07,2.48,3.23,8.77,0.19,0.25
