episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,28.77,0.23,77,11.64,28.59,5.66,22.94,-1.28,4.73,2.89,-0.78,-1.39,1.3,3.16,2.04,2.91,0.49,0.58,0.15
2,33.5,0.17,83,20.58,66.65,5.33,61.33,-0.64,1.71,1.13,-0.35,-0.58,0.47,2.86,2.02,2.26,0.47,0.39,0.2
3,17.22,0.31,69,8.7,103.02,3.34,99.68,-1.18,4.25,3.01,-0.74,-1.33,0.99,3.04,2.16,2.84,0.48,0.55,0.13
4,36.14,0.15,85,23.52,149.21,6.88,142.33,-0.1,-0.41,0.02,0.01,-0.04,-0.19,2.89,1.95,2.86,0.44,0.5,0.14
5,18.79,0.23,77,28.29,184.81,6.21,178.6,-0.71,2.1,1.89,-0.41,-0.73,0.4,2.95,1.97,2.49,0.48,0.32,0.14
6,27.09,0.19,81,25.23,223.6,6.14,217.46,-0.16,-0.25,-0.01,-0.01,-0.0,-0.16,2.85,1.89,2.31,0.48,0.6,0.15
7,28.48,0.24,76,10.76,254.38,3.67,250.71,-0.03,-0.51,-0.0,0.06,-0.08,-0.16,2.8,1.76,2.71,0.46,0.56,0.12
8,42.65,0.1,90,23.47,304.79,5.08,299.71,-0.43,0.88,0.98,-0.21,-0.34,0.14,2.81,1.94,2.48,0.47,0.44,0.13
9,31.56,0.14,86,28.36,339.35,5.68,333.67,-1.43,4.84,5.44,-0.95,-1.47,0.96,2.87,2.37,2.21,0.51,0.54,0.15
10,13.0,0.19,81,48.59,392.27,9.28,382.99,-0.48,1.25,1.54,-0.27,-0.57,0.37,2.69,1.93,2.98,0.45,0.41,0.13
11,10.2,0.15,85,59.11,434.38,9.77,424.61,-0.63,1.7,1.48,-0.35,-0.56,0.51,2.68,2.07,2.29,0.48,0.38,0.12
12,31.35,0.24,76,5.72,470.82,3.09,467.74,-0.78,2.63,3.19,-0.5,-0.97,0.5,2.93,2.1,2.8,0.47,0.54,0.13
13,41.72,0.15,85,12.78,511.59,4.54,507.06,-1.13,3.68,4.71,-0.74,-1.15,0.88,2.72,2.27,2.39,0.48,0.43,0.14
14,34.23,0.18,82,15.76,552.91,6.06,546.85,-1.23,4.1,2.57,-0.74,-1.12,1.01,2.99,2.37,2.1,0.49,0.52,0.15
15,16.14,0.27,73,21.64,591.24,6.94,584.3,-1.07,3.3,1.58,-0.62,-0.88,0.96,3.06,2.22,2.29,0.49,0.53,0.12
16,22.43,0.24,76,19.58,629.14,7.36,621.79,-0.66,1.66,1.99,-0.36,-0.54,0.37,2.8,1.91,2.32,0.48,0.38,0.12
17,23.49,0.25,75,14.29,664.2,5.0,659.2,-0.87,2.48,1.73,-0.49,-0.69,0.55,3.16,2.35,2.28,0.5,0.58,0.21
18,31.73,0.19,81,19.93,705.85,6.29,699.56,-0.91,3.17,2.72,-0.56,-1.06,0.75,2.86,1.9,3.07,0.45,0.51,0.19
19,24.47,0.24,76,17.13,746.18,6.29,739.89,-0.82,2.2,1.54,-0.43,-0.5,0.48,2.8,1.91,2.05,0.47,0.6,0.51
20,36.38,0.14,86,20.47,785.0,6.79,778.21,-2.02,7.28,7.2,-1.36,-2.1,1.66,3.02,2.48,2.24,0.52,0.75,0.44
21,28.34,0.15,85,30.84,830.12,7.32,822.8,-1.31,4.66,4.79,-0.87,-1.48,0.84,2.92,2.25,2.46,0.51,0.58,0.92
22,57.44,0.1,90,2.49,870.39,1.74,868.64,-0.11,-0.4,0.01,0.01,-0.05,-0.11,2.81,1.99,2.59,0.48,0.53,0.14
23,39.23,0.1,90,28.21,920.63,7.58,913.04,-1.01,3.3,3.37,-0.64,-1.05,0.62,2.7,2.29,2.61,0.47,0.39,0.15
24,35.66,0.08,92,36.48,968.99,7.66,961.33,-1.14,4.19,2.36,-0.71,-1.31,1.17,3.17,2.14,2.82,0.49,0.55,0.15
25,43.52,0.03,97,35.13,1009.93,8.59,1001.34,-1.52,5.26,4.46,-0.98,-1.51,1.17,2.98,2.4,2.27,0.5,0.61,0.12
26,64.42,0.05,95,3.58,1056.13,2.42,1053.71,-1.45,5.33,3.43,-0.92,-1.57,1.59,3.15,2.23,2.62,0.5,0.62,0.13
27,45.27,0.11,89,16.76,1115.46,6.58,1108.88,-1.36,4.56,4.2,-0.87,-1.31,0.99,2.84,2.38,2.11,0.48,0.54,0.13
28,33.8,0.12,88,33.11,1159.88,7.22,1152.66,0.03,-0.6,0.06,0.08,-0.11,-0.17,2.88,1.6,2.94,0.45,0.65,0.12
29,53.98,0.04,96,19.75,1204.38,7.27,1197.1,-0.81,2.16,2.02,-0.46,-0.6,0.24,2.9,2.47,1.95,0.49,0.6,0.14
30,52.1,0.05,95,21.68,1235.79,5.39,1230.4,-0.55,1.59,1.57,-0.32,-0.63,0.46,2.68,2.06,2.62,0.47,0.35,0.14
31,29.45,0.17,83,29.01,1282.64,7.27,1275.37,0.12,-0.79,0.05,0.13,-0.15,-0.19,2.96,1.63,3.46,0.44,0.75,0.12
