episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,27.97,0.26,74,10.45,26.56,5.16,21.41,0.34,0.56,1.51,0.33,-0.99,1.32,2.5,1.86,2.61,6.97,0.17,0.14
2,39.38,0.2,80,19.62,26.21,4.99,21.22,0.52,0.31,0.61,0.48,-0.25,0.62,2.79,2.15,2.33,7.26,0.06,0.12
3,33.17,0.16,84,11.38,26.71,3.9,22.81,0.74,0.05,0.0,0.64,0.34,0.06,1.46,0.8,1.26,3.52,0.11,0.12
4,37.09,0.18,82,29.35,32.2,7.71,24.49,0.66,0.35,0.62,0.67,0.23,0.38,2.5,1.55,1.87,5.92,0.18,0.12
5,45.0,0.14,86,28.6,29.95,6.3,23.65,0.48,0.29,0.7,0.41,-0.49,0.67,2.27,1.67,2.19,6.13,0.12,0.12
6,26.44,0.22,78,15.69,26.99,5.19,21.79,0.8,0.08,-0.19,0.76,0.8,-0.29,2.0,1.17,1.23,4.4,0.14,0.12
7,24.16,0.28,72,11.28,24.72,3.81,20.92,0.47,0.32,1.01,0.43,-0.4,0.44,2.65,1.93,2.17,6.75,0.16,0.12
8,42.92,0.17,83,21.4,27.02,5.24,21.78,0.41,0.52,1.8,0.41,-0.71,1.05,2.58,1.89,2.35,6.82,0.02,0.12
9,30.32,0.2,80,31.85,30.05,6.35,23.7,0.95,0.1,-0.23,0.95,1.32,-0.47,2.19,1.32,1.25,4.76,0.19,0.12
10,44.58,0.12,88,50.18,33.06,9.35,23.7,0.64,0.04,0.06,0.53,0.04,0.1,2.0,1.34,1.93,5.27,0.1,0.14
11,37.4,0.17,83,54.75,31.73,9.57,22.17,0.5,0.23,0.57,0.43,-0.33,0.4,2.11,1.43,1.95,5.49,0.08,0.12
12,31.8,0.21,79,6.48,26.09,3.41,22.68,0.63,0.29,0.79,0.61,0.08,0.43,2.16,1.44,1.87,5.48,0.17,0.12
13,40.03,0.14,86,10.77,26.97,4.13,22.84,0.8,0.07,-0.09,0.75,0.72,-0.2,1.96,1.14,1.46,4.57,0.07,0.12
14,41.62,0.11,89,14.29,30.19,5.89,24.29,0.65,0.03,0.1,0.53,0.02,0.2,1.43,0.8,1.64,3.86,0.12,0.12
15,34.29,0.22,78,21.51,28.03,6.85,21.18,0.51,0.35,0.64,0.49,-0.27,0.57,2.64,2.03,2.2,6.87,0.1,0.12
16,32.3,0.22,78,18.36,27.72,7.16,20.56,0.55,0.31,0.9,0.52,-0.18,0.44,2.44,1.68,2.13,6.24,0.03,0.12
17,25.3,0.24,76,11.71,24.54,4.36,20.18,0.52,0.29,0.67,0.46,-0.42,0.71,1.88,1.17,1.87,4.92,0.05,0.14
18,27.1,0.23,77,16.55,28.75,5.6,23.14,0.74,0.07,-0.11,0.68,0.52,-0.2,2.09,1.53,1.58,5.21,0.2,0.12
19,36.27,0.2,80,15.5,27.66,6.19,21.48,0.45,0.49,1.29,0.45,-0.56,0.94,2.46,1.68,2.28,6.41,0.08,0.12
20,28.59,0.22,78,20.82,27.54,6.82,20.72,0.8,0.07,-0.1,0.74,0.66,-0.16,2.12,1.4,1.58,5.09,0.05,0.12
21,41.95,0.18,82,30.6,33.54,7.23,26.32,0.4,0.59,1.31,0.44,-0.66,1.21,2.84,2.17,2.4,7.42,0.26,1.18
22,43.37,0.16,84,2.51,26.54,1.76,24.79,0.49,0.36,0.52,0.48,-0.27,0.57,2.55,1.79,2.1,6.43,0.2,0.17
23,49.16,0.12,88,28.12,32.72,7.56,25.16,0.59,0.44,0.87,0.62,0.01,0.6,2.64,1.82,2.04,6.5,0.16,0.16
24,45.46,0.1,90,34.27,31.56,7.33,24.22,0.71,0.06,-0.0,0.62,0.34,-0.01,1.84,1.1,1.6,4.54,0.09,0.16
25,43.65,0.13,87,35.13,31.49,8.57,22.92,0.64,0.29,0.66,0.61,0.1,0.42,2.12,1.41,1.85,5.38,0.04,0.18
26,49.5,0.11,89,3.62,26.06,2.44,23.62,0.58,0.31,0.66,0.55,-0.12,0.56,2.22,1.52,2.01,5.75,0.07,0.18
27,52.92,0.09,91,15.84,33.14,6.26,26.88,0.66,0.16,0.05,0.62,0.28,0.14,2.48,1.79,1.9,6.18,0.2,0.2
28,51.17,0.14,86,27.41,35.81,6.7,29.12,0.31,0.7,2.08,0.36,-1.01,1.44,3.04,2.3,2.85,8.19,0.31,0.22
29,51.61,0.13,87,18.89,31.51,6.98,24.53,0.46,0.45,0.94,0.46,-0.46,0.87,2.83,2.21,2.54,7.58,0.13,0.28
30,62.57,0.05,95,20.45,30.93,5.44,25.49,0.56,0.47,1.66,0.58,-0.11,0.63,2.77,1.88,2.14,6.79,0.1,0.27
31,47.0,0.09,91,31.52,31.82,7.14,24.68,0.81,0.07,-0.11,0.75,0.71,-0.15,1.96,1.22,1.36,4.54,0.11,0.28
32,45.69,0.12,88,30.02,30.38,7.1,23.27,0.57,0.31,1.1,0.53,-0.17,0.61,2.09,1.38,1.96,5.42,0.06,0.23
33,49.63,0.09,91,56.62,34.47,9.65,24.81,0.52,0.25,1.27,0.45,-0.37,0.5,2.04,1.34,2.0,5.38,0.11,0.18
34,49.79,0.11,89,4.31,28.8,2.82,25.98,0.59,0.28,0.71,0.56,-0.04,0.48,2.34,1.76,1.89,5.99,0.18,0.25
35,55.75,0.07,93,29.72,31.51,6.77,24.73,0.53,0.31,0.75,0.49,-0.26,0.58,2.3,1.6,2.04,5.95,0.08,0.25
36,52.22,0.08,92,25.74,30.29,6.18,24.11,0.51,0.26,0.47,0.44,-0.38,0.54,2.06,1.34,1.99,5.39,0.04,0.25
37,48.78,0.11,89,32,32.34,8.39,23.96,0.58,0.37,1.05,0.57,-0.1,0.56,2.35,1.53,2.04,5.92,0.09,0.18
38,44.84,0.12,88,5.94,30.26,3.23,27.02,0.69,0.14,0.17,0.64,0.35,0.12,2.16,1.43,1.59,5.18,0.22,0.2
39,45.42,0.14,86,20.47,28.3,5.47,22.84,0.63,0.28,0.86,0.62,0.2,0.23,2.49,1.78,1.88,6.15,0.06,0.25
40,48.93,0.08,92,8.52,29.13,3.02,26.11,0.71,0.06,0.01,0.61,0.3,0.0,1.74,1.16,1.56,4.47,0.17,0.22
41,58.28,0.12,88,9.41,28.75,3.39,25.36,0.14,0.77,2.07,0.17,-1.59,1.69,3.19,2.44,3.12,8.76,0.18,1.93
42,48.22,0.12,88,7.89,29.05,4.39,24.66,0.43,0.37,0.45,0.39,-0.69,0.97,2.2,1.54,2.28,6.03,0.15,0.23
43,48.41,0.09,91,35.65,33.76,7.87,25.89,0.65,0.05,0.06,0.54,0.09,0.11,1.91,1.3,1.81,5.02,0.17,0.18
44,37.75,0.13,87,26.43,35.45,7.1,28.34,0.77,0.06,-0.01,0.69,0.48,0.02,1.64,0.86,1.47,3.98,0.25,0.28
45,68.94,0.05,95,31.58,34.82,7.76,27.05,0.14,0.77,2.86,0.17,-1.62,1.74,3.12,2.45,3.05,8.62,0.17,0.34
46,54.54,0.06,94,11.21,38.61,5.89,32.72,0.73,0.31,0.42,0.75,0.52,0.22,2.54,1.54,1.53,5.62,0.33,0.33
47,58.3,0.04,96,32.33,32.9,6.46,26.44,0.69,0.23,0.47,0.67,0.29,0.14,2.26,1.42,1.73,5.41,0.14,0.34
48,52.23,0.06,94,42.43,39.44,8.63,30.81,0.72,0.07,-0.07,0.65,0.45,-0.09,2.11,1.38,1.58,5.07,0.28,0.25
49,48.64,0.07,93,19.35,31.45,6.52,24.92,0.75,0.06,-0.06,0.68,0.48,-0.1,1.76,1.01,1.33,4.11,0.09,0.18
50,62.42,0.08,92,12.04,30.91,3.91,27.0,0.3,0.54,1.83,0.28,-1.12,1.3,2.91,2.35,2.83,8.09,0.2,0.19
51,60.52,0.04,96,3.78,32.12,2.39,29.73,0.4,0.44,1.14,0.36,-0.8,1.18,2.15,1.5,2.27,5.92,0.23,0.19
52,51.41,0.11,89,16.38,27.25,3.63,23.62,0.5,0.34,1.56,0.47,-0.28,0.43,2.47,1.82,2.04,6.34,0.06,0.19
53,49.93,0.09,91,33.03,33.08,6.55,26.53,0.61,0.05,0.02,0.5,0.02,0.02,2.07,1.47,1.85,5.38,0.19,0.23
54,42.16,0.11,89,15.82,29.22,4.72,24.49,0.82,0.07,-0.1,0.76,0.7,-0.13,1.76,0.99,1.2,3.96,0.12,0.24
55,54.29,0.06,94,18.81,32.67,5.39,27.28,0.69,0.07,-0.13,0.62,0.42,-0.15,2.16,1.51,1.54,5.21,0.18,0.29
56,44.54,0.11,89,16.35,32.11,5.8,26.31,0.75,0.07,-0.11,0.69,0.56,-0.15,2.04,1.28,1.44,4.76,0.2,0.27
57,51.16,0.08,92,18.76,31.12,5.53,25.59,0.51,0.25,1.29,0.44,-0.42,0.54,1.92,1.23,2.01,5.16,0.14,0.31
58,53.96,0.07,93,7.81,31.51,4.01,27.51,0.61,0.23,0.79,0.56,-0.01,0.44,2.1,1.45,1.94,5.48,0.2,0.19
59,55.57,0.08,92,27.09,33.8,6.39,27.41,0.42,0.35,0.98,0.37,-0.64,0.87,2.36,1.76,2.35,6.47,0.19,0.27
60,72.7,0.04,96,19.75,29.86,4.28,25.58,0.19,0.81,2.9,0.24,-1.44,1.69,3.26,2.49,3.08,8.83,0.08,0.4
61,62.22,0.07,93,35.54,35.78,8.02,27.76,0.34,0.67,2.58,0.38,-0.91,1.28,3.0,2.19,2.67,7.86,0.21,0.41
62,45.4,0.11,89,5.98,26.7,3.24,23.46,0.73,0.06,0.02,0.65,0.39,-0.11,1.93,1.16,1.6,4.68,0.05,1.11
63,60.81,0.07,93,13.29,30.89,6.37,24.52,0.4,0.53,1.74,0.41,-0.73,1.08,2.72,1.96,2.54,7.22,0.06,0.14
64,65.16,0.05,95,6.33,33.12,3.6,29.52,0.38,0.4,1.27,0.35,-0.73,0.72,2.8,2.21,2.56,7.57,0.21,0.13
65,64.79,0.06,94,33.36,36.02,7.47,28.55,0.24,0.61,1.77,0.24,-1.25,1.31,2.9,2.3,2.88,8.09,0.22,0.15
66,59.6,0.03,97,38.19,32.88,7.16,25.71,0.86,0.09,-0.17,0.83,0.99,-0.33,2.3,1.56,1.46,5.32,0.08,0.13
67,55.44,0.06,94,34.23,34.98,7.45,27.53,0.76,0.08,-0.1,0.71,0.64,-0.23,2.33,1.49,1.82,5.64,0.19,0.13
68,58.04,0.08,92,13.61,31.68,5.05,26.63,0.43,0.52,1.44,0.44,-0.63,1.06,2.66,1.88,2.45,6.99,0.18,0.13
69,69.93,0.0,100,32.85,33.33,6.51,26.82,0.59,0.32,0.56,0.58,0.04,0.41,2.62,1.92,2.1,6.64,0.1,0.13
70,69.38,0.01,99,23.6,33.72,6.67,27.05,0.45,0.3,0.99,0.39,-0.55,0.62,2.52,1.96,2.46,6.94,0.12,0.13
71,60.65,0.07,93,18.02,28.77,4.3,24.47,0.35,0.49,1.26,0.33,-0.93,1.04,2.62,1.92,2.5,7.05,0.05,0.13
