episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,50.8,0.19,81,10.48,27.33,5.16,22.17,0.82,0.08,-0.17,0.77,0.78,-0.26,2.04,0.99,1.28,4.31,0.11,0.32
2,48.81,0.16,84,21.67,27.91,5.41,22.5,0.63,0.05,-0.01,0.53,0.1,0.02,1.93,1.38,1.68,4.99,0.08,0.39
3,46.04,0.22,78,10,24.5,3.65,20.85,0.37,0.47,1.72,0.34,-0.84,0.88,2.56,1.85,2.41,6.82,0.06,0.35
4,25.58,0.25,75,33.2,30.3,7.63,22.67,0.49,0.43,1.11,0.47,-0.47,0.85,2.49,1.71,2.24,6.44,0.22,0.34
5,31.07,0.24,76,27.63,27.77,6.53,21.24,0.49,0.38,1.05,0.47,-0.41,0.66,2.49,1.66,2.16,6.3,0.13,0.39
6,53.73,0.13,87,21.98,28.79,5.8,22.99,0.79,0.07,-0.13,0.73,0.66,-0.17,1.97,1.15,1.36,4.47,0.06,0.37
7,34.34,0.28,72,11,23.92,3.67,20.25,0.75,0.06,-0.03,0.68,0.47,-0.1,2.04,1.36,1.64,5.04,0.15,0.34
8,43.74,0.19,81,21.7,26.54,5.26,21.28,0.63,0.31,0.65,0.61,0.08,0.59,2.24,1.62,1.79,5.64,0.02,0.33
9,29.96,0.22,78,34.18,30.46,6.76,23.69,0.55,0.35,1.81,0.54,-0.11,0.28,2.7,1.82,2.23,6.76,0.22,0.31
10,15.79,0.25,75,49.92,29.39,9.34,20.05,0.7,0.06,-0.05,0.62,0.36,-0.07,2.0,1.31,1.49,4.8,0.07,0.24
11,9.2,0.27,73,56.11,28.89,9.63,19.26,0.42,0.51,1.57,0.42,-0.67,1.01,2.52,1.8,2.37,6.68,0.01,0.15
12,57.68,0.17,83,5.46,28.11,2.98,25.13,0.65,0.04,0.01,0.53,0.05,0.14,1.68,1.1,1.6,4.37,0.21,0.12
13,55.3,0.15,85,14.47,28.61,5.04,23.58,0.5,0.24,0.52,0.43,-0.36,0.53,2.42,1.81,2.22,6.46,0.13,0.12
14,37.58,0.24,76,17,27.24,6.27,20.97,0.11,0.82,1.93,0.16,-1.7,2.17,3.08,2.58,3.09,8.75,0.12,0.12
15,27.48,0.28,72,22.17,26.71,6.96,19.75,0.69,0.05,0.01,0.59,0.22,0.11,1.72,1.17,1.6,4.49,0.1,0.15
16,47.15,0.18,82,18.34,29.38,7.26,22.12,0.65,0.04,0.07,0.53,0.05,0.15,1.67,1.1,1.61,4.38,0.09,0.12
17,39.68,0.25,75,11.28,24.39,4.21,20.19,0.84,0.09,-0.22,0.82,0.98,-0.33,2.15,1.24,1.17,4.56,0.08,0.12
18,50.32,0.16,84,19.24,28.48,6.24,22.24,0.68,0.05,-0.08,0.6,0.28,-0.09,1.92,1.33,1.52,4.77,0.06,0.13
19,49.43,0.18,82,15.24,28.04,5.89,22.15,0.33,0.6,1.97,0.35,-0.93,1.11,3.02,2.19,2.72,7.94,0.1,0.12
20,33.28,0.24,76,23.63,28.86,7.25,21.61,0.78,0.07,-0.06,0.72,0.6,-0.14,2.12,1.3,1.5,4.92,0.15,0.12
21,52.94,0.13,87,21.52,34.13,6.61,27.52,0.77,0.27,0.37,0.78,0.66,0.08,2.42,1.56,1.63,5.62,0.26,0.71
22,64.14,0.15,85,2.47,24.96,1.74,23.22,0.7,0.27,0.42,0.69,0.34,0.31,2.21,1.41,1.62,5.25,0.1,0.13
23,51.04,0.12,88,27.42,31.89,7.39,24.5,0.27,0.59,2.01,0.27,-1.19,1.33,2.77,2.04,2.7,7.52,0.14,0.14
24,48.03,0.08,92,40.78,32.43,7.93,24.5,0.6,0.06,-0.07,0.5,0.07,0.01,2.06,1.33,1.77,5.16,0.08,0.13
25,34.54,0.2,80,32.2,30.5,8.43,22.08,0.25,0.76,2.32,0.3,-1.23,1.53,3.14,2.39,3.01,8.54,0.12,0.12
26,74.55,0.09,91,3.58,26.66,2.42,24.24,0.67,0.04,0.05,0.56,0.11,0.12,1.64,1.04,1.59,4.28,0.07,0.13
27,69.07,0.05,95,18.36,35.52,6.69,28.82,0.6,0.4,0.88,0.62,0.04,0.53,2.44,1.7,1.86,6.0,0.22,0.13
28,32.81,0.21,79,31.65,32.61,6.87,25.75,0.37,0.42,1.22,0.34,-0.78,0.82,2.68,1.95,2.51,7.14,0.27,0.13
29,54.06,0.13,87,19.75,34.61,7.35,27.26,0.52,0.41,0.84,0.52,-0.31,0.81,2.47,1.71,2.16,6.34,0.24,0.13
30,55.14,0.13,87,19,31.9,4.89,27.01,0.85,0.08,-0.14,0.81,0.92,-0.27,2.06,1.22,1.3,4.58,0.22,0.13
31,43.53,0.17,83,26.46,29.72,6.97,22.75,0.49,0.25,0.79,0.42,-0.44,0.63,2.43,1.88,2.43,6.75,0.12,0.12
32,40.88,0.17,83,30.23,30.52,7.39,23.13,0.17,0.74,2.56,0.18,-1.6,1.91,3.05,2.35,3.1,8.49,0.14,0.12
33,33.36,0.1,90,56.53,33.38,9.65,23.73,0.41,0.51,1.56,0.43,-0.57,1.0,2.78,2.09,2.42,7.29,0.06,0.16
34,75.31,0.08,92,4.08,30.29,2.66,27.63,0.59,0.13,0.4,0.49,-0.19,0.34,1.96,1.37,1.99,5.32,0.22,0.13
35,49.04,0.13,87,28.46,29.84,6.76,23.08,0.29,0.54,1.89,0.28,-1.07,1.12,2.93,2.18,2.72,7.84,0.07,0.13
36,54.06,0.11,89,25.82,31.08,6.09,24.99,0.46,0.37,0.73,0.43,-0.5,0.91,2.2,1.66,2.1,5.97,0.15,0.12
37,43.13,0.15,85,31.81,30.91,8.36,22.54,0.44,0.57,1.76,0.48,-0.52,1.03,2.81,2.06,2.35,7.22,0.06,0.12
38,64.01,0.13,87,6.56,30.54,3.51,27.03,0.41,0.5,1.21,0.42,-0.61,0.94,2.82,2.12,2.42,7.36,0.24,0.12
39,61.97,0.08,92,22.3,30.42,5.79,24.63,0.74,0.05,0.02,0.65,0.34,0.04,1.65,0.9,1.4,3.96,0.09,0.12
40,63.35,0.11,89,13.12,29.58,4.1,25.48,0.56,0.21,0.59,0.47,-0.32,0.65,1.72,1.08,1.82,4.62,0.17,0.14
41,69.3,0.09,91,10.09,29.17,3.52,25.65,0.61,0.37,0.94,0.62,0.07,0.58,2.4,1.62,1.87,5.88,0.15,0.7
42,76.94,0.05,95,9.18,31.33,5.09,26.23,0.46,0.3,1.22,0.4,-0.5,0.56,2.53,1.98,2.37,6.87,0.14,0.13
43,51.58,0.08,92,35.62,33.45,7.82,25.63,0.75,0.07,-0.08,0.69,0.55,-0.17,1.89,1.12,1.46,4.47,0.14,0.14
44,55.33,0.09,91,27.32,36.18,7.21,28.97,0.49,0.42,0.91,0.48,-0.44,0.88,2.36,1.55,2.1,6.01,0.26,0.15
45,50.82,0.06,94,41.02,33.55,8.27,25.28,0.46,0.3,0.54,0.41,-0.44,0.61,2.32,1.67,2.15,6.14,0.1,0.13
46,73.9,0.06,94,9.62,35.1,5.35,29.74,0.27,0.64,2.15,0.28,-1.21,1.57,2.67,2.0,2.68,7.35,0.26,0.14
47,47.83,0.07,93,42.84,33.74,7.74,26.0,0.48,0.23,0.81,0.41,-0.37,0.4,2.8,2.19,2.55,7.54,0.15,0.14
48,38.16,0.11,89,46.81,36.16,8.72,27.44,0.71,0.12,0.17,0.63,0.24,0.16,1.78,1.11,1.54,4.43,0.22,0.14
49,65.86,0.06,94,21.4,31.78,6.8,24.98,0.31,0.56,0.97,0.3,-1.13,1.41,2.52,1.82,2.56,6.9,0.07,0.13
50,66.43,0.1,90,11.69,28.57,3.86,24.71,0.67,0.07,-0.0,0.59,0.29,-0.1,2.17,1.52,1.81,5.5,0.12,0.13
51,72.18,0.1,90,3.63,28.61,2.32,26.29,0.51,0.31,0.86,0.46,-0.38,0.51,2.33,1.61,2.24,6.19,0.19,0.14
52,69.49,0.07,93,15.2,28.06,3.51,24.56,0.69,0.06,-0.04,0.61,0.34,-0.11,2.09,1.4,1.84,5.32,0.06,0.12
53,43.58,0.1,90,40.4,39.44,7.55,31.89,0.48,0.51,1.23,0.5,-0.4,0.92,2.61,1.86,2.18,6.64,0.33,0.14
54,70.3,0.06,94,16.04,29.8,4.78,25.02,0.55,0.3,0.62,0.51,-0.18,0.49,2.22,1.47,1.9,5.6,0.08,0.13
55,62.36,0.07,93,22.86,34.75,6.34,28.41,0.26,0.58,1.79,0.25,-1.17,1.36,3.04,2.47,2.92,8.44,0.23,0.13
56,67.64,0.07,93,16.43,32.33,5.6,26.73,0.57,0.28,0.71,0.53,-0.12,0.41,2.56,1.87,2.23,6.66,0.18,0.13
57,70.55,0.04,96,18.92,34.96,5.62,29.33,0.87,0.17,0.25,0.88,1.04,-0.27,2.26,1.38,1.36,5.01,0.23,0.14
58,79.62,0.05,95,5.33,32.32,2.97,29.35,0.42,0.4,1.4,0.36,-0.79,0.99,2.16,1.47,2.32,5.95,0.24,0.13
59,64.75,0.06,94,22.45,33.22,5.69,27.53,0.47,0.33,0.61,0.44,-0.39,0.67,2.51,1.82,2.15,6.48,0.19,0.13
60,68.12,0.07,93,16.99,28.32,3.91,24.41,0.17,0.74,2.08,0.2,-1.49,1.71,2.95,2.31,2.84,8.1,0.05,0.13
61,48.22,0.09,91,37.01,36.68,8.15,28.53,0.76,0.15,0.24,0.72,0.54,0.07,2.01,1.19,1.53,4.72,0.25,0.13
