episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,22.41,0.28,72,9.5,27.4,4.76,22.64,0.48,0.42,1.92,0.47,-0.46,0.84,2.42,1.78,2.12,6.32,0.25,0.12
2,22.72,0.26,74,21.24,25.19,5.35,19.84,0.5,0.27,0.71,0.42,-0.51,0.75,1.92,1.2,2.07,5.19,0.07,0.12
3,33.37,0.23,77,9.71,24.11,3.59,20.52,0.48,0.27,0.48,0.42,-0.42,0.66,2.53,2.01,2.35,6.9,0.06,0.12
4,29.17,0.25,75,26.4,27.71,7.13,20.59,0.46,0.48,1.45,0.46,-0.54,0.92,2.6,1.84,2.43,6.87,0.1,0.17
5,24.27,0.24,76,27.29,26.57,6.17,20.39,0.72,0.06,-0.03,0.63,0.36,-0.0,1.87,1.28,1.57,4.71,0.08,0.12
6,41.92,0.18,82,21.76,27.77,5.55,22.22,0.5,0.52,1.59,0.53,-0.33,0.86,2.87,1.95,2.26,7.07,0.1,0.12
7,25.27,0.23,77,10.97,24.66,3.7,20.96,0.66,0.03,0.08,0.53,-0.01,0.16,1.64,1.09,1.68,4.4,0.09,0.12
8,42.59,0.2,80,24.1,26.88,5.55,21.32,0.24,0.75,2.24,0.3,-1.23,1.67,3.06,2.39,2.81,8.26,0.07,0.12
9,25.53,0.22,78,28.19,26.75,5.72,21.03,0.75,0.06,-0.08,0.68,0.52,-0.16,1.8,0.96,1.35,4.1,0.09,0.12
10,37.39,0.17,83,49.73,31.36,9.33,22.02,0.67,0.28,0.58,0.65,0.23,0.39,2.24,1.43,1.8,5.47,0.06,0.13
11,24.16,0.25,75,56.32,29.59,9.64,19.95,0.69,0.07,-0.06,0.61,0.36,-0.1,2.2,1.53,1.64,5.37,0.06,0.12
12,18.19,0.33,67,5.61,21.9,3.04,18.87,0.41,0.51,1.56,0.42,-0.59,1.03,2.82,2.13,2.58,7.54,0.14,0.12
13,46.35,0.16,84,13.83,29.96,5.12,24.83,0.38,0.5,1.26,0.38,-0.72,1.01,2.77,2.15,2.55,7.48,0.2,0.14
14,31.53,0.27,73,14.19,25.86,5.86,20.0,0.21,0.79,3.11,0.26,-1.38,1.76,3.23,2.48,2.96,8.67,0.11,0.12
15,27.78,0.27,73,24.01,28.25,7.32,20.93,0.31,0.62,1.94,0.32,-1.06,1.5,2.81,2.14,2.63,7.58,0.15,0.13
16,31.8,0.18,82,17.17,29.62,7.13,22.49,0.73,0.05,0.02,0.64,0.39,0.01,1.7,1.02,1.5,4.22,0.12,0.17
17,37.93,0.17,83,9.52,26.33,3.95,22.39,0.6,0.24,0.33,0.56,0.03,0.32,2.19,1.42,1.72,5.34,0.09,0.19
18,30.31,0.24,76,17.37,30.0,6.24,23.76,0.3,0.55,1.73,0.29,-1.05,1.37,2.5,1.82,2.5,6.82,0.24,0.24
19,28.78,0.2,80,14.25,27.85,5.72,22.12,0.66,0.03,0.05,0.54,0.02,0.16,1.6,0.98,1.6,4.18,0.13,0.24
20,30.3,0.19,81,19.56,28.04,6.46,21.58,0.73,0.06,-0.04,0.64,0.38,-0.06,1.72,1.0,1.44,4.16,0.07,0.28
21,44.68,0.14,86,27.3,34.98,7.02,27.95,0.57,0.44,0.9,0.6,-0.03,0.63,2.55,1.77,2.01,6.33,0.27,1.7
22,34.06,0.18,82,2.33,25.13,1.66,23.46,0.73,0.06,-0.04,0.64,0.36,-0.04,1.9,1.18,1.54,4.62,0.17,0.25
23,54.64,0.08,92,28.63,35.21,7.68,27.52,0.45,0.33,1.13,0.4,-0.57,0.75,2.35,1.71,2.25,6.3,0.22,0.2
24,44.05,0.12,88,36.32,30.44,7.41,23.02,0.53,0.27,1.07,0.46,-0.4,0.63,1.85,1.17,1.96,4.98,0.02,0.28
25,55.44,0.1,90,38.76,34.96,8.76,26.2,0.44,0.37,1.1,0.42,-0.49,0.55,2.78,2.13,2.49,7.4,0.18,0.21
26,39.19,0.13,87,3.72,26.92,2.51,24.41,0.75,0.06,-0.07,0.68,0.49,-0.05,1.71,0.86,1.31,3.88,0.15,0.22
27,37.38,0.16,84,16.6,35.4,6.69,28.71,0.68,0.08,-0.16,0.62,0.42,-0.22,2.18,1.51,1.54,5.23,0.3,0.2
28,28.82,0.24,76,29.3,32.68,6.76,25.92,0.48,0.26,0.36,0.43,-0.31,0.42,2.53,1.84,2.13,6.5,0.3,0.23
29,51.48,0.1,90,18.47,31.86,6.79,25.07,0.45,0.33,0.86,0.4,-0.54,0.69,2.34,1.68,2.14,6.17,0.14,0.28
30,41.28,0.15,85,22.46,28.09,5.41,22.68,0.5,0.29,0.76,0.42,-0.55,0.8,1.98,1.4,2.07,5.45,0.08,0.25
31,44.52,0.15,85,30.21,29.57,7.15,22.42,0.71,0.32,1.03,0.73,0.45,0.2,2.74,1.76,1.94,6.45,0.05,0.21
32,44.01,0.16,84,31.05,29.79,7.24,22.55,0.45,0.48,2.01,0.45,-0.56,0.92,2.56,1.82,2.42,6.8,0.09,0.42
33,43.42,0.11,89,53.93,34.45,9.53,24.92,0.77,0.07,-0.07,0.7,0.59,-0.11,1.91,1.25,1.44,4.6,0.14,0.28
34,54.24,0.12,88,4.36,27.36,2.84,24.52,0.32,0.64,1.93,0.34,-1.0,1.28,2.84,2.03,2.7,7.58,0.14,0.27
35,35.11,0.2,80,27.45,27.64,6.46,21.18,0.62,0.05,0.08,0.51,0.02,0.04,2.22,1.71,2.12,6.06,0.05,0.23
36,50.95,0.13,87,24.6,29.87,6.26,23.61,0.34,0.61,2.23,0.36,-0.93,1.23,2.7,2.03,2.56,7.3,0.11,0.29
37,47.72,0.17,83,36.63,32.63,8.6,24.02,0.17,0.82,2.83,0.22,-1.5,1.81,3.11,2.45,2.98,8.53,0.18,0.37
