episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,40.78,0.24,76,11.42,28.12,5.57,22.55,0.51,0.27,0.63,0.45,-0.42,0.68,1.99,1.32,1.93,5.24,0.2,0.23
2,50.72,0.15,85,21.58,27.54,5.0,22.54,0.34,0.48,1.89,0.31,-0.97,1.12,2.6,2.0,2.55,7.15,0.06,0.2
3,50.33,0.2,80,8.97,25.06,3.39,21.68,0.45,0.5,1.36,0.46,-0.55,0.86,2.74,1.81,2.4,6.95,0.1,0.32
4,31.83,0.25,75,22.96,29.39,7.1,22.29,0.54,0.21,0.76,0.45,-0.38,0.57,2.03,1.39,2.09,5.51,0.2,0.28
5,31.5,0.25,75,24.45,26.31,5.81,20.51,0.82,0.1,-0.19,0.79,0.92,-0.33,2.05,1.32,1.23,4.6,0.1,0.41
6,50.73,0.15,85,21.41,28.04,5.62,22.42,0.59,0.3,0.26,0.56,-0.09,0.76,2.09,1.42,1.8,5.32,0.04,0.37
7,47.24,0.21,79,10.66,25.88,3.6,22.28,0.43,0.31,1.63,0.38,-0.54,0.47,2.58,1.84,2.42,6.84,0.16,0.29
8,47.93,0.17,83,20.41,27.59,5.25,22.34,0.65,0.04,0.15,0.52,0.0,0.16,1.6,0.93,1.77,4.3,0.09,0.17
9,32.89,0.23,77,27.68,27.09,5.9,21.19,0.37,0.54,0.74,0.38,-0.76,1.26,2.77,2.03,2.46,7.25,0.12,0.29
10,8.57,0.3,70,49.37,28.23,9.31,18.91,0.63,0.05,0.04,0.51,0.02,0.08,1.93,1.34,1.96,5.23,0.08,0.31
11,23.33,0.18,82,54.24,31.69,9.54,22.15,0.48,0.26,0.31,0.42,-0.41,0.62,2.23,1.71,2.23,6.17,0.1,0.34
12,47.58,0.22,78,7.05,26.06,3.65,22.41,0.51,0.42,0.84,0.52,-0.23,0.74,2.58,1.9,2.14,6.62,0.17,0.32
13,41.17,0.24,76,11.66,25.22,4.48,20.74,0.53,0.35,0.45,0.51,-0.26,0.65,2.6,1.82,2.21,6.63,0.1,0.32
14,41.25,0.22,78,16.56,28.4,6.02,22.38,0.3,0.56,2.24,0.27,-1.18,1.32,2.56,1.88,2.73,7.18,0.17,0.31
15,32.32,0.25,75,22.32,28.81,7.15,21.65,0.46,0.55,2.09,0.49,-0.45,0.89,2.83,2.0,2.35,7.17,0.18,0.17
16,45.98,0.19,81,17.28,29.63,7.01,22.62,0.69,0.06,-0.03,0.61,0.32,-0.05,1.91,1.27,1.57,4.75,0.14,0.18
17,37.13,0.27,73,9.12,24.86,4.03,20.82,0.48,0.29,1.1,0.41,-0.47,0.73,2.16,1.64,2.04,5.85,0.16,0.18
18,55.13,0.12,88,21.86,30.91,6.82,24.09,0.72,0.32,0.37,0.74,0.47,0.27,2.5,1.61,1.74,5.85,0.11,0.21
19,45.94,0.19,81,17.78,28.2,6.6,21.6,0.74,0.05,0.01,0.64,0.34,0.07,1.49,0.67,1.38,3.54,0.07,0.28
20,25.22,0.3,70,20.23,25.44,6.67,18.77,0.66,0.31,0.55,0.66,0.23,0.4,2.29,1.43,1.61,5.33,0.06,0.17
21,39.32,0.17,83,31.47,34.27,7.43,26.84,0.68,0.04,0.01,0.56,0.12,0.09,1.72,1.13,1.65,4.51,0.26,1.9
22,68.0,0.13,87,2.39,25.19,1.7,23.49,0.58,0.33,1.04,0.57,-0.03,0.39,2.64,1.85,2.12,6.61,0.1,0.24
23,39.85,0.18,82,28.6,32.53,7.68,24.85,0.35,0.49,1.86,0.32,-1.01,1.25,2.35,1.79,2.52,6.67,0.23,0.24
24,43.84,0.14,86,33.44,30.26,7.24,23.02,0.42,0.5,1.27,0.44,-0.54,0.99,2.67,1.95,2.24,6.87,0.09,0.24
25,54.14,0.06,94,36.26,34.59,8.63,25.96,0.68,0.06,-0.01,0.59,0.27,-0.09,2.22,1.55,1.82,5.6,0.13,0.26
26,82.16,0.05,95,3.45,27.36,2.35,25.01,0.8,0.06,-0.03,0.73,0.64,-0.12,1.7,0.95,1.36,4.0,0.06,0.25
27,57.31,0.13,87,15.63,32.64,6.21,26.44,0.18,0.71,3.06,0.19,-1.49,1.52,3.18,2.61,3.1,8.9,0.22,0.27
28,32.89,0.22,78,28.54,33.5,6.83,26.67,0.88,0.08,-0.17,0.86,1.03,-0.28,1.94,1.08,1.19,4.2,0.31,0.24
29,61.64,0.09,91,18.71,35.77,7.24,28.53,0.35,0.48,1.74,0.32,-0.93,1.03,2.5,1.86,2.44,6.8,0.25,0.19
30,49.51,0.15,85,22.35,30.91,5.99,24.92,0.29,0.55,1.26,0.28,-1.05,1.23,2.96,2.45,2.86,8.27,0.18,0.18
31,61.12,0.06,94,27.83,31.54,6.95,24.6,0.29,0.54,1.37,0.29,-1.02,1.26,2.76,2.12,2.57,7.45,0.03,0.18
32,50.02,0.1,90,32.8,34.74,7.92,26.82,0.61,0.41,0.9,0.64,0.11,0.51,2.46,1.74,1.87,6.07,0.19,0.22
33,30.52,0.11,89,57.89,35.26,9.71,25.55,0.84,0.08,-0.14,0.8,0.87,-0.26,2.15,1.24,1.33,4.71,0.18,0.2
34,70.04,0.11,89,3.87,28.89,2.55,26.34,0.66,0.05,-0.03,0.56,0.17,0.03,1.96,1.29,1.74,4.99,0.2,0.21
35,59.02,0.08,92,26.13,31.12,6.51,24.61,0.79,0.07,-0.07,0.72,0.63,-0.17,1.99,1.27,1.55,4.82,0.09,0.25
36,45.46,0.14,86,31.12,30.07,6.79,23.28,0.52,0.23,0.9,0.44,-0.41,0.47,2.22,1.57,2.06,5.85,0.1,0.25
37,32.69,0.19,81,37.33,31.72,8.65,23.06,0.6,0.27,0.46,0.56,-0.08,0.48,1.95,1.22,1.79,4.96,0.16,0.26
38,72.59,0.09,91,5.68,28.7,3.1,25.6,0.84,0.07,-0.12,0.79,0.81,-0.17,1.74,0.99,1.29,4.01,0.15,0.27
39,50.31,0.16,84,19.52,27.58,5.42,22.17,0.18,0.71,2.17,0.2,-1.47,1.78,3.14,2.56,3.07,8.77,0.05,0.29
40,71.05,0.08,92,10.48,28.41,3.48,24.93,0.73,0.05,0.06,0.64,0.36,-0.06,1.87,1.1,1.74,4.71,0.09,0.32
41,68.54,0.1,90,8.57,29.14,3.18,25.96,0.49,0.23,0.6,0.41,-0.43,0.47,2.59,2.04,2.41,7.04,0.18,1.88
42,71.41,0.08,92,9.24,30.86,4.95,25.91,0.42,0.38,0.76,0.39,-0.63,0.82,2.44,1.74,2.21,6.38,0.15,0.25
43,50.48,0.09,91,34.59,34.35,7.82,26.53,0.54,0.37,1.32,0.53,-0.24,0.7,2.3,1.54,2.15,5.99,0.2,0.27
44,55.28,0.08,92,29.25,37.78,7.23,30.54,0.72,0.07,-0.1,0.66,0.52,-0.15,2.23,1.52,1.62,5.37,0.28,0.28
45,57.91,0.05,95,33.68,33.75,7.89,25.85,0.6,0.24,0.75,0.55,-0.1,0.44,1.99,1.26,1.75,5.0,0.11,0.19
46,78.23,0.04,96,9.64,32.31,5.27,27.04,0.34,0.47,1.21,0.31,-0.97,1.34,2.53,2.06,2.62,7.21,0.16,0.19
47,50.83,0.06,94,41.15,33.1,7.53,25.57,0.47,0.43,1.25,0.47,-0.38,0.76,2.7,1.96,2.34,7.0,0.11,0.18
48,30.08,0.18,82,43.4,33.22,8.44,24.78,0.57,0.3,1.08,0.54,-0.08,0.42,2.46,1.68,2.05,6.2,0.21,0.18
49,70.41,0.05,95,17.31,33.11,6.02,27.09,0.62,0.05,0.03,0.52,0.07,0.07,1.88,1.15,1.83,4.86,0.17,0.23
50,72.99,0.07,93,9.94,29.83,3.49,26.34,0.51,0.36,0.87,0.49,-0.31,0.64,2.53,1.77,2.2,6.5,0.16,0.25
51,70.19,0.11,89,3.66,28.83,2.33,26.49,0.26,0.64,1.67,0.29,-1.13,1.4,3.02,2.27,2.8,8.09,0.2,0.19
52,65.91,0.07,93,19.87,28.7,4.15,24.56,0.62,0.31,0.7,0.62,0.16,0.3,2.47,1.66,1.89,6.02,0.06,0.18
53,51.93,0.11,89,28.4,32.52,6.16,26.36,0.69,0.21,0.48,0.65,0.25,0.23,2.1,1.21,1.71,5.02,0.19,0.19
54,70.94,0.04,96,19.5,31.33,5.58,25.75,0.47,0.32,0.48,0.42,-0.53,0.75,2.12,1.45,2.05,5.62,0.09,0.18
55,70.67,0.05,95,17.03,32.85,4.97,27.87,0.53,0.42,1.09,0.54,-0.18,0.65,2.59,1.84,2.03,6.46,0.2,0.19
56,74.39,0.05,95,13.05,29.71,4.74,24.97,0.82,0.07,-0.09,0.77,0.76,-0.14,1.63,0.88,1.1,3.62,0.05,0.2
57,68.52,0.06,94,17.52,32.84,5.26,27.57,0.46,0.35,1.16,0.4,-0.65,0.87,1.99,1.33,2.13,5.45,0.18,0.19
58,81.4,0.04,96,6.48,28.96,3.44,25.52,0.54,0.33,1.48,0.5,-0.27,0.56,2.13,1.45,1.95,5.53,0.08,0.19
59,63.97,0.05,95,25.22,35.17,6.35,28.82,0.52,0.39,1.2,0.52,-0.23,0.61,2.84,2.06,2.34,7.24,0.22,0.2
60,76.8,0.02,98,17.02,29.73,3.96,25.78,0.68,0.28,0.71,0.67,0.26,0.3,2.26,1.54,1.76,5.57,0.06,0.19
61,56.06,0.06,94,33.1,36.57,8.02,28.55,0.76,0.05,-0.03,0.67,0.42,-0.02,1.68,1.03,1.53,4.24,0.21,0.21
62,78.87,0.05,95,6.84,30.61,3.59,27.01,0.44,0.57,1.49,0.48,-0.5,1.09,2.62,1.92,2.16,6.7,0.17,1.87
63,82.65,0.0,100,13.12,33.3,6.3,27.0,0.77,0.05,-0.05,0.68,0.46,-0.02,1.63,0.82,1.33,3.78,0.11,0.43
64,84.65,0.01,99,8.29,33.19,4.42,28.77,0.46,0.37,1.69,0.42,-0.5,0.75,2.64,2.07,2.38,7.09,0.19,0.3
65,59.5,0.05,95,31.44,34.19,7.07,27.12,0.45,0.33,1.0,0.39,-0.64,0.77,2.38,1.78,2.35,6.5,0.16,0.23
66,53.49,0.05,95,39.49,33.93,7.32,26.61,0.49,0.47,1.21,0.5,-0.41,1.05,2.5,1.88,2.19,6.57,0.14,0.22
67,61.11,0.03,97,33.82,33.84,7.53,26.31,0.22,0.69,2.62,0.23,-1.41,1.66,2.77,2.17,2.81,7.76,0.11,0.27
68,79.25,0.01,99,15.39,32.4,5.49,26.91,0.8,0.09,-0.14,0.76,0.8,-0.26,2.24,1.5,1.59,5.32,0.11,0.26
69,55.94,0.05,95,35.56,36.22,7.11,29.12,0.4,0.51,1.91,0.39,-0.76,0.97,2.57,1.76,2.48,6.81,0.24,0.19
70,64.71,0.04,96,27,33.59,6.88,26.71,0.34,0.59,2.08,0.35,-0.95,1.24,2.68,1.93,2.54,7.15,0.12,0.2
71,66.1,0.06,94,21.3,31.03,4.52,26.51,0.14,0.85,3.09,0.2,-1.61,1.81,3.19,2.56,3.16,8.91,0.16,0.19
72,64.78,0.06,94,23.13,30.86,5.29,25.57,0.61,0.24,0.67,0.57,0.03,0.32,2.04,1.28,1.67,4.99,0.11,0.19
73,79.5,0.04,96,6.74,36.37,3.52,32.85,0.79,0.06,-0.06,0.73,0.64,-0.14,1.73,1.08,1.34,4.16,0.3,0.23
74,76.14,0.03,97,14.02,34.77,5.68,29.09,0.66,0.06,-0.05,0.57,0.19,0.0,1.91,1.29,1.66,4.86,0.21,0.27
75,43.42,0.11,89,39.56,35.51,6.63,28.88,0.27,0.58,0.91,0.27,-1.12,1.56,2.9,2.28,2.76,7.94,0.27,0.28
76,72.24,0.07,93,9.82,33.6,5.24,28.37,0.26,0.59,1.13,0.27,-1.11,1.45,2.61,2.0,2.37,6.98,0.2,0.26
77,51.34,0.08,92,36.15,32.78,7.0,25.78,0.51,0.33,1.05,0.46,-0.44,0.68,2.17,1.53,2.16,5.87,0.15,0.3
78,60.26,0.05,95,30.32,34.59,7.89,26.69,0.54,0.37,1.07,0.52,-0.2,0.67,2.54,1.84,2.14,6.52,0.15,0.2
79,76.27,0.03,97,14.68,32.03,5.14,26.89,0.3,0.55,1.81,0.28,-1.08,1.34,2.74,2.15,2.68,7.58,0.14,0.21
80,61.84,0.05,95,29.11,31.68,6.15,25.54,0.35,0.56,1.23,0.36,-0.86,1.17,2.82,2.13,2.53,7.47,0.1,0.19
81,71.07,0.05,95,15.98,34.6,4.64,29.96,0.65,0.23,0.62,0.61,0.15,0.22,2.16,1.35,1.78,5.28,0.25,0.26
82,76.8,0.04,96,12.04,30.56,4.58,25.98,0.43,0.31,0.98,0.38,-0.52,0.57,2.84,2.25,2.62,7.71,0.11,1.73
83,72.35,0.06,94,12.49,32.49,5.98,26.51,0.14,0.85,3.05,0.2,-1.6,2.05,3.13,2.55,3.02,8.7,0.16,0.19
84,83.25,0.04,96,2.54,34.0,1.77,32.23,0.57,0.17,0.49,0.48,-0.25,0.44,1.75,1.04,1.81,4.6,0.29,0.24
85,66.95,0.03,97,25.93,34.88,5.52,29.36,0.47,0.29,0.6,0.41,-0.49,0.63,2.39,1.66,2.27,6.32,0.22,0.22
86,82.52,0.04,96,4.42,30.94,2.88,28.06,0.74,0.25,0.13,0.74,0.55,0.17,2.32,1.62,1.65,5.58,0.19,0.2
87,78.92,0.01,99,15.84,32.32,5.93,26.38,0.28,0.57,1.95,0.27,-1.18,1.36,2.88,2.22,2.86,7.96,0.09,0.21
88,87.16,0.0,100,7.6,32.76,4.0,28.76,0.44,0.37,1.2,0.38,-0.7,0.88,2.0,1.32,2.16,5.48,0.18,0.19
89,75.02,0.07,93,7.1,30.13,4.47,25.66,0.5,0.43,1.33,0.49,-0.41,0.81,2.47,1.67,2.16,6.3,0.13,0.19
90,82.71,0.04,96,2.84,35.32,1.92,33.4,0.23,0.61,3.01,0.23,-1.26,1.32,3.08,2.55,3.03,8.67,0.33,0.2
91,76.94,0.04,96,11.44,31.94,5.04,26.9,0.63,0.36,0.79,0.64,0.11,0.38,2.5,1.62,1.8,5.93,0.15,0.19
92,71.84,0.01,99,23.96,35.27,5.25,30.02,0.67,0.06,-0.08,0.59,0.31,-0.18,2.22,1.5,1.69,5.4,0.23,0.25
93,58.66,0.03,97,35.9,37.54,7.62,29.92,0.63,0.06,-0.06,0.54,0.19,-0.08,2.28,1.68,1.84,5.8,0.24,0.29
94,85.96,0.0,100,9.2,32.48,3.65,28.82,0.21,0.66,2.48,0.22,-1.35,1.45,3.06,2.43,2.97,8.46,0.18,0.29
95,66.69,0.01,99,30.77,34.43,6.35,28.08,0.54,0.33,0.28,0.53,-0.16,0.68,2.25,1.54,1.82,5.62,0.15,0.2
96,79.51,0.04,96,6.47,37.23,4.12,33.1,0.64,0.26,0.63,0.61,0.09,0.34,2.2,1.34,1.96,5.5,0.32,0.19
97,56.13,0.03,97,38.85,38.65,8.53,30.12,0.44,0.31,0.73,0.39,-0.48,0.56,2.76,2.19,2.55,7.5,0.22,0.19
98,78.35,0.05,95,6.23,34.89,3.99,30.91,0.53,0.45,1.12,0.55,-0.22,0.78,2.6,1.8,2.07,6.47,0.28,0.28
99,83.7,0.02,98,7.84,30.77,4.28,26.49,0.51,0.32,0.85,0.47,-0.33,0.63,2.38,1.71,2.2,6.3,0.09,0.3
100,58.93,0.04,96,33.75,36.33,7.77,28.56,0.62,0.12,0.23,0.52,-0.09,0.34,1.52,0.81,1.66,3.99,0.2,0.27
101,64.2,0.03,97,29.73,34.09,6.96,27.13,0.64,0.18,0.58,0.58,0.14,0.21,2.08,1.45,1.82,5.36,0.14,0.25
102,84.41,0.02,98,6.88,30.95,3.64,27.31,0.39,0.55,1.38,0.41,-0.68,1.06,2.67,2.06,2.3,7.03,0.14,0.43
103,67.84,0.06,94,18.66,32.07,5.3,26.77,0.21,0.66,1.8,0.23,-1.32,1.65,2.97,2.34,2.82,8.13,0.17,1.89
104,65.06,0.02,98,29.43,38.67,6.78,31.9,0.3,0.69,2.2,0.35,-1.02,1.4,3.01,2.33,2.66,8.0,0.26,0.2
105,72.82,0.03,97,18.39,34.57,6.59,27.98,0.67,0.05,-0.04,0.58,0.22,-0.03,1.95,1.3,1.66,4.91,0.18,0.23
106,84.15,0.01,99,8.94,33.16,5.06,28.1,0.45,0.37,0.47,0.42,-0.47,0.66,2.75,2.02,2.41,7.18,0.16,0.27
107,72.89,0.02,98,19.63,37.76,6.33,31.43,0.2,0.75,1.55,0.25,-1.37,1.9,3.11,2.49,3.02,8.62,0.26,0.25
108,78.81,0.0,100,18.32,32.1,4.04,28.06,0.81,0.07,-0.09,0.75,0.71,-0.18,2.11,1.24,1.53,4.88,0.16,0.26
109,74.8,0.02,98,18.54,33.23,4.9,28.33,0.78,0.08,-0.16,0.73,0.72,-0.3,2.13,1.2,1.49,4.83,0.19,0.27
110,68.36,0.03,97,24.49,33.55,5.15,28.39,0.43,0.35,1.1,0.38,-0.66,0.85,2.39,1.75,2.3,6.44,0.19,0.21
111,56.92,0.04,96,36.83,34.88,8.65,26.23,0.56,0.35,0.74,0.55,-0.09,0.48,2.78,1.92,2.17,6.86,0.12,0.18
112,55.26,0.05,95,36.76,35.22,6.63,28.59,0.43,0.41,1.61,0.42,-0.51,0.6,2.67,1.92,2.35,6.94,0.22,0.21
113,82.4,0.03,97,4.84,38.27,3.18,35.09,0.56,0.21,0.28,0.51,-0.03,0.29,2.31,1.7,1.82,5.84,0.28,0.18
114,53.77,0.05,95,38.91,34.66,8.78,25.87,0.36,0.45,1.51,0.33,-0.9,1.07,2.54,1.95,2.48,6.97,0.11,0.18
115,89.31,0.0,100,5.54,30.64,3.54,27.1,0.59,0.27,0.61,0.55,-0.03,0.39,2.21,1.53,1.9,5.64,0.12,0.2
116,71.35,0.04,96,18.16,33.98,4.19,29.79,0.49,0.36,1.19,0.47,-0.32,0.59,2.6,2.01,2.27,6.88,0.24,0.19
117,84.44,0.02,98,6.71,31.35,4.27,27.08,0.67,0.27,0.69,0.66,0.3,0.2,2.5,1.78,1.89,6.16,0.14,0.21
118,80.15,0.01,99,14.18,32.62,5.69,26.93,0.68,0.28,0.75,0.68,0.37,0.24,2.46,1.61,1.71,5.77,0.12,0.2
119,64.67,0.03,97,27.57,39.27,7.19,32.08,0.45,0.46,1.33,0.43,-0.6,1.17,2.35,1.69,2.22,6.26,0.29,0.18
120,66.8,0.01,99,30.95,33.36,7.26,26.1,0.28,0.54,2.11,0.27,-1.09,1.19,3.07,2.5,2.94,8.52,0.06,0.18
121,68.86,0.03,97,24.09,32.73,5.85,26.89,0.73,0.08,-0.11,0.67,0.52,-0.17,2.33,1.6,1.77,5.7,0.14,0.18
122,77.89,0.03,97,12.82,31.21,4.45,26.76,0.75,0.08,-0.14,0.7,0.62,-0.25,2.31,1.5,1.66,5.47,0.14,0.19
123,77.84,0.01,99,16.77,33.79,5.79,28.0,0.72,0.06,-0.03,0.64,0.35,-0.1,2.11,1.34,1.62,5.07,0.16,2.02
124,82.25,0.01,99,10.92,34.59,5.6,28.99,0.61,0.36,0.61,0.61,0.04,0.6,2.4,1.74,1.97,6.11,0.19,0.29
125,66.97,0.02,98,28.02,35.18,6.57,28.61,0.65,0.16,0.7,0.59,0.22,0.0,2.42,1.71,1.71,5.85,0.18,0.29
126,56.03,0.02,98,41.74,36.32,8.2,28.12,0.48,0.32,0.92,0.41,-0.59,0.89,2.16,1.59,2.16,5.92,0.16,0.29
