episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,19.84,0.28,72,10.96,27.31,5.37,21.94,-1.34,4.68,4.65,-0.89,-1.45,0.97,0.69,0.86,0.15,0.51,0.52,0.17
2,10.41,0.31,69,20.64,62.11,5.3,56.81,-1.25,4.11,3.15,-0.78,-1.17,0.95,0.59,0.68,0.19,0.49,0.53,0.12
3,29.29,0.23,77,11.87,94.28,4.05,90.23,-0.72,1.81,1.13,-0.37,-0.44,0.46,0.32,0.36,0.44,0.47,0.63,0.12
4,33.35,0.16,84,23.18,145.17,7.12,138.05,-0.58,1.51,1.51,-0.31,-0.5,0.29,0.39,0.57,0.31,0.47,0.35,0.13
5,20.35,0.24,76,25.18,179.26,6.21,173.05,-0.46,1.22,1.62,-0.23,-0.48,-0.02,0.53,0.6,0.4,0.45,0.41,0.14
6,32.24,0.18,82,20.15,211.91,5.64,206.27,-0.67,1.73,2.09,-0.37,-0.53,0.29,0.32,0.46,0.34,0.47,0.39,0.13
7,26.62,0.24,76,11.13,250.75,3.75,247.0,-1.79,6.31,6.21,-1.19,-1.82,1.37,0.87,0.92,0.07,0.51,0.68,0.12
8,40.62,0.12,88,21.55,295.36,5.15,290.2,-1.39,5.06,3.33,-0.9,-1.54,1.25,0.76,0.94,0.09,0.48,0.6,0.12
9,41.05,0.1,90,24.68,337.06,5.15,331.91,-1.25,4.38,2.79,-0.77,-1.27,1.11,0.67,0.77,0.18,0.49,0.46,0.14
10,14.92,0.18,82,47.22,388.51,9.21,379.29,-0.56,1.6,1.47,-0.32,-0.62,0.34,0.44,0.72,0.27,0.46,0.36,0.12
11,1.94,0.24,76,54.32,426.05,9.55,416.5,-0.65,1.68,1.44,-0.36,-0.52,0.33,0.33,0.53,0.34,0.47,0.49,0.14
12,33.13,0.23,77,6.23,460.94,3.31,457.64,-0.36,0.63,0.66,-0.15,-0.28,0.21,0.25,0.47,0.42,0.46,0.46,0.13
13,38.33,0.18,82,11.15,500.95,4.24,496.71,-0.51,1.45,1.15,-0.27,-0.55,0.42,0.39,0.65,0.37,0.46,0.34,0.15
14,43.88,0.13,87,14.21,544.98,5.81,539.17,-1.0,3.34,2.75,-0.61,-1.03,0.86,0.61,0.78,0.23,0.48,0.37,0.13
15,17.64,0.26,74,22.39,583.09,7.22,575.86,-0.82,2.28,2.83,-0.5,-0.71,0.44,0.43,0.6,0.28,0.48,0.46,0.13
16,25.02,0.22,78,19.28,624.91,7.29,617.62,-1.58,5.74,4.68,-1.03,-1.71,1.4,0.81,0.95,0.09,0.5,0.65,0.11
17,36.43,0.19,81,11.43,663.02,4.35,658.67,-0.61,1.5,1.26,-0.3,-0.43,0.15,0.31,0.44,0.47,0.47,0.45,0.12
18,33.45,0.17,83,21.88,705.67,6.63,699.04,-0.47,1.39,0.6,-0.25,-0.58,0.63,0.35,0.71,0.32,0.45,0.45,0.12
19,36.51,0.17,83,16.17,747.61,6.09,741.52,-0.99,3.44,3.44,-0.64,-1.16,0.8,0.66,0.88,0.19,0.47,0.51,0.14
20,23.73,0.23,77,20.31,783.16,6.72,776.44,-1.02,3.25,3.82,-0.65,-1.03,0.75,0.56,0.73,0.29,0.48,0.37,0.13
21,28.94,0.18,82,27.21,822.41,6.73,815.68,-0.02,-0.5,-0.05,0.09,-0.01,-0.14,0.26,0.42,0.55,0.44,0.54,0.83
22,61.99,0.07,93,2.51,868.55,1.75,866.8,-1.37,4.95,3.75,-0.88,-1.51,1.34,0.75,0.91,0.15,0.49,0.6,0.14
23,43.93,0.06,94,28.7,917.4,7.7,909.7,-1.19,3.7,3.85,-0.75,-1.09,0.73,0.54,0.68,0.23,0.5,0.51,0.13
24,38.69,0.06,94,37.7,963.73,7.61,956.13,-0.06,-0.47,0.03,0.05,-0.06,-0.16,0.18,0.51,0.46,0.47,0.52,0.12
25,32.87,0.11,89,35.78,1009.47,8.61,1000.85,-0.95,3.36,3.24,-0.6,-1.11,0.75,0.67,0.84,0.2,0.46,0.5,0.12
26,55.75,0.1,90,3.87,1050.52,2.59,1047.93,-0.75,2.09,2.14,-0.43,-0.64,0.53,0.39,0.54,0.31,0.49,0.46,0.13
27,47.31,0.09,91,17.56,1100.31,6.68,1093.63,-1.23,4.18,2.89,-0.76,-1.19,0.87,0.6,0.7,0.2,0.5,0.5,0.13
28,31.83,0.14,86,29.43,1159.59,6.94,1152.65,-0.71,2.22,2.21,-0.43,-0.8,0.63,0.49,0.8,0.22,0.48,0.4,0.13
29,49.23,0.08,92,19.26,1199.2,6.98,1192.22,-0.76,2.21,2.16,-0.44,-0.68,0.44,0.41,0.53,0.28,0.47,0.37,0.14
30,37.94,0.14,86,21.55,1218.87,5.5,1213.37,-1.01,2.91,2.39,-0.57,-0.75,0.69,0.48,0.45,0.4,0.47,0.55,0.16
