episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,22.08,0.22,78,10.15,26.82,5.03,21.79,0.54,0.19,0.37,0.46,-0.29,0.33,2.54,1.96,2.28,6.78,0.14,0.19
2,8.58,0.26,74,20.3,24.57,4.95,19.62,0.53,0.32,0.8,0.5,-0.25,0.49,2.24,1.43,1.93,5.61,0.04,0.18
3,10.17,0.24,76,10.45,23.83,3.72,20.11,0.5,0.28,1.11,0.44,-0.4,0.59,2.05,1.33,2.01,5.4,0.04,0.19
4,11.83,0.15,85,29.13,31.68,7.38,24.31,0.76,0.05,-0.04,0.67,0.42,-0.01,1.58,0.88,1.33,3.79,0.17,0.23
5,21.92,0.15,85,30,29.36,6.65,22.71,0.69,0.06,-0.05,0.61,0.37,-0.06,2.04,1.47,1.71,5.21,0.08,0.41
6,30.58,0.17,83,15.66,28.1,5.09,23.01,0.46,0.46,1.55,0.45,-0.55,0.85,2.71,1.81,2.36,6.88,0.14,0.37
7,26.92,0.22,78,14.36,31.37,4.5,26.87,0.37,0.42,1.59,0.33,-0.77,0.83,2.82,2.17,2.54,7.53,0.31,0.33
8,14.0,0.19,81,23.51,28.1,5.81,22.3,0.9,0.09,-0.14,0.88,1.06,-0.35,2.21,1.21,1.47,4.89,0.12,0.33
9,18.25,0.3,70,30.74,26.55,6.38,20.17,0.23,0.64,2.5,0.23,-1.34,1.38,2.99,2.29,3.0,8.27,0.17,0.33
10,29.92,0.2,80,47.6,31.16,9.23,21.92,0.42,0.53,0.84,0.44,-0.57,1.2,2.79,2.22,2.48,7.49,0.12,0.33
11,13.67,0.22,78,57.85,31.04,9.71,21.33,0.6,0.25,0.15,0.57,0.06,0.36,2.22,1.44,1.83,5.49,0.11,0.33
12,13.0,0.2,80,6.42,26.59,3.39,23.2,0.73,0.07,-0.04,0.65,0.46,-0.08,1.96,1.36,1.62,4.95,0.18,0.34
13,2.0,0.22,78,11.46,25.47,4.29,21.18,0.67,0.05,0.02,0.56,0.17,0.14,1.49,0.8,1.41,3.69,0.1,0.32
14,20.75,0.19,81,14.37,27.39,5.86,21.53,0.6,0.06,-0.04,0.51,0.08,-0.04,2.28,1.72,1.89,5.89,0.06,0.34
15,9.17,0.22,78,24.53,30.08,7.39,22.69,0.64,0.04,0.06,0.53,0.05,0.08,1.87,1.15,1.77,4.8,0.17,0.31
16,21.42,0.16,84,17.24,29.82,7.12,22.69,0.61,0.23,0.68,0.56,0.01,0.32,2.07,1.49,1.79,5.34,0.1,0.34
17,11.5,0.25,75,12.08,24.57,4.55,20.03,0.58,0.3,0.4,0.55,-0.09,0.48,2.31,1.56,1.97,5.84,0.06,0.33
18,22.08,0.15,85,21.69,29.22,6.77,22.45,0.79,0.08,-0.05,0.73,0.68,-0.18,2.2,1.53,1.51,5.24,0.05,0.34
19,15.75,0.22,78,16.51,26.96,6.22,20.74,0.79,0.08,-0.1,0.74,0.74,-0.23,2.41,1.69,1.7,5.81,0.06,0.33
20,14.92,0.24,76,20,26.96,6.41,20.55,0.52,0.22,0.59,0.43,-0.42,0.53,2.25,1.63,2.26,6.14,0.09,0.18
21,32.33,0.16,84,25.3,33.71,7.02,26.69,0.41,0.33,0.97,0.37,-0.57,0.62,2.64,1.96,2.3,6.9,0.25,0.83
22,26.08,0.08,92,2.49,27.85,1.74,26.11,0.7,0.05,-0.01,0.6,0.28,0.03,1.83,1.12,1.5,4.45,0.14,0.14
23,26.0,0.12,88,27.07,31.42,7.31,24.11,0.72,0.06,-0.05,0.64,0.41,-0.1,2.07,1.42,1.69,5.18,0.12,0.14
24,41.83,0.08,92,33.22,32.09,7.07,25.02,0.53,0.32,0.78,0.51,-0.2,0.53,2.52,1.79,2.18,6.5,0.11,0.14
25,36.5,0.09,91,37.1,32.66,8.69,23.98,0.57,0.29,1.0,0.53,-0.13,0.54,2.3,1.66,2.04,6.0,0.05,0.15
26,23.42,0.11,89,3.15,25.85,2.17,23.69,0.75,0.06,-0.03,0.67,0.47,-0.08,1.89,1.27,1.48,4.64,0.07,0.14
27,47.92,0.08,92,17.7,36.36,6.78,29.59,0.42,0.33,0.81,0.37,-0.57,0.69,2.7,2.14,2.46,7.29,0.24,0.15
