episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,13.26,0.29,71,9.96,24.75,4.94,19.8,0.76,0.05,-0.02,0.67,0.45,0.01,1.54,0.75,1.37,3.65,0.13,0.13
2,43.06,0.14,86,19.53,28.44,5.23,23.21,0.45,0.34,1.18,0.38,-0.69,0.93,1.96,1.34,2.2,5.5,0.09,0.12
3,36.27,0.17,83,11.25,26.49,3.91,22.58,0.63,0.05,-0.03,0.53,0.09,0.02,1.93,1.24,1.7,4.87,0.1,0.12
4,34.64,0.22,78,29.73,29.29,7.12,22.18,0.42,0.37,0.82,0.37,-0.69,1.0,2.56,2.05,2.44,7.05,0.16,0.12
5,33.55,0.18,82,24.63,28.15,6.1,22.05,0.81,0.07,-0.11,0.75,0.74,-0.18,2.06,1.26,1.33,4.65,0.09,0.13
6,35.08,0.16,84,16.38,28.6,5.24,23.36,0.77,0.07,-0.12,0.71,0.63,-0.15,1.84,1.14,1.19,4.18,0.14,0.13
7,37.28,0.21,79,11,24.66,3.67,20.99,0.33,0.51,1.21,0.3,-1.0,1.28,2.54,1.95,2.57,7.06,0.06,0.14
8,42.82,0.16,84,26,28.67,5.76,22.9,0.52,0.36,0.94,0.48,-0.4,0.83,2.44,1.67,2.29,6.39,0.11,0.14
9,20.42,0.25,75,30.53,27.47,6.13,21.33,0.67,0.04,0.02,0.56,0.13,0.13,1.57,0.92,1.56,4.05,0.15,0.13
10,35.2,0.21,79,45.37,30.82,9.13,21.7,0.51,0.36,0.78,0.49,-0.28,0.58,2.67,1.98,2.14,6.78,0.12,0.12
11,31.97,0.22,78,55.79,30.18,9.62,20.56,0.57,0.28,0.82,0.52,-0.13,0.46,2.42,1.78,2.08,6.28,0.03,0.12
12,45.14,0.19,81,6.17,26.93,3.28,23.65,0.31,0.51,1.24,0.29,-1.03,1.28,3.06,2.49,2.94,8.49,0.19,0.12
13,37.25,0.2,80,11.03,25.38,4.23,21.15,0.49,0.26,1.27,0.42,-0.45,0.5,2.48,1.89,2.21,6.58,0.04,0.12
14,32.65,0.17,83,15.71,28.57,6.02,22.55,0.83,0.07,-0.13,0.78,0.81,-0.23,1.76,1.0,1.18,3.94,0.1,0.12
15,20.48,0.26,74,23.07,27.71,7.11,20.59,0.77,0.07,-0.09,0.71,0.61,-0.1,2.01,1.05,1.54,4.61,0.12,0.12
16,30.48,0.22,78,16.82,28.58,7.09,21.49,0.55,0.27,1.13,0.5,-0.17,0.33,2.23,1.5,2.0,5.73,0.12,0.12
17,43.89,0.16,84,11.86,28.11,4.44,23.67,0.36,0.59,1.17,0.38,-0.86,1.42,2.55,1.84,2.27,6.67,0.16,0.12
18,30.96,0.21,79,20.89,27.69,6.7,20.99,0.61,0.25,0.54,0.56,-0.07,0.46,2.06,1.38,1.87,5.32,0.06,0.13
19,37.98,0.17,83,15.78,28.4,6.07,22.34,0.68,0.28,0.97,0.68,0.3,0.19,2.37,1.4,1.7,5.47,0.09,0.12
