episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,30.31,0.23,77,11.6,28.49,5.64,22.86,0.54,0.09,-0.05,0.46,0.06,-0.08,2.58,1.83,2.64,7.05,0.2,0.14
2,43.62,0.21,79,19.06,25.86,4.92,20.94,0.13,0.76,3.82,0.16,-1.63,1.39,3.3,2.63,3.48,9.42,0.05,0.12
3,22.84,0.32,68,11.06,22.41,3.91,18.5,0.3,0.52,2.79,0.28,-1.18,0.82,2.85,2.12,3.04,8.02,0.08,0.15
4,50.16,0.2,80,24.77,28.88,6.96,21.92,0.51,0.2,1.27,0.42,-0.39,0.04,2.45,1.79,2.55,6.79,0.12,0.12
5,41.75,0.22,78,28.56,27.6,6.37,21.23,0.38,0.33,1.95,0.34,-0.54,0.52,2.8,2.18,2.83,7.81,0.09,0.12
6,50.67,0.21,79,21.11,26.41,5.6,20.81,0.29,0.51,3.75,0.26,-1.09,0.81,2.9,2.24,2.9,8.04,0.03,0.12
7,40.86,0.21,79,10.46,26.03,3.6,22.43,0.38,0.35,2.0,0.34,-0.6,0.36,2.87,2.14,2.95,7.96,0.14,0.12
8,50.95,0.17,83,23.71,27.65,5.36,22.29,0.6,0.05,-0.04,0.48,-0.05,-0.17,2.41,1.96,2.29,6.66,0.09,0.12
9,31.16,0.24,76,28.17,29.68,5.86,23.82,0.38,0.36,2.2,0.33,-0.77,0.59,2.57,2.0,2.8,7.37,0.23,0.12
10,49.34,0.19,81,45.43,31.67,9.13,22.54,0.6,0.04,0.01,0.49,-0.04,-0.15,2.26,1.67,2.48,6.41,0.12,0.12
11,55.49,0.17,83,53.98,31.75,9.53,22.22,0.45,0.25,0.91,0.39,-0.46,0.36,2.86,2.11,2.74,7.7,0.08,0.14
12,41.06,0.22,78,6.12,24.28,3.25,21.03,0.4,0.32,2.15,0.35,-0.66,0.24,2.87,2.2,2.78,7.86,0.09,0.12
13,38.66,0.21,79,9.85,26.99,3.78,23.22,0.55,0.16,0.56,0.45,-0.43,0.12,2.44,1.85,2.29,6.58,0.19,0.15
14,53.16,0.17,83,15.08,28.23,5.95,22.29,0.4,0.34,1.2,0.35,-0.68,0.63,2.88,2.35,2.92,8.14,0.09,0.16
15,43.58,0.21,79,22.27,28.13,6.84,21.29,0.13,0.75,3.23,0.16,-1.55,1.53,3.29,2.62,3.47,9.38,0.09,0.14
16,54.38,0.17,83,18.7,29.45,7.28,22.17,0.44,0.28,1.51,0.37,-0.56,0.44,2.69,2.11,2.74,7.53,0.08,0.15
17,54.03,0.16,84,10.33,26.96,4.08,22.88,0.25,0.56,3.87,0.24,-1.21,1.05,2.95,2.39,3.08,8.43,0.11,0.12
18,52.16,0.15,85,18.85,28.85,6.17,22.68,0.37,0.41,2.98,0.32,-0.97,0.54,2.67,2.04,2.75,7.46,0.08,0.14
19,55.18,0.16,84,16.5,28.46,6.25,22.21,0.45,0.27,1.92,0.38,-0.56,0.23,2.69,2.13,2.83,7.66,0.05,0.12
20,44.92,0.18,82,22.63,30.55,7.09,23.46,0.3,0.46,2.42,0.28,-0.89,0.72,3.1,2.5,3.12,8.72,0.16,0.12
21,39.55,0.18,82,28.57,32.09,7.16,24.93,0.44,0.27,1.16,0.37,-0.57,0.45,2.57,2.15,2.67,7.39,0.21,0.75
22,53.87,0.13,87,2.51,26.63,1.75,24.87,0.4,0.34,2.0,0.35,-0.66,0.42,2.59,1.97,2.58,7.13,0.16,0.12
23,64.88,0.05,95,29.39,36.92,7.87,29.05,0.34,0.41,1.75,0.32,-0.73,0.59,2.8,2.02,2.9,7.72,0.23,0.13
24,72.69,0.07,93,38.58,32.29,7.69,24.6,0.48,0.23,1.92,0.4,-0.51,0.29,2.41,1.89,2.43,6.73,0.06,0.15
25,63.87,0.11,89,35.24,32.11,8.58,23.53,0.01,0.93,6.28,0.06,-2.1,1.62,3.53,2.84,3.68,10.06,0.06,0.12
26,58.44,0.12,88,3.7,25.93,2.49,23.43,0.33,0.45,2.46,0.3,-0.94,0.69,3.02,2.38,3.06,8.46,0.07,0.12
27,69.37,0.04,96,18.89,37.29,6.85,30.44,0.45,0.3,2.08,0.37,-0.76,0.36,2.57,2.04,2.72,7.33,0.24,0.13
28,46.22,0.12,88,32.94,37.67,7.15,30.52,0.1,0.79,5.66,0.13,-1.82,1.44,3.27,2.65,3.43,9.35,0.32,0.14
29,65.28,0.07,93,18.56,32.39,6.82,25.57,0.45,0.27,1.52,0.38,-0.59,0.31,2.7,2.12,2.74,7.56,0.12,0.14
30,69.68,0.08,92,19.03,29.37,5.09,24.28,0.35,0.45,2.95,0.3,-1.08,0.77,2.98,2.36,2.96,8.29,0.06,0.13
31,67.59,0.09,91,31.87,31.73,7.35,24.37,0.54,0.08,-0.07,0.46,0.05,-0.12,2.4,1.78,2.48,6.66,0.08,0.12
32,55.81,0.11,89,35.89,34.01,7.94,26.07,0.08,0.83,5.12,0.12,-1.86,1.56,3.27,2.6,3.46,9.33,0.19,0.12
33,69.3,0.07,93,57.46,35.26,9.69,25.57,0.62,0.03,0.06,0.5,-0.07,-0.16,2.14,1.46,2.34,5.95,0.13,0.12
34,64.75,0.1,90,4.5,29.5,2.94,26.56,0.46,0.22,1.07,0.39,-0.37,0.18,2.87,2.38,3.0,8.24,0.19,0.13
35,70.25,0.09,91,28.88,31.07,6.65,24.42,0.44,0.29,1.65,0.37,-0.61,0.51,2.54,2.06,2.57,7.16,0.07,0.12
36,65.29,0.07,93,22.17,31.17,5.51,25.66,0.42,0.3,2.1,0.36,-0.62,0.33,2.67,2.13,2.75,7.55,0.14,0.14
37,64.83,0.11,89,33.26,32.19,8.43,23.75,0.56,0.07,-0.03,0.46,-0.03,-0.05,2.48,2.06,2.4,6.94,0.08,0.13
38,57.86,0.1,90,5.79,30.05,3.16,26.89,0.07,0.84,5.61,0.11,-1.9,1.73,3.26,2.68,3.5,9.43,0.21,0.12
