episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,26.97,0.2,80,10.53,28.09,5.19,22.9,-0.3,2.16,2.13,0.09,-0.31,0.23,2.51,1.6,2.6,0.48,0.16,0.12
2,18.12,0.24,76,19.63,63.88,4.78,59.11,-0.21,1.56,1.14,0.13,-0.18,0.32,2.59,1.5,2.7,0.48,0.07,0.12
3,23.37,0.22,78,10.03,104.03,3.67,100.36,-0.09,1.39,1.32,0.27,-0.03,0.18,2.58,1.65,2.62,0.49,0.09,0.12
4,18.33,0.23,77,27.14,149.75,7.34,142.42,-0.11,1.65,0.99,0.3,0.01,0.22,2.69,1.52,2.53,0.48,0.18,0.13
5,22.34,0.21,79,26.66,186.91,6.47,180.43,-0.16,1.3,1.14,0.17,-0.12,0.15,2.61,1.28,2.6,0.46,0.09,0.13
6,19.54,0.23,77,22.18,221.81,5.68,216.13,-0.2,1.49,1.58,0.15,-0.1,0.18,2.35,1.66,2.64,0.48,0.05,0.12
7,26.5,0.2,80,10.89,255.37,3.64,251.72,-0.37,2.22,2.5,0.02,-0.36,0.29,2.56,1.78,2.56,0.48,0.15,0.12
8,26.08,0.19,81,23.9,295.8,5.31,290.49,-0.27,1.26,1.67,0.03,-0.23,0.0,2.41,1.49,2.46,0.46,0.1,0.12
9,12.23,0.26,74,34.3,350.18,6.58,343.59,-0.28,1.21,1.66,-0.04,-0.33,0.23,2.65,1.68,2.38,0.47,0.21,0.12
10,18.9,0.18,82,51.51,379.1,9.41,369.68,-0.2,1.6,1.09,0.17,-0.1,0.24,2.65,1.62,2.55,0.49,0.13,0.12
11,13.27,0.22,78,57.03,419.29,9.67,409.62,-0.28,1.42,0.75,0.03,-0.23,0.32,2.59,1.27,2.68,0.46,0.12,0.12
12,22.56,0.24,76,6.07,457.91,3.23,454.68,-0.24,2.07,2.48,0.16,-0.18,0.3,2.43,1.43,2.58,0.46,0.17,0.13
13,34.53,0.16,84,10.12,496.16,4.07,492.1,-0.33,1.9,1.68,0.03,-0.25,0.42,2.55,1.51,2.55,0.46,0.06,0.12
14,34.9,0.15,85,14.45,536.08,5.94,530.14,-0.29,1.68,1.63,0.04,-0.27,0.28,2.54,1.4,2.66,0.46,0.1,0.13
15,8.92,0.3,70,22.79,579.51,7.05,572.46,-0.47,2.08,0.9,-0.08,-0.39,0.53,2.47,1.63,2.4,0.47,0.11,0.12
16,30.7,0.16,84,16.29,613.14,6.88,606.26,-0.25,1.61,2.39,0.07,-0.26,0.23,2.81,1.46,2.51,0.49,0.11,0.14
17,25.73,0.21,79,12.91,652.73,4.78,647.95,-0.36,2.05,1.22,0.01,-0.35,0.55,2.4,1.48,2.62,0.46,0.11,0.13
18,30.03,0.17,83,19.3,701.39,6.16,695.23,-0.48,2.11,1.58,-0.13,-0.41,0.3,2.86,1.46,2.13,0.47,0.12,0.12
19,28.93,0.18,82,17.9,736.23,6.74,729.49,-0.46,2.06,1.26,-0.11,-0.45,0.41,2.56,1.71,2.27,0.47,0.1,0.14
20,33.0,0.15,85,21.32,781.94,6.78,775.15,-0.3,1.79,1.32,0.06,-0.26,0.32,2.47,1.34,2.54,0.46,0.03,0.12
21,29.05,0.16,84,25.67,832.85,7.01,825.83,-0.27,2.24,2.22,0.13,-0.28,0.34,2.4,1.45,2.96,0.48,0.24,0.85
22,42.31,0.11,89,2.56,866.14,1.78,864.36,-0.51,2.51,1.23,-0.07,-0.4,0.58,2.56,1.42,2.92,0.5,0.17,0.12
23,43.18,0.08,92,28.29,906.19,7.6,898.59,-0.36,1.43,1.01,-0.07,-0.32,0.31,2.63,1.38,2.41,0.45,0.22,0.12
24,40.2,0.09,91,32.35,961.45,7.01,954.44,-0.18,1.16,1.2,0.13,-0.08,0.2,2.44,1.47,2.55,0.45,0.1,0.13
25,39.66,0.07,93,38.37,1011.16,8.75,1002.41,-0.25,1.79,1.32,0.11,-0.22,0.31,2.45,1.22,2.86,0.48,0.08,0.12
26,49.07,0.08,92,3.37,1045.82,2.3,1043.52,-0.41,1.94,1.15,-0.03,-0.31,0.39,2.59,1.44,2.53,0.46,0.09,0.12
27,41.37,0.1,90,16.19,1093.87,6.27,1087.6,-0.52,1.83,1.92,-0.22,-0.48,0.37,2.51,1.62,2.57,0.48,0.18,0.12
28,34.88,0.12,88,30.8,1157.43,6.84,1150.59,0.07,0.74,0.52,0.42,0.24,-0.05,2.46,1.6,2.74,0.47,0.26,0.12
29,45.92,0.06,94,18.5,1201.05,7.01,1194.04,-0.37,2.15,1.41,0.02,-0.33,0.48,2.64,1.83,2.47,0.49,0.15,0.14
30,41.69,0.08,92,24.25,1222.51,5.96,1216.54,-0.28,2.02,1.2,0.12,-0.18,0.5,2.58,1.54,2.59,0.48,0.14,0.12
31,47.55,0.04,96,27.67,1276.06,7.06,1269.0,-0.25,1.71,0.87,0.11,-0.2,0.32,2.32,1.34,2.67,0.47,0.04,0.12
32,41.04,0.08,92,30.67,1327.08,6.95,1320.13,-0.41,1.9,1.38,-0.07,-0.38,0.35,2.61,1.63,2.49,0.47,0.09,0.12
33,36.85,0.05,95,55.92,1374.95,9.62,1365.33,-0.23,1.45,1.63,0.1,-0.19,0.1,2.72,1.6,2.43,0.48,0.02,0.13
34,54.6,0.05,95,4.33,1432.27,2.82,1429.45,-0.0,0.81,0.75,0.32,0.11,0.01,2.37,1.3,2.75,0.45,0.14,0.14
35,32.48,0.14,86,23.07,1471.42,6.0,1465.42,-0.35,2.21,1.99,0.04,-0.32,0.46,2.56,1.55,2.83,0.49,0.12,0.14
36,30.23,0.15,85,24.45,1511.81,6.14,1505.67,-0.2,1.33,1.11,0.1,-0.18,0.21,2.64,1.62,2.48,0.49,0.08,0.14
37,43.34,0.06,94,32.51,1555.17,8.38,1546.79,-0.42,1.66,2.3,-0.1,-0.38,0.17,2.67,1.63,2.37,0.47,0.13,0.14
38,45.65,0.09,91,7.56,1602.63,3.91,1598.73,0.18,0.51,0.56,0.48,0.3,0.02,2.29,1.55,2.85,0.47,0.24,0.14
39,45.36,0.07,93,20.34,1649.25,5.62,1643.63,-0.11,1.44,1.78,0.25,-0.04,0.08,2.53,1.62,2.62,0.47,0.1,0.14
40,46.43,0.08,92,8.2,1679.16,2.95,1676.22,-0.25,1.77,2.16,0.1,-0.21,0.26,2.41,1.4,2.95,0.48,0.08,0.14
41,42.6,0.1,90,12.82,1723.31,4.16,1719.16,-0.45,2.54,1.09,0.01,-0.32,0.68,2.69,1.49,2.54,0.47,0.22,0.81
42,58.2,0.01,99,9.52,1787.99,5.16,1782.83,-0.5,2.31,1.48,-0.11,-0.46,0.45,2.81,1.41,2.44,0.47,0.11,0.14
43,43.73,0.05,95,37.87,1852.37,7.88,1844.48,-0.52,2.11,1.57,-0.15,-0.43,0.47,2.43,1.64,2.55,0.46,0.16,0.14
44,51.57,0.0,100,30.75,1874.76,7.68,1867.08,-0.6,2.56,1.75,-0.15,-0.41,0.63,2.79,1.72,2.47,0.49,0.33,0.13
45,32.9,0.11,89,36.22,1937.88,7.92,1929.96,-0.36,2.03,2.14,-0.01,-0.34,0.41,2.58,1.48,2.71,0.49,0.06,0.14
46,50.86,0.05,95,8.95,2006.81,5.11,2001.71,0.19,0.57,0.41,0.49,0.23,-0.07,2.35,1.47,2.73,0.48,0.23,0.14
47,44.22,0.05,95,35.92,2037.27,6.97,2030.29,-0.31,1.56,1.34,0.01,-0.27,0.47,2.44,1.54,2.76,0.46,0.1,0.14
48,38.54,0.07,93,40.9,2043.22,8.06,2035.16,-0.17,1.6,1.53,0.18,-0.16,0.32,2.43,1.48,2.59,0.48,0.15,0.12
49,45.75,0.06,94,22.3,2117.7,7.17,2110.53,-0.12,1.01,0.77,0.18,-0.07,0.15,2.46,1.6,2.68,0.48,0.12,0.13
50,50.16,0.05,95,10.38,2182.09,3.58,2178.51,-0.25,2.11,1.02,0.14,-0.27,0.55,2.61,1.3,2.64,0.49,0.14,0.13
51,59.41,0.01,99,3.64,2174.92,2.32,2172.61,-0.05,1.5,1.27,0.31,-0.04,0.22,2.28,1.6,2.69,0.48,0.19,0.14
52,50.03,0.05,95,18.04,2243.23,3.84,2239.39,-0.13,1.19,0.78,0.18,-0.1,0.14,2.47,1.55,2.43,0.46,0.1,0.19
53,35.91,0.09,91,38.88,2285.8,7.63,2278.18,-0.7,2.71,2.75,-0.35,-0.76,0.58,2.74,1.62,2.44,0.48,0.3,0.12
54,49.73,0.04,96,19.81,2363.51,5.66,2357.85,-0.09,0.96,1.38,0.21,-0.01,0.04,2.48,1.62,2.54,0.48,0.12,0.12
55,50.48,0.03,97,22.3,2407.42,6.21,2401.22,-0.44,2.28,1.86,-0.07,-0.47,0.51,2.61,1.28,2.66,0.48,0.2,0.14
56,49.5,0.04,96,16.72,2471.27,5.79,2465.48,-0.43,2.28,1.83,-0.06,-0.48,0.41,2.72,1.5,2.68,0.49,0.2,0.14
57,53.17,0.03,97,19.28,2529.62,5.69,2523.94,-0.42,2.26,1.93,-0.04,-0.44,0.41,2.61,1.44,2.32,0.45,0.2,0.14
58,51.53,0.05,95,6.01,2552.31,3.25,2549.05,-0.39,2.24,1.69,0.01,-0.31,0.4,2.66,1.41,2.55,0.49,0.12,0.12
59,43.02,0.07,93,28.45,2589.93,6.25,2583.68,-0.13,1.71,1.28,0.28,-0.02,0.15,2.6,1.34,2.64,0.47,0.16,0.13
60,47.53,0.07,93,15.16,2660.56,3.73,2656.84,-0.25,1.42,1.02,0.07,-0.22,0.21,2.42,1.45,2.74,0.46,0.12,0.14
61,43.62,0.04,96,36.39,2739.28,8.32,2730.96,-0.48,2.6,1.51,-0.03,-0.37,0.52,2.83,1.67,2.57,0.49,0.24,0.12
62,57.28,0.02,98,5.45,2751.61,3.02,2748.59,-0.08,1.27,1.29,0.22,-0.1,0.08,2.43,1.79,2.39,0.48,0.11,0.78
63,58.12,0.0,100,11.8,2783.23,5.75,2777.48,-0.33,1.52,1.21,-0.01,-0.26,0.17,2.61,1.66,2.41,0.48,0.13,0.14
64,58.61,0.01,99,9.23,2809.07,4.92,2804.14,-0.08,1.42,0.94,0.26,-0.09,0.18,2.44,1.25,2.74,0.46,0.22,0.15
65,52.24,0.0,100,31.49,2892.2,7.03,2885.18,-0.34,2.08,2.61,0.02,-0.35,0.27,2.62,1.76,2.31,0.48,0.14,0.13
66,49.01,0.03,97,28.12,2950.67,6.13,2944.54,-0.48,2.02,2.13,-0.14,-0.45,0.27,2.76,1.62,2.42,0.47,0.14,0.14
67,43.13,0.04,96,38.16,2983.91,7.84,2976.06,0.08,0.85,1.14,0.39,0.1,0.06,2.5,1.51,2.83,0.49,0.19,0.14
68,57.66,0.0,100,13.08,3022.86,5.1,3017.76,-0.08,1.3,1.48,0.27,0.01,0.1,2.25,1.57,2.83,0.48,0.12,0.15
69,44.13,0.04,96,40.3,3062.72,7.43,3055.29,-0.58,2.33,1.56,-0.21,-0.56,0.5,2.82,1.4,2.38,0.47,0.16,0.13
70,50.35,0.02,98,28.41,3118.64,7.17,3111.47,-0.2,1.36,1.23,0.12,-0.16,0.19,2.43,1.53,2.68,0.47,0.05,0.12
71,52.41,0.02,98,21.45,3175.11,4.66,3170.45,-0.35,2.01,1.62,0.02,-0.31,0.38,2.49,1.71,2.53,0.48,0.09,0.12
72,55.11,0.0,100,27.14,3223.1,5.75,3217.34,-0.23,1.35,2.03,0.09,-0.14,0.09,2.63,1.67,2.28,0.46,0.06,0.12
73,56.3,0.03,97,7.21,3256.23,3.71,3252.52,0.01,1.12,1.17,0.36,0.16,0.04,2.23,1.42,2.9,0.46,0.25,0.14
