episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,30.93,0.22,78,11.35,28.25,5.53,22.72,-1.49,5.53,3.25,-0.93,-1.59,1.38,3.17,2.53,1.72,0.48,0.63,0.12
2,27.07,0.2,80,22.2,65.66,5.19,60.48,-1.04,3.51,2.74,-0.65,-1.09,0.97,2.85,2.56,1.96,0.49,0.38,0.12
3,38.14,0.18,82,9.95,104.84,3.62,101.22,-1.16,3.94,3.15,-0.71,-1.14,0.89,3.06,2.45,1.96,0.49,0.42,0.12
4,30.73,0.16,84,25.5,153.49,7.04,146.45,-0.76,2.31,2.7,-0.45,-0.77,0.49,2.8,2.42,2.21,0.5,0.32,0.15
5,28.46,0.16,84,31.71,194.15,6.94,187.21,-0.29,0.83,0.77,-0.12,-0.49,0.2,2.42,1.89,2.69,0.45,0.66,0.17
6,15.75,0.27,73,23.29,232.72,5.92,226.79,-0.8,2.1,1.63,-0.43,-0.53,0.36,2.8,2.23,2.08,0.48,0.61,0.38
7,29.4,0.22,78,12.69,268.23,4.08,264.15,-0.67,1.6,1.79,-0.38,-0.47,0.27,2.65,2.33,2.18,0.5,0.64,0.57
8,26.21,0.23,77,16.21,314.28,4.77,309.51,-0.61,1.64,1.21,-0.33,-0.57,0.42,2.69,2.29,2.3,0.48,0.33,0.25
9,16.1,0.22,78,36.22,355.83,6.94,348.9,-0.25,0.3,0.55,-0.09,-0.22,0.17,2.28,2.13,2.56,0.46,0.45,0.18
10,15.51,0.16,84,50.29,383.21,9.36,373.86,-0.07,-0.42,0.02,0.03,-0.06,-0.16,2.39,2.14,2.48,0.47,0.5,0.16
11,12.33,0.13,87,59.22,439.75,9.78,429.98,-1.53,5.6,3.76,-0.97,-1.64,1.27,3.33,2.79,1.68,0.49,0.64,0.13
12,36.2,0.21,79,5.95,457.99,3.18,454.81,-0.5,1.18,1.82,-0.29,-0.51,0.32,2.62,2.11,2.37,0.47,0.35,0.13
13,19.06,0.29,71,11.61,501.33,4.26,497.07,-0.12,-0.36,-0.05,0.02,-0.01,-0.14,2.46,2.01,2.61,0.48,0.55,0.12
14,33.04,0.2,80,14.75,544.16,5.86,538.3,0.04,-0.63,0.03,0.1,-0.1,-0.12,2.29,2.12,2.72,0.46,0.62,0.14
15,28.2,0.18,82,26.61,612.76,7.76,605.0,-0.96,3.51,2.0,-0.59,-1.14,0.9,2.93,2.5,1.92,0.47,0.51,0.16
16,27.15,0.22,78,18.26,614.41,7.23,607.18,-0.29,0.88,1.34,-0.14,-0.52,0.18,2.54,2.1,2.56,0.47,0.65,0.12
17,23.77,0.26,74,11.49,665.05,4.29,660.76,-1.57,5.77,4.1,-1.01,-1.68,1.52,3.26,2.73,1.72,0.49,0.65,0.16
18,26.07,0.22,78,20.59,704.36,6.54,697.82,-0.22,-0.13,-0.12,-0.0,0.09,-0.18,2.18,1.76,2.69,0.46,0.65,0.12
19,28.94,0.21,79,16.3,736.4,6.22,730.18,-1.07,3.51,3.88,-0.66,-1.05,0.72,2.92,2.34,2.2,0.49,0.38,0.14
20,29.86,0.19,81,20.2,788.38,6.45,781.93,-0.57,1.52,1.13,-0.28,-0.48,0.41,2.78,2.25,2.25,0.49,0.39,0.14
21,25.76,0.18,82,31.18,804.6,7.26,797.34,-0.16,0.01,0.44,-0.02,-0.17,-0.13,2.43,2.13,2.46,0.45,0.49,0.82
22,59.5,0.09,91,2.66,884.93,1.83,883.1,-0.67,2.25,1.88,-0.39,-0.83,0.59,2.79,2.24,2.19,0.47,0.5,0.13
23,31.48,0.16,84,28.68,889.53,7.7,881.83,-0.06,-0.44,0.14,0.03,-0.07,-0.1,2.13,2.04,2.44,0.43,0.53,0.13
24,23.9,0.16,84,36,956.6,7.29,949.31,-0.93,3.12,2.25,-0.57,-0.99,0.75,3.05,2.7,1.88,0.49,0.34,0.13
25,24.72,0.14,86,40.19,995.4,8.84,986.56,-0.14,-0.33,0.09,-0.03,-0.06,-0.03,2.43,2.26,2.21,0.48,0.62,0.13
26,63.94,0.06,94,3.53,1033.01,2.39,1030.62,-0.22,-0.15,-0.08,-0.03,0.04,-0.13,2.39,2.06,2.48,0.47,0.63,0.16
27,33.86,0.18,82,16.48,1066.08,6.42,1059.66,-0.6,1.71,1.74,-0.35,-0.61,0.4,2.76,2.46,2.12,0.49,0.32,0.13
28,27.5,0.16,84,30.86,1155.18,7.18,1148.0,-0.01,-0.5,-0.04,0.08,-0.06,-0.17,2.39,2.27,2.67,0.49,0.53,0.14
29,47.28,0.08,92,19.57,1158.46,7.24,1151.22,-1.53,5.27,4.63,-0.99,-1.5,1.2,3.33,2.72,1.55,0.5,0.61,0.15
30,35.6,0.13,87,25.48,1215.57,5.96,1209.61,-1.61,5.53,5.31,-1.04,-1.57,1.08,3.31,2.72,1.69,0.49,0.63,0.13
31,31.38,0.13,87,33.61,1266.33,7.5,1258.83,-0.52,1.38,1.05,-0.25,-0.43,0.3,2.64,2.05,2.26,0.46,0.36,0.13
32,35.49,0.1,90,34.24,1315.84,7.87,1307.98,-0.35,0.59,0.58,-0.13,-0.22,0.12,2.36,1.99,2.56,0.46,0.48,0.14
33,1.81,0.22,78,57.85,1355.2,9.71,1345.49,-0.97,3.29,2.05,-0.58,-1.02,0.91,2.94,2.45,2.08,0.49,0.36,0.16
34,58.77,0.09,91,4.13,1396.75,2.7,1394.04,-0.15,-0.27,-0.04,0.01,0.03,-0.12,2.42,1.97,2.37,0.46,0.61,0.16
35,34.45,0.15,85,24.05,1435.76,6.19,1429.58,-0.61,1.61,1.22,-0.31,-0.49,0.36,2.67,2.15,2.32,0.47,0.36,0.14
36,30.71,0.16,84,28.38,1482.79,6.64,1476.14,-0.02,-0.56,0.09,0.04,-0.13,-0.07,2.23,2.04,2.69,0.45,0.61,0.15
37,34.69,0.11,89,33.62,1522.38,8.45,1513.93,-0.29,0.76,1.47,-0.15,-0.51,0.12,2.46,2.06,2.63,0.46,0.65,0.14
38,53.91,0.11,89,6.42,1568.19,3.4,1564.79,-0.96,3.23,3.66,-0.63,-1.12,0.76,2.8,2.45,2.01,0.46,0.5,0.13
39,41.99,0.1,90,26.36,1596.56,6.14,1590.42,-0.04,-0.48,0.02,0.08,-0.01,-0.17,2.28,1.83,2.54,0.44,0.54,0.13
40,61.9,0.06,94,8.06,1649.3,2.91,1646.38,-0.06,-0.46,0.1,0.04,-0.05,-0.0,2.18,1.85,2.7,0.44,0.52,0.14
41,54.31,0.1,90,9.1,1697.92,3.27,1694.64,-0.17,-0.24,-0.02,-0.01,0.02,-0.14,2.29,1.78,2.4,0.44,0.6,0.83
42,60.01,0.06,94,8.45,1758.87,4.64,1754.23,-1.03,3.42,2.85,-0.62,-1.03,0.65,2.83,2.37,2.07,0.48,0.38,0.14
43,29.77,0.14,86,32.15,1815.34,7.59,1807.74,-1.25,4.22,2.41,-0.75,-1.12,1.07,3.14,2.49,1.69,0.49,0.53,0.12
44,45.32,0.03,97,33.54,1836.06,7.6,1828.45,-1.18,3.81,3.95,-0.74,-1.08,0.88,3.16,2.46,1.73,0.49,0.51,0.13
45,39.92,0.07,93,35.61,1879.83,7.85,1871.98,0.07,-0.67,0.03,0.13,-0.08,-0.13,2.14,1.8,2.83,0.44,0.65,0.15
46,65.99,0.02,98,9.67,1963.63,5.3,1958.33,-0.04,-0.52,-0.07,0.06,-0.07,-0.17,2.37,1.92,2.71,0.48,0.54,0.16
47,32.23,0.11,89,37.44,1992.19,7.22,1984.97,-0.3,0.85,0.63,-0.16,-0.54,0.25,2.45,2.21,2.48,0.45,0.65,0.15
48,34.45,0.07,93,40.68,2011.34,8.35,2002.99,-0.04,-0.53,0.01,0.03,-0.1,-0.15,2.53,2.22,2.5,0.48,0.56,0.14
49,42.37,0.1,90,22.93,2092.26,6.99,2085.27,-0.81,2.54,2.38,-0.47,-0.79,0.61,2.87,2.37,2.2,0.49,0.34,0.16
50,60.6,0.06,94,9.36,2117.93,3.31,2114.62,-0.08,-0.4,-0.03,0.05,-0.03,-0.21,2.21,1.77,2.62,0.45,0.53,0.13
51,58.69,0.09,91,3.74,2124.13,2.37,2121.76,-0.12,-0.35,-0.03,0.03,-0.0,-0.19,2.34,1.98,2.53,0.47,0.55,0.12
52,49.65,0.1,90,12.31,2228.42,3.16,2225.27,-1.43,5.01,3.5,-0.9,-1.37,1.28,3.21,2.72,1.57,0.5,0.58,0.13
53,26.66,0.16,84,33.42,2207.74,6.91,2200.83,-1.09,3.71,2.71,-0.68,-1.14,0.86,2.99,2.43,1.88,0.47,0.43,0.13
54,47.74,0.09,91,18.48,2296.14,5.35,2290.79,-0.47,1.27,1.54,-0.25,-0.54,0.28,2.65,2.26,2.44,0.48,0.42,0.13
55,54.57,0.04,96,20.68,2384.57,5.84,2378.73,-0.07,-0.39,-0.0,0.06,-0.01,-0.14,2.41,2.03,2.64,0.47,0.52,0.14
56,53.34,0.07,93,16.08,2346.41,5.7,2340.71,-0.56,1.5,1.85,-0.31,-0.54,0.38,2.59,2.19,2.23,0.46,0.33,0.15
57,49.91,0.09,91,15.34,2444.68,4.74,2439.93,-0.51,1.38,1.27,-0.28,-0.54,0.38,2.59,2.28,2.31,0.48,0.34,0.13
58,65.94,0.04,96,6.5,2469.54,3.46,2466.08,-0.03,-0.6,0.05,0.03,-0.14,-0.09,2.38,1.97,2.68,0.46,0.59,0.13
59,54.81,0.02,98,25.03,2539.06,6.06,2533.0,-0.12,-0.34,-0.04,0.04,0.03,-0.05,2.24,1.82,2.65,0.46,0.59,0.14
60,59.94,0.03,97,15.32,2600.6,3.75,2596.85,-0.4,1.1,1.55,-0.18,-0.48,0.16,2.6,2.15,2.6,0.48,0.45,0.13
61,41.45,0.07,93,32.45,2610.74,7.8,2602.95,-0.75,2.21,1.63,-0.42,-0.67,0.45,2.85,2.18,2.0,0.46,0.32,0.13
62,63.28,0.05,95,5.98,2657.49,3.24,2654.25,-1.01,3.4,1.93,-0.6,-1.01,0.84,2.97,2.43,1.99,0.48,0.36,0.83
63,58.21,0.05,95,12.97,2740.66,6.24,2734.42,-0.74,1.84,1.77,-0.4,-0.47,0.25,2.65,2.23,2.03,0.48,0.62,0.14
64,67.01,0.02,98,7.58,2774.61,4.1,2770.51,-0.79,2.36,1.56,-0.45,-0.71,0.5,2.85,2.5,2.03,0.49,0.39,0.16
65,42.65,0.03,97,37.35,2865.34,7.73,2857.61,-1.03,3.4,3.06,-0.64,-1.07,0.87,2.94,2.52,1.99,0.48,0.37,0.15
66,44.37,0.05,95,31.33,2907.75,6.32,2901.43,-0.54,1.22,1.26,-0.28,-0.41,0.32,2.7,2.2,2.4,0.48,0.42,0.14
67,47.03,0.04,96,29.26,2951.67,6.8,2944.88,-0.94,2.66,3.53,-0.58,-0.78,0.52,3.03,2.41,1.86,0.49,0.56,0.13
68,47.27,0.1,90,15.56,3039.91,5.27,3034.64,-1.27,4.55,4.02,-0.83,-1.44,1.01,3.26,2.76,1.79,0.5,0.58,0.13
69,45.71,0.05,95,29.15,3035.99,6.28,3029.71,-0.95,2.81,2.0,-0.56,-0.79,0.74,2.9,2.45,1.93,0.49,0.56,0.13
70,55.21,0.03,97,21.03,3112.32,6.44,3105.88,-1.06,3.64,2.88,-0.66,-1.13,0.88,2.97,2.43,2.05,0.48,0.44,0.13
71,50.69,0.08,92,17.26,3139.7,4.09,3135.61,-0.16,-0.24,-0.02,0.0,0.02,-0.12,2.26,1.97,2.48,0.47,0.61,0.13
72,41.59,0.06,94,32.11,3208.94,6.3,3202.64,-1.28,4.42,3.44,-0.81,-1.27,1.0,3.23,2.52,1.78,0.49,0.47,0.14
73,58.52,0.07,93,6.57,3251.72,3.44,3248.28,-1.51,5.43,4.81,-0.99,-1.61,1.23,3.4,2.82,1.52,0.5,0.59,0.13
74,56.1,0.04,96,17.5,3298.47,6.18,3292.29,-1.34,4.47,3.24,-0.82,-1.22,1.38,2.98,2.41,1.9,0.49,0.55,0.15
75,31.87,0.07,93,41.87,3385.87,6.92,3378.95,-1.74,6.26,6.58,-1.16,-1.84,1.43,3.6,2.94,1.52,0.52,0.68,0.13
76,65.63,0.02,98,11.33,3414.05,5.78,3408.27,-0.15,-0.3,0.02,0.01,0.0,-0.1,2.4,1.9,2.5,0.46,0.58,0.13
77,40.99,0.06,94,34.21,3399.98,6.77,3393.21,-0.71,2.19,1.97,-0.42,-0.77,0.51,2.74,2.33,2.16,0.47,0.35,0.13
78,49.37,0.04,96,28.08,3483.17,7.63,3475.54,-0.09,-0.32,-0.09,0.08,0.05,-0.25,2.16,1.81,2.79,0.46,0.53,0.14
79,63.2,0.03,97,12.16,3562.16,4.68,3557.48,-0.31,0.78,0.96,-0.15,-0.45,0.2,2.36,2.04,2.55,0.46,0.47,0.14
80,39.48,0.1,90,28.98,3500.99,6.03,3494.96,-0.61,1.91,1.85,-0.34,-0.68,0.45,2.51,2.19,2.34,0.46,0.42,0.13
81,51.31,0.05,95,23.05,3631.21,5.29,3625.92,-0.31,-0.02,-0.13,-0.07,0.09,-0.07,2.13,1.83,2.63,0.46,0.75,0.13
82,57.31,0.04,96,15.21,3676.1,5.21,3670.9,-1.11,3.98,2.85,-0.72,-1.3,0.92,3.25,2.86,1.79,0.5,0.54,0.82
83,62.05,0.03,97,13.84,3717.53,6.56,3710.97,-1.15,3.99,3.96,-0.74,-1.27,1.12,2.79,2.34,2.0,0.46,0.54,0.16
84,67.26,0.05,95,2.56,3886.58,1.78,3884.8,-0.12,0.23,0.75,-0.02,-0.38,0.16,2.31,2.19,2.6,0.45,0.69,0.15
85,43.61,0.03,97,36.84,3953.46,6.96,3946.49,-0.72,2.1,1.64,-0.39,-0.62,0.48,2.64,2.08,2.3,0.47,0.35,0.44
86,70.42,0.02,98,3.55,3869.46,2.36,3867.1,-0.26,-0.17,-0.04,-0.06,0.03,0.01,2.54,2.0,2.41,0.48,0.75,0.27
87,63.17,0.02,98,14.49,3847.7,5.74,3841.96,-0.18,-0.25,-0.04,-0.0,0.03,-0.16,2.4,1.85,2.43,0.46,0.63,0.14
88,65.56,0.03,97,7.59,3919.81,3.99,3915.81,-0.69,1.88,2.29,-0.39,-0.62,0.33,2.71,2.28,2.33,0.48,0.31,0.16
89,72.63,0.0,100,6.5,4034.98,4.12,4030.86,-0.63,1.87,1.61,-0.34,-0.57,0.38,2.51,2.14,2.23,0.46,0.3,0.14
90,74.16,0.01,99,2.49,3861.24,1.75,3859.49,-0.32,0.41,0.59,-0.13,-0.2,0.0,2.42,2.04,2.29,0.46,0.52,0.14
91,65.94,0.01,99,11.6,4240.56,5.12,4235.43,-0.67,2.12,1.91,-0.41,-0.81,0.78,2.76,2.54,2.16,0.48,0.41,0.14
92,56.88,0.02,98,21.51,4200.66,4.88,4195.78,-0.62,1.75,1.86,-0.35,-0.6,0.3,2.69,2.36,2.21,0.47,0.31,0.15
93,44.36,0.01,99,39.7,4395.05,7.91,4387.13,-1.15,4.06,3.3,-0.74,-1.29,1.21,2.94,2.58,1.95,0.47,0.54,0.13
94,66.14,0.02,98,7.63,4328.73,3.46,4325.27,-1.65,5.86,4.76,-1.07,-1.63,1.44,3.46,2.72,1.45,0.5,0.64,0.13
95,45.52,0.04,96,31.25,4353.71,6.46,4347.25,-1.07,3.81,3.41,-0.67,-1.22,1.03,2.91,2.51,2.19,0.49,0.53,0.14
96,64.33,0.05,95,6.53,4343.61,4.16,4339.45,0.08,-0.71,0.06,0.09,-0.17,-0.13,2.33,2.2,2.54,0.45,0.7,0.14
97,44.65,0.04,96,31.96,4363.17,6.98,4356.19,-1.01,3.08,2.77,-0.6,-0.86,0.74,3.0,2.53,1.91,0.5,0.54,0.13
98,68.66,0.03,97,6.34,4586.46,4.05,4582.41,-0.02,-0.53,-0.01,0.08,-0.04,-0.14,2.12,1.76,2.74,0.44,0.56,0.15
99,65.06,0.03,97,8.45,4530.66,4.56,4526.1,-1.01,3.25,2.78,-0.61,-0.98,0.76,2.97,2.34,1.95,0.48,0.37,0.15
100,45.02,0.03,97,33.4,4520.96,7.95,4513.01,-1.59,5.57,3.63,-1.0,-1.53,1.53,3.27,2.57,1.67,0.5,0.62,0.13
101,46.23,0.03,97,32.74,4590.83,7.41,4583.42,-0.93,2.63,1.65,-0.52,-0.67,0.61,2.86,2.23,2.09,0.48,0.57,0.13
102,71.42,0.01,99,5.13,4693.95,2.92,4691.03,-0.28,0.02,-0.04,-0.06,0.1,-0.06,2.25,2.06,2.44,0.47,0.75,0.13
103,55.73,0.02,98,22.22,4685.98,5.78,4680.2,-1.56,5.56,5.41,-1.02,-1.67,1.05,3.33,2.65,1.7,0.48,0.64,0.85
104,55.5,0.02,98,23.29,4865.37,6.02,4859.35,-0.79,2.52,2.44,-0.48,-0.85,0.54,2.76,2.39,2.18,0.47,0.34,0.14
105,59.0,0.02,98,18.22,4813.37,6.96,4806.41,-0.82,2.47,2.04,-0.46,-0.69,0.62,2.76,2.28,2.1,0.48,0.44,0.13
106,68.34,0.0,100,9.52,4932.86,5.18,4927.68,-0.86,2.44,1.66,-0.48,-0.64,0.67,2.97,2.48,1.89,0.5,0.58,0.13
