episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,38.21,0.18,82,11.68,30.01,5.67,24.34,-0.14,-0.29,-0.01,0.01,0.02,-0.14,0.17,0.38,0.46,0.46,0.58,0.14
2,33.04,0.16,84,22.14,67.76,5.18,62.57,-1.63,5.7,5.08,-1.05,-1.6,1.22,0.79,0.81,0.11,0.5,0.64,0.17
3,47.22,0.13,87,11.36,109.03,3.97,105.06,-0.18,-0.24,-0.06,-0.01,0.02,-0.09,0.16,0.3,0.51,0.45,0.62,0.31
4,20.37,0.23,77,27.06,163.47,7.78,155.69,-0.15,-0.31,-0.01,-0.01,-0.01,-0.09,0.14,0.4,0.44,0.46,0.6,0.17
5,14.64,0.26,74,28,189.35,6.35,183.0,-0.85,2.98,2.48,-0.5,-1.0,0.73,0.68,0.81,0.28,0.47,0.52,0.24
6,23.36,0.21,79,27.54,235.85,6.2,229.65,-0.13,-0.33,-0.05,0.02,0.01,-0.14,0.15,0.38,0.47,0.46,0.56,0.19
7,20.48,0.29,71,9.31,268.68,3.35,265.32,-0.98,3.42,2.69,-0.63,-1.17,0.82,0.61,0.93,0.16,0.47,0.5,0.18
8,30.43,0.2,80,15.75,309.68,4.46,305.23,-1.74,6.29,3.85,-1.11,-1.74,1.52,0.84,0.88,0.06,0.5,0.67,0.17
9,5.04,0.31,69,32.16,330.32,6.43,323.88,-0.08,-0.46,0.04,0.01,-0.08,0.06,0.07,0.54,0.35,0.46,0.52,0.16
10,9.94,0.2,80,49.6,381.32,9.32,372.0,-0.67,1.87,1.4,-0.36,-0.56,0.46,0.34,0.54,0.34,0.48,0.46,0.15
11,15.13,0.13,87,56.28,422.58,9.64,412.94,-0.9,3.19,2.91,-0.54,-1.05,0.74,0.67,0.8,0.28,0.48,0.51,0.18
12,35.95,0.21,79,5.91,458.66,3.16,455.49,-0.68,1.92,1.85,-0.39,-0.62,0.4,0.39,0.62,0.28,0.48,0.34,0.2
13,40.04,0.16,84,12.19,497.8,4.52,493.29,-0.53,1.37,1.35,-0.29,-0.51,0.4,0.32,0.66,0.32,0.49,0.37,0.25
14,29.19,0.21,79,16.91,543.46,6.35,537.11,-1.05,3.41,3.31,-0.64,-1.0,0.68,0.58,0.67,0.29,0.48,0.38,0.19
15,28.68,0.19,81,22.3,589.72,6.93,582.79,-0.63,1.67,1.12,-0.33,-0.46,0.45,0.3,0.48,0.42,0.48,0.46,0.17
16,32.71,0.18,82,18.24,625.84,7.13,618.71,-1.12,3.68,3.87,-0.71,-1.11,0.81,0.54,0.74,0.22,0.49,0.42,0.28
17,45.23,0.14,86,11.21,671.32,4.13,667.19,-0.47,1.49,1.92,-0.27,-0.68,0.34,0.48,0.79,0.3,0.46,0.61,0.29
18,33.46,0.17,83,20.89,707.72,6.63,701.08,-0.18,-0.2,-0.05,-0.0,0.04,-0.22,0.16,0.28,0.52,0.47,0.62,0.2
19,26.73,0.23,77,16.29,748.28,6.25,742.03,-0.58,1.51,1.38,-0.3,-0.47,0.29,0.38,0.49,0.38,0.47,0.39,0.15
20,26.1,0.22,78,19.9,786.22,6.65,779.56,-0.46,1.16,1.76,-0.24,-0.5,0.11,0.41,0.62,0.41,0.47,0.4,0.23
21,14.23,0.25,75,29.35,821.2,7.12,814.08,-0.82,2.43,1.97,-0.48,-0.73,0.48,0.39,0.57,0.29,0.5,0.46,0.98
22,58.26,0.1,90,2.41,866.06,1.71,864.36,-0.97,3.41,3.07,-0.6,-1.12,0.83,0.68,0.86,0.2,0.46,0.51,0.19
23,39.63,0.1,90,28.21,900.03,7.58,892.44,-0.74,2.19,2.13,-0.43,-0.71,0.52,0.46,0.66,0.31,0.46,0.27,0.15
24,28.99,0.12,88,36.05,956.68,7.5,949.18,-1.57,5.75,3.01,-0.99,-1.59,1.62,0.76,0.86,0.06,0.51,0.63,0.19
25,33.28,0.1,90,35.38,1002.26,8.59,993.67,-1.15,3.73,3.89,-0.72,-1.12,0.95,0.59,0.74,0.23,0.49,0.4,0.19
26,59.45,0.08,92,4.22,1045.64,2.79,1042.85,-0.85,2.56,2.37,-0.51,-0.79,0.69,0.4,0.64,0.26,0.48,0.38,0.16
27,41.14,0.13,87,17.45,1093.6,6.68,1086.92,-1.06,3.22,3.22,-0.66,-0.93,0.78,0.49,0.61,0.21,0.49,0.53,0.17
28,19.69,0.25,75,23.76,1125.03,6.23,1118.8,-0.03,-0.52,-0.01,0.06,-0.06,-0.14,0.23,0.51,0.49,0.45,0.55,0.13
29,38.52,0.14,86,20.01,1170.38,7.17,1163.21,-0.8,2.11,2.15,-0.45,-0.55,0.54,0.36,0.4,0.41,0.48,0.6,0.18
