episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,43.6,0.16,84,11.32,30.84,5.53,25.31,0.34,0.45,1.52,0.32,-0.83,0.83,2.94,2.27,2.73,7.94,0.2,0.13
2,35.84,0.18,82,21.63,27.34,5.29,22.05,0.56,0.3,1.06,0.52,-0.14,0.47,2.4,1.71,1.93,6.04,0.08,0.14
3,31.06,0.21,79,10.43,25.21,3.69,21.52,0.57,0.31,0.82,0.55,-0.03,0.35,2.61,1.78,2.1,6.49,0.1,0.13
4,33.13,0.16,84,29.68,30.97,7.33,23.64,0.69,0.05,0.05,0.59,0.22,0.02,1.77,1.08,1.75,4.61,0.16,0.12
5,36.72,0.18,82,24.95,27.72,5.96,21.76,0.61,0.32,1.34,0.61,0.1,0.39,2.62,1.77,1.9,6.29,0.06,0.12
6,40.98,0.2,80,21.8,26.98,5.75,21.22,0.28,0.56,2.26,0.27,-1.11,1.17,3.0,2.3,2.85,8.15,0.06,0.13
7,25.9,0.22,78,8.13,26.21,3.03,23.18,0.57,0.21,0.13,0.52,-0.02,0.34,2.49,1.77,1.94,6.19,0.2,0.13
8,35.79,0.16,84,21.48,27.49,4.9,22.6,0.81,0.08,-0.11,0.76,0.75,-0.25,2.15,1.33,1.45,4.94,0.08,0.13
9,24.83,0.26,74,25.41,25.41,5.46,19.95,0.53,0.32,0.7,0.51,-0.23,0.58,2.38,1.6,2.1,6.07,0.08,0.12
10,40.78,0.2,80,50.4,31.46,9.36,22.1,0.26,0.59,1.64,0.27,-1.13,1.3,2.99,2.41,2.84,8.24,0.11,0.13
11,29.78,0.19,81,54.12,31.29,9.54,21.75,0.75,0.05,0.01,0.65,0.34,0.02,1.63,0.94,1.44,4.01,0.08,0.12
12,23.96,0.26,74,5.46,24.05,2.97,21.08,0.48,0.28,0.87,0.41,-0.49,0.5,2.42,1.8,2.27,6.49,0.16,0.12
13,40.07,0.15,85,13.11,27.71,4.6,23.11,0.37,0.43,1.85,0.33,-0.85,1.0,2.48,1.88,2.47,6.84,0.11,0.12
14,16.3,0.27,73,13.37,26.16,5.75,20.41,0.78,0.07,-0.05,0.72,0.64,-0.2,2.06,1.15,1.59,4.8,0.14,0.13
15,21.01,0.24,76,21.04,27.16,6.72,20.45,0.75,0.06,0.06,0.67,0.45,-0.05,1.99,1.3,1.78,5.07,0.09,0.12
16,26.69,0.24,76,17.47,27.2,7.07,20.13,0.7,0.06,-0.03,0.62,0.36,-0.12,2.24,1.5,1.9,5.63,0.05,0.12
17,36.52,0.18,82,13.83,27.29,4.9,22.39,0.36,0.49,1.76,0.33,-0.96,1.26,2.27,1.58,2.4,6.26,0.11,0.13
18,45.22,0.13,87,20.14,29.96,6.58,23.38,0.59,0.24,0.47,0.54,-0.07,0.37,2.18,1.51,1.94,5.63,0.1,0.12
19,21.53,0.25,75,17.6,26.93,6.23,20.69,0.52,0.25,0.63,0.45,-0.33,0.71,1.76,1.08,1.67,4.51,0.12,0.21
20,27.4,0.23,77,19.69,28.07,6.46,21.61,0.69,0.07,-0.05,0.61,0.36,-0.17,2.47,1.86,1.86,6.18,0.14,0.25
21,46.37,0.14,86,23.98,34.11,6.67,27.44,0.22,0.66,2.36,0.23,-1.32,1.52,3.09,2.42,2.93,8.44,0.26,1.58
22,43.4,0.08,92,2.62,29.79,1.81,27.98,0.74,0.07,-0.08,0.66,0.48,-0.1,1.91,1.2,1.5,4.61,0.21,0.25
23,39.49,0.14,86,29.12,33.2,7.8,25.4,0.61,0.33,0.51,0.59,0.01,0.47,2.22,1.4,1.84,5.45,0.17,0.25
24,56.54,0.09,91,35.91,31.68,7.53,24.15,0.3,0.53,1.82,0.28,-1.11,1.36,2.58,2.04,2.65,7.28,0.07,0.27
25,57.88,0.06,94,35.4,33.31,8.59,24.72,0.57,0.26,0.41,0.52,-0.14,0.65,2.31,1.79,2.03,6.13,0.05,0.21
26,58.06,0.08,92,3.43,26.58,2.34,24.24,0.51,0.51,1.23,0.55,-0.26,0.86,2.71,1.99,2.23,6.92,0.05,0.18
27,43.01,0.11,89,16.54,32.92,6.34,26.58,0.57,0.13,0.15,0.48,-0.14,0.16,2.11,1.47,1.86,5.45,0.2,0.19
28,44.15,0.11,89,30.26,36.83,6.89,29.93,0.5,0.22,0.13,0.43,-0.3,0.35,2.52,1.89,2.17,6.57,0.3,0.28
29,57.2,0.08,92,19.38,37.96,7.29,30.67,0.23,0.64,1.86,0.24,-1.3,1.4,3.05,2.4,2.96,8.41,0.3,0.28
30,38.1,0.14,86,20.78,30.43,5.59,24.84,0.53,0.38,1.32,0.52,-0.27,0.73,2.21,1.55,1.94,5.7,0.17,0.18
31,51.8,0.07,93,32.3,32.31,7.49,24.82,0.77,0.07,-0.07,0.71,0.59,-0.17,2.11,1.42,1.5,5.03,0.08,0.19
32,46.47,0.12,88,35.72,34.69,8.12,26.57,0.5,0.38,0.92,0.49,-0.31,0.64,2.67,1.84,2.31,6.82,0.2,0.23
33,51.39,0.05,95,55.24,34.98,9.59,25.39,0.73,0.06,-0.05,0.65,0.42,-0.09,2.0,1.23,1.56,4.79,0.07,0.28
34,50.23,0.09,91,4.35,29.86,2.82,27.03,0.56,0.34,0.86,0.55,-0.08,0.47,2.64,1.96,2.16,6.76,0.18,0.28
35,41.17,0.13,87,31.91,30.82,6.95,23.86,0.86,0.1,-0.22,0.85,1.05,-0.35,2.14,1.34,1.16,4.64,0.11,0.37
36,56.72,0.07,93,27.76,31.3,6.27,25.03,0.47,0.46,1.57,0.46,-0.51,0.96,2.45,1.76,2.16,6.38,0.09,0.3
37,52.89,0.1,90,34.31,32.45,8.49,23.96,0.55,0.29,0.96,0.52,-0.11,0.37,2.44,1.8,1.98,6.22,0.08,0.22
38,41.86,0.12,88,6.84,30.5,3.61,26.89,0.52,0.41,1.29,0.51,-0.3,0.67,2.36,1.6,2.17,6.14,0.19,0.19
39,43.55,0.16,84,22.52,28.51,5.86,22.64,0.29,0.58,1.54,0.27,-1.2,1.38,2.49,1.82,2.76,7.07,0.1,0.2
40,58.12,0.06,94,10.3,28.16,3.44,24.72,0.49,0.25,0.69,0.42,-0.39,0.5,2.28,1.61,2.05,5.94,0.05,0.28
41,41.09,0.12,88,9.94,29.81,3.47,26.34,0.75,0.06,-0.03,0.67,0.49,-0.1,1.99,1.36,1.65,5.0,0.21,1.79
42,58.18,0.03,97,8.74,31.51,4.83,26.68,0.6,0.28,0.54,0.56,-0.11,0.51,2.33,1.56,2.0,5.89,0.13,0.26
43,61.95,0.03,97,40.04,36.77,8.13,28.64,0.4,0.39,0.93,0.36,-0.74,1.03,2.31,1.64,2.28,6.23,0.21,0.3
44,47.12,0.06,94,22.94,33.48,6.38,27.11,0.49,0.3,1.08,0.45,-0.35,0.58,2.12,1.48,1.92,5.51,0.18,0.21
45,56.26,0.05,95,37.98,34.02,8.18,25.83,0.61,0.33,0.68,0.59,-0.03,0.51,2.31,1.55,1.88,5.74,0.12,0.27
46,50.1,0.06,94,10.13,33.68,5.51,28.17,0.75,0.08,-0.13,0.7,0.61,-0.25,2.35,1.56,1.6,5.51,0.2,0.29
47,60.93,0.05,95,34.57,35.39,7.08,28.32,0.27,0.57,1.37,0.27,-1.16,1.3,2.93,2.41,2.84,8.18,0.21,0.24
48,55.2,0.05,95,45.21,37.34,8.6,28.74,0.59,0.06,-0.05,0.5,0.05,-0.06,2.3,1.72,1.99,6.0,0.19,0.19
49,49.08,0.03,97,19.05,33.56,6.2,27.36,0.79,0.06,-0.02,0.72,0.59,-0.08,1.71,0.96,1.46,4.13,0.16,0.2
50,65.06,0.03,97,12.88,31.27,4.13,27.13,0.48,0.54,1.84,0.51,-0.39,0.96,2.94,2.09,2.45,7.48,0.15,0.21
51,47.3,0.05,95,3.75,31.17,2.37,28.8,0.78,0.06,-0.01,0.7,0.53,-0.08,1.64,1.02,1.54,4.2,0.21,0.19
52,52.61,0.03,97,17.73,29.68,3.8,25.88,0.82,0.07,-0.07,0.75,0.69,-0.15,1.9,0.96,1.38,4.24,0.08,0.19
53,36.57,0.17,83,34.57,34.44,7.09,27.35,0.37,0.6,1.65,0.4,-0.79,1.19,3.0,2.29,2.61,7.9,0.29,0.2
54,62.47,0.02,98,16.69,30.7,4.93,25.78,0.57,0.28,0.61,0.54,-0.11,0.43,2.36,1.59,1.97,5.92,0.06,0.2
55,61.69,0.03,97,17.95,32.51,5.19,27.32,0.62,0.05,0.02,0.51,0.04,0.04,2.34,1.75,2.07,6.16,0.16,0.19
56,58.3,0.05,95,13.89,30.61,4.92,25.68,0.59,0.29,0.98,0.55,-0.1,0.43,2.17,1.38,2.01,5.56,0.1,0.24
57,43.01,0.09,91,17.66,30.47,5.29,25.19,0.58,0.19,0.49,0.48,-0.28,0.63,1.66,1.09,1.77,4.52,0.14,0.19
58,61.02,0.04,96,6.46,29.92,3.44,26.48,0.59,0.34,1.25,0.57,-0.07,0.41,2.38,1.55,2.0,5.93,0.12,0.24
59,42.56,0.1,90,17.7,30.84,5.24,25.6,0.79,0.08,-0.13,0.74,0.73,-0.21,1.91,1.1,1.27,4.28,0.17,0.34
60,53.51,0.07,93,16.39,28.91,3.85,25.05,0.75,0.08,-0.12,0.7,0.62,-0.19,2.26,1.46,1.53,5.25,0.1,0.28
61,44.03,0.08,92,31.24,35.95,7.71,28.24,0.75,0.07,-0.1,0.69,0.57,-0.13,1.95,1.28,1.47,4.7,0.24,0.19
62,51.91,0.03,97,5.73,28.82,3.13,25.69,0.76,0.05,0.0,0.67,0.42,0.02,1.63,0.87,1.44,3.94,0.08,1.24
63,63.57,0.03,97,12.41,32.09,6.01,26.08,0.49,0.44,1.18,0.48,-0.44,0.86,2.44,1.66,2.11,6.22,0.1,0.15
64,63.89,0.03,97,8.59,33.15,4.65,28.49,0.54,0.34,0.92,0.51,-0.24,0.63,2.63,1.99,2.32,6.94,0.17,0.15
65,69.63,0.03,97,27.55,34.52,6.71,27.81,0.33,0.47,1.68,0.31,-0.91,1.04,2.87,2.24,2.7,7.8,0.17,0.14
66,56.96,0.05,95,35.83,36.63,7.24,29.39,0.31,0.55,1.77,0.3,-1.06,1.3,2.54,1.87,2.45,6.86,0.24,0.13
67,50.9,0.03,97,36.39,36.76,8.08,28.68,0.79,0.07,-0.05,0.73,0.65,-0.15,2.22,1.41,1.6,5.23,0.2,0.13
68,67.11,0.01,99,13.57,31.47,4.95,26.53,0.54,0.29,1.01,0.49,-0.27,0.51,2.42,1.84,2.19,6.46,0.1,0.14
69,45.39,0.08,92,35.16,35.22,7.02,28.2,0.77,0.08,-0.13,0.72,0.69,-0.26,2.35,1.61,1.59,5.54,0.23,0.13
70,60.22,0.01,99,24.73,33.98,6.77,27.21,0.95,0.1,-0.24,0.95,1.32,-0.47,2.27,1.31,1.19,4.78,0.12,0.14
71,64.84,0.05,95,17.09,29.18,4.19,24.99,0.44,0.58,1.23,0.48,-0.53,1.15,2.78,2.12,2.45,7.35,0.06,0.14
72,67.95,0.0,100,24.66,31.6,5.42,26.18,0.56,0.27,0.51,0.52,-0.17,0.51,2.27,1.65,2.1,6.02,0.04,0.14
73,55.34,0.04,96,7.39,40.28,3.8,36.48,0.29,0.54,1.77,0.27,-1.09,1.27,3.08,2.52,2.91,8.51,0.36,0.13
74,66.06,0.0,100,11.84,34.64,5.33,29.3,0.52,0.38,0.72,0.51,-0.31,0.77,2.47,1.75,2.11,6.33,0.2,0.13
