episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,47.04,0.17,83,12.13,33.17,5.87,27.3,0.31,0.5,0.99,0.3,-0.92,1.09,2.87,2.2,2.71,7.78,0.28,0.27
2,59.84,0.15,85,20.87,27.99,5.34,22.66,0.44,0.49,0.78,0.45,-0.55,1.16,2.73,2.14,2.46,7.33,0.07,0.34
3,55.62,0.17,83,8.8,25.69,3.36,22.34,0.29,0.55,1.14,0.29,-1.05,1.31,2.94,2.26,2.8,8.0,0.09,0.32
4,41.28,0.22,78,27.38,30.89,7.51,23.38,0.36,0.41,1.47,0.33,-0.74,0.86,2.88,2.28,2.7,7.87,0.2,0.17
5,41.94,0.22,78,28.18,29.19,6.68,22.51,0.6,0.21,0.36,0.56,0.16,0.15,2.32,1.5,1.7,5.53,0.18,0.17
6,42.19,0.22,78,20.46,27.12,5.48,21.64,0.53,0.49,1.1,0.57,-0.2,0.77,2.91,2.0,2.36,7.27,0.13,0.19
7,36.03,0.25,75,11.08,26.76,3.8,22.96,0.72,0.04,0.05,0.62,0.27,0.06,1.47,0.73,1.32,3.52,0.23,0.33
8,29.12,0.29,71,19.94,27.46,5.63,21.83,0.52,0.44,1.49,0.52,-0.3,0.7,2.54,1.79,2.2,6.52,0.23,0.32
9,40.98,0.22,78,30.19,28.67,6.21,22.46,0.47,0.3,0.72,0.4,-0.53,0.7,2.53,1.85,2.45,6.82,0.15,0.33
10,51.99,0.17,83,49.73,31.5,9.33,22.17,0.35,0.47,1.74,0.32,-0.91,0.94,2.58,1.95,2.48,7.01,0.08,0.31
11,43.84,0.23,77,55.27,30.06,9.59,20.47,0.56,0.26,0.63,0.52,-0.1,0.32,2.56,1.83,2.01,6.4,0.06,0.21
12,34.53,0.27,73,5.84,22.99,3.13,19.86,0.53,0.33,1.45,0.49,-0.32,0.63,2.12,1.41,2.07,5.6,0.1,0.17
13,46.51,0.21,79,13.04,26.54,4.84,21.7,0.71,0.08,-0.14,0.65,0.52,-0.2,2.15,1.34,1.51,5.0,0.12,0.18
14,38.03,0.26,74,16.49,26.23,6.18,20.05,0.35,0.48,1.76,0.32,-0.94,0.99,2.51,1.86,2.49,6.86,0.1,0.18
15,38.61,0.21,79,24.27,32.44,7.1,25.34,0.66,0.05,0.09,0.55,0.14,0.09,1.8,1.15,1.81,4.76,0.23,0.18
