episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,37.83,0.24,76,10.08,26.76,5.0,21.76,0.77,0.05,-0.03,0.68,0.47,-0.03,1.62,0.92,1.41,3.95,0.16,0.14
2,60.73,0.12,88,18.64,28.55,4.52,24.02,0.56,0.28,0.44,0.53,-0.07,0.4,2.49,1.89,2.06,6.43,0.12,0.19
3,50.48,0.2,80,10.65,25.6,3.83,21.78,0.74,0.06,-0.05,0.66,0.43,-0.12,1.8,1.04,1.49,4.32,0.11,0.14
4,39.78,0.2,80,31.07,32.28,7.86,24.42,0.61,0.32,0.71,0.59,0.01,0.45,2.19,1.46,1.99,5.64,0.21,0.17
5,59.07,0.15,85,27.36,28.75,6.42,22.33,0.18,0.73,2.52,0.2,-1.53,1.77,2.91,2.21,3.01,8.13,0.03,0.12
6,48.35,0.2,80,16.8,27.02,5.25,21.78,0.71,0.06,-0.05,0.63,0.37,-0.08,2.19,1.48,1.76,5.42,0.11,0.15
7,50.87,0.18,82,10.74,28.51,3.63,24.88,0.09,0.87,2.61,0.14,-1.83,2.11,3.13,2.45,3.27,8.85,0.23,0.13
8,52.64,0.18,82,21.71,26.8,5.1,21.71,0.77,0.08,-0.1,0.72,0.67,-0.2,2.34,1.65,1.5,5.49,0.06,0.13
9,23.89,0.32,68,31.16,26.19,6.43,19.76,0.75,0.08,-0.15,0.7,0.62,-0.22,1.85,1.0,1.19,4.04,0.18,0.13
10,56.36,0.14,86,46.14,33.09,9.16,23.93,0.65,0.04,0.08,0.53,0.04,0.15,1.67,1.07,1.63,4.37,0.12,0.14
11,50.53,0.18,82,55.8,31.96,9.62,22.34,0.46,0.29,0.81,0.41,-0.47,0.56,2.48,1.82,2.35,6.65,0.11,0.13
12,47.04,0.2,80,6.2,25.06,3.29,21.78,0.56,0.3,1.78,0.53,-0.12,0.4,2.42,1.76,2.06,6.25,0.11,0.13
13,50.16,0.2,80,11.12,25.31,4.29,21.02,0.3,0.52,1.65,0.29,-1.01,1.15,2.86,2.15,2.7,7.71,0.02,0.13
14,46.0,0.23,77,14.6,26.13,5.82,20.31,0.7,0.07,-0.01,0.62,0.37,-0.13,2.16,1.53,1.74,5.43,0.03,0.14
15,50.01,0.17,83,23.66,30.4,7.17,23.23,0.73,0.05,-0.03,0.65,0.39,-0.09,2.05,1.31,1.71,5.07,0.14,0.14
16,42.49,0.23,77,18.6,28.52,7.32,21.19,0.67,0.3,0.71,0.66,0.25,0.35,2.23,1.56,1.82,5.61,0.12,0.15
17,36.85,0.24,76,11.11,25.79,4.26,21.53,0.36,0.6,1.52,0.37,-0.87,1.52,2.6,1.97,2.5,7.08,0.14,0.22
18,53.48,0.18,82,20.27,28.06,6.33,21.73,0.71,0.32,0.72,0.73,0.45,0.19,2.55,1.67,1.73,5.95,0.06,0.18
19,45.88,0.22,78,15.54,26.74,6.03,20.72,0.54,0.31,1.0,0.52,-0.16,0.34,2.67,2.03,2.32,7.01,0.06,0.35
20,53.83,0.18,82,20.88,28.33,6.77,21.56,0.62,0.05,0.02,0.51,0.04,-0.06,2.12,1.52,1.8,5.45,0.03,0.41
21,46.41,0.18,82,30.22,32.55,7.24,25.32,0.72,0.06,-0.02,0.63,0.37,-0.09,2.19,1.61,1.79,5.6,0.22,1.77
22,63.38,0.12,88,2.39,25.67,1.69,23.98,0.8,0.08,-0.14,0.76,0.78,-0.28,2.14,1.28,1.43,4.85,0.1,0.29
23,67.34,0.08,92,27.62,33.79,7.44,26.35,0.45,0.35,1.44,0.4,-0.62,0.71,2.15,1.52,2.13,5.8,0.17,0.23
24,72.76,0.08,92,35.57,31.76,7.47,24.28,0.69,0.28,0.13,0.68,0.32,0.31,2.09,1.37,1.5,4.96,0.06,0.69
25,74.97,0.06,94,38.81,33.89,8.77,25.13,0.64,0.28,0.74,0.62,0.15,0.4,1.99,1.35,1.62,4.96,0.08,0.34
26,76.17,0.05,95,3.52,27.77,2.38,25.39,0.6,0.24,0.96,0.54,-0.11,0.49,1.9,1.16,1.77,4.83,0.09,0.45
27,53.11,0.12,88,15.94,36.42,6.47,29.95,0.32,0.54,1.67,0.3,-1.09,1.33,2.33,1.73,2.49,6.54,0.31,0.41
28,40.81,0.19,81,32.04,34.06,6.99,27.06,0.4,0.48,1.26,0.39,-0.77,1.14,2.41,1.59,2.35,6.35,0.28,0.3
29,62.0,0.11,89,18.65,31.79,6.92,24.88,0.84,0.08,-0.11,0.79,0.83,-0.25,2.02,1.25,1.39,4.66,0.13,0.28
30,57.07,0.14,86,24.2,29.44,5.79,23.65,0.79,0.08,-0.15,0.75,0.77,-0.29,2.08,1.45,1.35,4.88,0.11,0.27
31,66.43,0.11,89,29.26,30.81,7.3,23.51,0.81,0.09,-0.19,0.78,0.83,-0.23,1.88,1.26,1.23,4.36,0.06,0.29
32,60.76,0.11,89,34.27,33.85,7.85,26.0,0.57,0.36,0.99,0.57,-0.05,0.64,2.62,1.92,2.02,6.56,0.19,0.28
33,64.28,0.09,91,58.02,34.51,9.72,24.79,0.52,0.21,0.65,0.44,-0.37,0.52,2.01,1.48,2.04,5.54,0.12,0.19
34,71.06,0.08,92,3.73,28.14,2.47,25.67,0.4,0.56,1.27,0.42,-0.7,1.19,2.64,1.94,2.44,7.01,0.15,0.15
35,76.84,0.04,96,25.58,31.51,6.36,25.15,0.69,0.07,0.03,0.61,0.35,-0.05,2.73,2.18,2.2,7.1,0.04,0.14
36,67.66,0.1,90,25.11,29.79,6.15,23.64,0.46,0.56,1.28,0.5,-0.45,1.07,2.88,2.06,2.4,7.33,0.04,0.12
37,68.95,0.08,92,28,34.4,8.16,26.24,0.57,0.26,0.39,0.53,-0.1,0.41,2.4,1.72,2.0,6.12,0.16,0.16
38,62.85,0.08,92,7.23,31.35,3.77,27.59,0.8,0.06,-0.05,0.73,0.61,-0.14,1.82,0.96,1.46,4.23,0.21,0.17
39,64.08,0.11,89,18.65,29.66,5.25,24.4,0.42,0.32,0.6,0.38,-0.53,0.63,2.81,2.19,2.52,7.52,0.13,0.15
40,56.82,0.16,84,8.07,25.32,2.92,22.4,0.62,0.05,0.01,0.52,0.1,0.02,2.13,1.54,1.73,5.39,0.08,0.14
41,53.53,0.15,85,9.55,28.12,3.39,24.73,0.52,0.37,1.25,0.5,-0.29,0.59,2.48,1.71,2.18,6.36,0.18,0.78
42,79.17,0.04,96,8.56,30.56,4.85,25.71,0.64,0.05,-0.02,0.54,0.09,0.09,1.76,1.16,1.54,4.46,0.09,0.13
43,76.78,0.04,96,37.15,34.42,7.86,26.56,0.47,0.28,1.21,0.41,-0.48,0.66,2.34,1.77,2.23,6.34,0.13,0.13
44,65.14,0.08,92,29.38,35.17,7.2,27.98,0.81,0.06,-0.09,0.74,0.64,-0.11,1.76,1.03,1.29,4.09,0.21,0.13
45,74.67,0.05,95,38.23,33.82,8.26,25.56,0.3,0.51,1.54,0.29,-0.97,1.14,2.78,2.1,2.54,7.42,0.1,0.14
46,69.55,0.07,93,9.77,31.54,5.3,26.24,0.77,0.06,-0.06,0.69,0.5,-0.05,1.63,0.86,1.3,3.8,0.16,0.15
47,78.87,0.03,97,33.4,33.1,6.65,26.45,0.6,0.28,0.23,0.56,-0.09,0.66,2.11,1.31,1.78,5.21,0.12,0.14
48,60.5,0.09,91,49.99,38.65,8.96,29.69,0.71,0.06,-0.01,0.63,0.35,-0.04,1.82,1.14,1.6,4.57,0.28,0.15
49,72.29,0.06,94,22.17,31.79,6.94,24.85,0.88,0.08,-0.16,0.85,1.01,-0.29,1.96,1.1,1.22,4.28,0.06,0.13
50,63.92,0.08,92,12.09,31.83,4.02,27.8,0.44,0.41,1.39,0.42,-0.53,0.7,2.4,1.66,2.08,6.14,0.22,0.14
51,63.84,0.08,92,3.64,29.34,2.32,27.02,0.68,0.17,0.2,0.63,0.25,0.12,2.11,1.38,1.58,5.07,0.2,0.15
52,70.28,0.08,92,20.63,28.62,4.21,24.41,0.26,0.58,1.35,0.26,-1.15,1.38,2.9,2.37,2.77,8.04,0.07,0.14
53,65.09,0.09,91,35.45,35.2,6.93,28.26,0.79,0.25,0.43,0.8,0.73,0.1,2.45,1.58,1.54,5.57,0.24,0.13
54,79.12,0.02,98,14.86,31.42,4.5,26.92,0.75,0.05,0.01,0.66,0.39,-0.04,1.64,0.8,1.41,3.85,0.13,0.14
55,62.75,0.1,90,16.52,30.61,4.85,25.76,0.72,0.06,-0.1,0.64,0.4,-0.05,1.83,1.2,1.44,4.48,0.17,0.14
56,72.93,0.05,95,14.72,31.45,5.09,26.36,0.29,0.56,1.54,0.28,-1.15,1.26,2.75,2.04,2.78,7.57,0.14,0.14
57,68.66,0.05,95,18.42,34.13,5.5,28.63,0.45,0.33,1.1,0.39,-0.62,0.72,2.25,1.59,2.18,6.02,0.22,0.13
58,70.12,0.09,91,6.37,27.84,3.4,24.44,0.62,0.34,0.82,0.62,0.12,0.4,2.54,1.77,1.94,6.25,0.08,0.13
59,71.6,0.05,95,25.66,33.59,6.16,27.43,0.45,0.33,1.0,0.4,-0.57,0.63,2.48,1.79,2.38,6.65,0.16,0.13
60,79.82,0.04,96,18.48,29.26,4.11,25.15,0.48,0.27,0.78,0.41,-0.5,0.61,2.07,1.42,2.04,5.53,0.04,0.14
61,65.37,0.07,93,38.11,37.02,8.2,28.82,0.72,0.06,-0.05,0.64,0.39,-0.08,2.02,1.44,1.74,5.2,0.24,0.14
62,69.18,0.08,92,7.28,29.12,3.79,25.33,0.57,0.39,1.18,0.56,-0.13,0.63,2.38,1.62,2.0,6.0,0.12,0.74
63,80.35,0.03,97,12.54,31.64,6.06,25.59,0.46,0.3,1.08,0.4,-0.51,0.65,2.41,1.74,2.15,6.31,0.06,0.14
64,75.18,0.03,97,9.07,33.98,4.85,29.13,0.56,0.35,0.68,0.54,-0.16,0.71,2.33,1.65,1.98,5.96,0.2,0.14
65,71.55,0.03,97,34.06,36.89,7.51,29.38,0.06,0.9,2.59,0.11,-1.89,2.22,3.37,2.71,3.35,9.43,0.21,0.13
66,78.58,0.02,98,32.24,33.46,6.68,26.78,0.76,0.07,-0.12,0.7,0.59,-0.13,1.98,1.33,1.4,4.7,0.13,0.13
67,80.21,0.02,98,36.4,34.56,7.78,26.78,0.85,0.1,-0.21,0.83,1.01,-0.35,2.26,1.34,1.36,4.96,0.11,0.13
68,78.41,0.02,98,14.04,34.21,5.44,28.78,0.75,0.06,-0.05,0.67,0.47,-0.13,1.93,1.15,1.58,4.66,0.2,0.13
69,72.29,0.03,97,38.38,36.84,7.33,29.51,0.59,0.22,0.4,0.52,-0.16,0.55,1.8,1.2,1.8,4.8,0.23,0.13
70,76.93,0.03,97,30.85,33.62,7.42,26.21,0.48,0.31,1.15,0.42,-0.52,0.68,2.24,1.59,2.09,5.92,0.1,0.15
71,70.63,0.07,93,24.62,31.18,5.18,26.0,0.78,0.08,-0.16,0.74,0.72,-0.27,2.08,1.2,1.26,4.54,0.15,0.13
72,74.67,0.05,95,23.54,31.25,5.39,25.85,0.27,0.59,2.34,0.26,-1.24,1.35,2.82,2.22,2.81,7.85,0.12,0.13
