episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,21.89,0.28,72,10.33,26.11,5.11,21.0,0.84,0.07,-0.11,0.79,0.81,-0.16,1.75,0.96,1.14,3.85,0.17,0.18
2,41.97,0.16,84,21.57,27.18,5.15,22.02,0.88,0.09,-0.15,0.86,1.02,-0.28,1.89,1.13,1.25,4.27,0.02,0.41
3,43.41,0.19,81,11.83,25.55,4.04,21.51,0.47,0.32,1.01,0.41,-0.53,0.79,2.28,1.56,2.21,6.05,0.06,0.35
4,33.35,0.17,83,31.51,33.34,7.83,25.52,0.66,0.03,0.1,0.53,-0.02,0.12,1.53,0.87,1.74,4.13,0.23,0.33
5,42.5,0.18,82,24.78,27.93,6.07,21.85,0.38,0.54,2.18,0.4,-0.73,0.85,2.78,1.99,2.34,7.11,0.07,0.34
6,36.85,0.19,81,24.25,27.67,5.9,21.78,0.69,0.07,-0.04,0.61,0.33,-0.07,2.0,1.43,1.69,5.12,0.09,0.36
7,47.83,0.16,84,8.06,25.65,3.01,22.64,0.58,0.26,0.48,0.53,-0.17,0.49,1.95,1.19,1.75,4.89,0.1,0.29
8,43.55,0.16,84,21.81,27.33,5.04,22.29,0.75,0.08,-0.09,0.7,0.6,-0.18,2.4,1.68,1.64,5.73,0.06,0.34
9,29.8,0.22,78,27.38,28.06,5.86,22.21,0.62,0.06,-0.05,0.52,0.11,-0.08,2.1,1.49,1.86,5.45,0.15,0.35
10,41.63,0.12,88,48.36,32.38,9.27,23.11,0.71,0.07,-0.04,0.64,0.43,-0.12,2.1,1.46,1.77,5.33,0.04,0.33
11,24.81,0.23,77,56.1,31.19,9.63,21.56,0.38,0.54,1.46,0.39,-0.76,1.16,2.99,2.38,2.74,8.1,0.14,0.27
12,39.84,0.22,78,6.19,26.21,3.29,22.92,0.46,0.38,1.22,0.42,-0.53,0.9,2.53,1.92,2.42,6.87,0.19,0.18
13,26.45,0.27,73,13.64,24.78,4.81,19.97,0.75,0.06,-0.07,0.66,0.42,-0.06,2.06,1.33,1.53,4.92,0.11,0.34
