episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,20.38,0.24,76,11.93,31.15,5.78,25.37,0.45,0.34,1.44,0.4,-0.57,0.7,2.28,1.63,2.21,6.12,0.28,0.3
2,47.91,0.14,86,19.77,27.84,5.12,22.72,0.29,0.53,1.43,0.29,-0.99,1.32,2.64,2.08,2.43,7.15,0.05,0.35
3,50.86,0.13,87,8.83,26.91,3.35,23.56,0.33,0.49,1.71,0.3,-1.03,1.18,2.59,2.02,2.72,7.33,0.11,0.35
4,21.03,0.26,74,26.54,27.82,7.12,20.7,0.47,0.37,0.95,0.45,-0.44,0.72,2.51,1.8,2.28,6.6,0.14,0.32
5,30.11,0.18,82,25.61,28.24,6.22,22.02,0.74,0.05,-0.02,0.65,0.37,-0.06,2.06,1.29,1.61,4.96,0.08,0.32
6,27.48,0.19,81,18.67,26.83,5.37,21.46,0.66,0.04,0.06,0.54,0.06,0.09,1.73,1.05,1.62,4.39,0.05,0.32
7,23.72,0.23,77,9.64,26.31,3.34,22.96,0.67,0.25,0.33,0.64,0.19,0.29,2.18,1.39,1.65,5.22,0.2,0.32
8,32.87,0.19,81,18.3,26.27,4.69,21.58,0.57,0.28,0.72,0.54,-0.04,0.37,2.33,1.57,1.85,5.75,0.07,0.25
9,32.13,0.21,79,23.2,28.42,5.05,23.37,0.49,0.26,0.33,0.43,-0.42,0.59,2.38,1.78,2.25,6.42,0.19,0.26
10,29.72,0.17,83,49.73,32.34,9.33,23.01,0.86,0.08,-0.13,0.82,0.9,-0.23,1.9,1.08,1.25,4.24,0.13,0.42
11,32.4,0.18,82,57.76,32.2,9.71,22.49,0.54,0.33,1.38,0.5,-0.3,0.74,2.18,1.49,1.93,5.6,0.11,0.33
12,24.8,0.29,71,5.59,23.23,3.03,20.2,0.29,0.63,2.16,0.3,-1.09,1.4,3.04,2.37,2.86,8.27,0.16,0.31
13,34.75,0.19,81,9.21,25.9,3.85,22.05,0.58,0.28,0.88,0.53,-0.17,0.47,2.24,1.47,2.04,5.74,0.11,0.23
14,27.33,0.23,77,14.13,26.61,5.57,21.04,0.5,0.33,0.96,0.46,-0.38,0.67,2.42,1.78,2.19,6.39,0.11,0.31
15,30.99,0.21,79,24.61,30.72,7.47,23.24,0.47,0.35,1.81,0.43,-0.49,0.53,2.43,1.82,2.24,6.49,0.18,0.27
16,42.25,0.14,86,17.86,29.66,7.1,22.56,0.8,0.07,-0.08,0.75,0.7,-0.24,2.06,1.29,1.55,4.89,0.03,0.33
17,30.54,0.25,75,13.6,25.66,4.86,20.8,0.37,0.58,1.73,0.39,-0.79,1.12,3.0,2.21,2.67,7.88,0.13,0.29
18,34.39,0.21,79,20.48,28.22,6.68,21.54,0.4,0.52,1.83,0.4,-0.76,1.08,2.65,1.99,2.51,7.14,0.11,0.32
19,41.6,0.19,81,15.6,27.66,5.96,21.7,0.33,0.58,2.53,0.34,-0.93,1.22,3.02,2.41,2.84,8.27,0.08,0.32
20,44.87,0.1,90,20.36,30.28,6.54,23.73,0.74,0.06,-0.09,0.67,0.48,-0.09,1.86,1.1,1.44,4.4,0.06,0.31
21,16.23,0.21,79,24.84,33.73,7.05,26.68,0.74,0.05,0.03,0.65,0.38,-0.0,1.58,0.8,1.56,3.94,0.28,1.66
22,39.24,0.12,88,2.59,27.05,1.8,25.25,0.73,0.24,0.57,0.71,0.44,0.24,2.23,1.4,1.54,5.17,0.15,0.26
23,40.71,0.14,86,26.95,30.81,7.28,23.53,0.5,0.33,1.28,0.45,-0.48,0.65,2.24,1.48,2.17,5.9,0.12,0.27
24,47.19,0.09,91,36.31,32.75,7.69,25.05,0.67,0.06,0.03,0.58,0.24,0.04,2.13,1.5,1.86,5.5,0.13,0.26
25,45.7,0.09,91,31.47,33.96,8.4,25.56,0.64,0.2,0.28,0.6,0.18,0.19,2.11,1.3,1.63,5.03,0.15,0.26
26,41.2,0.13,87,3.1,25.73,2.14,23.59,0.68,0.07,-0.14,0.62,0.39,-0.21,2.16,1.48,1.58,5.22,0.11,0.25
27,44.55,0.11,89,18.57,34.74,6.76,27.98,0.51,0.4,0.59,0.5,-0.33,0.71,2.33,1.58,2.03,5.94,0.23,0.25
28,29.36,0.16,84,32.43,35.07,6.99,28.07,0.92,0.09,-0.16,0.9,1.15,-0.35,2.11,1.24,1.37,4.71,0.29,0.26
29,35.61,0.18,82,18.65,31.1,7.05,24.05,0.66,0.33,0.64,0.67,0.28,0.22,2.5,1.7,1.9,6.1,0.18,0.26
30,44.94,0.1,90,23.57,33.18,6.16,27.02,0.6,0.31,1.2,0.58,-0.02,0.51,2.13,1.46,1.88,5.47,0.21,0.34
31,46.66,0.1,90,32.98,32.18,7.56,24.62,0.57,0.34,0.86,0.54,-0.16,0.63,2.08,1.37,1.84,5.29,0.12,0.25
32,36.57,0.17,83,32.67,32.45,7.87,24.58,0.7,0.33,0.7,0.72,0.42,0.31,2.48,1.7,1.88,6.06,0.19,0.19
33,41.18,0.14,86,56.56,32.56,9.65,22.91,0.75,0.08,-0.13,0.7,0.65,-0.25,2.15,1.49,1.45,5.09,0.08,0.2
34,44.93,0.06,94,4.02,28.62,2.64,25.98,0.84,0.07,-0.09,0.78,0.79,-0.19,1.81,1.03,1.29,4.13,0.13,0.25
35,55.63,0.09,91,26.86,30.96,6.65,24.31,0.48,0.24,0.46,0.42,-0.4,0.46,2.47,2.01,2.2,6.68,0.08,0.36
36,54.9,0.06,94,27.6,31.1,6.46,24.64,0.62,0.05,0.03,0.51,0.03,0.04,2.05,1.33,1.86,5.24,0.04,0.29
37,57.0,0.08,92,33.22,33.52,8.45,25.07,0.48,0.54,1.05,0.52,-0.37,0.97,2.84,2.03,2.33,7.2,0.11,0.25
38,49.73,0.08,92,7.2,30.22,3.76,26.46,0.65,0.21,0.3,0.6,0.14,0.28,2.17,1.49,1.85,5.51,0.17,0.19
39,51.23,0.06,94,19.74,30.96,5.32,25.64,0.6,0.06,-0.0,0.51,0.08,0.06,2.06,1.52,1.85,5.44,0.11,0.19
40,60.41,0.04,96,8.88,29.12,3.1,26.02,0.56,0.28,0.5,0.54,-0.04,0.3,2.56,1.93,2.22,6.71,0.12,0.19
41,40.07,0.09,91,13.15,33.01,4.26,28.75,0.75,0.05,-0.01,0.66,0.4,-0.06,1.69,0.88,1.45,4.02,0.24,1.73
42,48.55,0.06,94,8.34,30.59,4.69,25.89,0.95,0.1,-0.25,0.95,1.32,-0.46,2.14,1.22,1.06,4.43,0.13,0.2
