episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,18.73,0.22,78,11.23,29.79,5.49,24.31,-0.75,2.44,1.7,-0.42,-0.81,0.67,2.77,2.44,2.49,0.48,0.35,0.14
2,26.33,0.17,83,21.88,67.95,5.01,62.94,-0.56,1.43,1.29,-0.29,-0.47,0.43,2.46,2.08,2.59,0.48,0.37,0.13
3,14.27,0.25,75,10.67,107.03,3.81,103.23,-0.04,-0.49,-0.09,0.08,-0.02,-0.18,2.52,1.95,2.72,0.48,0.52,0.11
4,23.73,0.2,80,27.1,153.96,7.51,146.45,-0.05,-0.49,0.04,0.05,-0.07,-0.08,2.61,2.24,2.5,0.45,0.53,0.12
5,18.4,0.23,77,29.64,186.42,6.37,180.05,0.12,-0.78,0.09,0.12,-0.17,-0.19,2.95,2.21,2.79,0.46,0.75,0.13
6,32.47,0.12,88,24.14,229.99,5.88,224.11,-0.8,2.2,2.21,-0.46,-0.61,0.5,2.25,2.33,2.32,0.5,0.6,0.13
7,22.47,0.21,79,11.46,265.75,3.8,261.95,-0.11,-0.39,-0.05,0.03,-0.01,-0.1,2.54,2.09,2.56,0.45,0.54,0.12
8,24.27,0.19,81,20.49,309.63,4.74,304.89,-0.41,1.24,1.43,-0.23,-0.65,0.33,2.94,2.4,2.52,0.47,0.63,0.12
9,10.13,0.27,73,31.41,332.63,6.22,326.41,-0.11,-0.38,-0.07,0.02,-0.03,-0.12,2.38,2.36,2.49,0.49,0.59,0.12
10,13.53,0.26,74,50.16,388.62,9.35,379.27,-0.48,1.09,0.83,-0.24,-0.39,0.3,2.35,2.34,2.11,0.47,0.43,0.15
11,26.73,0.19,81,56.1,419.51,9.63,409.88,-0.04,-0.51,-0.05,0.07,-0.02,-0.16,2.46,1.9,2.62,0.44,0.55,0.14
12,9.8,0.28,72,5.51,461.19,2.99,458.19,-0.92,3.14,3.93,-0.59,-1.08,0.5,2.76,2.25,2.14,0.48,0.51,0.15
13,25.33,0.2,80,14.62,492.61,5.03,487.58,-0.12,-0.38,-0.01,0.01,-0.03,-0.14,2.38,1.89,2.54,0.43,0.51,0.12
14,14.33,0.26,74,15.03,533.45,5.74,527.7,-0.34,1.02,1.05,-0.19,-0.59,0.22,2.74,2.24,2.5,0.46,0.64,0.13
15,20.13,0.2,80,25.3,590.92,7.53,583.4,-0.81,2.48,2.58,-0.5,-0.82,0.67,2.7,2.58,2.19,0.5,0.34,0.16
16,32.8,0.14,86,18.05,617.84,7.12,610.72,-0.19,-0.25,-0.07,-0.01,0.03,-0.14,2.27,2.17,2.35,0.46,0.62,0.12
17,22.0,0.21,79,10.81,659.37,4.21,655.16,-0.53,1.48,1.19,-0.29,-0.58,0.46,2.43,2.22,2.46,0.46,0.35,0.14
18,22.67,0.21,79,22.66,712.03,6.94,705.09,0.03,-0.61,-0.04,0.12,-0.06,-0.22,2.99,2.13,2.75,0.45,0.64,0.12
19,34.6,0.12,88,16.11,734.88,6.28,728.59,-1.0,3.67,2.34,-0.6,-1.14,0.91,2.53,2.19,2.57,0.47,0.52,0.12
20,21.73,0.2,80,22.05,789.26,6.76,782.5,-0.58,1.76,2.2,-0.32,-0.68,0.44,2.58,2.24,2.82,0.48,0.44,0.13
21,24.6,0.2,80,29.82,795.75,7.4,788.35,-0.03,-0.5,0.08,0.07,-0.06,-0.15,2.82,2.11,2.64,0.44,0.59,0.93
22,27.4,0.17,83,2.47,864.58,1.73,862.84,-0.08,-0.4,0.04,0.03,-0.03,-0.12,2.4,2.3,2.33,0.46,0.54,0.13
23,40.87,0.06,94,27.05,902.77,7.3,895.47,-1.3,4.28,3.94,-0.82,-1.2,0.87,2.48,2.62,1.98,0.5,0.54,0.14
24,48.0,0.03,97,42.6,955.98,7.94,948.04,-0.77,2.28,1.7,-0.43,-0.68,0.47,2.46,2.33,2.33,0.47,0.37,0.15
25,50.47,0.03,97,36.29,1012.09,8.62,1003.46,-0.12,-0.42,-0.01,-0.01,-0.07,-0.07,2.22,2.13,2.61,0.45,0.51,0.13
26,47.4,0.03,97,3.42,1046.16,2.33,1043.84,-0.85,2.97,3.13,-0.51,-1.01,0.75,2.74,2.31,2.59,0.48,0.52,0.13
27,41.47,0.08,92,19.04,1112.68,6.77,1105.91,-0.16,-0.24,0.01,-0.02,-0.02,-0.21,2.44,2.35,2.41,0.46,0.56,0.14
28,26.0,0.17,83,32.23,1136.82,7.04,1129.78,-1.01,2.97,2.73,-0.6,-0.84,0.54,2.26,2.36,2.0,0.48,0.55,0.13
29,33.4,0.12,88,19.22,1171.66,7.01,1164.66,-0.99,2.95,2.79,-0.59,-0.82,0.59,2.07,2.43,2.06,0.48,0.55,0.14
30,43.4,0.06,94,25.77,1233.26,5.96,1227.3,-0.91,2.98,2.81,-0.54,-0.9,0.7,2.28,2.36,2.47,0.47,0.35,0.13
31,38.87,0.07,93,25.63,1275.74,6.53,1269.2,-1.63,5.83,3.69,-1.03,-1.6,1.51,2.45,2.62,2.1,0.51,0.64,0.12
32,37.0,0.09,91,29.91,1318.15,7.14,1311.01,-1.16,3.84,3.54,-0.73,-1.14,0.92,2.48,2.47,2.35,0.5,0.42,0.12
33,39.53,0.08,92,54.26,1375.96,9.54,1366.41,-1.22,4.2,3.52,-0.76,-1.21,1.05,2.56,2.52,2.17,0.48,0.46,0.12
34,28.33,0.15,85,4.29,1402.85,2.81,1400.05,-1.52,5.36,3.33,-0.95,-1.47,1.31,2.53,2.54,2.12,0.49,0.61,0.14
35,47.33,0.04,96,30.5,1462.31,7.1,1455.21,-0.87,2.81,1.52,-0.5,-0.83,0.7,2.74,2.49,2.06,0.46,0.31,0.14
36,42.53,0.07,93,28.06,1501.58,6.41,1495.16,-0.54,1.33,1.38,-0.3,-0.48,0.34,2.36,2.5,2.33,0.47,0.4,0.14
