episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,25.1,0.24,76,12.64,31.36,6.07,25.29,0.6,0.29,0.75,0.57,-0.05,0.51,2.1,1.33,1.82,5.25,0.28,0.32
2,35.7,0.17,83,21.98,27.08,5.27,21.81,0.8,0.07,-0.13,0.74,0.71,-0.23,2.02,1.29,1.42,4.74,0.03,0.25
3,23.88,0.27,73,12.74,24.13,4.24,19.89,0.5,0.26,0.69,0.43,-0.42,0.51,2.3,1.6,2.15,6.06,0.09,0.18
4,27.74,0.25,75,28.32,27.97,7.23,20.75,0.36,0.45,1.56,0.31,-1.01,1.28,2.23,1.69,2.51,6.43,0.12,0.32
5,24.27,0.24,76,28.13,27.71,6.74,20.97,0.56,0.19,0.52,0.46,-0.34,0.49,1.79,1.09,1.9,4.78,0.12,0.33
6,30.96,0.23,77,27.12,28.61,6.43,22.18,0.49,0.44,0.61,0.48,-0.45,0.94,2.42,1.7,2.29,6.4,0.17,0.32
7,31.89,0.23,77,13.68,27.18,4.32,22.86,0.41,0.51,1.8,0.41,-0.72,1.03,2.48,1.86,2.27,6.61,0.2,0.31
8,45.17,0.2,80,22.55,27.31,5.34,21.98,0.11,0.83,2.27,0.15,-1.73,1.96,3.24,2.55,3.28,9.06,0.12,0.31
9,27.72,0.23,77,27.42,29.0,5.7,23.3,0.61,0.31,0.37,0.58,-0.03,0.59,2.22,1.38,1.82,5.42,0.21,0.33
10,29.91,0.25,75,47.36,29.83,9.22,20.61,0.46,0.29,0.73,0.4,-0.49,0.56,2.69,2.04,2.49,7.23,0.12,0.32
11,36.59,0.2,80,56.8,30.79,9.66,21.12,0.36,0.46,1.92,0.32,-0.97,1.14,2.4,1.79,2.5,6.69,0.04,0.34
12,38.7,0.21,79,5.68,23.97,3.06,20.91,0.38,0.56,1.64,0.4,-0.73,1.19,2.76,2.18,2.52,7.46,0.05,0.35
13,35.99,0.2,80,15.03,28.24,4.99,23.25,0.45,0.42,1.11,0.43,-0.54,0.84,2.44,1.7,2.22,6.36,0.18,0.39
14,28.8,0.22,78,15.28,27.32,6.06,21.26,0.7,0.06,-0.03,0.62,0.34,-0.1,2.05,1.32,1.77,5.14,0.1,0.32
15,40.88,0.15,85,22.69,32.93,7.33,25.6,0.52,0.26,0.91,0.47,-0.28,0.46,2.18,1.44,2.0,5.61,0.22,0.29
16,42.84,0.2,80,16.9,28.86,7.08,21.78,0.3,0.71,2.51,0.34,-1.06,1.37,3.19,2.35,2.91,8.45,0.11,0.17
17,46.78,0.17,83,13.13,27.08,4.8,22.29,0.47,0.26,0.37,0.4,-0.44,0.69,2.83,2.48,2.63,7.94,0.09,0.18
18,29.17,0.26,74,20,25.93,6.36,19.57,0.4,0.52,0.6,0.41,-0.67,1.19,2.77,2.15,2.4,7.32,0.03,0.18
19,30.1,0.22,78,18.05,27.5,6.58,20.92,0.51,0.27,0.74,0.44,-0.43,0.77,2.08,1.45,2.03,5.55,0.08,0.38
20,38.9,0.17,83,21.93,28.8,6.9,21.9,0.63,0.33,0.54,0.63,0.1,0.46,2.34,1.52,1.9,5.76,0.04,0.34
21,32.92,0.22,78,28.54,33.16,7.37,25.79,0.55,0.35,1.75,0.53,-0.13,0.42,2.68,1.88,2.18,6.74,0.24,1.85
22,51.36,0.13,87,2.44,27.1,1.72,25.38,0.33,0.64,1.99,0.36,-0.95,1.41,2.69,2.05,2.52,7.25,0.19,0.21
23,49.76,0.11,89,29.56,36.94,7.91,29.03,0.57,0.12,0.4,0.48,-0.12,0.27,2.4,1.83,2.21,6.45,0.27,0.2
24,50.82,0.11,89,39.46,31.21,7.64,23.57,0.55,0.31,0.83,0.52,-0.2,0.55,2.51,1.79,2.11,6.4,0.06,0.21
25,43.03,0.15,85,36.14,31.16,8.64,22.52,0.53,0.32,0.38,0.5,-0.27,0.74,2.39,1.65,2.08,6.12,0.06,0.19
26,48.59,0.08,92,3.7,27.47,2.49,24.98,0.64,0.05,0.03,0.53,0.07,0.1,1.68,1.01,1.59,4.28,0.11,0.19
27,59.52,0.05,95,20.6,39.43,7.03,32.4,0.57,0.28,0.77,0.54,-0.04,0.41,2.55,1.88,2.07,6.5,0.31,0.22
28,44.75,0.16,84,33.71,38.33,7.33,31.0,0.38,0.62,1.66,0.42,-0.74,1.26,2.84,2.17,2.49,7.5,0.36,0.2
