episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,35.82,0.22,78,11.38,28.55,5.55,23.0,-0.74,2.07,3.32,-0.45,-0.73,0.48,2.32,2.45,2.27,0.48,0.28,0.16
2,35.54,0.17,83,23.4,68.05,5.66,62.39,-1.0,3.3,3.39,-0.61,-1.02,0.64,2.3,2.68,2.57,0.48,0.37,0.16
3,36.48,0.2,80,8.8,102.6,3.4,99.2,-0.5,1.1,1.51,-0.26,-0.39,0.2,2.19,2.0,2.64,0.44,0.41,0.15
4,20.32,0.2,80,27.55,152.27,7.24,145.02,-0.05,-0.47,0.02,0.07,-0.02,-0.16,1.98,1.92,2.98,0.45,0.54,0.15
5,12.85,0.24,76,28.92,189.68,6.66,183.03,-1.48,5.39,4.16,-0.96,-1.6,1.37,2.75,2.75,2.13,0.48,0.62,0.11
6,27.02,0.17,83,20.24,227.88,5.42,222.46,-1.53,5.47,5.35,-1.01,-1.64,1.13,2.61,2.77,2.28,0.5,0.64,0.15
7,34.74,0.2,80,10.32,261.69,3.56,258.12,-0.44,0.87,0.9,-0.2,-0.31,0.1,2.3,2.2,2.52,0.47,0.46,0.16
8,22.13,0.22,78,21.85,305.09,5.37,299.72,-0.07,-0.43,0.02,0.03,-0.06,-0.12,2.06,2.19,2.94,0.46,0.52,0.15
9,26.61,0.22,78,26.58,344.75,5.83,338.92,-0.56,1.43,1.39,-0.31,-0.51,0.39,2.28,2.18,2.6,0.46,0.35,0.12
10,-1.55,0.26,74,48,386.11,9.25,376.86,-0.19,-0.21,0.0,-0.02,0.02,-0.13,2.1,2.24,2.57,0.46,0.62,0.12
11,6.61,0.22,78,55.79,428.77,9.62,419.15,-0.59,1.69,1.9,-0.35,-0.62,0.38,2.53,2.36,2.41,0.47,0.36,0.12
12,24.16,0.26,74,6.15,456.34,3.26,453.08,-1.0,3.02,3.11,-0.61,-0.86,0.69,2.45,2.74,2.01,0.51,0.54,0.12
13,26.19,0.18,82,11.85,496.09,4.38,491.71,-2.02,7.36,6.35,-1.34,-2.09,1.78,2.8,3.0,2.13,0.52,0.75,0.13
14,25.08,0.2,80,15.5,542.45,5.8,536.65,-0.02,-0.58,0.03,0.04,-0.12,-0.11,2.12,2.12,2.96,0.45,0.61,0.14
15,31.2,0.21,79,23.23,582.37,7.18,575.19,-1.01,3.29,3.55,-0.64,-1.05,0.68,2.63,2.81,2.51,0.51,0.37,0.13
16,29.1,0.23,77,17.56,620.77,7.1,613.66,-1.12,3.74,3.33,-0.72,-1.17,0.84,2.66,2.62,2.66,0.48,0.41,0.13
17,28.3,0.26,74,12.46,647.77,4.45,643.32,-0.63,1.83,2.68,-0.39,-0.72,0.43,2.4,2.43,2.46,0.48,0.39,0.12
18,25.77,0.16,84,22.33,696.96,6.8,690.17,-0.38,1.18,1.39,-0.21,-0.6,0.31,2.27,2.35,2.94,0.46,0.63,0.13
19,30.91,0.19,81,17.31,743.93,6.25,737.68,-0.46,0.87,1.35,-0.24,-0.34,0.18,2.02,2.26,2.41,0.45,0.46,0.13
20,40.49,0.15,85,20.42,776.23,6.68,769.55,-0.52,1.55,0.45,-0.26,-0.56,0.44,2.35,2.31,2.78,0.46,0.37,0.12
21,25.89,0.17,83,29.53,819.6,7.14,812.46,-0.97,2.98,2.22,-0.57,-0.83,0.66,2.57,2.59,2.29,0.49,0.51,0.82
22,69.49,0.07,93,2.49,867.92,1.75,866.17,-0.67,1.92,2.13,-0.39,-0.65,0.35,2.2,2.43,2.52,0.47,0.3,0.15
23,47.84,0.05,95,27.43,917.96,7.39,910.57,-1.06,3.47,4.08,-0.69,-1.14,0.78,2.38,2.62,2.56,0.49,0.43,0.15
24,25.99,0.12,88,36.32,953.51,7.22,946.3,-0.15,-0.3,-0.0,0.0,0.01,-0.09,2.03,2.27,2.69,0.45,0.6,0.13
25,35.51,0.1,90,35.02,998.22,8.58,989.64,-0.44,1.19,1.39,-0.22,-0.52,0.24,2.2,2.22,3.0,0.47,0.43,0.12
26,49.24,0.12,88,3.16,1039.72,2.18,1037.55,-1.49,5.19,3.81,-0.95,-1.47,1.43,2.64,2.88,2.17,0.5,0.6,0.14
27,52.02,0.05,95,15.96,1089.24,6.29,1082.95,-0.92,2.66,2.39,-0.53,-0.72,0.67,2.59,2.54,2.21,0.5,0.57,0.13
28,35.04,0.1,90,30.1,1157.34,6.9,1150.44,-1.28,4.2,3.58,-0.81,-1.2,0.85,2.98,2.87,2.18,0.51,0.54,0.14
29,39.76,0.11,89,18.28,1191.99,6.96,1185.03,-1.39,4.8,3.7,-0.87,-1.31,1.22,2.84,2.74,2.07,0.5,0.57,0.13
30,32.62,0.13,87,25.31,1208.89,5.92,1202.97,-0.83,2.31,1.85,-0.47,-0.63,0.55,2.32,2.66,2.46,0.49,0.59,0.24
31,35.81,0.13,87,28.37,1274.59,6.93,1267.66,-0.59,1.55,1.63,-0.32,-0.49,0.37,2.32,2.49,2.46,0.48,0.42,0.12
32,40.78,0.1,90,33.36,1325.33,7.82,1317.51,-0.68,1.88,2.17,-0.39,-0.63,0.29,2.31,2.47,2.42,0.47,0.33,0.13
33,26.56,0.09,91,54.15,1358.44,9.54,1348.9,-1.09,3.66,3.9,-0.68,-1.1,0.67,2.45,2.7,2.46,0.49,0.4,0.12
34,53.87,0.08,92,4.51,1420.21,2.93,1417.28,-0.12,-0.33,-0.03,0.02,0.0,-0.13,2.01,2.2,2.72,0.45,0.56,0.13
35,34.41,0.09,91,29.19,1437.26,6.56,1430.7,-1.51,5.14,4.97,-0.97,-1.44,1.26,2.56,2.68,2.24,0.5,0.6,0.12
36,38.11,0.07,93,27.46,1496.88,6.36,1490.52,-0.35,1.01,1.18,-0.19,-0.56,0.24,2.13,2.14,2.97,0.43,0.64,0.13
37,40.5,0.09,91,34.46,1548.94,8.5,1540.44,-0.97,3.18,3.27,-0.61,-1.0,0.83,2.64,2.6,2.47,0.49,0.36,0.13
