episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,18.75,0.2,80,11.39,29.48,5.56,23.92,0.58,0.31,0.54,0.55,-0.13,0.65,2.24,1.54,2.04,5.81,0.19,0.34
2,30.08,0.21,79,20.3,27.35,5.46,21.9,0.28,0.57,1.9,0.27,-1.16,1.4,2.82,2.18,2.76,7.76,0.1,0.32
3,20.08,0.22,78,11.36,24.95,3.92,21.03,0.62,0.34,1.03,0.62,0.12,0.35,2.56,1.87,2.04,6.47,0.08,0.32
4,1.58,0.25,75,31.04,29.81,7.67,22.13,0.74,0.07,-0.09,0.67,0.53,-0.15,1.81,1.07,1.37,4.25,0.19,0.32
5,6.83,0.27,73,23.86,25.62,5.84,19.78,0.54,0.35,0.78,0.51,-0.28,0.66,2.11,1.44,2.01,5.56,0.09,0.32
6,18.17,0.19,81,14.37,27.67,4.91,22.77,0.65,0.19,0.28,0.6,0.15,0.19,2.22,1.43,1.85,5.51,0.14,0.31
7,15.08,0.21,79,12.49,25.66,4.01,21.65,0.66,0.26,1.19,0.63,0.17,0.29,2.25,1.4,1.82,5.48,0.1,0.31
8,22.08,0.16,84,19.19,27.07,4.78,22.29,0.79,0.08,-0.14,0.75,0.76,-0.27,2.33,1.54,1.57,5.44,0.06,0.32
9,13.08,0.25,75,28.48,26.63,5.73,20.91,0.53,0.19,0.35,0.45,-0.31,0.46,2.27,1.71,2.12,6.09,0.14,0.31
10,5.92,0.21,79,45.77,31.35,9.15,22.2,0.8,0.06,-0.04,0.73,0.61,-0.11,1.76,1.05,1.28,4.09,0.14,0.32
11,20.0,0.24,76,55.58,29.74,9.61,20.13,0.48,0.25,0.93,0.41,-0.46,0.46,2.47,1.92,2.55,6.95,0.05,0.4
12,20.17,0.16,84,5.83,25.94,3.13,22.81,0.52,0.31,0.57,0.47,-0.39,0.83,1.95,1.26,1.95,5.17,0.1,0.37
13,31.58,0.21,79,11.42,25.73,4.44,21.29,0.26,0.74,2.3,0.31,-1.17,1.62,2.95,2.33,2.71,7.99,0.09,0.27
14,16.75,0.27,73,17.86,27.39,6.54,20.85,0.42,0.51,1.34,0.43,-0.6,1.04,2.74,2.11,2.34,7.19,0.16,0.32
15,4.25,0.27,73,22.04,28.95,7.19,21.75,0.81,0.09,-0.15,0.78,0.86,-0.29,2.2,1.51,1.42,5.14,0.2,0.32
16,11.25,0.23,77,17.66,29.45,7.19,22.26,0.74,0.08,-0.13,0.68,0.57,-0.2,2.33,1.51,1.51,5.34,0.15,0.31
17,23.42,0.22,78,10.69,26.23,4.38,21.85,0.38,0.45,1.07,0.34,-0.87,1.06,2.55,1.86,2.58,6.99,0.14,0.21
18,9.17,0.27,73,21.01,26.38,6.76,19.62,0.5,0.25,0.43,0.44,-0.32,0.38,2.33,1.59,2.03,5.94,0.08,0.17
19,32.5,0.2,80,15,27.4,5.9,21.5,0.21,0.69,2.15,0.22,-1.44,1.61,2.8,2.15,2.92,7.88,0.09,0.33
