episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,25.0,0.2,80,9.85,27.28,4.9,22.38,0.52,0.19,0.33,0.43,-0.34,0.42,2.4,1.95,2.4,6.75,0.14,0.13
2,28.58,0.18,82,20.12,26.64,5.08,21.56,0.61,0.32,0.58,0.6,0.08,0.42,2.77,1.95,2.1,6.82,0.03,0.13
3,24.5,0.16,84,10.55,25.87,3.77,22.1,0.49,0.27,0.79,0.42,-0.48,0.64,2.19,1.48,2.12,5.79,0.04,0.16
4,14.83,0.25,75,28.48,29.35,7.54,21.81,0.44,0.33,0.81,0.38,-0.62,0.78,2.33,1.73,2.31,6.37,0.15,0.12
5,24.83,0.18,82,24.34,27.82,5.82,22.0,0.38,0.45,1.35,0.34,-0.93,1.19,2.23,1.63,2.4,6.27,0.07,0.16
6,11.17,0.16,84,22.43,27.9,5.8,22.1,0.75,0.05,-0.0,0.66,0.4,0.01,1.6,0.96,1.32,3.88,0.04,0.15
7,13.58,0.26,74,12.26,25.74,3.93,21.81,0.33,0.51,1.69,0.3,-1.08,1.36,2.28,1.58,2.55,6.42,0.18,0.12
8,6.0,0.21,79,24.56,26.89,5.68,21.22,0.82,0.06,-0.1,0.76,0.68,-0.12,1.82,1.02,1.25,4.1,0.08,0.12
9,22.67,0.18,82,26.22,29.49,5.45,24.05,0.61,0.31,1.23,0.58,-0.04,0.35,2.43,1.52,2.0,5.95,0.2,0.15
10,17.83,0.19,81,47.8,30.87,9.24,21.63,0.47,0.31,1.11,0.42,-0.49,0.69,2.05,1.47,1.94,5.46,0.07,0.13
11,7.25,0.18,82,54.24,31.84,9.54,22.29,0.8,0.06,-0.03,0.74,0.65,-0.12,1.61,0.87,1.22,3.7,0.1,0.12
12,5.25,0.31,69,5.54,23.21,3.01,20.2,0.62,0.32,1.29,0.6,0.03,0.31,2.51,1.65,2.14,6.3,0.18,0.12
