episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,34.85,0.2,80,10.79,27.82,5.29,22.52,-0.75,2.17,1.58,-0.43,-0.7,0.65,2.58,2.33,2.25,0.47,0.32,0.15
2,27.38,0.21,79,21.34,68.03,5.44,62.58,-0.53,1.36,1.53,-0.27,-0.46,0.36,2.4,1.96,2.29,0.45,0.36,0.16
3,34.64,0.21,79,9.44,105.37,3.5,101.87,-0.22,-0.16,-0.08,-0.03,0.04,-0.13,2.32,1.89,2.28,0.46,0.64,0.12
4,29.71,0.17,83,26.73,154.58,7.3,147.28,-0.44,0.77,0.47,-0.21,-0.32,0.2,2.3,2.22,2.84,0.47,0.48,0.13
5,27.35,0.19,81,26.22,190.15,6.37,183.78,-0.65,1.72,1.32,-0.34,-0.53,0.47,2.63,2.15,2.31,0.46,0.4,0.12
6,17.27,0.28,72,17.5,232.3,5.1,227.19,-1.06,3.81,2.86,-0.66,-1.22,0.98,2.88,2.43,2.51,0.48,0.53,0.12
7,41.6,0.16,84,13.14,256.83,4.21,252.62,-0.45,1.34,2.18,-0.26,-0.63,0.24,2.42,2.01,2.69,0.44,0.62,0.12
8,31.05,0.18,82,20.02,307.65,4.82,302.83,-1.54,5.63,4.44,-1.0,-1.67,1.35,3.05,2.52,2.16,0.5,0.64,0.12
9,12.17,0.28,72,27.36,347.49,5.71,341.78,-0.15,-0.28,0.04,-0.01,-0.01,-0.05,2.49,2.31,2.18,0.47,0.61,0.12
10,14.61,0.18,82,46.83,389.02,9.2,379.83,-0.68,1.92,1.31,-0.35,-0.55,0.5,2.57,2.13,2.18,0.48,0.4,0.2
11,14.54,0.15,85,53.46,422.75,9.51,413.25,-0.69,1.69,1.4,-0.36,-0.44,0.3,2.53,2.14,1.92,0.47,0.63,0.15
12,36.59,0.21,79,6.49,458.28,3.42,454.86,-0.06,-0.46,0.0,0.05,-0.05,-0.15,2.25,2.11,2.67,0.46,0.54,0.14
13,27.72,0.26,74,9.08,508.63,3.87,504.76,0.01,-0.6,0.0,0.09,-0.07,-0.12,2.35,1.97,2.84,0.42,0.62,0.13
14,31.89,0.2,80,15.4,542.51,5.98,536.52,-0.54,1.56,1.75,-0.29,-0.58,0.44,2.7,2.38,2.45,0.47,0.37,0.12
15,25.93,0.2,80,23.48,597.2,7.55,589.65,-1.34,4.57,3.22,-0.83,-1.25,1.2,2.94,2.4,1.76,0.5,0.56,0.12
16,35.41,0.18,82,17.27,626.95,7.16,619.78,-0.02,-0.48,-0.0,0.1,-0.02,-0.27,2.46,1.95,2.72,0.44,0.58,0.13
17,44.27,0.14,86,11.84,659.49,4.4,655.09,-0.47,1.05,1.07,-0.24,-0.38,0.18,2.54,2.17,2.2,0.47,0.44,0.13
18,22.64,0.24,76,19.5,704.64,6.3,698.34,-0.66,1.83,1.32,-0.37,-0.6,0.65,2.66,2.33,2.21,0.48,0.39,0.12
19,32.75,0.19,81,16.17,746.38,6.06,740.32,-1.18,4.02,3.29,-0.73,-1.19,0.94,2.88,2.44,2.02,0.48,0.45,0.12
20,19.38,0.25,75,22.88,779.89,7.19,772.69,-0.69,1.82,1.47,-0.39,-0.57,0.31,2.51,2.4,2.51,0.47,0.39,0.14
21,29.6,0.14,86,34.8,852.19,7.98,844.21,-0.55,1.36,1.87,-0.31,-0.49,0.18,2.31,2.3,2.37,0.45,0.36,0.88
22,54.93,0.11,89,2.61,883.74,1.8,881.93,-0.96,3.36,3.09,-0.61,-1.15,0.88,2.83,2.58,2.46,0.49,0.5,0.12
23,35.79,0.12,88,28.12,915.4,7.56,907.84,-0.53,1.28,1.07,-0.29,-0.47,0.4,2.52,2.39,2.39,0.48,0.38,0.13
24,33.39,0.11,89,32.45,972.11,7.08,965.03,-1.51,5.27,4.26,-0.96,-1.46,1.14,3.09,2.61,1.83,0.5,0.6,0.13
25,30.07,0.1,90,40.71,1023.7,8.88,1014.82,-0.74,2.15,1.36,-0.42,-0.69,0.77,2.59,2.48,2.3,0.48,0.37,0.16
26,55.56,0.11,89,2.94,1057.96,2.05,1055.91,-0.47,1.46,0.54,-0.23,-0.57,0.48,2.73,2.21,2.64,0.47,0.47,0.16
27,37.25,0.17,83,15.49,1096.97,6.39,1090.58,-0.12,-0.38,-0.02,0.01,-0.03,-0.11,2.19,2.18,2.55,0.46,0.55,0.13
28,26.03,0.16,84,34.25,1198.45,7.57,1190.88,-0.26,0.22,0.64,-0.1,-0.23,0.02,2.42,2.32,2.61,0.47,0.46,0.13
29,34.68,0.15,85,21.48,1238.23,7.71,1230.52,-1.42,4.81,4.75,-0.91,-1.36,1.08,2.87,2.49,2.09,0.51,0.57,0.13
30,37.16,0.15,85,21.36,1200.31,5.79,1194.52,-0.47,1.29,0.95,-0.25,-0.52,0.44,2.35,2.09,2.41,0.45,0.39,0.13
31,46.94,0.06,94,26.68,1281.8,6.65,1275.15,-0.47,1.17,1.77,-0.25,-0.5,0.22,2.43,2.2,2.48,0.47,0.37,0.16
32,35.87,0.11,89,30.35,1334.19,7.47,1326.72,-0.63,1.6,1.21,-0.33,-0.47,0.38,2.45,2.21,2.18,0.48,0.49,0.16
33,17.18,0.11,89,58.61,1372.42,9.75,1362.67,-0.87,2.68,2.77,-0.51,-0.81,0.41,2.47,2.03,2.22,0.45,0.3,0.14
34,60.62,0.08,92,4.03,1403.08,2.64,1400.43,-0.64,2.12,2.39,-0.39,-0.83,0.54,2.58,2.32,2.7,0.46,0.57,0.14
35,41.03,0.11,89,22.43,1466.75,5.99,1460.76,-1.43,5.23,3.95,-0.9,-1.54,1.01,3.12,2.43,2.53,0.49,0.62,0.16
36,35.36,0.13,87,27.08,1494.79,6.4,1488.39,-0.67,1.76,1.21,-0.35,-0.54,0.34,2.69,2.13,2.12,0.47,0.41,0.14
37,28.59,0.15,85,32.19,1544.28,8.4,1535.88,-1.16,4.03,2.85,-0.71,-1.17,1.25,2.65,2.45,2.29,0.48,0.43,0.15
38,45.76,0.14,86,8.83,1560.26,4.45,1555.81,-0.61,1.65,1.17,-0.34,-0.58,0.44,2.6,2.5,2.31,0.49,0.36,0.13
39,44.79,0.12,88,17.91,1626.42,5.4,1621.02,-0.28,0.82,1.26,-0.11,-0.46,0.13,2.47,1.93,2.64,0.44,0.65,0.12
40,51.32,0.11,89,9.42,1659.12,3.23,1655.89,-0.5,1.34,2.22,-0.26,-0.53,0.12,2.47,1.94,2.48,0.47,0.37,0.15
41,48.19,0.12,88,10.42,1697.14,3.62,1693.52,-0.82,2.48,2.42,-0.48,-0.77,0.43,2.67,2.35,2.31,0.48,0.31,0.84
42,62.13,0.05,95,8.61,1752.7,4.76,1747.94,-0.27,-0.11,-0.06,-0.07,0.04,-0.01,2.25,2.08,2.04,0.47,0.75,0.13
43,39.85,0.06,94,37.21,1864.36,8.1,1856.26,-0.21,0.24,1.26,-0.09,-0.3,0.03,2.56,2.13,2.54,0.45,0.52,0.13
44,46.92,0.03,97,29.81,1847.81,7.23,1840.58,-1.94,7.12,5.63,-1.27,-2.0,1.81,3.14,2.57,2.05,0.51,0.73,0.12
45,47.93,0.02,98,31.43,1964.28,7.73,1956.55,-1.57,5.45,4.87,-1.01,-1.54,1.23,2.83,2.38,1.91,0.5,0.62,0.13
