episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,29.27,0.22,78,11.46,30.54,5.59,24.95,0.5,0.26,1.24,0.44,-0.34,0.41,2.35,1.65,2.14,6.14,0.26,0.24
2,51.48,0.18,82,18.2,27.21,4.91,22.29,0.32,0.5,1.7,0.3,-0.98,1.11,2.88,2.35,2.76,7.99,0.1,0.25
3,52.21,0.18,82,10.41,25.56,3.76,21.8,0.45,0.48,1.95,0.45,-0.58,0.91,2.65,1.88,2.29,6.82,0.07,0.38
4,47.72,0.18,82,27.82,31.27,7.49,23.78,0.77,0.07,-0.1,0.71,0.58,-0.13,2.01,1.2,1.48,4.68,0.16,0.34
5,43.32,0.19,81,27.9,28.19,6.54,21.65,0.57,0.26,0.92,0.53,-0.13,0.4,2.31,1.49,2.09,5.89,0.07,0.14
6,43.95,0.21,79,20.61,27.11,5.66,21.44,0.64,0.3,0.64,0.64,0.23,0.3,2.19,1.6,1.66,5.44,0.09,0.12
7,42.78,0.22,78,12.38,27.15,4.03,23.13,0.47,0.45,1.4,0.47,-0.45,0.9,2.91,2.2,2.45,7.56,0.19,0.19
8,51.91,0.19,81,18.22,26.46,4.88,21.58,0.31,0.54,1.47,0.29,-1.13,1.27,2.44,1.82,2.59,6.85,0.06,0.12
9,49.85,0.16,84,27.38,29.2,5.82,23.38,0.45,0.32,0.62,0.39,-0.56,0.66,2.5,1.83,2.45,6.79,0.13,0.14
10,42.15,0.2,80,48.4,31.69,9.27,22.42,0.72,0.07,-0.06,0.65,0.47,-0.12,2.06,1.48,1.72,5.26,0.14,0.12
11,41.38,0.19,81,56.49,33.7,9.65,24.05,0.31,0.65,2.01,0.35,-0.96,1.32,2.93,2.21,2.62,7.75,0.19,0.12
12,28.92,0.27,73,6.49,24.71,3.42,21.29,0.95,0.1,-0.24,0.96,1.32,-0.47,2.23,1.25,1.18,4.66,0.17,0.12
13,52.42,0.19,81,12.07,25.81,4.48,21.33,0.8,0.08,-0.13,0.75,0.72,-0.18,1.98,1.28,1.4,4.65,0.03,0.12
14,47.82,0.17,83,14.02,28.04,5.8,22.24,0.35,0.56,1.9,0.35,-0.94,1.33,2.6,1.94,2.59,7.13,0.08,0.16
15,44.55,0.18,82,24.29,31.55,7.48,24.07,0.55,0.37,0.72,0.54,-0.14,0.45,2.73,1.9,2.06,6.7,0.16,0.12
16,37.98,0.21,79,19.24,28.92,7.35,21.57,0.52,0.33,1.1,0.47,-0.36,0.69,2.46,1.67,2.25,6.38,0.11,0.12
17,40.43,0.23,77,10.26,25.11,4.23,20.88,0.68,0.24,1.09,0.65,0.24,0.2,2.33,1.58,1.86,5.77,0.1,0.12
18,55.67,0.14,86,22.28,30.95,6.58,24.37,0.27,0.62,2.21,0.27,-1.2,1.43,2.74,2.01,2.73,7.49,0.15,0.12
19,46.26,0.23,77,18.08,27.27,6.56,20.7,0.52,0.35,0.35,0.49,-0.31,0.67,2.49,1.68,2.14,6.31,0.08,0.12
20,50.27,0.2,80,21.9,28.09,6.91,21.18,0.56,0.26,0.68,0.52,-0.15,0.48,2.34,1.65,1.99,5.98,0.05,0.12
21,23.37,0.27,73,27.45,30.25,7.04,23.21,0.25,0.62,2.06,0.24,-1.35,1.55,2.71,2.03,2.86,7.6,0.24,0.78
22,57.64,0.13,87,2.37,26.1,1.68,24.41,0.32,0.69,2.12,0.36,-0.98,1.36,3.06,2.36,2.8,8.22,0.15,0.12
23,57.04,0.1,90,29.59,35.34,7.92,27.42,0.24,0.63,1.42,0.25,-1.25,1.44,2.97,2.43,2.96,8.36,0.22,0.13
24,50.53,0.16,84,40.71,30.65,8.01,22.64,0.41,0.54,1.42,0.42,-0.7,1.18,2.75,2.04,2.52,7.31,0.09,0.15
25,57.65,0.11,89,35.24,32.8,8.57,24.22,0.54,0.2,0.48,0.45,-0.32,0.63,1.91,1.33,1.96,5.19,0.11,0.13
26,72.44,0.09,91,3.52,26.67,2.38,24.29,0.62,0.05,-0.04,0.52,0.09,0.04,2.0,1.38,1.77,5.15,0.08,0.12
27,54.45,0.08,92,18.26,35.03,6.53,28.5,0.62,0.26,0.32,0.58,-0.0,0.37,2.23,1.4,1.87,5.5,0.24,0.14
28,40.31,0.17,83,32.23,34.99,7.04,27.95,0.43,0.43,1.02,0.4,-0.65,1.08,2.39,1.69,2.18,6.25,0.29,0.12
29,45.54,0.16,84,20.26,34.18,7.37,26.81,0.63,0.26,0.56,0.6,0.07,0.4,2.1,1.45,1.79,5.33,0.26,0.14
30,57.49,0.1,90,21.07,31.18,5.49,25.69,0.64,0.2,0.38,0.6,0.23,0.13,2.33,1.61,1.76,5.7,0.17,0.13
31,72.44,0.08,92,26.74,31.8,7.0,24.8,0.56,0.31,0.4,0.54,-0.06,0.41,2.44,1.77,1.98,6.18,0.1,0.13
32,60.42,0.11,89,32.34,32.19,7.49,24.7,0.63,0.05,0.06,0.51,0.03,0.05,2.03,1.43,2.03,5.49,0.14,0.13
33,64.18,0.12,88,57.09,33.79,9.68,24.11,0.32,0.48,1.33,0.3,-0.92,0.96,2.83,2.19,2.66,7.68,0.12,0.13
34,69.46,0.06,94,3.93,29.06,2.59,26.47,0.47,0.28,0.92,0.39,-0.56,0.73,2.65,2.15,2.66,7.46,0.15,0.13
35,63.17,0.09,91,29.63,32.07,6.53,25.54,0.74,0.3,0.14,0.76,0.57,0.22,2.37,1.56,1.52,5.45,0.16,0.12
36,58.5,0.1,90,23.31,31.21,5.92,25.29,0.51,0.28,0.91,0.47,-0.22,0.36,2.84,2.22,2.43,7.5,0.14,0.13
37,64.23,0.09,91,32.35,33.91,8.37,25.54,0.67,0.04,0.06,0.56,0.14,0.12,1.68,1.19,1.63,4.5,0.14,0.13
38,64.93,0.07,93,7.06,30.76,3.71,27.05,0.67,0.04,0.06,0.55,0.08,0.08,1.71,1.09,1.7,4.5,0.18,0.14
39,58.35,0.1,90,20.4,30.91,5.75,25.16,0.38,0.55,1.54,0.39,-0.74,1.11,2.84,2.22,2.57,7.63,0.14,0.14
40,68.76,0.09,91,10.24,27.53,3.42,24.11,0.59,0.34,0.76,0.58,0.0,0.42,2.57,1.82,1.98,6.37,0.07,0.13
41,51.0,0.13,87,12.07,28.97,3.96,25.01,0.8,0.06,-0.1,0.73,0.6,-0.12,1.87,0.98,1.22,4.07,0.16,0.74
42,72.27,0.06,94,8.64,30.07,4.75,25.32,0.62,0.31,0.94,0.6,0.04,0.39,2.26,1.48,1.82,5.55,0.09,0.13
43,69.0,0.07,93,36.92,35.5,8.08,27.42,0.76,0.06,-0.07,0.69,0.55,-0.12,1.86,1.17,1.45,4.48,0.2,0.13
44,60.08,0.05,95,33.26,37.88,7.48,30.4,0.45,0.46,1.1,0.46,-0.47,0.89,2.59,1.95,2.1,6.63,0.27,0.14
45,76.44,0.06,94,35.91,33.37,8.01,25.36,0.17,0.71,2.93,0.19,-1.47,1.58,3.24,2.66,3.17,9.07,0.1,0.14
