episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,11.36,0.22,78,10.12,27.01,5.01,22.0,-1.16,4.08,1.66,-0.69,-1.16,1.05,0.58,0.73,0.23,0.48,0.44,0.18
2,8.84,0.19,81,20.69,66.93,5.27,61.65,-0.6,1.56,0.74,-0.29,-0.48,0.5,0.33,0.51,0.38,0.46,0.41,0.14
3,13.13,0.19,81,14.02,104.9,4.55,100.35,-0.75,2.42,2.08,-0.42,-0.8,0.38,0.57,0.72,0.27,0.46,0.39,0.13
4,2.29,0.21,79,26.86,154.28,7.34,146.94,-0.8,2.54,1.99,-0.49,-0.85,0.68,0.51,0.75,0.19,0.47,0.31,0.18
5,-0.48,0.23,77,27.14,188.21,6.39,181.82,-1.13,3.63,1.98,-0.66,-0.95,0.97,0.51,0.57,0.22,0.48,0.51,0.16
6,5.54,0.21,79,21.67,229.49,5.57,223.92,-0.45,1.37,2.24,-0.27,-0.67,0.18,0.44,0.81,0.3,0.47,0.62,0.18
7,13.1,0.2,80,11.86,258.78,3.93,254.85,-1.03,3.11,2.49,-0.61,-0.86,0.81,0.5,0.57,0.26,0.48,0.54,0.22
8,7.41,0.2,80,20.82,303.68,5.05,298.62,-0.62,1.9,1.34,-0.36,-0.68,0.62,0.48,0.75,0.2,0.44,0.39,0.19
9,-13.32,0.32,68,29.38,341.85,5.91,335.94,-0.53,1.52,1.16,-0.27,-0.54,0.33,0.43,0.6,0.34,0.45,0.34,0.16
10,-12.35,0.22,78,48.41,383.32,9.27,374.05,-0.45,1.4,2.09,-0.27,-0.67,0.35,0.45,0.78,0.3,0.47,0.62,0.18
11,-13.9,0.2,80,54.4,419.2,9.55,409.65,-0.12,-0.37,0.03,-0.0,-0.05,-0.13,0.12,0.51,0.41,0.48,0.51,0.21
12,5.02,0.29,71,3.62,444.66,2.18,442.48,-0.77,2.62,1.72,-0.46,-0.9,0.72,0.51,0.79,0.25,0.49,0.43,0.13
13,8.35,0.24,76,10.37,495.66,3.98,491.68,-0.86,2.97,3.04,-0.55,-1.06,0.72,0.58,0.86,0.26,0.48,0.52,0.15
14,8.29,0.22,78,15.08,530.88,6.03,524.85,-0.92,3.0,2.57,-0.57,-0.96,0.81,0.5,0.74,0.3,0.5,0.33,0.16
15,-1.31,0.24,76,26.38,587.12,7.78,579.34,-0.85,2.6,3.02,-0.52,-0.84,0.66,0.51,0.71,0.25,0.48,0.3,0.13
16,6.51,0.22,78,17.95,607.37,7.13,600.23,-0.44,1.4,2.02,-0.23,-0.62,0.22,0.54,0.73,0.36,0.45,0.62,0.15
17,15.76,0.19,81,9.93,646.9,4.14,642.77,-0.71,1.96,3.13,-0.44,-0.69,0.26,0.38,0.67,0.27,0.48,0.34,0.17
18,13.11,0.16,84,20.33,695.29,6.43,688.86,-1.69,6.03,4.36,-1.07,-1.66,1.61,0.83,0.83,0.13,0.49,0.66,0.12
19,11.56,0.2,80,14.3,739.65,5.6,734.05,-0.09,-0.48,-0.05,0.02,-0.06,-0.19,0.19,0.52,0.52,0.46,0.52,0.19
20,8.57,0.2,80,19,770.01,6.41,763.6,-0.76,2.57,2.92,-0.47,-0.95,0.65,0.56,0.82,0.25,0.47,0.54,0.12
21,10.87,0.12,88,31.25,801.79,7.31,794.48,-0.03,-0.49,-0.03,0.1,-0.02,-0.25,0.23,0.47,0.52,0.47,0.56,1.24
22,35.37,0.09,91,2.56,867.69,1.78,865.91,-0.67,1.72,1.58,-0.37,-0.52,0.33,0.3,0.48,0.31,0.48,0.5,0.18
23,9.29,0.15,85,27.99,886.64,7.53,879.11,-0.07,-0.44,0.03,0.06,0.01,-0.18,0.33,0.51,0.45,0.41,0.54,0.14
24,10.67,0.12,88,31.55,947.81,7.02,940.8,-0.96,3.22,2.46,-0.57,-0.98,0.77,0.56,0.66,0.33,0.48,0.36,0.17
25,9.33,0.12,88,33.45,993.16,8.51,984.66,-0.96,3.12,3.38,-0.61,-1.0,0.63,0.55,0.7,0.27,0.48,0.36,0.19
26,33.0,0.1,90,3.8,1028.86,2.55,1026.31,-1.42,5.12,4.78,-0.93,-1.56,1.19,0.79,0.93,0.13,0.5,0.61,0.16
27,17.93,0.14,86,17.22,1064.13,6.39,1057.74,-0.53,1.7,1.77,-0.31,-0.75,0.38,0.46,0.83,0.3,0.47,0.6,0.15
28,6.4,0.14,86,34.1,1149.67,7.05,1142.63,-1.87,6.86,5.1,-1.21,-1.9,2.07,0.92,0.94,0.05,0.51,0.71,0.15
29,19.64,0.11,89,20.62,1178.58,7.1,1171.48,-0.9,3.08,2.75,-0.55,-1.07,0.59,0.63,0.89,0.22,0.48,0.51,0.17
30,10.83,0.15,85,25.71,1197.85,5.95,1191.91,-0.75,2.17,1.7,-0.42,-0.66,0.65,0.42,0.58,0.36,0.47,0.33,0.14
31,8.87,0.15,85,28.61,1235.28,7.19,1228.09,-0.55,1.24,1.41,-0.29,-0.42,0.24,0.34,0.51,0.4,0.47,0.43,0.14
32,7.41,0.15,85,30.78,1295.22,7.78,1287.44,-0.08,-0.45,-0.07,0.05,-0.02,-0.11,0.19,0.44,0.55,0.45,0.52,0.16
33,-5.9,0.12,88,55.27,1336.41,9.59,1326.82,-0.65,1.77,1.24,-0.34,-0.56,0.36,0.43,0.53,0.39,0.45,0.36,0.15
34,28.4,0.13,87,4.03,1375.02,2.66,1372.37,-0.06,-0.44,0.05,0.05,-0.02,-0.04,0.2,0.49,0.41,0.43,0.51,0.15
35,12.9,0.13,87,26.48,1420.79,6.4,1414.39,-0.48,1.31,1.67,-0.26,-0.55,0.16,0.44,0.7,0.34,0.45,0.4,0.13
36,14.78,0.12,88,25.66,1463.08,6.19,1456.89,-0.71,1.74,1.91,-0.38,-0.44,0.29,0.28,0.4,0.38,0.48,0.63,0.14
37,15.75,0.08,92,31.48,1508.36,8.34,1500.02,-0.49,1.23,1.29,-0.27,-0.52,0.28,0.36,0.66,0.32,0.47,0.37,0.13
38,36.57,0.06,94,6.94,1555.12,3.65,1551.47,-0.63,2.22,1.64,-0.35,-0.82,0.4,0.56,0.74,0.33,0.46,0.57,0.13
39,18.56,0.13,87,18.3,1606.13,5.23,1600.9,-0.46,0.99,1.58,-0.25,-0.42,0.17,0.29,0.56,0.38,0.48,0.4,0.14
40,32.57,0.07,93,10.39,1636.21,3.46,1632.75,-1.63,5.71,5.47,-1.07,-1.61,1.21,0.81,0.81,0.09,0.5,0.64,0.14
41,23.89,0.12,88,12.61,1691.03,4.08,1686.95,-1.33,4.3,4.17,-0.83,-1.2,0.93,0.62,0.65,0.19,0.5,0.55,1.04
42,35.11,0.07,93,6.95,1757.26,4.06,1753.2,-0.22,-0.16,-0.02,-0.04,0.04,-0.06,0.09,0.32,0.46,0.46,0.65,0.15
43,10.44,0.08,92,38.74,1773.57,8.03,1765.54,-0.19,-0.25,-0.06,-0.02,0.01,-0.16,0.08,0.36,0.53,0.49,0.58,0.16
44,13.41,0.13,87,25.75,1843.78,6.79,1836.99,-1.01,3.08,2.9,-0.61,-0.87,0.65,0.46,0.59,0.22,0.5,0.54,0.16
45,6.87,0.09,91,42.02,1877.13,8.49,1868.64,-0.35,0.79,1.33,-0.16,-0.41,0.12,0.4,0.64,0.4,0.46,0.45,0.13
46,34.27,0.06,94,10.02,1924.62,5.52,1919.11,-1.09,3.98,2.83,-0.69,-1.27,1.0,0.66,0.85,0.2,0.49,0.54,0.13
47,16.79,0.08,92,30.04,1951.91,6.39,1945.52,-0.72,1.89,0.85,-0.37,-0.47,0.28,0.33,0.39,0.37,0.46,0.62,0.13
48,10.4,0.05,95,43.57,2024.72,8.27,2016.44,-1.43,5.22,3.74,-0.91,-1.54,1.38,0.82,0.92,0.13,0.49,0.61,0.15
49,25.33,0.06,94,22,2062.54,6.93,2055.62,-0.86,2.58,1.28,-0.47,-0.64,0.75,0.37,0.43,0.31,0.49,0.58,0.22
50,37.9,0.03,97,10.88,2118.64,3.71,2114.93,-0.96,3.36,3.02,-0.61,-1.14,0.76,0.62,0.88,0.21,0.48,0.5,0.17
51,43.48,0.03,97,3.63,2155.86,2.31,2153.55,-2.02,7.36,6.64,-1.34,-2.09,1.75,1.0,1.0,0.0,0.52,0.75,0.54
52,30.56,0.05,95,16.84,2202.89,3.71,2199.18,-0.09,-0.44,0.02,0.01,-0.06,-0.02,0.16,0.54,0.41,0.44,0.5,0.7
53,4.16,0.17,83,31.88,2267.57,6.89,2260.67,-0.53,0.96,0.4,-0.23,-0.23,0.29,0.23,0.3,0.48,0.47,0.68,0.35
54,30.56,0.05,95,16.84,2301.34,4.96,2296.38,-0.08,-0.48,-0.03,0.02,-0.07,-0.1,0.19,0.5,0.44,0.46,0.5,0.18
55,26.03,0.07,93,19.25,2322.92,5.48,2317.44,-1.3,4.28,3.62,-0.81,-1.19,1.11,0.61,0.71,0.18,0.5,0.54,0.17
56,28.99,0.08,92,13.34,2379.52,4.89,2374.63,-1.27,4.32,3.7,-0.79,-1.22,1.14,0.65,0.74,0.24,0.49,0.49,0.22
57,28.15,0.05,95,20.03,2429.86,5.8,2424.06,-0.88,2.82,2.0,-0.52,-0.89,0.66,0.48,0.7,0.3,0.49,0.31,0.19
58,38.97,0.05,95,5.68,2469.04,3.1,2465.94,-0.96,3.24,2.85,-0.59,-1.02,0.69,0.59,0.74,0.26,0.47,0.4,0.33
59,25.71,0.07,93,19.68,2517.99,5.22,2512.77,-1.42,5.15,4.15,-0.92,-1.56,1.23,0.76,0.92,0.11,0.5,0.61,0.19
60,24.46,0.05,95,24.93,2574.81,4.91,2569.89,0.03,-0.62,0.13,0.07,-0.12,-0.18,0.23,0.72,0.36,0.46,0.65,0.18
61,7.67,0.13,87,34.07,2623.99,8.22,2615.77,-0.51,1.7,1.53,-0.29,-0.71,0.42,0.52,0.78,0.31,0.46,0.6,0.12
62,39.92,0.04,96,6.35,2668.79,3.4,2665.4,-0.64,1.63,1.76,-0.34,-0.5,0.25,0.38,0.52,0.41,0.47,0.37,1.03
63,35.95,0.03,97,13.4,2708.03,6.42,2701.61,-0.76,2.08,1.32,-0.41,-0.56,0.7,0.3,0.48,0.33,0.49,0.61,0.15
64,34.72,0.07,93,7.47,2777.1,4.26,2772.84,-0.08,-0.46,0.05,0.02,-0.07,-0.03,0.14,0.58,0.42,0.45,0.55,0.17
65,19.18,0.05,95,31.93,2797.06,7.27,2789.79,-0.66,2.02,2.46,-0.4,-0.78,0.42,0.52,0.79,0.27,0.45,0.49,0.15
66,19.48,0.05,95,31.54,2847.18,6.45,2840.74,-0.91,3.15,3.56,-0.56,-1.05,0.7,0.68,0.82,0.23,0.47,0.51,0.14
67,11.25,0.07,93,39.28,2943.16,8.52,2934.65,-0.99,3.0,2.29,-0.58,-0.78,0.67,0.41,0.5,0.27,0.49,0.55,0.13
68,36.59,0.03,97,12.58,2962.93,4.91,2958.02,-1.24,4.28,3.86,-0.78,-1.25,1.01,0.69,0.77,0.21,0.48,0.45,0.14
69,11.78,0.05,95,41.75,3028.36,7.52,3020.84,-0.97,3.19,3.78,-0.62,-1.06,0.56,0.58,0.76,0.3,0.48,0.42,0.13
70,21.65,0.04,96,30.33,3066.37,7.43,3058.94,-1.04,3.38,3.78,-0.66,-1.07,0.81,0.56,0.73,0.26,0.49,0.38,0.14
71,31.44,0.03,97,19.26,3100.27,4.72,3095.55,-1.33,4.76,4.74,-0.86,-1.45,1.04,0.8,0.89,0.18,0.49,0.59,0.13
72,21.22,0.06,94,27.51,3126.02,5.61,3120.4,-0.3,-0.1,-0.11,-0.08,0.06,-0.11,0.13,0.21,0.53,0.47,0.75,0.14
73,41.38,0.03,97,6.35,3231.82,3.35,3228.47,-1.25,4.13,3.98,-0.79,-1.2,0.83,0.63,0.69,0.18,0.49,0.49,0.14
74,32.59,0.05,95,14.15,3252.29,5.83,3246.46,-0.67,1.88,1.59,-0.37,-0.6,0.46,0.41,0.61,0.34,0.47,0.38,0.14
75,5.32,0.13,87,37.47,3234.97,6.3,3228.67,-0.49,1.04,0.32,-0.23,-0.32,0.26,0.25,0.46,0.39,0.48,0.52,0.13
76,36.09,0.04,96,11.39,3317.0,5.81,3311.19,-1.72,6.27,5.44,-1.13,-1.83,1.32,0.91,0.95,0.07,0.5,0.68,0.13
77,11.56,0.05,95,42.04,3376.72,7.68,3369.03,-0.13,-0.34,-0.01,0.01,-0.01,-0.13,0.15,0.38,0.48,0.45,0.56,0.13
78,30.57,0.02,98,22.12,3445.18,7.12,3438.06,-0.01,-0.58,0.07,0.06,-0.09,-0.12,0.21,0.63,0.4,0.44,0.61,0.15
79,41.24,0.0,100,12.04,3483.2,5.0,3478.2,-0.27,-0.15,-0.07,-0.06,0.03,-0.04,0.03,0.29,0.45,0.48,0.75,0.12
80,24.82,0.06,94,22.69,3548.41,5.32,3543.09,-0.63,1.44,0.6,-0.31,-0.34,0.3,0.23,0.36,0.42,0.48,0.65,0.19
81,29.52,0.06,94,16.38,3587.57,4.26,3583.32,-1.33,4.8,4.08,-0.84,-1.44,1.21,0.81,0.87,0.14,0.48,0.59,0.12
82,40.4,0.0,100,13.1,3627.05,4.91,3622.14,-0.72,2.0,2.13,-0.41,-0.62,0.4,0.4,0.55,0.32,0.48,0.37,0.83
83,37.12,0.02,98,13.7,3711.06,6.51,3704.55,-0.46,0.93,0.75,-0.21,-0.31,0.2,0.26,0.42,0.41,0.47,0.51,0.15
84,45.98,0.02,98,2.31,3679.14,1.65,3677.49,-1.2,3.83,2.76,-0.73,-1.05,0.84,0.55,0.61,0.24,0.49,0.51,0.15
85,29.17,0.03,97,22.22,3791.25,5.31,3785.94,-0.83,2.9,2.09,-0.52,-1.03,0.69,0.56,0.88,0.21,0.47,0.53,0.15
86,46.14,0.01,99,4,3816.32,2.63,3813.7,-1.06,3.55,2.95,-0.66,-1.08,0.95,0.56,0.76,0.23,0.49,0.38,0.16
87,35.4,0.02,98,15.92,3872.04,6.16,3865.88,0.01,-0.57,0.06,0.06,-0.12,-0.17,0.14,0.62,0.42,0.45,0.63,0.14
