episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,44.84,0.17,83,11.19,30.43,5.47,24.96,0.59,0.43,1.37,0.62,0.01,0.47,2.78,1.93,2.28,6.99,0.21,0.26
2,52.93,0.15,85,18.52,27.65,4.96,22.68,0.68,0.05,-0.03,0.59,0.26,-0.0,2.13,1.51,1.81,5.45,0.08,0.34
3,40.07,0.23,77,9.9,24.64,3.58,21.06,0.4,0.53,0.98,0.41,-0.74,1.37,2.49,1.99,2.44,6.92,0.11,0.41
4,28.06,0.23,77,30.69,29.53,7.45,22.08,0.68,0.05,-0.02,0.58,0.21,-0.06,2.19,1.64,1.91,5.74,0.17,0.34
5,43.27,0.17,83,25.54,28.09,6.16,21.93,0.58,0.28,0.57,0.54,-0.16,0.49,2.06,1.45,2.02,5.53,0.04,0.28
6,35.05,0.23,77,23.27,26.88,5.97,20.91,0.52,0.25,0.69,0.44,-0.45,0.79,1.78,1.21,2.01,5.0,0.1,0.22
7,43.17,0.22,78,10.15,25.73,3.53,22.21,0.19,0.68,2.15,0.21,-1.39,1.72,3.08,2.53,3.08,8.68,0.15,0.18
8,46.39,0.13,87,28.51,30.95,6.21,24.74,0.63,0.23,0.43,0.57,-0.0,0.41,2.0,1.18,1.93,5.12,0.16,0.28
9,22.53,0.28,72,29.54,26.09,6.06,20.03,0.38,0.57,1.6,0.4,-0.71,1.13,2.71,2.01,2.36,7.08,0.12,0.33
10,34.27,0.15,85,47.81,31.52,9.24,22.28,0.56,0.28,0.89,0.52,-0.14,0.4,2.35,1.71,2.05,6.11,0.02,0.33
11,12.23,0.24,76,56,30.57,9.62,20.95,0.5,0.28,1.01,0.43,-0.43,0.59,1.99,1.28,2.01,5.28,0.12,0.28
12,46.17,0.21,79,5.95,25.64,3.18,22.46,0.71,0.07,-0.02,0.63,0.42,-0.1,2.3,1.63,1.76,5.7,0.15,0.33
13,49.73,0.18,82,12.73,26.85,4.51,22.34,0.19,0.68,3.38,0.2,-1.44,1.38,3.18,2.54,3.06,8.78,0.11,0.33
14,43.16,0.19,81,16.99,28.78,6.26,22.52,0.7,0.06,-0.05,0.63,0.37,-0.09,2.14,1.42,1.68,5.24,0.14,0.33
15,30.63,0.24,76,22.88,28.31,7.12,21.18,0.3,0.61,2.03,0.31,-1.01,1.29,2.99,2.33,2.78,8.09,0.12,0.34
16,31.91,0.26,74,17.51,27.22,7.16,20.05,0.52,0.33,1.3,0.47,-0.39,0.78,2.13,1.55,2.19,5.88,0.1,0.31
17,47.36,0.2,80,10.9,25.62,4.29,21.32,0.41,0.52,1.74,0.41,-0.7,1.17,2.54,1.84,2.26,6.64,0.07,0.31
18,40.78,0.19,81,17.53,28.61,5.7,22.91,0.68,0.07,-0.02,0.6,0.33,-0.07,2.25,1.63,1.9,5.78,0.14,0.32
19,37.36,0.23,77,18.21,27.71,6.77,20.94,0.74,0.06,-0.08,0.66,0.46,-0.14,1.84,1.16,1.39,4.39,0.09,0.32
20,46.66,0.17,83,21.01,28.57,6.79,21.78,0.8,0.08,-0.12,0.75,0.72,-0.25,2.02,1.24,1.35,4.61,0.02,0.31
21,34.16,0.19,81,27.51,32.75,7.15,25.6,0.04,0.92,3.42,0.1,-1.97,2.12,3.27,2.6,3.38,9.26,0.21,1.66
22,71.18,0.09,91,2.31,26.88,1.65,25.23,0.79,0.08,-0.18,0.75,0.76,-0.28,2.19,1.45,1.41,5.04,0.14,0.18
23,42.62,0.11,89,29.56,36.36,7.91,28.45,0.74,0.08,-0.09,0.68,0.55,-0.18,2.39,1.74,1.85,5.99,0.27,0.19
24,38.96,0.14,86,37.35,30.14,7.44,22.7,0.58,0.3,0.88,0.55,-0.13,0.55,2.16,1.35,1.95,5.46,0.05,0.21
25,48.38,0.09,91,35.87,33.27,8.61,24.66,0.38,0.45,1.41,0.34,-0.92,1.18,2.25,1.67,2.42,6.34,0.1,0.41
26,58.98,0.16,84,3.93,25.65,2.62,23.02,0.72,0.04,0.06,0.61,0.25,0.02,1.62,0.73,1.45,3.8,0.12,0.32
27,62.66,0.06,94,16.68,34.62,6.37,28.26,0.55,0.31,1.34,0.52,-0.15,0.45,2.63,2.01,2.33,6.97,0.21,0.28
28,42.08,0.16,84,23.93,32.45,6.14,26.31,0.57,0.19,0.16,0.52,0.03,0.14,2.37,1.75,1.9,6.02,0.24,0.27
29,57.06,0.11,89,19.17,33.14,7.07,26.07,0.61,0.05,0.01,0.5,0.01,-0.04,2.3,1.8,2.09,6.19,0.19,0.23
30,56.48,0.1,90,23.03,29.57,5.52,24.04,0.36,0.54,1.99,0.37,-0.81,1.03,2.82,2.23,2.57,7.62,0.08,0.18
31,50.35,0.12,88,28.36,30.57,7.19,23.39,0.74,0.3,0.01,0.76,0.55,0.22,2.43,1.51,1.66,5.6,0.06,0.18
32,47.23,0.09,91,32.14,32.87,7.58,25.3,0.35,0.48,1.38,0.33,-0.89,1.05,2.52,1.87,2.45,6.84,0.14,0.19
33,34.97,0.09,91,53.8,34.34,9.52,24.81,0.83,0.07,-0.12,0.78,0.77,-0.19,1.84,1.08,1.23,4.14,0.12,0.18
34,61.64,0.12,88,4.2,28.41,2.76,25.66,0.67,0.16,0.28,0.6,0.14,0.3,1.84,1.19,1.6,4.64,0.19,0.19
35,55.76,0.11,89,25.84,29.74,6.28,23.46,0.53,0.3,1.13,0.5,-0.16,0.42,2.48,1.63,1.86,5.98,0.05,0.18
36,54.7,0.1,90,27.51,30.22,6.17,24.04,0.4,0.43,1.36,0.35,-0.85,1.1,2.29,1.63,2.38,6.3,0.08,0.19
37,46.79,0.13,87,31.45,31.6,8.34,23.26,0.8,0.07,-0.11,0.75,0.71,-0.18,2.06,1.28,1.55,4.88,0.08,0.23
38,62.92,0.1,90,7.28,31.41,3.81,27.6,0.43,0.34,1.01,0.38,-0.66,0.73,2.58,1.99,2.42,6.99,0.22,0.33
39,54.44,0.13,87,22.57,28.82,5.83,22.99,0.69,0.07,-0.07,0.62,0.4,-0.1,2.36,1.68,1.76,5.79,0.06,0.24
40,63.22,0.1,90,10.67,28.68,3.52,25.16,0.72,0.06,-0.08,0.64,0.44,-0.12,1.92,1.17,1.41,4.5,0.13,0.25
41,64.5,0.1,90,8.98,29.92,3.3,26.62,0.59,0.31,0.51,0.56,-0.06,0.59,2.32,1.67,2.02,6.01,0.21,1.93
42,72.75,0.07,93,7.51,30.47,4.41,26.06,0.67,0.05,-0.03,0.58,0.23,-0.06,2.16,1.56,1.88,5.6,0.15,0.2
43,52.41,0.07,93,34.92,33.3,7.6,25.7,0.59,0.3,1.07,0.56,-0.04,0.36,2.33,1.66,1.87,5.86,0.14,0.23
44,56.58,0.06,94,24.73,36.81,6.94,29.87,0.61,0.09,0.21,0.5,-0.08,0.2,1.9,1.23,1.9,5.04,0.24,0.23
45,51.6,0.03,97,43.22,36.02,8.66,27.36,0.61,0.32,0.71,0.59,0.01,0.54,2.2,1.48,1.8,5.48,0.14,0.19
46,57.9,0.12,88,9.84,30.98,5.37,25.61,0.51,0.36,1.48,0.48,-0.36,0.7,2.25,1.67,2.03,5.96,0.18,0.19
47,58.13,0.06,94,33.74,31.41,6.73,24.68,0.63,0.05,0.02,0.52,0.06,0.05,2.21,1.81,1.99,6.01,0.04,0.2
48,38.47,0.05,95,49.38,40.78,9.06,31.73,0.74,0.06,-0.03,0.66,0.45,-0.09,1.98,1.27,1.61,4.86,0.29,0.19
49,62.56,0.08,92,19.83,33.58,6.82,26.76,0.68,0.05,0.04,0.58,0.24,0.01,2.21,1.62,1.96,5.78,0.19,0.19
50,63.92,0.12,88,9.16,26.53,3.26,23.27,0.64,0.04,0.04,0.53,0.06,0.11,1.83,1.41,1.68,4.92,0.06,0.22
51,60.7,0.14,86,3.48,26.75,2.24,24.51,0.34,0.46,1.44,0.32,-0.83,0.89,2.77,2.04,2.48,7.28,0.16,0.23
52,63.68,0.06,94,16.15,31.38,3.55,27.83,0.79,0.06,-0.07,0.71,0.54,-0.07,1.65,0.98,1.32,3.95,0.19,0.29
53,39.71,0.09,91,37.52,37.34,7.3,30.04,0.4,0.42,1.52,0.36,-0.75,1.0,2.35,1.69,2.22,6.26,0.28,0.32
54,72.83,0.05,95,16.53,29.79,4.89,24.91,0.61,0.06,-0.08,0.51,0.09,-0.06,2.16,1.47,1.76,5.39,0.04,0.28
55,61.94,0.05,95,19.56,33.96,5.56,28.4,0.53,0.23,0.28,0.45,-0.37,0.67,1.9,1.28,2.0,5.18,0.22,0.29
56,63.15,0.08,92,15.58,32.79,5.59,27.2,0.47,0.3,0.76,0.43,-0.38,0.52,2.6,1.9,2.24,6.74,0.2,0.3
57,58.13,0.06,94,22.05,33.53,6.25,27.28,0.42,0.52,2.44,0.43,-0.64,0.96,2.68,1.89,2.45,7.02,0.19,0.28
58,61.19,0.1,90,6.31,29.92,3.37,26.56,0.72,0.19,0.17,0.68,0.37,0.14,2.06,1.27,1.58,4.9,0.21,0.23
59,57.54,0.06,94,27.46,32.82,6.1,26.72,0.72,0.04,0.05,0.62,0.27,0.1,1.47,0.73,1.45,3.65,0.17,0.18
60,66.52,0.05,95,20.27,32.39,4.24,28.15,0.54,0.36,0.54,0.51,-0.28,0.82,2.18,1.5,2.01,5.7,0.2,0.24
61,54.12,0.07,93,29.53,36.47,7.63,28.84,0.81,0.08,-0.09,0.76,0.74,-0.18,2.11,1.36,1.48,4.95,0.23,0.32
62,78.33,0.04,96,6.54,30.41,3.47,26.94,0.91,0.09,-0.17,0.89,1.13,-0.36,2.1,1.24,1.29,4.64,0.16,1.78
63,82.27,0.02,98,12.94,31.94,6.22,25.71,0.47,0.55,1.39,0.51,-0.41,0.95,2.84,2.14,2.44,7.42,0.05,0.26
64,68.86,0.06,94,8.88,32.31,4.69,27.62,0.73,0.06,-0.02,0.65,0.43,-0.11,2.06,1.39,1.73,5.19,0.2,0.29
65,59.09,0.05,95,25.55,35.35,6.55,28.8,0.88,0.09,-0.17,0.85,1.02,-0.28,1.97,1.05,1.16,4.18,0.23,0.29
66,61.71,0.04,96,34.04,32.69,6.9,25.79,0.34,0.49,1.68,0.32,-0.93,1.11,2.76,2.06,2.65,7.47,0.09,0.28
67,48.68,0.03,97,38.98,39.71,8.52,31.2,0.54,0.33,1.04,0.52,-0.16,0.42,2.58,1.91,2.15,6.64,0.26,0.34
68,74.09,0.04,96,13.32,31.69,5.05,26.65,0.87,0.08,-0.16,0.84,0.97,-0.25,1.83,0.99,1.06,3.88,0.15,0.25
69,39.89,0.08,92,41.63,38.63,7.78,30.85,0.23,0.67,2.36,0.24,-1.36,1.68,2.68,2.06,2.76,7.51,0.3,0.21
70,61.53,0.05,95,25.94,33.23,6.92,26.32,0.73,0.06,-0.07,0.65,0.41,-0.09,1.73,1.0,1.38,4.11,0.13,0.2
71,68.17,0.04,96,16.85,30.76,4.4,26.35,0.31,0.69,2.35,0.36,-0.98,1.25,3.08,2.31,2.88,8.28,0.13,0.24
72,54.0,0.1,90,25.04,31.53,5.75,25.78,0.71,0.05,0.0,0.62,0.29,0.04,1.78,1.14,1.6,4.52,0.17,0.36
73,62.25,0.07,93,7.83,37.19,3.98,33.2,0.7,0.19,0.16,0.67,0.43,0.06,2.45,1.82,1.84,6.11,0.33,0.35
74,75.13,0.05,95,13.81,31.24,5.77,25.47,0.47,0.36,1.14,0.45,-0.33,0.42,2.67,1.95,2.24,6.86,0.1,0.3
