episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,6.85,0.21,79,10.42,29.18,5.15,24.03,-1.49,5.49,3.79,-0.94,-1.6,1.32,2.66,2.28,1.66,0.47,0.63,0.13
2,5.35,0.21,79,25.42,68.15,5.59,62.56,0.04,-0.65,-0.03,0.11,-0.08,-0.19,2.24,1.7,2.8,0.44,0.64,0.12
3,0.68,0.25,75,11.01,101.58,3.87,97.71,-1.63,5.73,4.4,-1.04,-1.59,1.46,2.83,2.49,1.67,0.51,0.64,0.12
4,26.76,0.22,78,27.62,152.14,7.37,144.77,-0.74,2.3,1.92,-0.43,-0.76,0.55,2.53,1.95,2.45,0.47,0.33,0.15
5,33.79,0.18,82,26.95,186.11,6.52,179.59,-0.65,2.07,1.95,-0.37,-0.72,0.63,2.39,2.12,2.4,0.48,0.37,0.17
6,31.87,0.19,81,15.01,217.73,4.94,212.79,-0.66,1.8,1.79,-0.39,-0.64,0.39,2.46,1.73,2.37,0.44,0.31,0.14
7,5.86,0.25,75,13.44,272.74,4.34,268.4,-1.24,4.52,3.49,-0.77,-1.35,1.2,2.43,2.2,1.95,0.48,0.57,0.11
8,33.46,0.13,87,20.74,304.16,4.96,299.2,-0.57,1.35,2.1,-0.31,-0.43,0.18,2.63,1.95,2.45,0.48,0.42,0.13
9,4.45,0.26,74,26.76,333.77,5.64,328.14,0.03,-0.61,0.07,0.08,-0.11,-0.12,2.61,2.01,2.66,0.48,0.57,0.12
10,18.47,0.15,85,45.18,387.47,9.12,378.35,-0.85,2.44,1.54,-0.48,-0.65,0.54,2.92,2.15,2.2,0.49,0.58,0.12
11,20.58,0.24,76,57.68,429.62,9.7,419.92,-1.05,3.53,3.39,-0.67,-1.12,0.71,2.79,2.25,1.93,0.48,0.41,0.12
12,12.14,0.17,83,5.73,466.58,3.09,463.49,-1.5,5.45,4.24,-0.96,-1.61,1.33,2.71,2.35,1.76,0.49,0.63,0.15
13,19.21,0.21,79,10.78,501.61,4.32,497.29,-0.63,1.52,1.55,-0.34,-0.48,0.24,2.68,1.91,2.18,0.45,0.42,0.12
14,26.23,0.11,89,14.25,539.44,5.89,533.55,-0.16,-0.27,-0.08,0.01,0.03,-0.15,2.25,1.64,2.88,0.43,0.59,0.13
15,32.1,0.2,80,22.52,592.76,7.21,585.55,-0.56,1.59,1.02,-0.3,-0.56,0.51,2.4,2.16,2.58,0.49,0.32,0.13
16,5.57,0.27,73,17.75,620.6,7.23,613.37,-1.15,4.06,4.37,-0.74,-1.3,1.02,2.51,2.22,2.15,0.49,0.55,0.12
17,42.59,0.13,87,10.51,668.19,4.12,664.07,-0.95,3.06,2.97,-0.6,-0.97,0.68,2.69,2.18,1.98,0.47,0.34,0.14
18,7.24,0.22,78,19.67,711.37,6.22,705.15,-0.44,1.44,1.24,-0.25,-0.69,0.27,2.7,2.05,2.33,0.49,0.62,0.14
19,27.22,0.19,81,15.21,756.52,5.93,750.59,-1.12,3.79,3.3,-0.69,-1.09,1.03,2.72,2.35,1.96,0.49,0.43,0.15
20,19.11,0.22,78,22.46,783.42,7.14,776.28,-1.02,3.56,2.43,-0.63,-1.11,0.83,2.78,2.23,1.97,0.48,0.42,0.12
21,16.27,0.16,84,25.32,825.82,6.84,818.98,-0.17,-0.29,-0.08,-0.02,-0.02,-0.11,2.39,1.8,2.92,0.46,0.59,0.8
22,11.9,0.2,80,2.35,872.48,1.68,870.8,-0.66,2.16,2.51,-0.42,-0.86,0.58,2.34,2.02,2.22,0.45,0.57,0.14
23,14.25,0.14,86,28.76,908.92,7.72,901.21,-0.27,-0.09,-0.11,-0.06,0.06,-0.16,2.64,1.93,2.64,0.47,0.7,0.12
24,43.43,0.07,93,36.65,967.49,7.26,960.24,-1.07,3.52,3.08,-0.65,-1.02,0.78,2.7,2.17,2.02,0.48,0.4,0.13
25,43.22,0.08,92,36.35,1001.64,8.66,992.98,-0.39,0.85,1.65,-0.2,-0.44,0.12,2.42,1.88,2.48,0.45,0.41,0.12
26,42.86,0.12,88,3.64,1045.66,2.45,1043.2,-0.61,1.65,1.31,-0.34,-0.59,0.55,2.49,2.12,2.33,0.48,0.37,0.13
27,14.53,0.19,81,16.56,1068.8,6.57,1062.22,-1.37,4.57,3.75,-0.87,-1.31,0.93,3.11,2.52,1.62,0.5,0.56,0.12
28,14.28,0.2,80,35.58,1148.09,7.52,1140.58,-1.16,4.26,2.67,-0.73,-1.3,1.16,2.71,2.35,1.95,0.5,0.53,0.12
29,24.22,0.2,80,18.31,1177.49,7.02,1170.47,-0.29,0.45,0.67,-0.09,-0.23,0.2,2.17,1.8,2.84,0.46,0.44,0.14
30,8.38,0.19,81,23.07,1211.28,5.65,1205.63,-0.17,-0.25,-0.06,-0.0,0.03,-0.05,2.33,1.85,2.88,0.47,0.61,0.15
31,23.24,0.15,85,27.58,1251.48,7.22,1244.26,-1.03,3.63,3.57,-0.65,-1.19,0.95,2.56,2.2,2.16,0.49,0.52,0.12
32,28.65,0.14,86,31.42,1286.2,7.43,1278.77,-0.33,0.7,1.25,-0.17,-0.43,0.21,2.38,1.87,2.52,0.45,0.47,0.12
33,35.24,0.14,86,53.58,1347.67,9.51,1338.16,-0.65,1.76,1.83,-0.35,-0.54,0.4,2.58,2.06,2.55,0.48,0.43,0.13
34,13.29,0.15,85,3.38,1393.49,2.27,1391.22,-0.56,1.15,1.22,-0.28,-0.3,0.29,2.62,2.21,2.49,0.48,0.67,0.14
35,36.17,0.11,89,30.25,1438.81,6.86,1431.96,-1.15,3.81,3.27,-0.72,-1.16,0.94,2.82,2.27,1.9,0.49,0.45,0.14
36,31.86,0.17,83,28.34,1473.11,6.51,1466.6,-0.41,0.99,1.43,-0.19,-0.43,0.2,2.46,1.78,2.63,0.46,0.4,0.13
37,10.0,0.12,88,31.64,1536.76,8.38,1528.39,-0.27,-0.08,-0.02,-0.07,0.06,-0.07,2.68,2.03,2.56,0.48,0.75,0.12
38,30.55,0.11,89,7.17,1571.49,3.76,1567.73,-0.27,0.19,0.38,-0.1,-0.17,0.15,2.57,2.21,2.53,0.48,0.55,0.13
39,36.05,0.14,86,20.05,1605.51,5.55,1599.95,-0.46,1.27,1.68,-0.23,-0.51,0.27,2.23,1.85,2.52,0.45,0.4,0.12
40,28.09,0.13,87,8.55,1644.96,3.03,1641.93,-1.1,3.44,2.51,-0.65,-0.95,0.7,3.02,2.25,1.76,0.49,0.51,0.12
41,25.25,0.21,79,10.44,1703.09,3.59,1699.49,-0.51,1.4,2.01,-0.29,-0.6,0.26,2.53,2.09,2.3,0.48,0.36,0.81
42,22.58,0.1,90,8.87,1727.7,4.86,1722.84,0.03,-0.63,0.02,0.09,-0.09,-0.15,2.22,1.7,2.63,0.44,0.63,0.13
43,44.68,0.07,93,34.61,1764.87,7.39,1757.48,-0.65,1.77,0.96,-0.36,-0.55,0.52,2.46,2.14,2.37,0.47,0.42,0.14
44,20.7,0.14,86,25.38,1853.01,6.94,1846.07,-0.17,-0.3,-0.07,0.01,0.03,-0.09,2.41,1.66,2.73,0.46,0.62,0.13
45,38.25,0.15,85,38.96,1863.15,8.21,1854.94,-0.51,1.31,1.86,-0.29,-0.55,0.12,2.66,1.99,2.32,0.47,0.37,0.13
46,32.69,0.09,91,9.38,1872.46,5.31,1867.14,-1.23,3.96,3.01,-0.76,-1.11,0.84,2.81,2.33,2.0,0.49,0.52,0.14
47,23.73,0.09,91,32.66,1941.53,6.57,1934.97,-0.17,-0.22,0.01,-0.01,0.01,-0.14,2.58,2.0,2.82,0.47,0.62,0.15
48,43.7,0.05,95,44.74,2000.44,8.39,1992.04,-0.35,0.52,0.58,-0.15,-0.24,0.23,2.37,1.98,2.66,0.46,0.51,0.14
49,53.28,0.07,93,21.38,2048.9,6.88,2042.02,-0.85,2.64,1.98,-0.5,-0.83,0.69,2.6,2.1,2.1,0.46,0.31,0.12
50,22.16,0.14,86,12.15,2118.69,3.88,2114.81,-0.61,1.98,1.96,-0.36,-0.81,0.61,2.44,1.95,2.43,0.47,0.58,0.13
51,25.55,0.13,87,3.72,2139.83,2.36,2137.47,-0.18,0.21,0.1,-0.02,-0.23,0.08,2.25,1.68,2.71,0.45,0.52,0.15
52,25.34,0.12,88,13.11,2183.7,3.22,2180.48,-0.06,-0.47,-0.0,0.05,-0.05,-0.11,2.48,1.82,2.72,0.47,0.51,0.13
53,31.6,0.13,87,38.14,2206.39,7.26,2199.13,-1.01,3.15,2.27,-0.59,-0.89,0.81,2.64,2.06,2.23,0.48,0.42,0.14
54,33.85,0.08,92,12.76,2303.1,4.01,2299.09,-1.08,3.32,2.85,-0.65,-0.91,0.63,2.77,2.34,1.97,0.49,0.52,0.14
55,29.61,0.12,88,23.41,2358.3,6.48,2351.82,-0.28,0.28,0.06,-0.09,-0.16,0.02,2.48,1.89,2.83,0.47,0.51,0.12
56,51.28,0.07,93,14.22,2364.37,5.21,2359.16,-0.58,1.57,1.53,-0.31,-0.55,0.26,2.55,1.74,2.39,0.45,0.32,0.12
57,37.58,0.07,93,18.84,2369.32,5.53,2363.78,-0.37,0.87,0.65,-0.15,-0.37,0.22,2.17,1.62,2.71,0.44,0.44,0.13
58,22.2,0.13,87,6.36,2493.47,3.4,2490.07,-1.43,5.17,4.28,-0.92,-1.54,1.31,2.66,2.28,1.78,0.48,0.61,0.12
59,8.75,0.17,83,23.08,2542.14,6.0,2536.14,-1.85,6.59,6.54,-1.23,-1.89,1.33,3.05,2.59,1.46,0.51,0.7,0.16
60,51.28,0.04,96,21.1,2544.09,4.49,2539.6,-0.62,1.87,1.6,-0.36,-0.69,0.46,2.53,1.95,2.04,0.45,0.39,0.13
61,27.66,0.1,90,30.34,2528.78,7.6,2521.18,-1.36,4.93,3.58,-0.87,-1.48,1.38,2.51,2.23,1.83,0.47,0.59,0.13
62,32.52,0.09,91,5.96,2619.45,3.25,2616.2,-1.26,4.11,3.33,-0.77,-1.13,0.94,2.88,2.12,1.96,0.49,0.53,0.81
63,50.63,0.06,94,12.81,2658.89,6.17,2652.72,-1.05,3.6,2.48,-0.63,-1.07,0.93,2.55,2.17,2.0,0.48,0.39,0.15
64,36.24,0.06,94,7.81,2760.03,4.39,2755.64,-1.15,3.68,3.16,-0.7,-1.01,0.76,2.98,2.37,1.9,0.49,0.5,0.14
65,29.65,0.06,94,24.41,2877.87,6.63,2871.23,0.03,-0.64,-0.06,0.1,-0.09,-0.12,2.23,1.76,2.85,0.45,0.63,0.12
66,25.05,0.06,94,37.7,2884.03,6.97,2877.06,-0.53,1.02,0.38,-0.23,-0.21,0.42,2.34,1.97,2.68,0.48,0.68,0.12
67,22.46,0.06,94,38.95,2910.69,7.99,2902.7,-0.21,-0.18,-0.02,-0.03,0.05,-0.07,2.52,1.99,2.66,0.47,0.68,0.12
68,19.07,0.09,91,17.21,2866.23,5.79,2860.44,0.05,-0.66,0.13,0.11,-0.08,-0.21,2.21,1.43,2.81,0.44,0.67,0.12
69,39.7,0.04,96,41.1,3013.17,7.6,3005.56,-0.13,-0.37,-0.09,0.03,0.01,-0.08,2.45,1.49,2.81,0.46,0.55,0.13
70,49.1,0.05,95,24.93,3025.9,6.87,3019.03,-1.14,3.91,2.97,-0.69,-1.13,1.02,2.62,2.25,1.96,0.49,0.43,0.13
71,26.59,0.05,95,17.6,3062.25,4.48,3057.77,-0.19,0.47,1.14,-0.06,-0.42,0.04,2.32,1.78,2.63,0.45,0.67,0.12
72,43.92,0.02,98,23,3164.78,4.94,3159.84,-1.28,4.56,3.39,-0.8,-1.33,1.18,2.78,2.41,1.74,0.5,0.48,0.12
73,14.89,0.12,88,6.74,3061.44,3.51,3057.93,-1.68,6.21,4.46,-1.08,-1.78,1.43,3.01,2.41,1.52,0.51,0.67,0.12
74,45.4,0.09,91,17.36,3220.24,6.42,3213.82,-0.44,1.09,0.89,-0.21,-0.41,0.33,2.55,2.15,2.54,0.48,0.41,0.13
75,41.09,0.07,93,42.55,3199.32,7.02,3192.3,-0.37,0.62,0.9,-0.15,-0.25,0.11,2.57,1.81,2.57,0.47,0.47,0.14
76,34.98,0.06,94,11.95,3363.04,6.02,3357.02,0.0,-0.5,-0.05,0.11,-0.03,-0.22,2.56,1.89,2.89,0.48,0.55,0.23
77,56.4,0.05,95,43.07,3361.92,7.71,3354.21,-0.51,1.4,1.2,-0.27,-0.52,0.48,2.33,2.08,2.65,0.49,0.33,0.19
78,56.38,0.06,94,24.77,3426.99,7.31,3419.68,-0.65,1.91,1.75,-0.38,-0.7,0.5,2.62,2.18,2.18,0.48,0.31,0.43
79,30.89,0.04,96,14.96,3507.8,5.89,3501.92,-0.2,0.46,0.74,-0.08,-0.4,0.16,2.12,1.57,2.65,0.43,0.68,0.61
80,18.31,0.11,89,25.62,3495.15,5.75,3489.39,-0.74,1.95,1.98,-0.42,-0.57,0.33,3.0,2.25,2.18,0.49,0.61,0.36
81,34.23,0.06,94,14.36,3597.99,3.97,3594.02,-1.35,4.61,3.68,-0.84,-1.28,1.09,2.84,2.34,1.72,0.49,0.56,0.16
82,52.62,0.05,95,12.55,3595.3,4.48,3590.82,-0.52,1.54,1.39,-0.29,-0.62,0.27,2.58,2.03,2.39,0.47,0.43,0.82
83,38.2,0.03,97,13.37,3631.99,6.36,3625.63,-1.25,4.51,4.24,-0.8,-1.4,1.0,2.78,2.3,1.87,0.49,0.57,0.16
84,43.79,0.05,95,2.73,3669.59,1.86,3667.73,-0.94,2.83,2.61,-0.55,-0.81,0.66,2.7,2.12,2.2,0.47,0.42,0.14
85,27.11,0.03,97,33.8,3685.81,6.86,3678.95,-0.45,0.68,0.88,-0.21,-0.2,0.2,2.66,2.09,2.46,0.48,0.69,0.13
86,29.08,0.06,94,3.34,3824.62,2.24,3822.38,0.01,-0.57,0.03,0.1,-0.05,-0.19,2.22,1.5,2.97,0.44,0.61,0.14
87,43.15,0.03,97,14.89,3854.2,6.05,3848.14,-0.98,3.45,3.06,-0.61,-1.12,0.77,2.56,2.08,2.04,0.46,0.51,0.12
88,41.31,0.04,96,7.12,3874.43,3.8,3870.62,-0.95,3.32,2.58,-0.59,-1.11,0.79,2.47,2.05,2.05,0.46,0.5,0.12
89,61.03,0.01,99,6.18,3986.1,3.94,3982.16,-0.9,2.87,3.36,-0.56,-0.95,0.65,2.68,2.16,2.22,0.49,0.36,0.12
90,59.6,0.05,95,2.33,3975.35,1.66,3973.68,-0.64,1.77,1.74,-0.36,-0.6,0.45,2.53,1.9,2.4,0.47,0.31,0.13
91,40.67,0.01,99,15.7,4113.54,5.8,4107.74,-0.5,1.55,1.82,-0.29,-0.69,0.28,2.7,2.07,2.34,0.48,0.52,0.13
92,39.64,0.06,94,24.02,4076.85,5.17,4071.68,-0.93,3.22,3.28,-0.58,-1.07,0.66,2.53,2.0,2.14,0.46,0.5,0.12
93,31.51,0.06,94,31.59,4228.7,7.14,4221.55,-0.17,-0.29,0.01,-0.03,-0.03,-0.11,2.72,2.03,2.69,0.49,0.62,0.14
94,30.78,0.04,96,9.21,4207.95,3.91,4204.04,-0.76,2.02,1.5,-0.41,-0.54,0.59,2.73,2.24,2.13,0.49,0.61,0.14
95,55.08,0.03,97,27.94,4301.71,6.06,4295.65,-0.96,3.12,2.53,-0.59,-0.98,0.89,2.6,2.21,2.09,0.48,0.34,0.13
96,29.2,0.08,92,5.95,4144.96,3.83,4141.13,-0.56,1.85,1.72,-0.33,-0.73,0.5,2.21,1.8,2.37,0.44,0.59,0.14
97,63.27,0.0,100,32.04,4336.13,7.33,4328.8,-0.43,1.05,1.22,-0.2,-0.41,0.23,2.36,1.75,2.52,0.45,0.39,0.14
98,20.97,0.09,91,6,4213.59,3.86,4209.74,-1.69,6.14,5.5,-1.12,-1.8,1.32,3.02,2.5,1.48,0.5,0.67,0.12
99,18.75,0.05,95,8.04,4422.37,4.39,4417.98,-0.28,-0.04,-0.01,-0.08,0.05,-0.12,2.72,2.2,2.7,0.48,0.75,0.12
100,57.25,0.04,96,36.42,4444.52,8.19,4436.33,-0.61,1.87,1.74,-0.35,-0.69,0.59,2.35,2.08,2.54,0.49,0.37,0.13
101,43.32,0.06,94,29.28,4554.42,7.51,4546.91,-0.67,1.73,2.52,-0.39,-0.6,0.34,2.81,2.35,2.19,0.5,0.44,0.14
102,54.02,0.03,97,5.73,4557.56,3.17,4554.39,-0.76,2.16,1.51,-0.42,-0.63,0.6,2.47,1.94,2.43,0.46,0.4,0.13
103,35.48,0.02,98,23.35,4564.52,6.28,4558.24,-0.79,2.07,1.63,-0.43,-0.56,0.58,2.69,2.14,2.42,0.5,0.61,0.81
104,58.07,0.05,95,17.51,4634.85,5.32,4629.54,-0.79,2.27,2.83,-0.46,-0.71,0.4,2.68,1.95,2.26,0.47,0.32,0.15
