episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,46.63,0.21,79,10.87,28.42,5.33,23.09,0.58,0.16,0.43,0.48,-0.27,0.47,1.61,0.91,1.81,4.33,0.19,0.28
2,41.9,0.2,80,21.85,26.41,5.04,21.38,0.67,0.05,0.0,0.57,0.17,0.09,1.56,0.96,1.46,3.99,0.08,0.2
3,39.21,0.24,76,14.37,26.97,4.63,22.34,0.49,0.48,0.61,0.5,-0.38,0.93,2.57,1.99,2.22,6.78,0.19,0.32
4,26.14,0.27,73,27.1,28.14,7.29,20.85,0.47,0.45,1.38,0.48,-0.39,0.6,2.8,1.9,2.26,6.96,0.16,0.33
5,36.04,0.23,77,22.68,26.59,5.63,20.96,0.36,0.56,0.94,0.38,-0.8,1.11,2.8,2.09,2.54,7.44,0.1,0.21
6,39.2,0.21,79,23.14,27.02,5.73,21.29,0.26,0.58,1.63,0.26,-1.2,1.34,3.02,2.42,2.96,8.4,0.08,0.18
7,38.18,0.26,74,10.64,24.52,3.66,20.86,0.41,0.52,1.47,0.42,-0.63,0.98,2.68,2.05,2.32,7.05,0.15,0.26
8,33.49,0.26,74,18.62,24.5,4.72,19.78,0.51,0.52,0.92,0.55,-0.28,0.76,2.9,2.04,2.46,7.4,0.07,0.32
9,32.26,0.22,78,30.55,30.2,6.46,23.74,0.47,0.3,0.79,0.42,-0.42,0.53,2.64,2.04,2.24,6.92,0.22,0.32
10,34.76,0.14,86,46.14,32.26,9.16,23.09,0.71,0.06,-0.02,0.63,0.36,-0.06,1.63,1.01,1.45,4.09,0.09,0.32
11,14.62,0.23,77,56.52,30.61,9.65,20.96,0.43,0.51,1.97,0.43,-0.63,0.91,2.54,1.84,2.43,6.82,0.11,0.31
12,60.65,0.15,85,6.52,28.68,3.43,25.25,0.56,0.36,1.19,0.54,-0.2,0.59,2.42,1.72,2.2,6.34,0.19,0.19
13,43.56,0.23,77,10.94,24.73,4.21,20.52,0.79,0.07,-0.04,0.74,0.68,-0.15,1.94,1.34,1.4,4.68,0.06,0.23
14,41.55,0.22,78,16.46,27.17,6.19,20.97,0.75,0.08,-0.19,0.7,0.66,-0.2,2.03,1.4,1.32,4.74,0.08,0.32
15,38.39,0.2,80,25.5,32.61,7.54,25.08,0.7,0.06,-0.08,0.63,0.4,-0.2,2.16,1.6,1.66,5.42,0.25,0.39
16,55.13,0.13,87,19.13,31.51,7.37,24.14,0.5,0.37,0.82,0.48,-0.35,0.65,2.37,1.6,2.08,6.05,0.14,0.37
17,45.25,0.22,78,10.87,25.87,4.22,21.64,0.68,0.06,0.02,0.59,0.24,-0.1,2.35,1.77,2.09,6.2,0.14,0.26
18,38.63,0.23,77,18.31,27.02,5.98,21.04,0.78,0.08,-0.08,0.73,0.66,-0.19,1.82,1.2,1.53,4.54,0.11,0.31
19,55.08,0.14,86,17.12,29.78,6.62,23.16,0.67,0.06,0.03,0.59,0.27,-0.01,2.2,1.52,1.87,5.59,0.09,0.33
