episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,47.84,0.21,79,10.08,27.88,4.99,22.89,0.53,0.34,0.43,0.49,-0.33,0.67,2.27,1.61,2.01,5.89,0.18,0.12
2,55.13,0.17,83,20.72,28.37,4.95,23.42,0.52,0.23,0.67,0.43,-0.49,0.67,1.78,1.18,2.07,5.04,0.15,0.13
3,49.11,0.21,79,9.52,24.53,3.54,20.99,0.61,0.31,0.9,0.6,0.08,0.34,2.67,1.87,2.18,6.72,0.06,0.13
4,56.02,0.16,84,29.5,30.8,7.25,23.55,0.61,0.05,0.06,0.5,0.01,0.15,2.23,1.69,2.12,6.04,0.15,0.12
5,49.74,0.2,80,23.5,27.79,5.67,22.12,0.25,0.64,2.38,0.25,-1.33,1.57,2.79,2.17,2.76,7.72,0.12,0.12
6,58.93,0.15,85,16.85,28.22,5.24,22.99,0.37,0.48,1.89,0.34,-0.92,1.14,2.28,1.6,2.44,6.32,0.1,0.12
7,48.06,0.21,79,13.92,27.31,4.32,22.99,0.61,0.06,0.04,0.51,0.07,0.04,2.29,1.63,2.05,5.98,0.17,0.12
8,51.73,0.19,81,21.85,27.49,4.88,22.62,0.45,0.32,0.89,0.4,-0.52,0.71,2.41,1.82,2.17,6.4,0.14,0.13
9,47.57,0.21,79,27.51,28.59,5.76,22.84,0.48,0.3,0.71,0.42,-0.54,0.73,2.08,1.43,2.09,5.6,0.16,0.13
10,51.97,0.18,82,46.44,31.66,9.18,22.49,0.7,0.07,-0.05,0.63,0.42,-0.11,2.01,1.35,1.66,5.02,0.12,0.12
11,37.78,0.26,74,55.35,29.86,9.59,20.27,0.7,0.05,0.03,0.61,0.28,-0.02,1.81,1.18,1.76,4.74,0.11,0.12
12,48.98,0.21,79,5.75,24.87,3.09,21.77,0.64,0.05,0.08,0.53,0.09,0.04,2.14,1.53,1.98,5.65,0.1,0.12
13,41.23,0.25,75,11.73,25.43,4.49,20.93,0.44,0.34,0.55,0.4,-0.53,0.83,2.2,1.55,2.04,5.79,0.13,0.12
14,55.04,0.17,83,14.46,28.61,5.96,22.65,0.78,0.08,-0.11,0.73,0.69,-0.2,2.1,1.26,1.41,4.77,0.11,0.12
15,58.97,0.14,86,24.31,32.66,7.31,25.35,0.91,0.09,-0.19,0.9,1.16,-0.4,2.36,1.4,1.44,5.2,0.2,0.12
16,52.84,0.18,82,18.63,29.45,7.25,22.2,0.69,0.03,0.09,0.56,0.07,0.18,1.39,0.73,1.51,3.63,0.1,0.14
17,54.15,0.18,82,10.71,26.1,4.1,22.0,0.62,0.05,-0.02,0.52,0.08,0.01,2.22,1.61,1.83,5.66,0.08,0.19
18,49.65,0.2,80,21.02,28.05,6.72,21.32,0.19,0.72,2.01,0.2,-1.51,1.97,2.76,2.16,2.92,7.85,0.07,0.26
19,45.97,0.22,78,17.38,27.88,6.14,21.74,0.7,0.06,-0.05,0.62,0.36,-0.15,2.27,1.59,1.83,5.69,0.14,0.26
20,63.39,0.12,88,18.91,30.95,6.52,24.43,0.4,0.49,2.46,0.38,-0.8,0.94,2.52,1.89,2.48,6.89,0.14,0.31
21,38.32,0.26,74,24.22,28.34,6.66,21.68,0.26,0.58,1.5,0.26,-1.13,1.33,2.89,2.22,2.73,7.84,0.18,1.72
