episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,16.86,0.23,77,10.94,27.36,5.36,22.0,-1.29,4.31,4.56,-0.82,-1.27,1.0,3.09,2.42,1.82,0.49,0.49,0.14
2,36.55,0.13,87,22.02,69.51,5.51,64.0,-0.48,1.11,1.23,-0.24,-0.38,0.31,2.47,1.94,2.29,0.45,0.41,0.13
3,26.83,0.2,80,11.65,105.02,4.03,101.0,-0.58,1.69,1.64,-0.34,-0.68,0.5,2.54,2.12,2.19,0.46,0.39,0.12
4,13.14,0.27,73,28.62,154.93,7.45,147.48,-1.01,3.32,3.52,-0.62,-1.0,0.54,3.0,2.33,1.9,0.48,0.38,0.14
5,11.9,0.25,75,24.48,183.02,5.87,177.15,-0.82,2.86,2.3,-0.48,-0.97,0.77,2.67,1.99,2.4,0.47,0.53,0.12
6,7.27,0.29,71,22.14,218.49,5.81,212.68,-0.11,-0.41,-0.04,0.03,-0.03,-0.17,2.41,1.68,2.68,0.45,0.52,0.13
7,19.35,0.25,75,11.32,252.88,3.81,249.07,-0.7,1.92,1.44,-0.39,-0.63,0.57,2.59,1.97,2.44,0.47,0.34,0.12
8,20.85,0.2,80,21.1,295.47,5.39,290.08,-0.1,-0.35,0.06,0.01,-0.04,-0.15,2.5,1.91,2.42,0.46,0.52,0.12
9,16.89,0.21,79,30.22,338.68,6.41,332.28,-1.28,4.6,3.94,-0.81,-1.41,1.08,3.0,2.34,1.89,0.48,0.58,0.16
10,17.27,0.21,79,49.82,376.32,9.34,366.99,-1.16,3.67,2.97,-0.7,-1.03,0.73,3.15,2.57,1.65,0.49,0.5,0.12
11,20.73,0.23,77,55.69,416.83,9.61,407.22,-1.01,3.26,3.02,-0.61,-0.98,0.84,2.94,2.26,2.14,0.49,0.35,0.12
12,24.38,0.18,82,5.46,448.78,2.98,445.8,-0.56,1.74,1.6,-0.32,-0.68,0.45,2.54,1.95,2.31,0.45,0.48,0.15
13,32.55,0.15,85,12.21,494.97,4.71,490.26,-0.47,1.32,0.55,-0.23,-0.51,0.37,2.66,2.22,2.28,0.48,0.35,0.14
14,15.6,0.19,81,14.12,537.51,5.69,531.83,-0.35,1.04,1.42,-0.2,-0.61,0.19,2.73,2.1,2.44,0.48,0.64,0.12
15,18.27,0.21,79,25.41,582.89,7.59,575.29,-0.34,0.44,0.39,-0.11,-0.15,0.16,2.57,1.9,2.6,0.47,0.54,0.12
16,19.46,0.17,83,18.02,620.4,6.98,613.42,-1.5,5.64,3.23,-0.95,-1.64,1.45,3.26,2.63,1.59,0.5,0.64,0.14
17,30.43,0.15,85,13.46,655.22,4.94,650.28,-0.35,0.75,1.46,-0.16,-0.39,0.18,2.31,1.81,2.59,0.45,0.43,0.12
