episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,2.73,0.2,80,11.39,29.63,5.56,24.08,-0.02,-0.53,0.01,0.08,-0.04,-0.28,1.91,1.91,2.46,0.43,0.57,0.13
2,-1.43,0.22,78,26.08,67.28,5.79,61.49,-1.29,4.65,3.95,-0.81,-1.4,1.28,1.8,2.19,2.53,0.47,0.58,0.14
3,9.97,0.13,87,8.55,104.61,3.3,101.31,-0.51,1.13,1.03,-0.26,-0.39,0.29,2.42,2.62,2.33,0.47,0.43,0.12
4,-1.3,0.21,79,31.11,154.22,7.56,146.66,-1.8,6.48,4.87,-1.16,-1.82,1.68,2.38,2.29,2.1,0.5,0.69,0.12
5,-6.9,0.27,73,21.59,185.1,5.42,179.67,-0.4,1.1,1.5,-0.19,-0.51,0.36,1.49,2.06,2.73,0.45,0.5,0.12
6,8.87,0.15,85,22.07,228.29,5.68,222.61,-0.09,-0.44,-0.06,0.04,-0.01,-0.15,2.05,2.0,2.55,0.44,0.5,0.12
7,-3.97,0.24,76,13.93,265.57,4.41,261.16,-1.05,3.61,2.07,-0.63,-1.05,0.96,2.33,2.42,2.2,0.47,0.4,0.13
8,0.7,0.2,80,18.18,308.34,5.04,303.3,-0.91,3.14,3.55,-0.58,-1.09,0.7,1.82,2.24,2.33,0.48,0.51,0.14
9,-5.17,0.25,75,31.73,347.76,6.59,341.17,-0.14,-0.3,-0.09,0.02,0.02,-0.18,2.08,2.05,2.68,0.47,0.58,0.13
10,-2.2,0.23,77,48.21,387.39,9.26,378.13,-0.47,1.26,1.2,-0.24,-0.5,0.37,1.84,2.1,2.58,0.46,0.39,0.12
11,4.03,0.18,82,56.2,427.17,9.63,417.54,-1.04,3.46,2.71,-0.62,-0.99,0.93,2.08,2.24,2.34,0.46,0.37,0.12
12,-5.0,0.24,76,5.18,459.43,2.86,456.58,-1.11,3.97,3.6,-0.72,-1.28,0.81,2.05,2.21,2.01,0.5,0.54,0.13
13,1.73,0.2,80,13,495.25,4.6,490.65,-0.15,-0.34,0.03,-0.0,0.01,-0.11,2.42,2.44,2.22,0.46,0.59,0.14
