episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-16.13,0.3,70,11.16,27.01,5.46,21.54,-0.16,-0.33,-0.1,0.01,0.02,-0.2,2.53,1.97,2.3,0.46,0.56,0.14
2,5.52,0.14,86,18.4,62.05,4.74,57.3,-0.08,-0.47,-0.01,0.03,-0.07,-0.12,2.5,2.05,2.36,0.46,0.51,0.13
3,4.21,0.22,78,12.51,103.83,4.19,99.64,-0.91,3.06,2.42,-0.55,-0.98,0.8,2.27,2.44,1.78,0.49,0.36,0.13
4,-0.76,0.17,83,25.98,151.22,7.19,144.02,0.01,-0.59,0.05,0.07,-0.09,-0.09,1.95,1.99,2.3,0.43,0.62,0.12
5,2.58,0.21,79,26.71,183.35,6.08,177.27,-1.08,3.64,3.31,-0.66,-1.08,0.71,2.58,2.3,1.75,0.49,0.41,0.15
6,-10.0,0.2,80,16.9,219.66,5.31,214.35,-2.02,7.44,5.73,-1.32,-2.1,1.59,2.84,2.54,1.12,0.51,0.75,0.14
7,4.06,0.18,82,12.85,269.93,4.2,265.73,-0.27,0.51,0.33,-0.1,-0.3,0.2,2.32,2.15,2.22,0.44,0.44,0.12
8,-11.12,0.21,79,20.46,304.33,5.06,299.27,-0.24,-0.15,0.01,-0.06,0.03,-0.01,2.76,2.57,2.29,0.49,0.75,0.14
9,-15.62,0.25,75,30.13,344.91,5.95,338.96,0.14,-0.81,-0.01,0.16,-0.13,-0.16,1.8,1.79,2.27,0.45,0.75,0.12
10,3.47,0.18,82,49.56,384.64,9.32,375.32,-0.33,0.82,0.88,-0.13,-0.38,0.31,2.08,2.18,2.17,0.46,0.45,0.13
11,12.5,0.13,87,56.28,431.43,9.64,421.79,-0.74,2.08,2.06,-0.43,-0.67,0.38,2.49,2.15,1.9,0.46,0.35,0.12
12,9.02,0.17,83,5.63,465.53,3.05,462.48,-0.56,1.63,1.02,-0.3,-0.6,0.43,2.37,2.16,2.02,0.47,0.33,0.13
13,-0.18,0.19,81,11.73,507.11,4.42,502.69,-1.12,3.55,2.51,-0.67,-0.98,1.0,2.47,2.41,1.91,0.49,0.51,0.15
14,-5.26,0.2,80,15.6,552.75,6.08,546.67,0.02,-0.6,-0.08,0.11,-0.05,-0.22,2.15,1.79,2.31,0.46,0.61,0.15
15,3.41,0.21,79,23.01,592.83,7.23,585.59,-0.81,2.38,2.49,-0.48,-0.75,0.57,2.57,2.37,2.04,0.49,0.37,0.15
16,-10.17,0.27,73,18.3,625.26,7.23,618.03,-1.0,3.52,3.89,-0.63,-1.15,0.87,2.01,2.22,1.7,0.48,0.52,0.11
17,1.98,0.21,79,10.76,661.77,4.3,657.47,-1.07,3.56,3.57,-0.66,-1.06,0.68,2.49,2.51,1.71,0.49,0.4,0.15
18,8.36,0.14,86,20.26,709.7,6.4,703.3,-1.09,3.55,3.75,-0.68,-1.08,0.82,2.73,2.21,1.67,0.47,0.4,0.12
19,-16.75,0.26,74,17.14,744.95,6.32,738.62,0.11,-0.78,0.1,0.11,-0.15,-0.15,1.78,1.66,2.3,0.42,0.75,0.14
20,-13.38,0.23,77,20.05,789.28,6.32,782.96,0.17,-0.8,-0.01,0.21,-0.06,-0.27,1.46,1.53,2.23,0.43,0.75,0.11
21,3.2,0.18,82,23.84,815.72,6.35,809.37,-0.24,0.46,0.72,-0.09,-0.34,0.28,1.8,1.95,2.17,0.44,0.51,0.82
22,7.16,0.11,89,2.49,869.66,1.75,867.91,-0.98,2.87,1.78,-0.55,-0.73,0.59,2.66,2.29,1.98,0.47,0.56,0.12
23,18.25,0.11,89,29.91,913.9,7.99,905.91,-0.8,2.6,1.37,-0.46,-0.81,0.82,2.26,2.08,2.01,0.47,0.31,0.12
24,5.49,0.18,82,35.61,959.17,7.56,951.61,-0.79,2.2,2.17,-0.45,-0.65,0.39,2.62,2.34,2.0,0.48,0.41,0.12
25,3.44,0.13,87,38.8,1001.42,8.75,992.67,-0.69,1.67,1.05,-0.37,-0.51,0.44,2.62,2.19,1.99,0.49,0.63,0.15
26,5.13,0.1,90,3.4,1033.25,2.32,1030.93,-1.55,5.51,5.5,-1.03,-1.67,1.27,2.5,2.39,1.44,0.5,0.64,0.13
27,-0.8,0.18,82,18.02,1096.32,6.63,1089.68,-0.16,-0.31,-0.09,0.01,0.02,-0.11,2.4,2.38,2.42,0.46,0.6,0.15
28,-1.13,0.2,80,28.04,1130.22,6.77,1123.45,-1.2,3.81,2.86,-0.72,-1.01,0.94,2.52,2.34,1.81,0.48,0.51,0.15
29,-6.62,0.17,83,18.8,1151.96,7.14,1144.82,-2.01,7.41,5.75,-1.32,-2.08,2.02,2.43,2.52,1.23,0.51,0.75,0.12
