episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-4.22,0.25,75,10.04,26.99,4.99,22.0,-0.46,0.89,0.28,-0.19,-0.19,0.23,2.84,2.48,2.47,0.48,0.69,0.15
2,44.78,0.14,86,26.81,68.09,6.04,62.05,-0.6,1.71,1.89,-0.33,-0.62,0.4,2.71,2.35,2.36,0.48,0.3,0.13
3,28.7,0.17,83,12.29,109.63,4.14,105.49,-1.15,3.97,2.53,-0.69,-1.14,1.13,2.87,2.39,2.1,0.47,0.42,0.13
4,29.82,0.17,83,26.01,153.13,6.99,146.14,-0.65,1.75,1.5,-0.35,-0.54,0.55,2.63,2.31,2.54,0.47,0.41,0.14
5,10.46,0.27,73,31.04,192.66,6.66,186.0,-1.2,4.1,3.28,-0.77,-1.24,0.98,3.16,2.67,1.94,0.5,0.44,0.12
6,21.35,0.26,74,17.46,220.32,5.24,215.08,-0.4,1.01,0.97,-0.18,-0.42,0.28,2.47,2.04,2.45,0.44,0.4,0.14
7,14.09,0.22,78,9.31,257.62,3.31,254.31,-0.62,2.07,1.47,-0.38,-0.86,0.55,2.69,2.28,2.24,0.47,0.58,0.12
8,17.09,0.25,75,23.28,300.28,5.56,294.72,-0.55,1.29,0.9,-0.27,-0.39,0.17,2.67,2.16,2.52,0.45,0.43,0.12
9,18.82,0.17,83,32.24,340.14,6.29,333.86,-1.36,4.55,4.47,-0.87,-1.3,1.04,3.31,2.92,1.74,0.5,0.56,0.15
10,24.1,0.1,90,47.29,389.28,9.22,380.07,-0.23,-0.16,-0.12,-0.02,0.05,-0.18,2.58,2.11,2.76,0.46,0.62,0.12
11,25.94,0.14,86,53.95,430.16,9.53,420.63,-0.07,-0.41,-0.03,0.05,-0.02,-0.25,2.6,1.98,2.62,0.45,0.52,0.12
