episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,45.71,0.21,79,10.8,27.34,5.29,22.05,0.0,-0.58,0.08,0.06,-0.08,-0.14,2.3,2.43,2.56,0.45,0.58,0.14
2,32.4,0.21,79,21.42,65.68,5.25,60.43,-0.7,1.91,1.82,-0.4,-0.65,0.35,2.68,2.4,2.37,0.48,0.35,0.14
3,35.29,0.25,75,13.36,106.06,4.41,101.65,-0.58,1.43,0.97,-0.29,-0.38,0.18,2.59,2.28,2.48,0.45,0.48,0.14
4,23.81,0.23,77,25.7,148.23,7.19,141.04,-1.24,4.14,4.3,-0.8,-1.25,0.77,3.13,2.74,1.95,0.5,0.47,0.14
5,30.43,0.19,81,25.56,180.31,6.11,174.2,-1.02,3.39,3.46,-0.63,-1.06,0.66,2.86,2.48,2.14,0.48,0.39,0.14
6,30.7,0.22,78,21.44,221.99,5.71,216.28,-0.18,-0.25,0.02,-0.01,0.03,-0.07,2.23,2.2,2.91,0.46,0.64,0.13
7,42.3,0.23,77,10.57,260.44,3.6,256.83,0.07,-0.67,0.07,0.13,-0.08,-0.23,2.06,2.1,2.78,0.44,0.67,0.13
8,26.11,0.25,75,21.07,295.44,5.09,290.35,-1.24,3.98,3.58,-0.77,-1.11,1.08,3.12,2.75,2.09,0.5,0.52,0.14
9,17.33,0.23,77,31,332.35,6.22,326.13,-0.97,3.23,2.21,-0.58,-0.98,0.8,3.04,2.58,2.17,0.49,0.34,0.14
10,0.81,0.19,81,48.59,381.13,9.28,371.85,-0.62,1.63,1.67,-0.36,-0.58,0.47,2.69,2.63,2.33,0.47,0.34,0.14
11,-0.83,0.12,88,56,421.88,9.62,412.25,-0.51,1.43,1.27,-0.27,-0.58,0.35,2.44,2.24,2.49,0.46,0.39,0.14
12,53.73,0.2,80,5.94,463.81,3.18,460.62,-1.24,4.38,4.08,-0.8,-1.38,1.18,2.81,2.58,2.17,0.48,0.57,0.14
13,35.33,0.24,76,14.82,501.05,5.07,495.97,-0.51,1.2,1.17,-0.26,-0.43,0.19,2.74,2.36,2.41,0.47,0.44,0.14
14,44.62,0.19,81,14.52,538.98,5.79,533.19,-0.28,-0.09,-0.05,-0.07,0.04,-0.09,2.54,2.3,2.57,0.47,0.75,0.12
15,28.63,0.22,78,23.1,575.41,7.23,568.18,-0.18,-0.24,-0.05,-0.0,0.04,-0.18,2.45,2.09,2.58,0.45,0.6,0.12
16,40.3,0.19,81,17.88,620.26,7.05,613.21,-0.39,1.25,1.37,-0.21,-0.62,0.25,2.28,2.4,2.38,0.46,0.63,0.13
17,54.03,0.16,84,11.48,662.71,4.24,658.48,-1.15,3.68,2.98,-0.7,-1.02,0.8,3.1,2.67,2.06,0.49,0.5,0.14
18,31.52,0.22,78,20.77,698.92,6.62,692.31,-0.32,-0.04,-0.07,-0.1,0.05,-0.1,2.58,2.23,2.54,0.48,0.75,0.16
19,34.68,0.23,77,16.81,736.93,6.02,730.91,-0.5,1.67,1.49,-0.27,-0.7,0.29,2.3,2.3,2.47,0.46,0.6,0.16
