episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,53.15,0.18,82,11.17,28.65,5.45,23.2,0.73,0.07,-0.13,0.66,0.46,-0.17,2.23,1.4,1.56,5.2,0.15,0.4
2,59.19,0.15,85,21.74,27.59,5.07,22.52,0.6,0.06,-0.08,0.51,0.13,-0.13,2.25,1.65,1.79,5.68,0.06,0.46
3,61.52,0.14,86,10.6,26.48,3.76,22.72,0.71,0.05,0.01,0.62,0.3,-0.01,1.92,1.24,1.74,4.91,0.05,0.37
4,39.94,0.25,75,28.08,29.02,7.37,21.65,0.62,0.35,1.03,0.63,0.16,0.38,2.39,1.67,1.73,5.79,0.18,0.36
5,48.02,0.21,79,27.72,27.41,6.32,21.09,0.71,0.06,-0.02,0.63,0.36,-0.06,1.98,1.39,1.58,4.95,0.07,0.36
6,60.79,0.14,86,19.16,28.23,5.35,22.88,0.68,0.07,-0.02,0.6,0.32,-0.09,2.21,1.6,1.86,5.67,0.07,0.4
7,42.72,0.24,76,9.64,26.51,3.43,23.08,0.38,0.43,0.97,0.34,-0.83,1.05,2.49,1.87,2.53,6.88,0.22,0.38
8,52.12,0.19,81,20.17,26.48,5.05,21.43,0.49,0.33,1.3,0.47,-0.28,0.32,2.73,2.06,2.33,7.12,0.05,0.38
9,38.82,0.26,74,30.43,26.94,6.24,20.7,0.88,0.08,-0.16,0.85,0.98,-0.35,2.07,1.18,1.3,4.54,0.14,0.38
10,50.47,0.19,81,46.22,30.75,9.17,21.58,0.74,0.09,-0.08,0.69,0.63,-0.19,2.3,1.68,1.7,5.68,0.07,0.38
11,36.09,0.27,73,57.42,29.36,9.69,19.67,0.49,0.25,0.35,0.42,-0.37,0.56,2.33,1.75,2.14,6.22,0.08,0.39
12,56.07,0.17,83,6.06,26.0,3.23,22.77,0.22,0.69,1.79,0.23,-1.42,1.6,2.81,2.11,2.87,7.78,0.11,0.45
13,48.63,0.21,79,11.24,25.78,4.31,21.47,0.49,0.26,0.74,0.42,-0.43,0.57,2.53,1.99,2.32,6.84,0.1,0.4
14,57.15,0.16,84,15.24,28.01,5.84,22.17,0.58,0.29,0.34,0.54,-0.14,0.57,1.99,1.39,1.9,5.29,0.05,0.37
15,50.37,0.19,81,23.43,31.01,7.28,23.73,0.66,0.17,0.34,0.61,0.19,0.24,2.18,1.43,1.76,5.38,0.19,0.36
16,59.98,0.14,86,17.49,30.22,7.03,23.19,0.85,0.09,-0.19,0.82,0.95,-0.32,2.2,1.35,1.27,4.81,0.1,0.31
17,48.79,0.21,79,11.42,25.37,4.43,20.94,0.86,0.09,-0.19,0.84,1.02,-0.36,2.29,1.42,1.3,5.01,0.05,0.36
18,45.84,0.22,78,20.51,28.22,6.73,21.49,0.69,0.07,-0.17,0.62,0.42,-0.22,2.19,1.47,1.49,5.15,0.12,0.34
19,56.92,0.16,84,16.05,28.56,5.92,22.64,0.53,0.23,0.7,0.45,-0.33,0.6,2.14,1.56,2.04,5.74,0.1,0.34
20,47.9,0.21,79,21.01,27.73,6.79,20.94,0.77,0.07,-0.09,0.71,0.62,-0.18,1.98,1.27,1.57,4.81,0.05,0.35
21,48.15,0.2,80,25.36,31.95,6.88,25.08,0.62,0.1,0.41,0.51,-0.07,0.2,1.86,1.23,1.85,4.94,0.23,2.0
22,72.01,0.08,92,2.4,28.24,1.7,26.54,0.73,0.08,-0.19,0.68,0.6,-0.3,2.16,1.4,1.54,5.11,0.18,0.34
23,62.61,0.12,88,28.12,32.79,7.56,25.23,0.65,0.04,0.06,0.53,0.0,0.19,1.64,1.17,1.72,4.52,0.17,0.19
24,70.57,0.08,92,36.74,31.5,7.39,24.11,0.61,0.32,0.83,0.6,0.08,0.4,2.48,1.84,1.87,6.18,0.04,0.23
25,73.25,0.06,94,33.53,33.8,8.51,25.3,0.33,0.58,1.1,0.35,-0.89,1.29,2.88,2.22,2.67,7.78,0.1,0.4
26,71.01,0.09,91,3.58,26.25,2.42,23.82,0.87,0.09,-0.22,0.85,1.04,-0.37,2.11,1.29,1.14,4.54,0.03,0.33
27,56.66,0.15,85,18.4,33.81,6.8,27.01,0.54,0.35,0.61,0.52,-0.14,0.54,2.65,1.94,2.16,6.75,0.23,0.3
28,48.04,0.2,80,26.09,32.26,6.38,25.88,0.78,0.08,-0.1,0.74,0.72,-0.24,2.2,1.49,1.48,5.16,0.28,0.29
