episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,44.53,0.2,80,10.64,27.91,5.23,22.68,0.57,0.16,0.75,0.46,-0.3,0.44,1.64,0.89,1.96,4.49,0.16,0.32
2,37.74,0.26,74,20.03,24.64,5.07,19.57,0.4,0.52,1.64,0.41,-0.63,0.91,2.9,2.22,2.54,7.66,0.03,0.33
3,54.63,0.16,84,9.17,26.92,3.46,23.45,0.53,0.22,0.74,0.45,-0.39,0.51,2.12,1.45,2.18,5.75,0.14,0.41
4,47.65,0.18,82,24.3,31.96,7.3,24.66,0.76,0.08,-0.11,0.71,0.66,-0.27,2.31,1.54,1.65,5.49,0.21,0.35
5,50.31,0.19,81,27.19,27.91,6.43,21.48,0.71,0.06,-0.06,0.63,0.38,-0.07,2.01,1.26,1.52,4.79,0.06,0.33
6,61.1,0.14,86,21.35,28.18,5.67,22.51,0.01,0.97,3.41,0.08,-2.07,2.35,3.37,2.74,3.46,9.58,0.01,0.32
7,45.61,0.22,78,11.99,25.83,3.93,21.9,0.78,0.09,-0.17,0.74,0.76,-0.26,2.2,1.44,1.51,5.15,0.14,0.33
8,47.44,0.2,80,14.97,26.48,4.35,22.12,0.58,0.31,0.81,0.55,-0.1,0.43,2.31,1.61,2.09,6.01,0.12,0.32
9,38.7,0.24,76,28.13,27.36,5.76,21.61,0.47,0.28,0.54,0.41,-0.48,0.6,2.59,2.03,2.2,6.82,0.15,0.3
10,43.09,0.23,77,48.62,29.8,9.28,20.52,0.59,0.28,0.49,0.56,-0.02,0.31,2.22,1.42,1.7,5.34,0.06,0.17
11,41.39,0.23,77,56.1,30.72,9.63,21.09,0.38,0.45,1.4,0.34,-0.87,1.12,2.18,1.51,2.36,6.05,0.11,0.18
12,38.81,0.24,76,5.74,25.64,3.09,22.55,0.46,0.52,1.18,0.47,-0.51,1.1,2.64,1.91,2.26,6.82,0.2,0.2
13,48.31,0.2,80,9.8,26.32,4.05,22.28,0.72,0.07,-0.1,0.65,0.43,-0.12,2.06,1.32,1.54,4.92,0.13,0.31
14,37.27,0.26,74,14.76,25.53,5.91,19.62,0.7,0.07,-0.03,0.62,0.38,-0.14,2.49,1.88,1.77,6.14,0.04,0.18
15,47.68,0.18,82,21.87,28.54,6.71,21.83,0.46,0.3,0.78,0.4,-0.53,0.75,2.23,1.66,2.17,6.06,0.07,0.33
16,49.51,0.2,80,18,28.15,7.12,21.02,0.77,0.08,-0.08,0.72,0.67,-0.22,2.4,1.64,1.75,5.79,0.02,0.33
17,55.96,0.16,84,13.26,27.6,4.65,22.95,0.71,0.05,-0.03,0.62,0.32,-0.04,1.75,1.1,1.44,4.29,0.12,0.22
18,56.29,0.15,85,21.51,29.32,6.76,22.56,0.73,0.06,-0.06,0.65,0.43,-0.05,1.78,1.21,1.52,4.51,0.07,0.25
19,39.02,0.26,74,17.38,26.24,6.27,19.97,0.49,0.28,0.7,0.43,-0.44,0.73,2.05,1.45,2.04,5.54,0.09,0.33
20,58.08,0.14,86,18.74,30.44,6.14,24.3,0.64,0.24,0.61,0.6,0.08,0.44,1.99,1.35,1.84,5.17,0.16,0.42
21,54.42,0.13,87,29.02,34.68,7.3,27.38,0.53,0.38,0.35,0.52,-0.25,0.81,2.6,1.98,2.16,6.74,0.23,1.73
22,60.56,0.11,89,2.29,27.24,1.65,25.6,0.86,0.08,-0.13,0.82,0.92,-0.25,1.86,1.04,1.16,4.07,0.18,0.22
23,65.65,0.09,91,28.25,33.9,7.59,26.31,0.35,0.55,2.02,0.35,-0.94,1.13,2.64,1.92,2.5,7.06,0.18,0.18
24,66.9,0.1,90,38.8,31.62,7.67,23.96,0.61,0.27,0.68,0.56,-0.08,0.46,2.24,1.42,1.92,5.59,0.07,0.23
25,59.99,0.14,86,35.16,31.19,8.58,22.6,0.54,0.29,0.65,0.51,-0.11,0.43,2.49,1.9,2.01,6.4,0.04,0.21
26,69.67,0.09,91,3.25,26.47,2.23,24.24,0.7,0.06,0.06,0.61,0.31,0.01,1.9,1.15,1.74,4.79,0.08,0.18
27,65.92,0.07,93,16.85,34.6,6.47,28.13,0.38,0.42,1.66,0.35,-0.78,0.96,2.45,1.81,2.28,6.54,0.2,0.19
28,52.98,0.14,86,29.6,37.15,7.01,30.14,0.71,0.06,-0.06,0.62,0.34,-0.07,1.92,1.17,1.52,4.62,0.31,0.27
29,66.18,0.06,94,19.65,36.12,7.31,28.81,0.46,0.31,0.79,0.42,-0.41,0.6,2.68,1.98,2.3,6.96,0.22,0.26
30,71.89,0.05,95,26.42,32.65,5.91,26.74,0.68,0.07,-0.11,0.61,0.36,-0.18,2.21,1.53,1.67,5.41,0.16,0.25
31,64.77,0.11,89,28.72,30.33,7.07,23.26,0.48,0.28,0.47,0.42,-0.5,0.75,2.13,1.43,2.0,5.56,0.01,0.25
32,57.63,0.14,86,32.73,30.95,7.41,23.53,0.7,0.06,-0.08,0.62,0.38,-0.07,1.95,1.21,1.55,4.71,0.12,0.26
33,56.57,0.14,86,56.19,32.15,9.63,22.51,0.77,0.08,-0.17,0.73,0.7,-0.25,2.17,1.42,1.35,4.94,0.01,0.22
34,66.14,0.09,91,4.05,28.75,2.66,26.09,0.75,0.07,-0.02,0.68,0.51,-0.18,2.28,1.56,1.8,5.64,0.17,0.2
35,73.64,0.06,94,24.55,31.37,6.07,25.3,0.75,0.08,-0.13,0.7,0.63,-0.23,2.36,1.6,1.71,5.67,0.08,0.23
36,67.34,0.09,91,27.49,30.96,6.39,24.57,0.49,0.23,0.81,0.42,-0.34,0.34,2.58,2.02,2.15,6.76,0.1,0.25
37,71.46,0.07,93,29.94,33.18,8.26,24.92,0.79,0.07,-0.08,0.74,0.69,-0.25,2.15,1.4,1.62,5.17,0.09,0.26
38,61.97,0.09,91,8.49,33.75,4.32,29.43,0.18,0.81,3.16,0.23,-1.48,1.64,3.24,2.5,3.16,8.91,0.28,0.29
39,70.49,0.08,92,22.7,30.12,5.71,24.41,0.73,0.05,-0.01,0.64,0.36,-0.04,1.82,1.12,1.47,4.4,0.07,0.28
40,71.21,0.09,91,8.59,26.91,3.04,23.87,0.5,0.52,1.59,0.53,-0.32,0.84,2.93,2.07,2.4,7.4,0.04,0.26
41,67.76,0.08,92,14.4,32.22,4.48,27.74,0.67,0.05,0.06,0.56,0.17,-0.03,2.26,1.48,2.09,5.83,0.22,1.87
42,75.02,0.07,93,8.11,29.01,4.6,24.41,0.35,0.48,1.65,0.32,-0.94,1.11,2.53,1.89,2.46,6.88,0.04,0.25
43,69.97,0.07,93,37.3,33.88,7.9,25.98,0.79,0.08,-0.12,0.74,0.71,-0.19,2.2,1.55,1.55,5.3,0.14,0.27
44,66.87,0.05,95,28.15,38.72,7.31,31.41,0.43,0.36,1.15,0.39,-0.62,0.8,2.36,1.75,2.35,6.45,0.24,0.25
45,72.08,0.07,93,37.68,33.27,7.96,25.31,0.29,0.57,1.68,0.28,-1.17,1.37,2.87,2.23,2.77,7.87,0.12,0.26
46,74.49,0.02,98,9.73,35.03,5.36,29.67,0.58,0.36,0.92,0.58,0.02,0.44,2.65,1.81,2.18,6.64,0.23,0.28
47,76.79,0.05,95,35.87,31.75,6.95,24.8,0.46,0.29,1.15,0.39,-0.52,0.56,2.46,1.87,2.45,6.79,0.02,0.26
48,63.9,0.07,93,48.74,38.62,8.9,29.72,0.37,0.4,0.83,0.35,-0.7,0.96,2.7,2.08,2.47,7.25,0.26,0.24
49,76.02,0.05,95,18.69,32.35,6.42,25.94,0.89,0.09,-0.16,0.87,1.05,-0.29,2.0,1.16,1.17,4.33,0.12,0.25
50,69.68,0.08,92,11.55,29.73,3.76,25.98,0.78,0.07,-0.09,0.72,0.64,-0.18,2.13,1.36,1.62,5.11,0.16,0.21
51,74.21,0.03,97,3.66,31.77,2.33,29.44,0.72,0.28,0.69,0.72,0.45,0.2,2.42,1.64,1.81,5.88,0.23,0.25
52,77.09,0.05,95,17.47,28.95,3.79,25.16,0.49,0.26,1.05,0.41,-0.47,0.57,2.2,1.5,2.32,6.02,0.07,0.19
53,65.29,0.06,94,37.33,39.14,7.4,31.74,0.9,0.1,-0.19,0.89,1.16,-0.42,2.21,1.47,1.33,5.01,0.29,0.21
54,74.08,0.05,95,18.74,30.67,5.41,25.26,0.63,0.31,0.36,0.62,0.14,0.4,2.5,1.68,1.81,5.99,0.08,0.18
55,73.38,0.03,97,21.38,34.84,5.99,28.85,0.64,0.16,0.5,0.59,0.19,0.03,2.6,1.89,2.11,6.6,0.21,0.2
56,72.32,0.05,95,14.54,33.18,5.26,27.92,0.66,0.37,1.21,0.68,0.25,0.32,2.65,1.82,1.93,6.4,0.18,0.27
57,72.34,0.04,96,20.28,33.49,5.89,27.6,0.76,0.06,-0.07,0.69,0.55,-0.17,1.94,1.23,1.51,4.68,0.17,0.34
58,71.13,0.06,94,5.93,29.11,3.22,25.89,0.4,0.51,1.21,0.41,-0.68,1.0,2.76,2.0,2.4,7.16,0.13,0.3
