episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-25.0,0.25,75,10.88,29.86,5.35,24.51,-0.15,-0.06,0.35,-0.05,-0.19,0.1,2.17,1.77,2.65,0.43,0.52,0.36
2,-18.0,0.18,82,15.59,66.09,4.46,61.63,-1.35,4.81,4.43,-0.9,-1.5,1.24,3.1,2.5,1.74,0.49,0.59,0.12
3,-18.0,0.18,82,9.32,106.26,3.5,102.76,-0.19,-0.21,-0.03,-0.02,0.03,-0.19,2.39,2.11,2.76,0.46,0.63,0.12
4,-18.0,0.18,82,29.21,154.49,7.42,147.07,-1.6,5.58,4.58,-1.02,-1.57,1.28,3.27,2.46,1.57,0.5,0.63,0.13
5,-14.0,0.14,86,24.7,187.03,5.94,181.09,-0.66,1.55,2.11,-0.36,-0.4,0.19,2.64,2.37,2.56,0.49,0.64,0.12
6,-17.0,0.17,83,16.34,232.43,5.15,227.28,-0.18,-0.29,-0.09,-0.01,0.01,-0.1,2.48,1.96,3.07,0.47,0.6,0.12
7,-23.0,0.23,77,9.16,264.48,3.31,261.17,-1.21,4.14,3.52,-0.76,-1.23,1.0,3.01,2.38,2.09,0.49,0.44,0.15
8,-23.0,0.23,77,17.53,309.42,4.64,304.78,-0.72,1.76,1.56,-0.39,-0.48,0.5,2.68,2.27,2.57,0.49,0.63,0.14
9,-14.0,0.14,86,31.07,358.33,6.44,351.88,-0.57,1.36,1.7,-0.32,-0.45,0.26,2.69,2.37,2.57,0.49,0.51,0.15
10,-25.0,0.25,75,48.64,395.55,9.28,386.27,-0.87,2.47,2.07,-0.49,-0.64,0.59,2.72,2.28,2.45,0.48,0.58,0.12
