episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,6.48,0.27,73,10.12,25.37,5.01,20.36,-1.08,3.27,3.48,-0.66,-0.91,0.53,2.67,1.71,1.96,0.47,0.52,0.12
2,20.16,0.17,83,19.9,63.45,5.04,58.41,-1.07,3.47,3.58,-0.68,-1.1,0.82,2.72,1.88,2.07,0.49,0.39,0.18
3,14.44,0.22,78,9.56,101.97,3.54,98.44,-0.93,3.22,3.02,-0.59,-1.09,0.7,2.51,2.04,2.0,0.46,0.51,0.12
4,4.98,0.24,76,29.62,146.33,7.38,138.95,-0.95,3.45,2.68,-0.56,-1.07,1.04,2.5,2.01,2.22,0.47,0.51,0.12
5,16.64,0.17,83,22.41,180.9,5.67,175.23,-1.09,3.37,2.81,-0.65,-0.9,0.87,2.59,2.1,2.12,0.49,0.52,0.14
6,11.92,0.22,78,21.23,224.19,5.58,218.62,-1.13,3.9,3.02,-0.69,-1.16,1.01,2.76,2.05,2.06,0.5,0.43,0.12
7,10.92,0.26,74,8.82,256.18,3.18,253.0,-0.65,2.01,1.34,-0.37,-0.7,0.42,2.45,1.74,2.47,0.47,0.38,0.12
8,8.24,0.22,78,23.69,298.11,5.47,292.64,-0.62,1.4,1.53,-0.33,-0.4,0.21,2.87,1.95,2.22,0.48,0.65,0.12
9,9.93,0.22,78,25.36,337.98,5.44,332.54,-0.06,-0.41,0.02,0.04,-0.04,-0.17,2.56,2.23,2.67,0.46,0.51,0.15
10,4.49,0.2,80,46.8,382.74,9.19,373.55,-1.15,3.99,4.46,-0.76,-1.29,0.89,2.4,1.96,2.02,0.48,0.54,0.13
11,11.85,0.15,85,54.21,422.93,9.54,413.39,-0.45,1.14,1.61,-0.25,-0.5,0.35,2.6,1.89,2.65,0.47,0.38,0.12
12,19.77,0.19,81,6.8,460.01,3.54,456.47,-0.07,-0.43,0.02,0.04,-0.05,-0.19,2.42,1.91,2.96,0.45,0.53,0.12
13,22.86,0.18,82,9.9,501.79,4.01,497.78,-0.53,1.33,0.74,-0.26,-0.39,0.43,2.44,1.95,2.54,0.47,0.44,0.12
14,20.34,0.16,84,16.33,548.88,6.02,542.86,-1.11,3.97,3.66,-0.7,-1.25,1.05,2.61,2.14,2.1,0.48,0.54,0.12
15,10.47,0.24,76,23.72,590.34,7.18,583.16,-1.02,3.43,3.13,-0.62,-1.07,0.74,2.47,2.22,1.96,0.49,0.38,0.14
16,14.2,0.17,83,18.12,623.95,7.25,616.7,-0.28,-0.09,-0.07,-0.06,0.06,-0.1,2.81,1.94,2.7,0.48,0.75,0.13
17,20.98,0.19,81,13.48,666.46,4.78,661.68,-0.47,1.19,1.67,-0.24,-0.5,0.18,2.48,1.91,2.6,0.47,0.37,0.15
18,16.65,0.14,86,20.6,708.31,6.48,701.84,-2.02,7.4,6.44,-1.34,-2.1,1.54,2.54,2.04,1.14,0.51,0.75,0.12
19,15.27,0.21,79,15.82,745.17,6.39,738.78,-0.42,1.09,1.81,-0.2,-0.46,0.22,2.01,1.76,2.82,0.43,0.46,0.12
20,16.99,0.19,81,22.02,782.86,6.93,775.93,-0.49,1.33,1.68,-0.28,-0.57,0.22,2.36,2.02,2.53,0.45,0.41,0.12
21,24.44,0.1,90,28.51,852.55,7.26,845.29,-1.09,3.76,4.27,-0.7,-1.24,0.92,2.53,1.8,2.08,0.47,0.53,0.91
22,40.33,0.07,93,2.47,884.68,1.74,882.95,-0.41,0.91,1.3,-0.2,-0.38,0.17,2.59,1.98,2.56,0.48,0.41,0.51
23,23.48,0.1,90,29.24,911.14,7.83,903.31,-0.17,-0.27,-0.07,-0.0,0.01,-0.16,2.44,1.71,3.09,0.46,0.59,0.28
24,25.56,0.1,90,33.6,973.58,7.25,966.33,-0.55,1.26,1.49,-0.29,-0.47,0.23,2.34,1.79,2.58,0.48,0.43,0.16
25,19.31,0.14,86,36.65,1013.15,8.66,1004.49,-1.04,3.41,3.27,-0.63,-1.02,0.53,2.52,1.87,2.17,0.49,0.37,0.17
26,38.56,0.09,91,3.65,1048.15,2.46,1045.69,-0.51,1.38,1.22,-0.28,-0.58,0.31,2.58,1.88,2.32,0.48,0.37,0.13
27,41.72,0.04,96,17.74,1089.66,6.7,1082.96,-0.66,2.07,1.62,-0.37,-0.71,0.4,2.35,2.09,2.45,0.48,0.29,0.14
28,1.91,0.23,77,34.12,1164.23,7.03,1157.19,-0.46,0.7,0.04,-0.19,-0.12,0.14,2.7,1.91,2.49,0.47,0.7,0.12
29,31.9,0.06,94,19.33,1214.54,7.18,1207.36,0.02,-0.59,0.03,0.11,-0.06,-0.16,2.2,1.73,3.31,0.46,0.6,0.14
30,19.44,0.16,84,21.39,1220.51,5.32,1215.19,-0.86,2.86,3.57,-0.55,-1.03,0.68,2.35,1.89,2.29,0.47,0.52,0.14
31,29.08,0.1,90,26.4,1270.26,6.81,1263.44,-1.02,3.38,3.03,-0.62,-1.03,0.86,2.53,1.93,2.09,0.46,0.38,0.14
32,15.92,0.15,85,30.8,1345.74,7.65,1338.09,-1.39,4.68,3.97,-0.87,-1.31,1.07,2.72,1.99,1.75,0.5,0.57,0.14
33,14.52,0.09,91,55.56,1365.8,9.6,1356.2,-0.18,-0.22,-0.01,0.0,0.04,-0.15,2.59,1.93,2.99,0.47,0.62,0.13
34,47.62,0.03,97,4.48,1430.47,2.91,1427.57,-0.95,3.11,3.41,-0.6,-1.01,0.78,2.63,2.23,2.14,0.49,0.37,0.13
35,32.8,0.07,93,27.87,1458.15,6.66,1451.48,-0.59,1.48,1.49,-0.32,-0.47,0.36,2.54,1.82,2.58,0.47,0.4,0.13
36,29.5,0.08,92,22.57,1481.82,5.6,1476.22,-0.86,2.9,3.13,-0.55,-1.06,0.57,2.42,2.11,2.24,0.48,0.52,0.12
37,31.56,0.06,94,31.66,1549.62,8.36,1541.26,-1.05,3.55,2.56,-0.63,-1.06,0.82,2.38,2.01,2.02,0.47,0.39,0.13
38,42.17,0.03,97,6.88,1573.92,3.63,1570.29,-0.29,0.43,0.36,-0.08,-0.15,0.0,2.5,1.87,2.68,0.47,0.52,0.14
39,27.76,0.09,91,16.57,1635.26,5.08,1630.18,-1.57,5.61,5.67,-1.03,-1.67,1.02,2.3,2.2,1.71,0.5,0.65,0.12
40,39.57,0.05,95,10.21,1690.57,3.42,1687.16,-0.06,-0.5,-0.04,0.04,-0.06,-0.12,2.38,1.97,2.8,0.46,0.51,0.13
41,33.83,0.09,91,7.4,1741.3,2.88,1738.42,-0.97,2.89,2.07,-0.55,-0.76,0.77,2.69,1.8,2.2,0.47,0.55,0.85
42,47.4,0.02,98,8.8,1787.18,4.93,1782.24,-0.89,2.96,2.09,-0.53,-0.94,0.67,2.62,1.92,2.01,0.48,0.34,0.15
43,27.02,0.05,95,39.87,1862.51,8.11,1854.4,-0.18,-0.21,-0.03,-0.01,0.02,-0.18,2.54,1.83,3.04,0.46,0.59,0.13
44,17.85,0.12,88,28.3,1842.61,7.16,1835.45,-1.82,6.51,6.05,-1.2,-1.85,1.35,2.59,2.07,1.36,0.51,0.69,0.15
45,29.98,0.05,95,37.39,1946.53,8.13,1938.4,-0.63,2.1,0.74,-0.31,-0.69,0.53,2.19,1.83,2.43,0.44,0.43,0.13
46,42.55,0.06,94,8.7,2009.03,5.03,2004.0,-0.65,1.85,1.94,-0.37,-0.62,0.34,2.5,1.9,2.47,0.46,0.29,0.13
47,20.98,0.15,85,28,2021.01,6.21,2014.8,-0.82,2.45,2.12,-0.48,-0.74,0.67,2.52,1.85,2.21,0.47,0.38,0.14
48,28.9,0.04,96,48.25,2081.56,8.7,2072.85,-0.54,1.56,1.87,-0.31,-0.64,0.41,2.46,2.01,2.44,0.47,0.4,0.16
49,38.89,0.01,99,22.02,2134.18,6.8,2127.37,0.01,-0.58,0.03,0.09,-0.06,-0.2,2.24,1.74,3.04,0.43,0.62,0.12
50,40.42,0.06,94,7.87,2183.46,2.99,2180.47,-1.11,3.66,3.08,-0.69,-1.11,0.83,2.58,2.12,1.9,0.49,0.43,0.16
51,41.16,0.05,95,3.75,2226.29,2.37,2223.92,-0.18,0.18,0.44,-0.06,-0.26,0.04,2.45,2.19,2.9,0.47,0.52,0.16
52,41.59,0.02,98,22.12,2276.99,4.44,2272.55,-1.13,3.79,3.63,-0.72,-1.15,0.85,2.69,2.04,2.13,0.49,0.42,0.16
53,32.06,0.03,97,36.82,2340.3,7.48,2332.82,-0.9,3.13,2.84,-0.56,-1.07,0.75,2.41,1.75,2.12,0.46,0.51,0.16
54,37.8,0.06,94,15.72,2347.49,4.7,2342.79,-1.03,3.32,3.83,-0.67,-1.08,0.78,2.64,2.21,2.14,0.49,0.37,0.16
55,33.85,0.05,95,18.27,2376.71,5.26,2371.45,-0.81,2.26,1.37,-0.45,-0.59,0.52,2.72,2.03,2.18,0.48,0.6,0.16
56,37.84,0.04,96,15.27,2478.19,5.1,2473.08,-1.1,3.47,3.0,-0.67,-0.98,0.85,2.85,2.05,1.83,0.49,0.51,0.16
57,41.04,0.0,100,20.53,2544.14,5.96,2538.18,-0.52,1.77,1.5,-0.27,-0.7,0.58,2.21,1.74,2.65,0.45,0.6,0.16
58,47.13,0.02,98,5.1,2534.61,2.86,2531.76,-0.44,1.18,1.63,-0.25,-0.55,0.28,2.43,1.92,2.59,0.47,0.44,0.16
59,32.71,0.04,96,24.28,2553.53,5.64,2547.9,-0.31,0.92,1.35,-0.16,-0.54,0.17,2.43,1.97,2.75,0.46,0.65,0.16
60,35.82,0.03,97,18.29,2659.77,4.08,2655.69,-1.41,5.07,4.89,-0.91,-1.54,1.07,2.62,1.89,1.76,0.49,0.61,0.14
61,33.36,0.06,94,32.72,2759.38,8.19,2751.19,-0.76,2.24,2.97,-0.45,-0.75,0.52,2.48,1.9,2.52,0.47,0.29,0.15
62,46.41,0.03,97,5.88,2779.89,3.19,2776.7,-0.83,2.64,1.44,-0.46,-0.75,0.8,2.76,1.97,2.31,0.48,0.36,0.84
63,30.92,0.09,91,12.7,2764.35,6.13,2758.22,-1.22,4.25,4.7,-0.8,-1.37,0.73,2.35,2.13,1.98,0.49,0.56,0.15
64,44.91,0.03,97,10.03,2871.61,5.26,2866.35,-0.49,1.33,1.0,-0.23,-0.48,0.36,2.37,1.96,2.72,0.47,0.37,0.15
65,26.03,0.09,91,30.57,2841.24,6.82,2834.42,-0.44,0.89,0.88,-0.2,-0.32,0.14,2.67,1.88,2.54,0.49,0.48,0.14
66,21.95,0.07,93,31.7,2954.99,6.59,2948.41,-2.02,7.46,5.88,-1.33,-2.09,1.86,2.58,2.12,1.11,0.52,0.75,0.12
67,30.1,0.03,97,38.67,2985.41,8.38,2977.03,-0.73,2.41,3.44,-0.45,-0.92,0.47,2.35,1.88,2.57,0.48,0.55,0.15
68,42.66,0.01,99,14.83,3040.83,5.38,3035.45,-0.14,-0.31,0.01,-0.01,-0.03,-0.09,2.38,1.95,3.02,0.45,0.55,0.14
69,32.47,0.02,98,43.29,3149.15,7.81,3141.35,-0.74,2.33,2.11,-0.43,-0.79,0.45,2.36,2.0,2.26,0.46,0.36,0.14
70,34.46,0.01,99,28.77,3118.55,7.2,3111.35,-0.42,1.29,1.68,-0.22,-0.62,0.33,2.31,1.82,2.86,0.47,0.62,0.14
71,34.45,0.04,96,23.85,3213.09,5.03,3208.06,0.01,-0.62,0.06,0.07,-0.1,-0.14,2.25,1.9,2.97,0.44,0.62,0.13
72,20.11,0.13,87,24.57,3234.27,5.26,3229.01,-0.38,1.01,2.57,-0.23,-0.6,0.19,2.15,1.72,2.85,0.46,0.64,0.14
73,41.68,0.01,99,8.2,3389.56,4.15,3385.41,-0.27,-0.13,-0.14,-0.04,0.08,-0.12,2.52,1.75,2.86,0.45,0.7,0.14
74,40.16,0.03,97,14.64,3318.05,5.82,3312.23,-1.21,3.8,3.37,-0.73,-1.03,0.68,2.55,1.74,1.96,0.48,0.51,0.12
75,22.78,0.09,91,34.59,3443.45,5.93,3437.52,-0.37,1.05,1.35,-0.19,-0.56,0.19,2.06,1.77,2.92,0.44,0.64,0.12
76,41.13,0.02,98,11.35,3349.42,5.75,3343.67,-0.49,1.48,1.75,-0.3,-0.69,0.42,2.11,1.89,2.48,0.44,0.61,0.12
77,28.74,0.05,95,45.87,3584.93,8.17,3576.76,-1.0,3.28,2.38,-0.6,-0.97,1.01,2.44,2.1,2.17,0.49,0.37,0.14
78,31.77,0.05,95,31.24,3502.59,7.79,3494.8,-0.3,0.6,0.84,-0.15,-0.41,0.21,2.6,2.12,2.68,0.47,0.48,0.13
79,44.2,0.02,98,16.08,3596.15,5.68,3590.47,-0.43,1.39,0.55,-0.21,-0.57,0.56,2.47,2.11,2.45,0.48,0.44,0.14
80,33.55,0.05,95,26.36,3628.47,5.94,3622.53,-0.76,2.14,2.07,-0.44,-0.68,0.47,2.78,2.07,2.14,0.5,0.47,0.13
81,45.4,0.01,99,18.91,3655.04,4.61,3650.42,-0.62,1.73,1.36,-0.35,-0.57,0.51,2.5,2.02,2.4,0.49,0.35,0.13
82,41.8,0.02,98,11.8,3723.58,4.62,3718.96,-0.12,-0.29,-0.04,0.03,0.02,-0.16,2.56,1.97,2.74,0.45,0.56,0.81
83,44.53,0.0,100,13.75,3854.02,6.53,3847.5,-0.06,-0.5,0.07,0.03,-0.09,-0.05,2.34,1.9,2.8,0.44,0.55,0.14
84,46.6,0.01,99,2.17,3784.56,1.59,3782.97,-0.93,2.72,2.69,-0.56,-0.8,0.6,3.03,2.17,1.9,0.5,0.56,0.13
85,31.07,0.07,93,22.63,3972.54,4.93,3967.61,-1.23,4.06,2.93,-0.74,-1.09,1.03,2.69,2.02,1.92,0.48,0.52,0.15
86,45.34,0.01,99,4.87,4033.43,3.15,4030.28,-0.61,2.06,1.73,-0.37,-0.84,0.6,2.5,2.01,2.33,0.48,0.58,0.12
87,43.18,0.02,98,10.98,4076.8,4.92,4071.88,-0.05,-0.42,0.03,0.07,-0.01,-0.21,2.26,1.88,3.09,0.44,0.54,0.13
88,50.4,0.0,100,6.16,4134.36,3.4,4130.96,-0.37,0.99,0.82,-0.16,-0.42,0.3,2.34,1.88,2.54,0.43,0.45,0.13
89,50.19,0.0,100,6.8,4124.38,4.3,4120.08,-0.47,1.3,1.96,-0.25,-0.54,0.27,2.32,1.96,2.68,0.45,0.41,0.13
90,46.85,0.01,99,2.68,4184.1,1.84,4182.26,-0.95,2.67,2.61,-0.56,-0.75,0.6,2.71,2.0,2.21,0.49,0.56,0.13
91,43.49,0.0,100,13.42,4239.22,5.25,4233.96,-0.0,-0.6,0.03,0.06,-0.12,-0.08,2.3,1.81,2.98,0.45,0.62,0.12
92,38.51,0.05,95,17.35,4133.2,4.46,4128.74,-0.47,1.17,1.67,-0.26,-0.48,0.2,2.44,1.94,2.64,0.46,0.39,0.13
93,38.15,0.03,97,25.03,4093.63,6.4,4087.24,-0.43,1.2,0.85,-0.2,-0.49,0.3,2.19,1.84,2.68,0.45,0.42,0.13
94,44.54,0.0,100,14.52,4377.84,5.09,4372.74,-1.05,3.72,3.25,-0.67,-1.22,0.9,2.4,2.05,1.98,0.48,0.52,0.14
95,31.99,0.04,96,24.27,4339.02,5.41,4333.6,-0.18,-0.24,-0.05,-0.01,0.01,-0.12,2.62,1.83,2.92,0.48,0.63,0.13
96,42.39,0.02,98,7,4733.43,4.43,4729.0,-1.52,5.29,3.77,-0.96,-1.48,1.24,2.65,2.09,1.63,0.49,0.61,0.15
97,34.96,0.01,99,28.93,4524.18,7.03,4517.15,-1.52,5.35,4.06,-0.97,-1.48,1.45,2.8,2.18,1.62,0.5,0.61,0.15
98,44.83,0.01,99,6.59,4893.36,4.19,4889.17,-0.14,-0.32,-0.05,0.01,0.01,-0.09,2.58,1.89,2.75,0.47,0.59,0.14
99,43.24,0.01,99,6.06,4712.06,3.43,4708.63,-1.6,5.58,4.65,-1.03,-1.56,1.29,2.84,1.89,1.56,0.49,0.63,0.13
100,31.55,0.06,94,33.02,4585.84,7.94,4577.89,-0.7,2.26,1.94,-0.39,-0.77,0.45,2.21,1.72,2.47,0.46,0.4,0.13
101,29.81,0.06,94,27.23,4690.43,6.83,4683.6,-1.27,4.31,3.13,-0.79,-1.2,1.07,2.71,2.08,1.89,0.5,0.54,0.13
102,43.49,0.01,99,7.74,4796.14,4.02,4792.12,0.05,-0.61,-0.03,0.11,-0.09,-0.17,2.34,1.9,2.84,0.45,0.64,0.14
103,42.71,0.01,99,16.69,4899.09,5.78,4893.31,-0.08,-0.45,0.01,0.03,-0.04,-0.2,2.29,1.91,2.9,0.44,0.53,1.36
104,36.56,0.02,98,30,4990.84,6.55,4984.29,-0.25,0.43,0.56,-0.08,-0.3,-0.03,2.47,1.85,2.86,0.46,0.49,0.33
105,49.02,0.0,100,13.14,5042.74,5.22,5037.52,-0.48,1.23,0.8,-0.25,-0.49,0.4,2.46,1.95,2.47,0.45,0.35,0.14
106,42.25,0.01,99,8.69,5099.04,4.99,5094.04,-0.25,-0.19,-0.03,-0.06,0.03,-0.09,2.77,1.77,2.6,0.46,0.69,0.14
