episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,18.25,0.19,81,10.41,27.83,5.14,22.69,-1.22,4.07,3.72,-0.77,-1.19,0.96,3.18,2.75,1.79,0.5,0.47,0.13
2,5.43,0.25,75,20.69,64.08,4.93,59.15,-1.26,4.21,3.16,-0.78,-1.17,1.05,3.35,2.73,1.61,0.5,0.54,0.12
3,23.55,0.15,85,9.84,104.76,3.63,101.13,0.05,-0.61,-0.04,0.12,-0.05,-0.19,1.87,1.82,2.72,0.43,0.64,0.12
4,13.97,0.18,82,30.01,153.88,7.32,146.56,-1.11,3.89,2.44,-0.69,-1.2,1.02,3.11,2.57,1.84,0.49,0.44,0.15
5,8.5,0.22,78,25.56,190.82,6.21,184.62,-1.28,4.24,3.69,-0.81,-1.25,1.08,3.4,2.74,1.63,0.5,0.55,0.12
6,10.32,0.21,79,21.82,221.74,5.66,216.08,-1.44,4.96,3.14,-0.9,-1.4,1.27,3.4,2.77,1.62,0.51,0.58,0.12
7,14.55,0.21,79,12.77,272.81,4.15,268.66,-1.1,3.47,3.19,-0.67,-0.98,0.83,3.29,2.63,1.77,0.5,0.51,0.13
8,18.19,0.18,82,19.44,306.57,4.79,301.78,-0.73,2.04,2.35,-0.44,-0.66,0.29,3.0,2.39,1.87,0.49,0.37,0.14
9,-1.48,0.28,72,26.56,343.19,5.53,337.67,0.09,-0.72,-0.04,0.16,-0.08,-0.23,1.97,1.89,2.93,0.47,0.67,0.12
10,6.78,0.21,79,43.34,380.91,9.03,371.87,-0.57,1.33,0.69,-0.27,-0.35,0.33,2.66,2.33,2.11,0.48,0.46,0.14
11,10.17,0.16,84,56.76,428.9,9.66,419.24,-0.48,1.35,0.94,-0.22,-0.47,0.34,2.32,1.9,2.42,0.44,0.39,0.15
12,11.77,0.26,74,4.68,456.15,2.64,453.51,-0.44,1.11,1.29,-0.25,-0.52,0.31,2.35,2.24,2.23,0.46,0.43,0.16
13,23.7,0.17,83,8.96,503.6,3.87,499.73,-0.41,0.88,0.86,-0.18,-0.32,0.23,2.63,2.04,2.25,0.46,0.44,0.13
14,16.15,0.2,80,13.65,541.49,5.72,535.78,-1.15,3.86,3.78,-0.72,-1.14,0.82,3.14,2.48,1.82,0.48,0.43,0.13
15,16.51,0.2,80,23.18,589.28,6.97,582.3,-0.84,2.46,2.39,-0.49,-0.75,0.48,3.0,2.31,1.9,0.48,0.36,0.12
16,-3.44,0.3,70,18.51,626.71,7.14,619.57,-0.54,1.07,1.0,-0.27,-0.28,0.17,3.03,2.33,1.89,0.48,0.67,0.12
17,12.91,0.22,78,11.9,656.88,4.4,652.49,-0.19,-0.2,-0.05,-0.01,0.04,-0.21,2.53,1.94,2.3,0.46,0.62,0.12
18,21.18,0.15,85,22.89,696.37,7.15,689.22,-1.14,3.91,3.76,-0.73,-1.2,0.89,3.01,2.51,1.82,0.48,0.46,0.13
19,13.59,0.24,76,14.66,741.34,6.0,735.34,-0.59,1.73,1.54,-0.34,-0.62,0.34,2.63,2.16,2.08,0.45,0.34,0.14
20,1.62,0.29,71,19.27,777.77,6.39,771.38,-0.1,-0.35,-0.02,0.03,-0.01,-0.13,2.13,2.03,2.54,0.46,0.51,0.14
21,9.22,0.21,79,30.84,805.96,7.3,798.66,-0.15,-0.35,-0.03,-0.01,-0.02,-0.11,2.23,1.95,2.39,0.44,0.56,0.83
