episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,20.61,0.17,83,9.39,27.61,4.7,22.92,-0.12,-0.36,0.02,0.02,-0.01,-0.14,2.61,2.1,2.29,0.47,0.59,0.27
2,5.76,0.23,77,27.27,69.29,5.76,63.53,-0.29,0.83,1.21,-0.15,-0.53,0.16,2.58,1.91,2.46,0.46,0.65,0.19
3,17.57,0.19,81,9.58,103.76,3.51,100.25,-1.05,3.18,3.24,-0.64,-0.91,0.85,2.96,2.52,2.07,0.5,0.53,0.18
4,14.42,0.17,83,29.55,157.07,7.86,149.2,-0.71,1.74,2.22,-0.41,-0.55,0.34,2.83,2.42,2.12,0.49,0.56,0.16
5,17.02,0.15,85,30.54,194.12,6.8,187.32,-1.16,4.17,3.27,-0.73,-1.3,1.21,2.92,2.34,1.96,0.48,0.55,0.12
6,23.04,0.14,86,20.51,238.01,5.49,232.51,-0.44,0.99,0.84,-0.21,-0.38,0.27,2.67,2.23,2.19,0.47,0.45,0.12
7,13.31,0.23,77,11.13,274.66,3.78,270.88,-0.34,0.63,0.53,-0.15,-0.28,0.03,2.56,2.1,2.31,0.46,0.46,0.16
8,13.57,0.19,81,22.12,306.87,5.22,301.65,-0.15,-0.25,-0.05,0.0,0.01,-0.13,2.38,1.93,2.68,0.47,0.57,0.12
9,4.36,0.27,73,29.12,352.52,6.25,346.27,-0.84,2.55,2.8,-0.5,-0.76,0.48,2.7,2.08,2.29,0.47,0.3,0.12
10,7.89,0.2,80,48.8,391.56,9.29,382.28,-0.98,3.27,2.34,-0.59,-1.03,0.82,2.84,2.24,2.06,0.48,0.36,0.12
11,7.69,0.15,85,53.46,431.72,9.51,422.21,0.05,-0.67,0.04,0.09,-0.13,-0.05,2.14,1.69,2.81,0.44,0.67,0.13
12,15.46,0.21,79,4.86,468.39,2.72,465.67,-1.37,4.64,3.66,-0.87,-1.32,1.25,3.11,2.65,1.72,0.5,0.57,0.13
13,18.97,0.18,82,12.56,509.89,4.67,505.22,-1.06,3.8,2.42,-0.65,-1.2,1.09,2.79,2.15,2.06,0.47,0.52,0.13
14,13.48,0.23,77,15.01,553.77,5.84,547.92,-0.62,1.56,1.64,-0.34,-0.53,0.38,2.83,2.16,2.21,0.48,0.37,0.14
15,9.09,0.22,78,21.31,593.65,6.83,586.82,-0.85,2.28,2.4,-0.49,-0.64,0.38,2.94,2.27,2.06,0.48,0.59,0.13
