episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,33.6,0.21,79,10.95,29.91,5.38,24.53,-0.76,2.35,1.47,-0.44,-0.74,0.56,2.53,2.23,2.2,0.46,0.29,0.13
2,31.18,0.2,80,17.82,72.32,4.89,67.42,-0.25,0.51,1.26,-0.1,-0.37,0.12,2.54,2.16,3.04,0.45,0.51,0.12
3,35.05,0.2,80,11,106.3,3.8,102.5,-0.68,2.19,1.74,-0.4,-0.79,0.55,2.59,2.34,2.52,0.46,0.41,0.12
4,21.87,0.22,78,27.27,151.86,6.99,144.87,-0.2,-0.24,0.0,-0.03,0.0,-0.02,2.49,2.06,2.59,0.46,0.62,0.12
5,11.58,0.26,74,31.05,184.47,6.69,177.78,-1.45,4.95,3.52,-0.9,-1.35,1.34,2.92,2.66,2.04,0.51,0.58,0.12
6,42.52,0.11,89,19.33,229.47,5.34,224.13,-0.58,1.4,1.51,-0.33,-0.51,0.21,2.85,2.62,2.45,0.51,0.44,0.12
7,35.56,0.21,79,9.52,258.53,3.34,255.19,0.01,-0.6,-0.01,0.07,-0.09,-0.13,2.38,2.04,3.02,0.43,0.63,0.12
8,30.3,0.19,81,22.47,305.09,5.36,299.73,-0.08,-0.41,0.09,0.03,-0.03,-0.13,2.44,1.88,2.76,0.44,0.52,0.15
9,17.9,0.25,75,25.64,341.33,5.57,335.76,-0.02,-0.54,0.01,0.06,-0.08,-0.2,2.65,2.15,3.08,0.46,0.6,0.12
10,10.99,0.21,79,46.58,390.75,9.18,381.57,-0.68,1.96,1.49,-0.39,-0.63,0.48,2.6,2.29,2.23,0.47,0.36,0.12
11,14.31,0.15,85,55.34,429.55,9.59,419.95,-0.04,-0.5,-0.03,0.08,-0.03,-0.1,2.4,1.99,3.01,0.45,0.53,0.14
12,37.94,0.21,79,5.56,457.37,3.01,454.35,-0.24,0.54,1.21,-0.12,-0.47,0.21,2.32,2.08,2.92,0.44,0.67,0.14
13,28.9,0.24,76,9.45,507.32,4.01,503.32,-0.56,1.77,1.63,-0.3,-0.67,0.52,2.49,2.49,2.66,0.47,0.43,0.12
14,36.1,0.19,81,14.37,546.09,5.7,540.4,-0.44,1.3,1.13,-0.26,-0.64,0.51,2.22,2.1,2.68,0.43,0.63,0.12
15,14.74,0.27,73,24.63,594.21,7.58,586.63,-0.51,1.6,2.41,-0.32,-0.74,0.53,2.52,2.55,2.84,0.48,0.6,0.14
16,33.49,0.18,82,16.59,617.44,6.9,610.54,-1.12,3.52,3.4,-0.69,-0.99,0.67,2.77,2.51,2.22,0.5,0.51,0.13
17,34.41,0.2,80,11.9,659.7,4.47,655.22,-0.46,1.24,1.82,-0.24,-0.5,0.27,2.65,2.2,2.61,0.47,0.39,0.12
18,36.26,0.15,85,21.18,704.66,6.62,698.05,-0.53,1.49,1.16,-0.3,-0.59,0.31,2.58,2.37,2.53,0.47,0.36,0.12
19,34.63,0.18,82,16.12,741.61,6.2,735.41,-1.16,3.81,4.17,-0.74,-1.16,0.62,2.65,2.33,2.4,0.48,0.42,0.12
20,33.89,0.17,83,19.28,788.3,6.27,782.02,-0.08,-0.44,0.05,0.02,-0.08,-0.16,2.7,2.28,2.93,0.48,0.52,0.12
21,31.69,0.15,85,27.11,842.02,7.12,834.89,-1.16,3.69,2.54,-0.69,-0.99,0.88,2.56,2.34,2.15,0.49,0.5,0.82
22,61.7,0.08,92,2.6,895.06,1.8,893.26,0.06,-0.67,0.02,0.12,-0.09,-0.18,2.56,2.12,3.15,0.46,0.65,0.15
23,32.96,0.13,87,28.44,908.12,7.64,900.48,-1.62,5.61,5.32,-1.05,-1.59,1.25,2.85,2.71,1.95,0.51,0.64,0.14
24,42.99,0.07,93,29.42,979.66,6.69,972.97,-0.72,2.21,2.14,-0.41,-0.74,0.52,2.5,2.36,2.62,0.47,0.29,0.12
25,31.19,0.1,90,38.58,1012.23,8.76,1003.47,-1.34,4.49,2.88,-0.82,-1.22,1.08,2.7,2.41,2.03,0.49,0.55,0.14
26,59.97,0.08,92,3.37,1043.93,2.3,1041.63,-1.16,3.95,3.65,-0.73,-1.2,0.89,2.72,2.48,2.39,0.48,0.43,0.14
27,40.93,0.14,86,15.56,1110.71,6.03,1104.67,-0.98,2.89,2.29,-0.57,-0.78,0.62,2.71,2.4,2.15,0.49,0.55,0.14
28,15.25,0.24,76,31.47,1163.34,6.5,1156.84,-1.29,4.31,3.08,-0.78,-1.17,1.08,2.55,2.3,2.32,0.48,0.54,0.14
29,39.2,0.14,86,18.87,1197.16,7.23,1189.93,-0.62,1.88,1.33,-0.32,-0.6,0.52,2.76,2.27,2.57,0.48,0.29,0.14
30,50.66,0.04,96,24.59,1198.47,5.95,1192.52,-0.74,2.17,2.77,-0.46,-0.73,0.33,2.76,2.5,2.42,0.49,0.3,0.13
31,34.92,0.13,87,26.9,1269.25,6.86,1262.39,-0.73,2.04,1.89,-0.43,-0.69,0.49,2.76,2.47,2.46,0.49,0.39,0.12
32,39.11,0.09,91,32.14,1324.41,7.58,1316.84,-0.18,-0.22,-0.09,0.01,0.05,-0.12,2.41,1.88,2.66,0.45,0.62,0.15
