episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,37.21,0.21,79,13.15,33.82,6.3,27.52,0.76,0.07,-0.06,0.69,0.53,-0.08,1.84,1.15,1.56,4.54,0.31,0.25
2,33.25,0.29,71,22.14,24.2,5.3,18.9,0.47,0.29,1.08,0.41,-0.52,0.56,2.1,1.38,2.17,5.65,0.05,0.31
3,50.77,0.19,81,11.14,25.82,3.9,21.93,0.39,0.52,1.16,0.4,-0.69,1.01,2.79,2.07,2.43,7.3,0.1,0.31
4,31.72,0.29,71,23.86,26.16,6.78,19.38,0.74,0.06,-0.05,0.67,0.46,-0.13,1.99,1.1,1.58,4.66,0.1,0.29
5,39.81,0.25,75,27.49,26.58,6.47,20.11,0.36,0.46,1.79,0.33,-0.85,1.03,2.64,2.05,2.55,7.24,0.08,0.3
6,50.64,0.17,83,19.81,28.33,5.51,22.82,0.48,0.38,0.52,0.47,-0.35,0.65,2.68,2.01,2.4,7.08,0.12,0.32
7,37.22,0.24,76,11.14,26.47,3.76,22.71,0.45,0.31,1.52,0.39,-0.59,0.75,2.28,1.71,2.29,6.28,0.19,0.31
8,29.75,0.3,70,16.31,23.88,4.28,19.6,0.5,0.23,0.78,0.44,-0.31,0.4,2.2,1.43,1.81,5.44,0.14,0.3
9,54.02,0.16,84,31.11,30.8,6.35,24.45,0.88,0.08,-0.16,0.85,0.98,-0.34,2.12,1.29,1.3,4.7,0.17,0.32
10,34.4,0.25,75,49.92,30.89,9.34,21.55,0.28,0.59,1.82,0.28,-1.15,1.5,2.55,1.89,2.59,7.03,0.16,0.23
11,45.95,0.21,79,56.3,30.73,9.64,21.09,0.68,0.27,0.85,0.66,0.27,0.21,2.32,1.54,1.81,5.67,0.07,0.38
12,52.23,0.17,83,6.48,28.79,3.42,25.37,0.54,0.38,0.88,0.54,-0.13,0.5,2.66,1.76,2.02,6.45,0.2,0.31
13,57.95,0.15,85,11.48,27.46,4.28,23.18,0.67,0.04,-0.0,0.56,0.14,0.09,1.48,0.73,1.38,3.59,0.12,0.37
14,48.37,0.18,82,18.15,30.01,6.52,23.49,0.38,0.5,1.42,0.36,-0.87,1.16,2.48,1.85,2.45,6.78,0.16,0.33
15,42.14,0.2,80,22.34,30.18,7.13,23.05,0.16,0.78,1.79,0.19,-1.6,1.81,2.96,2.21,3.1,8.28,0.18,0.35
16,49.1,0.2,80,17.1,28.32,7.04,21.28,0.57,0.3,1.05,0.54,-0.12,0.42,2.49,1.66,2.06,6.21,0.06,0.35
17,40.37,0.21,79,12.56,28.72,4.85,23.87,0.65,0.04,0.03,0.54,0.06,0.11,1.78,1.19,1.66,4.63,0.22,0.44
18,26.38,0.32,68,21.41,25.37,6.63,18.74,0.69,0.06,0.02,0.61,0.29,-0.05,2.1,1.53,1.74,5.37,0.1,0.47
19,62.95,0.13,87,16.83,30.14,6.37,23.77,0.79,0.08,-0.2,0.75,0.77,-0.24,1.88,1.03,1.05,3.97,0.12,0.55
20,47.71,0.21,79,22.28,28.2,7.03,21.16,0.39,0.53,1.55,0.4,-0.73,0.94,2.94,2.23,2.63,7.8,0.08,0.54
21,35.74,0.24,76,23.03,30.54,6.59,23.95,0.73,0.08,-0.19,0.68,0.58,-0.26,2.2,1.33,1.5,5.03,0.25,3.77
22,57.12,0.13,87,2.15,26.33,1.57,24.76,0.57,0.25,0.46,0.54,-0.01,0.35,2.39,1.85,1.94,6.18,0.16,0.42
23,57.03,0.15,85,25.8,30.04,7.0,23.04,0.37,0.55,1.45,0.38,-0.8,1.25,2.98,2.4,2.8,8.18,0.1,0.32
24,62.33,0.13,87,40,30.9,7.84,23.06,0.61,0.28,1.13,0.57,-0.02,0.47,2.09,1.26,1.71,5.07,0.07,0.43
25,66.25,0.11,89,35.42,31.92,8.6,23.33,0.94,0.1,-0.25,0.95,1.32,-0.44,1.99,1.17,0.9,4.06,0.03,0.44
26,60.63,0.14,86,3.4,25.34,2.31,23.02,0.45,0.32,1.78,0.39,-0.62,0.74,2.3,1.64,2.28,6.22,0.08,0.38
27,58.54,0.12,88,17.25,33.52,6.59,26.93,0.8,0.09,-0.18,0.76,0.81,-0.25,2.23,1.36,1.32,4.91,0.2,0.47
28,46.12,0.17,83,32.01,36.2,7.16,29.04,0.16,0.79,2.43,0.2,-1.54,1.8,3.2,2.6,3.18,8.99,0.3,0.6
29,65.03,0.1,90,19.49,33.01,7.1,25.91,0.55,0.36,0.7,0.53,-0.22,0.7,2.29,1.49,2.03,5.81,0.16,0.49
30,59.48,0.13,87,19.52,30.31,5.51,24.8,0.62,0.05,0.05,0.51,0.03,-0.01,2.21,1.66,1.97,5.83,0.17,0.45
31,64.97,0.1,90,29.69,32.17,7.3,24.87,0.57,0.25,0.71,0.53,-0.09,0.34,2.5,1.76,2.03,6.29,0.12,0.51
32,58.71,0.15,85,30.69,29.73,7.16,22.56,0.57,0.3,0.79,0.54,-0.08,0.42,2.39,1.51,2.05,5.94,0.06,0.53
33,62.54,0.11,89,55.73,33.97,9.61,24.36,0.48,0.25,0.5,0.41,-0.41,0.5,2.51,1.94,2.38,6.83,0.12,0.38
34,60.88,0.12,88,4.27,27.98,2.78,25.2,0.78,0.06,-0.03,0.71,0.56,-0.04,1.6,0.89,1.38,3.86,0.18,0.69
35,69.21,0.07,93,29.55,31.99,6.74,25.25,0.82,0.07,-0.06,0.77,0.74,-0.16,1.77,1.01,1.48,4.27,0.1,0.46
36,72.11,0.08,92,28.67,31.47,6.53,24.93,0.52,0.35,0.81,0.5,-0.28,0.64,2.35,1.61,1.97,5.92,0.11,0.36
37,72.86,0.06,94,31.83,33.0,8.36,24.64,0.53,0.32,0.92,0.51,-0.19,0.41,2.61,1.83,2.06,6.5,0.04,0.31
38,58.72,0.12,88,6.8,30.61,3.59,27.02,0.34,0.64,1.83,0.38,-0.89,1.26,2.92,2.23,2.66,7.81,0.21,0.34
39,58.0,0.15,85,25.65,29.28,6.15,23.13,0.64,0.31,0.67,0.64,0.18,0.38,2.54,1.8,1.95,6.29,0.11,0.24
40,69.88,0.07,93,9.1,27.63,3.16,24.47,0.83,0.07,-0.09,0.77,0.74,-0.16,1.81,0.96,1.19,3.96,0.05,0.2
41,51.0,0.16,84,12.2,29.27,4.03,25.24,0.58,0.32,0.82,0.56,-0.07,0.48,2.21,1.48,1.75,5.44,0.19,0.96
42,78.05,0.05,95,8.29,29.66,4.65,25.01,0.74,0.05,-0.02,0.64,0.36,-0.02,1.81,1.19,1.54,4.54,0.06,0.16
43,64.56,0.09,91,40.88,36.14,8.38,27.76,0.41,0.57,1.77,0.44,-0.66,1.15,2.75,2.12,2.43,7.3,0.23,0.14
44,60.65,0.12,88,28.55,33.24,6.99,26.25,0.37,0.45,1.55,0.33,-0.84,0.96,2.54,1.82,2.42,6.78,0.2,0.13
45,74.05,0.05,95,41.09,34.26,8.24,26.02,0.71,0.06,-0.08,0.64,0.41,-0.12,2.03,1.34,1.53,4.89,0.12,0.14
46,63.44,0.07,93,9.95,35.27,5.51,29.76,0.65,0.05,-0.01,0.54,0.12,0.07,1.66,0.95,1.61,4.22,0.26,0.14
47,76.78,0.04,96,31.96,32.06,6.54,25.52,0.76,0.05,0.02,0.67,0.43,-0.02,1.69,0.83,1.38,3.91,0.07,0.13
48,63.97,0.06,94,51.65,40.51,8.93,31.57,0.71,0.05,0.03,0.6,0.23,0.1,1.72,1.05,1.57,4.35,0.3,0.13
49,69.55,0.08,92,22.78,31.91,7.0,24.91,0.59,0.3,1.36,0.56,-0.06,0.43,2.38,1.67,1.94,5.99,0.11,0.14
50,80.85,0.03,97,9.3,30.04,3.34,26.7,0.37,0.57,2.14,0.39,-0.79,1.02,3.01,2.19,2.68,7.88,0.14,0.14
51,67.67,0.08,92,3.58,27.94,2.29,25.65,0.57,0.29,0.85,0.55,-0.06,0.37,2.36,1.6,1.91,5.87,0.14,0.15
52,75.66,0.05,95,17.64,29.73,3.87,25.85,0.45,0.34,0.94,0.4,-0.58,0.8,2.35,1.7,2.28,6.33,0.12,0.15
53,58.35,0.09,91,31.22,37.88,6.8,31.08,0.35,0.66,1.24,0.4,-0.84,1.43,2.84,2.15,2.5,7.5,0.29,0.13
54,70.54,0.06,94,19.87,31.31,5.67,25.64,0.56,0.38,0.83,0.57,-0.07,0.47,2.72,1.95,2.24,6.92,0.12,0.14
55,68.4,0.09,91,19.3,30.1,5.49,24.62,0.34,0.61,1.62,0.36,-0.87,1.19,2.91,2.24,2.67,7.82,0.11,0.14
56,69.01,0.03,97,17.89,36.59,5.95,30.64,0.7,0.04,0.06,0.58,0.15,0.08,1.42,0.67,1.42,3.52,0.26,0.15
57,74.15,0.05,95,18.53,31.24,5.47,25.77,0.48,0.27,0.68,0.42,-0.47,0.77,2.32,1.84,2.2,6.36,0.11,0.16
58,78.65,0.03,97,6.53,30.22,3.47,26.74,0.72,0.06,-0.02,0.65,0.43,-0.12,1.99,1.35,1.72,5.06,0.14,0.19
59,66.28,0.08,92,23.21,32.19,5.91,26.28,0.46,0.29,0.85,0.4,-0.53,0.59,2.29,1.6,2.25,6.14,0.16,0.17
60,69.42,0.06,94,20,30.09,4.28,25.81,0.82,0.07,-0.07,0.77,0.75,-0.16,1.68,1.08,1.3,4.06,0.11,0.15
61,67.68,0.06,94,34.62,37.34,8.15,29.19,0.4,0.61,1.32,0.44,-0.66,1.27,2.77,2.0,2.31,7.07,0.23,0.13
62,75.89,0.06,94,6,27.93,3.24,24.68,0.61,0.25,0.75,0.57,-0.02,0.48,1.83,1.15,1.58,4.56,0.04,1.03
63,78.53,0.04,96,13.25,31.71,6.35,25.35,0.71,0.06,-0.0,0.62,0.34,-0.06,1.83,1.25,1.67,4.75,0.06,0.14
64,74.56,0.04,96,8.65,31.51,4.65,26.85,0.72,0.07,-0.07,0.65,0.46,-0.1,2.15,1.43,1.73,5.3,0.15,0.14
65,64.09,0.08,92,28.22,33.25,6.84,26.41,0.66,0.03,0.12,0.54,0.04,0.11,1.58,0.86,1.64,4.08,0.18,0.15
66,80.68,0.03,97,34.14,32.14,6.8,25.34,0.66,0.28,0.29,0.65,0.2,0.44,2.23,1.44,1.84,5.5,0.03,0.15
67,74.25,0.05,95,34.87,33.01,7.55,25.45,0.65,0.32,0.6,0.65,0.18,0.34,2.22,1.57,1.82,5.61,0.09,0.14
