episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,3.13,0.18,82,10.59,29.41,5.22,24.2,-0.93,2.73,1.37,-0.51,-0.7,0.7,2.88,2.27,2.12,0.48,0.57,0.15
2,-1.27,0.21,79,23.32,69.07,5.15,63.92,-1.15,3.84,2.84,-0.7,-1.11,1.03,3.05,2.46,2.0,0.5,0.43,0.12
3,-6.8,0.26,74,9.14,103.58,3.45,100.14,0.07,-0.7,-0.02,0.12,-0.12,-0.22,2.49,1.95,2.78,0.48,0.65,0.16
4,1.87,0.19,81,28,151.35,7.28,144.07,-1.26,4.17,2.93,-0.77,-1.12,0.99,3.05,2.43,1.79,0.48,0.53,0.15
5,-6.13,0.26,74,29.14,188.92,6.73,182.19,-1.1,3.66,3.0,-0.68,-1.07,0.9,2.8,2.23,1.92,0.46,0.41,0.15
6,5.17,0.16,84,18.1,224.02,5.24,218.79,-0.53,1.44,1.79,-0.32,-0.64,0.33,2.88,2.27,2.29,0.5,0.39,0.14
7,-9.37,0.28,72,9.42,254.74,3.32,251.42,-0.35,0.97,1.02,-0.15,-0.45,0.26,2.64,2.17,2.43,0.48,0.44,0.13
8,-1.23,0.22,78,16.97,300.31,4.44,295.87,-1.23,4.26,3.28,-0.77,-1.24,0.92,3.01,2.27,1.73,0.47,0.45,0.14
9,-10.57,0.29,71,26.44,334.42,5.83,328.59,-1.0,3.09,3.61,-0.63,-0.96,0.56,2.96,2.25,2.0,0.48,0.36,0.13
10,-4.57,0.24,76,48.84,374.42,9.29,365.13,-1.05,3.58,2.77,-0.64,-1.11,0.93,2.99,2.36,1.99,0.49,0.41,0.13
11,0.9,0.19,81,58.07,423.55,9.72,413.83,-2.02,7.33,6.95,-1.35,-2.1,1.55,3.51,2.82,1.31,0.51,0.75,0.14
12,-6.57,0.27,73,5.88,447.15,3.15,444.0,-0.06,-0.47,0.04,0.05,-0.02,-0.13,2.22,1.68,2.7,0.44,0.53,0.14
13,-2.1,0.23,77,12.68,484.05,4.69,479.35,-0.61,1.75,1.64,-0.34,-0.64,0.24,2.71,2.03,2.12,0.46,0.32,0.13
14,-4.77,0.25,75,13.76,527.44,5.55,521.89,-0.6,1.53,1.2,-0.3,-0.44,0.28,2.75,1.99,2.17,0.46,0.42,0.14
15,4.73,0.17,83,24.98,576.37,7.46,568.92,-0.98,3.26,3.22,-0.61,-1.01,0.59,2.88,2.46,1.81,0.48,0.37,0.14
16,-0.67,0.21,79,18.03,613.53,7.07,606.46,-1.43,5.28,3.57,-0.9,-1.54,1.33,3.05,2.4,1.82,0.48,0.62,0.12
17,3.13,0.18,82,9.56,658.18,4.06,654.12,-0.63,1.92,1.05,-0.35,-0.65,0.51,2.79,2.42,2.06,0.48,0.29,0.13
18,-1.5,0.22,78,20.15,679.5,6.58,672.92,-0.7,1.55,1.91,-0.39,-0.46,0.24,2.88,2.22,2.01,0.47,0.64,0.14
19,10.43,0.13,87,15.66,728.19,6.01,722.18,-0.37,1.01,2.39,-0.21,-0.59,0.06,2.53,1.88,2.51,0.46,0.64,0.13
20,-3.8,0.24,76,20.32,762.76,6.76,756.0,-0.05,-0.42,0.07,0.05,-0.05,-0.16,2.62,1.96,2.45,0.47,0.5,0.14
21,14.8,0.11,89,24.97,811.37,6.81,804.56,0.01,-0.58,0.01,0.11,-0.03,-0.22,2.09,1.4,2.81,0.42,0.62,0.81
22,16.1,0.08,92,2.41,858.79,1.71,857.09,-0.25,-0.17,-0.06,-0.05,0.04,-0.14,2.6,2.12,2.42,0.48,0.68,0.13
23,16.67,0.09,91,27.57,897.41,7.43,889.98,-0.47,1.49,1.67,-0.26,-0.65,0.45,2.38,1.69,2.46,0.44,0.61,0.13
24,15.07,0.09,91,35.65,951.49,7.23,944.26,-0.46,1.23,1.03,-0.24,-0.52,0.29,2.68,2.04,2.34,0.47,0.4,0.13
25,18.93,0.06,94,34.72,995.14,8.57,986.57,0.18,-0.82,-0.07,0.21,-0.09,-0.31,2.31,1.73,3.0,0.47,0.75,0.14
26,20.0,0.05,95,3.52,1035.77,2.38,1033.39,-0.55,1.35,1.16,-0.29,-0.44,0.36,2.73,2.22,2.16,0.47,0.42,0.13
27,18.83,0.06,94,15.64,1085.63,6.29,1079.34,-0.31,0.27,0.13,-0.09,-0.1,0.04,2.46,2.04,2.57,0.47,0.56,0.13
28,22.57,0.03,97,29.92,1169.61,6.93,1162.68,-0.88,2.66,1.42,-0.5,-0.73,0.83,2.86,2.24,2.0,0.47,0.46,0.15
29,16.3,0.07,93,18.7,1199.94,7.01,1192.92,-1.81,6.58,4.6,-1.17,-1.83,1.84,3.32,2.71,1.45,0.5,0.69,0.14
30,16.0,0.09,91,25.16,1213.92,5.9,1208.02,-0.01,-0.53,-0.02,0.08,-0.06,-0.17,2.29,1.55,2.92,0.45,0.61,0.13
31,19.3,0.05,95,26.65,1269.86,6.95,1262.91,-0.92,2.99,2.99,-0.56,-0.93,0.58,2.93,2.34,2.06,0.49,0.34,0.13
32,19.03,0.06,94,30.12,1323.28,7.38,1315.89,-0.28,-0.08,-0.11,-0.06,0.08,-0.03,2.61,1.94,2.47,0.47,0.75,0.13
33,21.03,0.04,96,57,1370.94,9.67,1361.27,-0.52,1.12,1.47,-0.28,-0.42,0.11,2.77,2.2,2.21,0.48,0.43,0.13
34,18.2,0.06,94,3.93,1440.21,2.59,1437.62,-1.26,4.62,2.9,-0.78,-1.4,1.13,3.03,2.36,1.88,0.48,0.57,0.13
35,16.27,0.09,91,26.99,1469.76,6.55,1463.21,0.04,-0.68,0.01,0.1,-0.11,-0.11,2.23,1.67,2.77,0.44,0.65,0.14
36,17.4,0.08,92,26.02,1510.4,6.27,1504.13,-0.39,1.19,1.29,-0.21,-0.6,0.38,2.36,1.84,2.52,0.45,0.63,0.15
37,20.03,0.05,95,31.83,1553.79,8.36,1545.43,-0.63,1.42,1.06,-0.31,-0.35,0.34,2.8,2.13,2.17,0.47,0.65,0.17
38,16.57,0.07,93,7.67,1584.43,3.96,1580.47,-1.77,6.36,6.29,-1.18,-1.87,1.36,3.27,2.62,1.5,0.49,0.69,0.13
39,23.87,0.02,98,19.88,1641.48,5.38,1636.1,-0.96,3.11,2.47,-0.58,-0.96,0.91,2.85,2.22,2.01,0.47,0.36,0.16
40,20.87,0.04,96,8.88,1702.19,3.1,1699.08,-0.56,1.42,1.32,-0.29,-0.5,0.27,2.73,2.23,2.27,0.48,0.4,0.16
41,20.47,0.05,95,11.43,1736.05,3.86,1732.19,-0.49,1.55,2.54,-0.29,-0.7,0.19,2.58,1.99,2.39,0.46,0.6,0.86
42,25.9,0.01,99,8.95,1789.85,4.98,1784.87,-0.52,1.53,1.4,-0.3,-0.62,0.43,2.63,1.97,2.25,0.46,0.43,0.13
43,24.97,0.01,99,39.56,1868.44,8.12,1860.32,-1.06,3.62,3.3,-0.65,-1.12,0.75,2.88,2.2,2.05,0.48,0.45,0.14
44,26.13,0.0,100,30.12,1885.22,7.34,1877.88,-1.34,4.83,3.61,-0.85,-1.45,1.24,2.96,2.31,1.89,0.48,0.59,0.13
45,23.13,0.02,98,40.82,1944.06,8.24,1935.82,-1.47,5.29,4.93,-0.96,-1.59,1.28,3.08,2.49,1.74,0.49,0.62,0.15
46,25.83,0.01,99,8.93,2013.92,5.07,2008.85,-0.15,-0.31,-0.08,0.0,-0.01,-0.2,2.5,1.89,2.48,0.46,0.56,0.13
47,23.83,0.03,97,34.47,2062.89,7.01,2055.88,-0.12,-0.37,-0.0,0.02,-0.02,-0.18,2.31,1.73,2.66,0.45,0.52,0.13
48,23.63,0.02,98,45.17,2077.21,8.38,2068.84,-0.86,2.99,2.83,-0.53,-1.03,0.81,2.72,2.14,2.29,0.48,0.52,0.13
49,23.4,0.02,98,20.94,2141.3,6.72,2134.57,-1.18,3.88,2.63,-0.7,-1.03,1.02,3.02,2.3,1.91,0.48,0.51,0.14
50,24.47,0.03,97,10.32,2215.12,3.6,2211.53,-0.27,0.55,0.45,-0.1,-0.31,0.18,2.24,1.63,2.64,0.43,0.49,0.15
