episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,22.93,0.2,80,11.12,28.34,5.44,22.9,-0.33,-0.05,-0.15,-0.08,0.09,-0.02,2.59,1.74,2.62,0.46,0.75,0.12
2,24.8,0.18,82,23.83,70.42,5.79,64.63,-0.78,2.1,2.27,-0.45,-0.69,0.32,2.96,2.21,2.0,0.48,0.41,0.13
3,26.47,0.17,83,8.99,105.57,3.45,102.12,-0.21,-0.14,0.03,-0.04,0.02,-0.12,2.55,2.13,2.46,0.48,0.63,0.15
4,2.73,0.31,69,25.22,151.97,6.99,144.99,-1.64,5.74,4.74,-1.05,-1.63,1.25,3.33,2.78,1.55,0.51,0.64,0.12
5,23.27,0.19,81,21.33,181.35,5.7,175.65,-0.63,1.77,2.54,-0.36,-0.65,0.32,2.69,2.07,2.41,0.48,0.32,0.13
6,24.07,0.17,83,21.01,229.64,5.54,224.1,-1.71,6.23,4.12,-1.1,-1.72,1.66,3.4,2.72,1.46,0.5,0.67,0.12
7,20.8,0.2,80,11.05,265.12,3.73,261.4,-0.59,1.19,1.24,-0.3,-0.33,0.11,2.98,2.45,1.92,0.49,0.66,0.12
8,29.6,0.17,83,17.33,310.13,4.58,305.54,-0.01,-0.57,0.03,0.07,-0.08,-0.11,2.23,1.74,2.61,0.44,0.58,0.12
9,20.53,0.2,80,30.69,347.54,6.07,341.48,-0.93,2.73,2.64,-0.55,-0.73,0.58,2.92,2.39,2.09,0.49,0.56,0.13
10,19.87,0.24,76,47.58,397.84,9.23,388.61,-0.08,-0.43,-0.09,0.05,-0.01,-0.13,2.16,1.58,2.6,0.42,0.51,0.12
11,24.6,0.2,80,55.2,424.91,9.59,415.32,-0.44,1.17,1.51,-0.2,-0.45,0.07,2.38,1.68,2.59,0.44,0.4,0.13
12,17.73,0.25,75,6.52,469.08,3.43,465.65,-0.5,1.48,1.11,-0.26,-0.59,0.56,2.29,1.73,2.43,0.43,0.48,0.12
13,25.93,0.17,83,12.31,497.46,4.45,493.01,-1.31,4.71,4.14,-0.85,-1.44,1.04,3.02,2.41,1.81,0.48,0.59,0.13
