episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,32.52,0.26,74,11.62,29.01,5.66,23.35,0.77,0.06,-0.03,0.69,0.51,-0.13,1.78,0.88,1.34,4.0,0.22,0.24
2,54.4,0.14,86,18.16,27.74,4.85,22.88,0.32,0.52,2.1,0.29,-1.1,1.29,2.45,1.81,2.56,6.83,0.07,0.3
3,49.73,0.19,81,8,25.56,3.22,22.35,0.15,0.74,3.0,0.18,-1.55,1.76,3.16,2.54,2.99,8.69,0.13,0.38
4,31.15,0.22,78,23.92,30.1,7.18,22.92,0.9,0.1,-0.23,0.89,1.17,-0.43,2.05,1.33,1.28,4.67,0.19,0.38
5,43.42,0.18,82,27.41,27.88,6.34,21.54,0.34,0.51,1.61,0.32,-1.02,1.16,2.43,1.72,2.48,6.62,0.02,0.34
6,40.5,0.21,79,20.05,27.27,5.7,21.57,0.72,0.06,0.01,0.64,0.41,-0.07,2.35,1.87,1.99,6.22,0.11,0.24
7,27.53,0.29,71,11.82,24.89,3.93,20.96,0.54,0.35,0.89,0.52,-0.19,0.7,2.52,1.9,2.17,6.59,0.16,0.31
8,36.91,0.17,83,26.87,29.0,5.84,23.16,0.73,0.05,0.03,0.63,0.33,0.04,1.58,0.96,1.55,4.1,0.14,0.33
9,35.33,0.2,80,28.35,28.6,5.83,22.78,0.3,0.71,1.73,0.35,-1.01,1.51,3.01,2.31,2.78,8.1,0.15,0.32
10,35.63,0.13,87,46.71,34.36,9.19,25.17,0.71,0.06,-0.06,0.62,0.32,0.03,1.85,1.15,1.42,4.42,0.18,0.23
11,20.6,0.2,80,55.6,30.76,9.61,21.15,0.54,0.29,1.28,0.5,-0.24,0.49,2.3,1.62,2.05,5.98,0.04,0.18
12,47.63,0.2,80,6.1,27.88,3.25,24.62,0.47,0.32,0.71,0.4,-0.58,0.91,2.15,1.68,2.22,6.05,0.24,0.18
13,57.19,0.14,86,8.21,29.15,3.85,25.3,0.54,0.4,0.56,0.54,-0.14,0.61,2.62,1.91,2.12,6.64,0.2,0.18
14,39.34,0.22,78,12.62,27.94,5.14,22.79,0.73,0.21,0.97,0.7,0.41,0.04,2.3,1.4,1.76,5.45,0.19,0.21
15,41.49,0.18,82,21.82,30.3,6.98,23.32,0.47,0.36,1.19,0.45,-0.34,0.62,2.65,1.9,2.26,6.8,0.16,0.18
16,40.28,0.21,79,18.33,29.11,7.06,22.05,0.77,0.07,0.0,0.69,0.54,-0.07,2.15,1.39,1.75,5.29,0.12,0.17
17,44.58,0.21,79,13.19,25.96,4.66,21.29,0.49,0.36,0.75,0.47,-0.31,0.73,2.61,2.08,2.24,6.92,0.08,0.18
18,38.45,0.22,78,19.59,27.23,6.41,20.82,0.61,0.05,-0.03,0.51,0.09,-0.03,2.08,1.49,1.82,5.38,0.07,0.17
19,41.17,0.19,81,18.86,30.19,6.41,23.78,0.89,0.09,-0.15,0.86,1.03,-0.28,2.02,1.21,1.3,4.53,0.18,0.18
20,44.69,0.15,85,23.81,30.96,7.29,23.67,0.56,0.2,0.3,0.49,-0.23,0.42,2.16,1.58,1.89,5.64,0.14,0.21
21,33.72,0.19,81,27.25,31.64,6.85,24.79,0.64,0.38,0.72,0.67,0.23,0.48,2.37,1.7,1.76,5.84,0.22,1.69
22,75.34,0.08,92,2.35,25.89,1.67,24.22,0.33,0.51,1.41,0.32,-0.96,1.18,2.68,1.97,2.56,7.22,0.05,0.19
23,58.09,0.06,94,28.04,34.99,7.54,27.45,0.8,0.08,-0.14,0.75,0.78,-0.21,2.07,1.52,1.37,4.97,0.2,0.19
24,48.23,0.08,92,38.83,32.04,7.5,24.54,0.43,0.48,1.58,0.43,-0.56,1.01,2.86,2.13,2.46,7.45,0.08,0.26
25,31.8,0.18,82,34.73,30.78,8.56,22.22,0.79,0.08,-0.1,0.74,0.73,-0.22,2.26,1.61,1.58,5.45,0.1,0.28
26,79.05,0.07,93,3.23,26.86,2.22,24.65,0.63,0.3,0.47,0.63,0.19,0.36,2.54,1.8,2.02,6.36,0.07,0.26
27,57.79,0.1,90,15.19,34.71,6.22,28.49,0.49,0.41,0.68,0.46,-0.46,0.85,2.28,1.51,2.14,5.93,0.26,0.26
28,18.17,0.23,77,35.91,37.21,7.57,29.64,0.91,0.09,-0.2,0.89,1.11,-0.33,2.09,1.21,1.26,4.56,0.39,0.44
29,42.91,0.16,84,20.68,33.22,7.2,26.02,0.66,0.16,0.42,0.6,0.22,0.13,2.32,1.81,2.04,6.17,0.24,0.28
30,47.51,0.15,85,23.24,28.65,5.74,22.92,0.77,0.07,-0.1,0.72,0.65,-0.22,1.96,1.16,1.39,4.52,0.09,0.21
31,43.11,0.16,84,28.33,29.08,6.98,22.1,0.53,0.32,0.87,0.5,-0.22,0.56,2.68,2.11,2.29,7.07,0.04,0.2
32,47.83,0.11,89,32.12,32.89,7.68,25.21,0.44,0.32,0.95,0.39,-0.51,0.59,2.64,2.02,2.39,7.06,0.14,0.19
33,28.08,0.14,86,53.58,33.23,9.51,23.72,0.51,0.23,0.48,0.46,-0.28,0.43,2.35,1.7,1.94,5.99,0.13,0.23
34,76.29,0.05,95,4.15,28.87,2.72,26.15,0.55,0.33,0.91,0.52,-0.2,0.58,2.26,1.39,1.83,5.48,0.12,0.3
35,62.23,0.06,94,27.45,31.6,6.53,25.06,0.7,0.07,-0.12,0.63,0.4,-0.08,1.9,1.21,1.34,4.46,0.08,0.27
36,49.66,0.14,86,23.23,29.16,5.81,23.35,0.57,0.32,0.89,0.54,-0.11,0.52,2.37,1.66,1.94,5.98,0.11,0.27
37,44.0,0.15,85,31.06,30.79,8.32,22.47,0.47,0.32,0.62,0.42,-0.5,0.76,2.05,1.44,2.0,5.48,0.04,0.25
38,66.4,0.08,92,6.35,30.82,3.4,27.41,0.61,0.38,0.75,0.62,0.09,0.45,2.65,1.8,2.0,6.46,0.19,0.29
39,60.15,0.07,93,27.01,32.19,6.24,25.96,0.63,0.32,0.39,0.63,0.18,0.52,2.5,1.77,1.78,6.05,0.15,0.32
40,64.53,0.11,89,10.43,27.31,3.47,23.84,0.65,0.23,0.23,0.6,0.11,0.31,1.88,1.14,1.67,4.68,0.08,0.25
41,66.26,0.07,93,11.39,32.6,3.87,28.73,0.68,0.32,0.51,0.69,0.33,0.37,2.42,1.6,1.85,5.87,0.23,1.68
42,81.11,0.03,97,8.02,30.27,4.52,25.75,0.58,0.35,1.24,0.59,0.03,0.34,2.68,1.8,2.08,6.57,0.08,0.25
43,34.8,0.12,88,40.84,34.86,8.23,26.64,0.81,0.06,-0.09,0.74,0.65,-0.12,1.7,1.03,1.24,3.98,0.23,0.27
44,55.14,0.07,93,25.13,34.26,6.82,27.44,0.5,0.39,0.95,0.49,-0.29,0.72,2.56,1.96,2.2,6.72,0.19,0.25
45,37.22,0.16,84,33.43,30.62,7.74,22.88,0.51,0.36,0.92,0.48,-0.31,0.65,2.55,1.81,2.3,6.66,0.11,0.21
46,64.96,0.08,92,9.5,32.82,5.27,27.54,0.48,0.41,0.7,0.47,-0.42,0.89,2.46,1.76,2.29,6.51,0.22,0.22
47,45.07,0.1,90,33.47,32.67,6.92,25.76,0.62,0.05,0.01,0.51,-0.01,0.1,1.92,1.31,1.84,5.08,0.17,0.19
48,43.47,0.05,95,45.59,36.74,8.38,28.36,0.39,0.4,1.09,0.35,-0.74,1.0,2.48,1.9,2.5,6.9,0.21,0.2
49,67.08,0.06,94,22.3,31.97,6.99,24.98,0.43,0.33,0.94,0.37,-0.65,0.75,2.62,2.02,2.48,7.12,0.07,0.33
50,75.85,0.05,95,8.32,31.14,3.14,28.0,0.11,0.83,2.83,0.15,-1.77,1.97,3.07,2.42,3.21,8.7,0.2,0.29
51,76.45,0.05,95,3.62,30.52,2.31,28.21,0.7,0.05,-0.06,0.61,0.31,-0.05,1.8,1.01,1.58,4.39,0.21,0.3
