episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-1.09,0.21,79,10.87,27.53,5.33,22.2,-0.01,0.82,1.08,0.28,0.07,0.03,2.32,2.33,2.37,1.34,0.14,0.12
2,-11.81,0.26,74,17.7,63.03,4.81,58.22,-0.26,1.33,1.41,0.06,-0.19,0.36,2.4,2.13,2.38,1.35,0.11,0.12
3,-5.02,0.21,79,10.61,100.89,3.78,97.11,-0.3,1.67,1.36,0.05,-0.25,0.31,2.7,2.13,2.33,1.44,0.04,0.11
4,-19.96,0.28,72,27.71,143.54,7.24,136.31,-0.29,2.02,1.07,0.11,-0.17,0.35,2.75,2.21,2.21,1.35,0.1,0.12
5,-9.54,0.18,82,25.95,179.85,6.24,173.61,-0.2,1.47,1.29,0.13,-0.16,0.22,2.49,2.28,2.28,1.4,0.03,0.12
6,-7.41,0.21,79,18.89,220.03,5.35,214.68,-0.34,1.99,1.05,0.03,-0.31,0.49,2.54,2.29,2.32,1.37,0.06,0.11
7,-5.16,0.22,78,10.14,255.03,3.52,251.51,-0.21,1.82,1.01,0.17,-0.18,0.33,2.56,2.47,2.47,1.42,0.11,0.11
8,-25.21,0.3,70,23.51,295.04,5.56,289.49,-0.39,1.77,1.51,-0.05,-0.35,0.3,2.71,2.24,2.54,1.51,0.09,0.14
9,-16.58,0.2,80,31.84,335.34,6.26,329.08,-0.6,2.53,1.02,-0.2,-0.58,0.55,2.59,2.25,2.45,1.42,0.17,0.12
10,-22.1,0.17,83,48.96,377.99,9.3,368.7,-0.23,1.65,1.61,0.13,-0.17,0.13,2.3,2.26,2.58,1.36,0.06,0.14
11,-35.57,0.23,77,56.1,419.27,9.63,409.64,-0.35,2.03,2.39,0.01,-0.34,0.41,2.54,2.23,2.49,1.45,0.1,0.12
12,-4.51,0.25,75,6.4,457.09,3.38,453.71,-0.6,2.11,1.3,-0.27,-0.61,0.57,2.45,2.35,2.4,1.37,0.22,0.12
13,-12.73,0.28,72,11.19,489.53,4.33,485.19,-0.17,1.29,1.03,0.16,-0.13,0.24,2.42,2.06,2.43,1.41,0.08,0.11
14,-0.82,0.18,82,13.32,522.87,5.68,517.2,-0.11,1.49,1.47,0.24,-0.07,0.22,2.28,2.44,2.42,1.38,0.14,0.12
15,-16.9,0.26,74,22.45,569.33,6.93,562.41,-0.42,2.25,2.13,-0.02,-0.34,0.26,2.61,2.42,2.3,1.41,0.12,0.11
16,-9.51,0.21,79,16.81,607.91,6.89,601.01,-0.1,1.34,0.74,0.22,-0.13,0.27,2.57,2.19,2.46,1.46,0.13,0.12
17,-5.28,0.2,80,11.2,644.08,4.33,639.75,-0.31,1.9,1.57,0.06,-0.29,0.34,2.41,2.41,2.74,1.47,0.05,0.11
18,-1.1,0.14,86,20.93,689.5,6.62,682.88,-0.31,1.68,1.45,0.03,-0.27,0.21,2.64,2.24,2.33,1.38,0.09,0.12
19,-7.38,0.2,80,18.93,721.5,6.85,714.65,-0.09,0.94,1.3,0.2,-0.05,0.02,2.28,2.29,2.54,1.4,0.12,0.11
20,-12.1,0.23,77,20.47,773.08,6.56,766.52,-0.45,2.13,2.03,-0.08,-0.38,0.34,2.66,2.27,2.33,1.41,0.11,0.11
21,-12.37,0.18,82,28.16,806.52,7.23,799.29,0.2,0.19,0.37,0.45,0.25,-0.14,2.4,2.15,2.38,1.43,0.23,0.69
22,18.03,0.08,92,2.2,836.9,1.6,835.3,-0.19,0.82,1.29,0.03,-0.22,0.04,2.58,2.44,2.37,1.42,0.26,0.12
23,-4.19,0.11,89,28.17,894.58,7.57,887.01,-0.01,0.52,0.62,0.22,-0.04,0.07,2.34,2.33,2.46,1.42,0.22,0.13
24,-9.72,0.13,87,31.59,943.21,6.75,936.46,-0.05,0.63,0.61,0.19,-0.04,0.11,2.39,2.21,2.66,1.44,0.19,0.12
25,-12.53,0.17,83,32.77,985.9,8.46,977.45,-0.5,2.18,2.08,-0.14,-0.42,0.43,2.47,2.42,2.45,1.39,0.12,0.13
26,17.21,0.08,92,3.17,1020.9,2.18,1018.72,-0.35,1.97,1.89,0.03,-0.28,0.32,2.52,2.33,2.46,1.42,0.08,0.13
27,6.16,0.09,91,17.12,1068.68,6.46,1062.22,-0.68,2.14,2.79,-0.34,-0.58,0.28,2.88,2.12,2.2,1.41,0.25,0.12
28,-16.89,0.21,79,29.22,1113.2,6.74,1106.46,-0.12,0.42,1.21,0.1,-0.07,-0.01,2.48,2.28,2.67,1.45,0.26,0.12
29,-0.74,0.12,88,19.39,1156.85,7.08,1149.77,-0.27,2.27,1.79,0.17,-0.19,0.45,2.62,2.57,2.48,1.45,0.22,0.12
30,-4.43,0.15,85,21.51,1196.72,5.42,1191.29,-0.43,1.93,2.74,-0.1,-0.38,0.17,2.71,2.35,2.37,1.43,0.08,0.12
31,-10.47,0.15,85,28.38,1243.97,6.79,1237.18,-0.13,1.56,1.33,0.24,-0.06,0.22,2.51,2.14,2.67,1.46,0.1,0.12
