episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,47.05,0.2,80,11.2,28.14,5.46,22.68,-0.14,-0.25,-0.0,0.02,0.03,-0.18,2.51,1.82,2.46,0.45,0.57,0.14
2,37.78,0.18,82,21.15,69.4,5.52,63.88,-0.22,-0.17,-0.11,-0.02,0.05,-0.16,2.54,1.83,2.62,0.47,0.64,0.12
3,47.76,0.21,79,9.16,105.69,3.46,102.23,-0.58,1.56,1.29,-0.33,-0.58,0.37,2.73,2.16,2.19,0.47,0.33,0.13
4,17.05,0.27,73,25.99,157.18,7.32,149.86,-0.49,0.88,0.91,-0.21,-0.17,0.15,2.73,2.12,2.22,0.47,0.69,0.13
5,34.57,0.18,82,23.61,182.6,5.89,176.71,-0.57,1.56,2.21,-0.34,-0.61,0.31,2.52,2.06,2.19,0.45,0.34,0.12
6,26.87,0.25,75,20.43,223.46,5.57,217.89,-1.46,5.33,4.56,-0.94,-1.59,1.19,3.15,2.51,1.69,0.49,0.62,0.12
7,45.44,0.2,80,12.46,258.08,4.03,254.05,-0.86,2.8,2.58,-0.53,-0.9,0.52,2.89,2.33,2.01,0.48,0.33,0.13
8,22.67,0.28,72,19.67,300.69,5.06,295.64,-0.45,1.53,1.53,-0.25,-0.66,0.33,2.61,2.03,2.26,0.46,0.61,0.11
9,33.29,0.17,83,25.83,341.06,5.66,335.4,-0.18,-0.22,-0.01,-0.01,0.02,-0.12,2.46,1.92,2.34,0.45,0.64,0.12
10,3.35,0.19,81,46.62,387.53,9.19,378.35,-0.5,1.48,1.53,-0.26,-0.59,0.3,2.49,1.86,2.54,0.46,0.42,0.14
11,-21.9,0.28,72,58.67,428.69,9.75,418.94,-0.11,-0.4,-0.03,0.03,0.0,-0.15,2.39,1.79,2.5,0.44,0.54,0.11
12,48.19,0.23,77,5.75,439.94,3.1,436.83,-0.62,1.73,2.08,-0.34,-0.57,0.29,2.44,1.95,2.35,0.45,0.31,0.12
13,40.08,0.25,75,9.33,500.74,4.05,496.69,-0.02,-0.57,0.06,0.05,-0.09,-0.18,2.32,1.67,2.68,0.44,0.59,0.12
