episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,49.19,0.2,80,9.85,29.24,4.91,24.32,0.61,0.31,0.86,0.59,0.03,0.4,2.4,1.62,1.92,5.95,0.22,0.13
2,35.81,0.28,72,24.06,24.76,5.43,19.33,0.22,0.78,1.97,0.28,-1.32,1.75,3.18,2.51,3.01,8.71,0.07,0.13
3,71.86,0.08,92,9.78,28.59,3.57,25.02,0.17,0.82,3.09,0.23,-1.49,1.68,3.25,2.5,3.1,8.85,0.11,0.15
4,47.43,0.21,79,23.86,28.97,6.97,22.0,0.62,0.26,0.79,0.57,-0.01,0.51,2.02,1.24,1.76,5.03,0.14,0.12
5,51.67,0.19,81,26.84,27.65,6.14,21.51,0.56,0.26,0.96,0.51,-0.18,0.48,2.37,1.69,2.17,6.24,0.06,0.13
6,51.5,0.19,81,22.57,28.08,5.96,22.12,0.56,0.32,0.9,0.54,-0.17,0.48,2.48,1.68,2.17,6.33,0.1,0.12
7,52.1,0.19,81,8.37,26.54,3.1,23.43,0.54,0.18,0.55,0.46,-0.23,0.35,2.25,1.59,2.17,6.01,0.18,0.13
8,39.35,0.26,74,17.05,25.43,4.78,20.65,0.42,0.32,1.33,0.37,-0.59,0.63,2.64,2.13,2.43,7.2,0.14,0.12
9,51.66,0.19,81,25.63,27.69,5.57,22.12,0.67,0.06,-0.02,0.58,0.27,-0.05,2.15,1.49,1.76,5.41,0.11,0.14
10,48.6,0.2,80,49.2,30.78,9.31,21.48,0.46,0.29,0.94,0.39,-0.58,0.73,2.41,1.82,2.3,6.54,0.08,0.12
11,53.81,0.17,83,56.67,31.7,9.66,22.05,0.17,0.74,3.2,0.18,-1.58,1.68,2.95,2.26,3.1,8.31,0.06,0.12
12,39.23,0.26,74,6.42,25.76,3.39,22.38,0.86,0.08,-0.14,0.81,0.86,-0.24,2.0,1.16,1.36,4.53,0.22,0.12
13,41.58,0.25,75,12.27,24.46,4.51,19.95,0.71,0.05,-0.01,0.62,0.29,-0.07,2.12,1.29,1.71,5.12,0.06,0.12
14,48.27,0.21,79,14.33,26.75,5.82,20.94,0.73,0.07,-0.06,0.66,0.47,-0.17,2.24,1.52,1.75,5.51,0.05,0.15
15,34.62,0.28,72,23.89,28.24,7.38,20.86,0.63,0.07,-0.07,0.55,0.23,-0.13,2.33,1.64,1.85,5.82,0.15,0.14
16,52.87,0.18,82,17.85,29.37,7.15,22.22,0.49,0.26,0.73,0.42,-0.42,0.5,2.15,1.42,1.95,5.51,0.09,0.12
17,46.41,0.22,78,11.92,26.69,4.54,22.15,0.46,0.37,1.52,0.42,-0.54,0.62,2.47,1.82,2.46,6.76,0.15,0.12
18,42.42,0.24,76,20.03,27.34,6.61,20.74,0.59,0.3,1.13,0.58,0.06,0.35,2.59,1.79,1.95,6.33,0.1,0.12
19,65.61,0.11,89,17.51,30.1,6.5,23.6,0.4,0.52,1.41,0.41,-0.66,1.04,2.82,2.09,2.42,7.33,0.06,0.14
20,40.81,0.25,75,21.28,26.62,6.75,19.87,0.54,0.29,0.93,0.51,-0.19,0.55,2.32,1.44,1.97,5.73,0.04,0.13
21,58.24,0.14,86,27.67,34.44,7.14,27.3,0.74,0.06,-0.05,0.66,0.45,-0.07,1.98,1.33,1.6,4.91,0.22,1.4
22,68.32,0.1,90,2.63,28.13,1.82,26.31,0.72,0.06,-0.07,0.64,0.42,-0.1,1.89,1.2,1.5,4.59,0.19,0.21
23,58.66,0.14,86,29.12,33.43,7.8,25.63,0.76,0.06,-0.03,0.68,0.48,-0.09,1.66,0.84,1.26,3.76,0.2,0.2
24,66.6,0.1,90,37.2,32.11,7.78,24.33,0.36,0.58,1.88,0.38,-0.79,1.2,2.87,2.12,2.53,7.52,0.11,0.2
25,69.61,0.08,92,35.3,33.68,8.58,25.11,0.65,0.07,-0.04,0.57,0.27,-0.08,2.48,1.77,1.96,6.21,0.11,0.24
