episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,23.67,0.2,80,10.56,27.27,5.19,22.08,-0.06,0.9,1.29,0.23,-0.01,0.13,2.4,1.85,2.56,0.45,0.12,0.13
2,15.67,0.23,77,18.34,64.46,4.75,59.71,-0.2,1.24,1.67,0.11,-0.16,0.04,2.71,2.34,2.42,0.5,0.08,0.14
3,24.93,0.18,82,12.05,104.28,4.09,100.2,-0.15,1.42,1.27,0.21,-0.08,0.22,2.68,1.94,2.52,0.48,0.07,0.13
4,20.4,0.21,79,29.52,149.08,7.34,141.75,-0.4,2.22,1.45,-0.02,-0.42,0.52,2.63,2.1,2.4,0.48,0.14,0.13
5,12.33,0.26,74,29.51,186.47,6.63,179.84,-0.39,1.99,2.08,-0.01,-0.32,0.45,2.69,2.12,2.42,0.48,0.07,0.13
6,29.53,0.15,85,22.64,225.06,5.68,219.39,-0.25,1.63,1.75,0.11,-0.15,0.02,2.79,2.0,2.35,0.48,0.1,0.14
7,8.47,0.27,73,9,259.55,3.25,256.3,0.05,0.87,0.94,0.36,0.1,0.0,2.85,2.12,2.74,0.51,0.16,0.14
8,31.0,0.15,85,24.02,301.36,5.62,295.74,-0.4,1.99,1.67,-0.05,-0.36,0.43,2.55,1.93,2.4,0.46,0.07,0.14
9,10.67,0.28,72,26.18,340.62,5.54,335.08,-0.5,1.68,1.95,-0.19,-0.43,0.27,2.61,1.94,2.39,0.46,0.21,0.13
10,19.13,0.21,79,48.2,383.54,9.26,374.28,-0.21,1.57,1.57,0.14,-0.15,0.27,2.63,2.14,2.61,0.49,0.05,0.13
11,-0.93,0.35,65,56.62,419.78,9.65,410.12,-0.1,1.37,1.1,0.26,-0.04,0.3,2.49,1.92,2.72,0.48,0.06,0.12
12,17.47,0.23,77,5.49,451.35,2.99,448.36,-0.27,1.78,1.27,0.07,-0.29,0.5,2.62,1.96,2.53,0.47,0.14,0.14
13,12.8,0.25,75,10.05,485.95,4.19,481.76,-0.12,1.45,1.8,0.25,-0.05,0.17,2.61,2.11,2.72,0.5,0.11,0.14
14,20.87,0.21,79,13.87,527.11,5.59,521.52,-0.27,1.52,1.51,0.04,-0.26,0.33,2.51,1.95,2.6,0.47,0.07,0.14
15,13.6,0.25,75,24.21,568.91,7.42,561.49,-0.32,2.11,2.31,0.07,-0.31,0.28,2.69,2.21,2.37,0.48,0.16,0.12
16,21.07,0.2,80,15.3,606.86,6.83,600.02,-0.44,2.66,2.4,0.0,-0.38,0.55,2.8,2.12,2.38,0.49,0.22,0.12
17,23.87,0.19,81,11.36,643.52,4.31,639.21,-0.16,1.69,0.78,0.21,-0.11,0.3,2.62,1.89,2.56,0.47,0.07,0.14
18,16.6,0.23,77,18.52,685.06,5.99,679.06,-0.32,1.53,1.38,-0.0,-0.26,0.25,2.78,2.09,2.42,0.49,0.1,0.12
19,24.47,0.19,81,17.28,724.56,6.31,718.25,-0.27,1.48,1.84,0.06,-0.2,0.11,2.48,1.79,2.68,0.46,0.06,0.12
20,23.0,0.2,80,22.65,767.76,7.01,760.75,-0.2,1.27,0.56,0.11,-0.18,0.3,2.64,1.94,2.36,0.46,0.13,0.12
21,35.8,0.1,90,32.26,807.94,7.3,800.64,-0.16,2.03,1.87,0.26,-0.08,0.37,2.64,2.11,2.61,0.49,0.27,0.8
22,40.8,0.09,91,2.42,850.72,1.71,849.01,0.02,0.79,0.57,0.33,0.11,0.02,2.46,1.67,2.66,0.45,0.14,0.13
23,42.93,0.07,93,30,905.72,8.02,897.7,0.21,0.18,0.3,0.49,0.3,-0.13,2.34,1.83,2.77,0.46,0.21,0.16
24,45.53,0.05,95,38.36,946.19,7.61,938.59,-0.2,1.65,1.0,0.18,-0.13,0.27,2.68,1.94,2.4,0.47,0.05,0.13
