episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,28.96,0.18,82,9.52,27.69,4.76,22.93,0.76,0.08,-0.15,0.7,0.62,-0.14,1.93,1.15,1.33,4.4,0.15,0.25
2,25.21,0.22,78,23.69,26.42,5.47,20.95,0.81,0.08,-0.13,0.77,0.77,-0.27,2.03,1.15,1.27,4.45,0.08,0.31
3,29.17,0.22,78,10.56,25.58,3.73,21.85,0.45,0.29,0.84,0.4,-0.48,0.55,2.4,1.82,2.26,6.47,0.14,0.33
4,31.48,0.21,79,28.72,29.68,7.22,22.46,0.42,0.53,1.28,0.44,-0.58,1.03,2.67,2.08,2.29,7.04,0.16,0.34
5,26.15,0.2,80,25.85,28.84,6.42,22.42,0.89,0.09,-0.17,0.87,1.05,-0.33,1.9,1.05,1.1,4.05,0.13,0.41
6,29.2,0.19,81,17.38,27.31,5.31,22.0,0.65,0.03,0.09,0.53,-0.01,0.13,1.72,1.09,1.72,4.52,0.1,0.36
7,20.41,0.24,76,11.92,27.14,3.93,23.21,0.72,0.07,-0.11,0.65,0.45,-0.17,2.17,1.54,1.6,5.32,0.21,0.18
8,32.67,0.18,82,17.85,27.48,4.77,22.71,0.55,0.3,0.64,0.5,-0.28,0.71,2.04,1.24,2.07,5.35,0.13,0.29
9,7.8,0.32,68,31.18,27.38,6.53,20.85,0.86,0.09,-0.16,0.84,0.99,-0.35,2.25,1.59,1.38,5.22,0.22,0.32
10,37.96,0.19,81,49.78,31.56,9.33,22.22,0.13,0.8,2.34,0.17,-1.69,2.03,2.89,2.26,3.02,8.17,0.12,0.32
11,13.55,0.29,71,57.69,28.8,9.7,19.1,0.8,0.07,-0.12,0.74,0.7,-0.17,1.96,1.13,1.31,4.39,0.07,0.31
12,33.64,0.17,83,4.87,25.95,2.72,23.23,0.7,0.07,-0.12,0.63,0.4,-0.18,2.12,1.29,1.57,4.98,0.15,0.31
13,30.93,0.19,81,9.33,27.42,4.06,23.36,0.64,0.05,0.01,0.54,0.1,0.01,1.89,1.25,1.76,4.9,0.18,0.31
14,45.15,0.16,84,13.29,28.62,5.5,23.12,0.32,0.62,1.9,0.35,-0.96,1.32,2.89,2.15,2.58,7.63,0.12,0.33
15,33.59,0.2,80,21.76,29.18,6.96,22.22,0.63,0.28,0.96,0.61,0.15,0.22,2.64,1.85,2.16,6.65,0.14,0.3
16,29.96,0.21,79,19.44,28.73,7.26,21.47,0.6,0.27,0.65,0.57,-0.01,0.39,2.28,1.51,1.9,5.68,0.1,0.17
17,26.02,0.25,75,11.28,25.15,4.49,20.67,0.56,0.33,0.81,0.55,-0.08,0.56,2.52,1.77,2.19,6.48,0.12,0.18
18,21.02,0.21,79,17.27,28.07,5.89,22.18,0.82,0.07,-0.13,0.76,0.72,-0.13,1.66,0.86,1.13,3.65,0.14,0.32
19,44.98,0.16,84,17.71,29.08,6.63,22.45,0.4,0.55,2.07,0.41,-0.73,1.03,2.71,2.02,2.49,7.23,0.08,0.3
20,36.26,0.17,83,21.49,29.04,6.92,22.12,0.55,0.31,0.86,0.52,-0.23,0.64,2.12,1.32,2.02,5.47,0.07,0.33
21,17.68,0.23,77,29.56,31.7,7.26,24.44,0.73,0.1,0.25,0.65,0.33,0.04,1.79,1.01,1.6,4.4,0.23,1.92
22,41.78,0.18,82,2.38,25.18,1.69,23.49,0.18,0.73,2.85,0.2,-1.52,1.7,2.82,2.17,2.93,7.92,0.16,0.26
23,48.47,0.1,90,28.56,34.02,7.67,26.36,0.55,0.15,0.6,0.46,-0.17,0.25,2.21,1.52,1.97,5.7,0.19,0.24
24,49.05,0.09,91,36.31,31.32,7.5,23.82,0.78,0.07,-0.12,0.72,0.65,-0.22,2.02,1.32,1.47,4.81,0.02,0.19
25,50.15,0.1,90,37.16,32.42,8.69,23.73,0.69,0.07,-0.06,0.62,0.36,-0.16,2.11,1.47,1.66,5.23,0.06,0.19
26,47.96,0.06,94,3.34,28.62,2.28,26.34,0.76,0.05,-0.02,0.68,0.46,-0.09,1.63,0.85,1.4,3.88,0.15,0.22
27,54.8,0.07,93,17.39,33.69,6.47,27.23,0.57,0.34,0.85,0.56,-0.04,0.5,2.55,1.75,1.98,6.28,0.17,0.22
28,31.75,0.18,82,28.51,35.55,6.9,28.66,0.51,0.35,1.0,0.47,-0.41,0.76,2.15,1.49,2.07,5.71,0.32,0.29
29,46.0,0.08,92,18.7,34.9,7.18,27.72,0.57,0.13,0.27,0.49,-0.08,0.13,2.09,1.41,1.73,5.23,0.21,0.26
30,44.05,0.09,91,23.48,31.53,5.97,25.56,0.53,0.28,0.58,0.47,-0.38,0.72,1.92,1.21,1.86,4.99,0.15,0.31
31,54.43,0.1,90,24.53,31.36,6.43,24.93,0.22,0.65,2.07,0.23,-1.29,1.49,3.01,2.37,2.88,8.26,0.13,0.23
32,48.13,0.09,91,27.59,32.99,7.21,25.78,0.6,0.21,0.49,0.55,-0.01,0.34,2.1,1.46,1.86,5.42,0.16,0.18
33,44.39,0.13,87,57.38,33.97,9.69,24.28,0.71,0.08,-0.12,0.65,0.5,-0.21,2.31,1.69,1.75,5.75,0.15,0.21
34,40.12,0.14,86,4.03,27.85,2.65,25.21,0.46,0.32,0.8,0.4,-0.59,0.79,2.28,1.7,2.16,6.14,0.19,0.24
35,54.26,0.08,92,31.39,32.58,6.86,25.72,0.49,0.27,1.41,0.42,-0.43,0.51,2.22,1.56,2.13,5.91,0.15,0.19
36,56.18,0.08,92,27.57,30.7,6.24,24.46,0.48,0.28,0.78,0.41,-0.44,0.64,2.49,1.99,2.33,6.8,0.08,0.19
