episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,24.8,0.19,81,10.11,28.2,5.01,23.19,0.12,-0.79,0.05,0.14,-0.15,-0.15,1.53,1.99,1.88,0.46,0.75,0.13
2,15.27,0.24,76,23.34,64.99,5.18,59.82,-1.02,3.41,3.08,-0.62,-1.02,0.63,2.34,2.2,2.18,0.48,0.37,0.13
3,28.2,0.16,84,9.62,105.76,3.5,102.26,-0.47,1.11,1.72,-0.25,-0.47,0.19,2.4,2.27,1.94,0.47,0.37,0.12
4,16.6,0.23,77,24.73,150.64,6.77,143.87,-1.12,3.89,3.14,-0.7,-1.15,0.91,2.44,2.44,2.19,0.49,0.42,0.12
5,5.0,0.31,69,23.57,186.51,5.93,180.58,-0.42,1.15,0.36,-0.22,-0.52,0.41,1.7,2.14,2.23,0.48,0.44,0.12
6,19.8,0.22,78,20.26,224.89,5.35,219.54,-0.05,-0.5,-0.08,0.05,-0.05,-0.13,2.04,2.17,2.4,0.46,0.5,0.14
7,27.4,0.17,83,8.9,254.59,3.22,251.37,-0.43,1.17,1.32,-0.22,-0.51,0.44,2.29,2.17,2.13,0.46,0.4,0.12
8,21.87,0.21,79,17.85,300.84,4.86,295.97,-0.1,-0.39,0.13,0.01,-0.05,-0.1,2.02,1.99,2.3,0.46,0.52,0.12
9,10.47,0.26,74,28.77,346.46,6.19,340.27,-1.42,4.77,4.51,-0.9,-1.33,1.09,2.89,2.24,2.47,0.51,0.57,0.17
10,24.33,0.19,81,47.8,387.64,9.24,378.4,-0.53,1.54,1.02,-0.28,-0.56,0.4,2.06,2.28,2.07,0.46,0.34,0.12
11,24.13,0.19,81,55.31,423.42,9.59,413.83,-0.7,2.4,1.93,-0.42,-0.9,0.55,2.04,2.25,1.85,0.47,0.56,0.14
12,20.8,0.21,79,5.09,444.18,2.82,441.37,-0.5,1.35,1.0,-0.24,-0.48,0.42,2.46,2.15,2.23,0.47,0.36,0.14
13,17.13,0.22,78,11.13,500.39,4.37,496.03,-1.08,3.52,4.63,-0.72,-1.16,0.67,2.53,2.41,2.23,0.5,0.4,0.12
14,27.73,0.17,83,14.02,540.35,5.7,534.65,-0.49,1.34,0.96,-0.25,-0.53,0.29,2.0,2.13,2.17,0.46,0.4,0.14
15,15.2,0.25,75,21.53,582.65,6.73,575.92,0.02,-0.6,0.0,0.09,-0.09,-0.16,1.92,2.03,2.07,0.46,0.62,0.16
16,27.47,0.17,83,19.08,614.56,7.31,607.25,-0.17,-0.24,-0.01,-0.01,0.02,-0.11,2.26,2.26,2.22,0.46,0.62,0.14
17,27.27,0.17,83,12.43,655.26,4.51,650.75,-0.54,1.37,0.75,-0.27,-0.45,0.33,2.07,2.19,2.39,0.47,0.39,0.13
18,11.8,0.28,72,21.11,701.35,6.68,694.67,-0.93,3.18,3.32,-0.59,-1.07,0.82,2.06,1.93,2.06,0.45,0.51,0.11
19,28.2,0.15,85,17.74,743.56,6.52,737.04,-1.17,3.63,4.0,-0.73,-1.03,0.8,2.68,2.16,2.69,0.49,0.5,0.14
20,15.47,0.24,76,23.11,786.58,7.11,779.47,-0.7,1.88,2.29,-0.41,-0.64,0.41,2.43,2.37,2.45,0.48,0.41,0.15
21,19.0,0.21,79,25.05,817.88,6.44,811.44,-1.56,5.76,3.47,-1.0,-1.67,1.73,2.56,2.3,2.22,0.49,0.64,0.83
22,40.87,0.07,93,2.46,860.94,1.73,859.2,-1.3,4.38,3.0,-0.8,-1.21,1.2,2.69,2.34,2.39,0.48,0.55,0.15
23,42.0,0.07,93,29.67,926.69,7.94,918.75,-0.88,2.45,2.03,-0.51,-0.7,0.53,2.68,2.23,2.44,0.47,0.58,0.14
24,39.73,0.09,91,39.34,946.93,7.61,939.32,-0.44,1.37,1.83,-0.24,-0.64,0.25,1.82,2.12,1.88,0.46,0.62,0.12
